  time  ,:18:51 A,:18:59 A,:19:07 A,:19:14 A,:19:26 A,:20:21 A,:20:31 A,:20:41 A,:20:51 A,:20:58 A,:21:38 A,:21:45 A,:21:59 A,:22:06 A,:22:12 A,:22:30 A,:22:38 A,:22:45 A,:22:52 A,:22:59 A,:23:28 A,:23:36 A,:23:43 A,:23:49 A,:23:55 A,:24:18 A,:24:25 A,:24:32 A,:24:38 A,:24:44 A
temp C,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 1008 , 0.242209 , 0.108563 , 0.423307 , 0.362027 , 0.415245 , 0.388188 , 0.244141 , 0.372554 , 0.269152 , 0.31936 , 0.345975 , 0.397098 , 0.294489 , 0.344279 , 0.388624 , 0.380247 , 0.383863 , 0.384711 , 0.462606 , 0.429359 , 0.347084 , 0.293344 , 0.261302 , 0.296809 , 0.280745 , 0.1567 , 0.280533 , 0.152375 , 0.225831 , 0.278528 
 1009 , 0.243167 , 0.107351 , 0.419766 , 0.36014 , 0.415938 , 0.385285 , 0.243101 , 0.369217 , 0.268004 , 0.318178 , 0.344689 , 0.39695 , 0.293977 , 0.347145 , 0.389288 , 0.379292 , 0.382358 , 0.384559 , 0.466077 , 0.428813 , 0.344036 , 0.292906 , 0.260614 , 0.296075 , 0.279548 , 0.156008 , 0.279923 , 0.151605 , 0.226289 , 0.278332 
 1010 , 0.244002 , 0.106491 , 0.417636 , 0.359843 , 0.417268 , 0.383373 , 0.241526 , 0.365218 , 0.268088 , 0.316683 , 0.342231 , 0.39483 , 0.291456 , 0.349968 , 0.388561 , 0.377678 , 0.382093 , 0.38446 , 0.468345 , 0.427306 , 0.33967 , 0.292265 , 0.260001 , 0.295043 , 0.278337 , 0.155376 , 0.278815 , 0.151154 , 0.226415 , 0.277595 
 1011 , 0.244168 , 0.105974 , 0.416936 , 0.360183 , 0.419283 , 0.382337 , 0.239424 , 0.361016 , 0.269001 , 0.314704 , 0.339308 , 0.391511 , 0.287945 , 0.352302 , 0.386797 , 0.375548 , 0.38244 , 0.383985 , 0.469234 , 0.42486 , 0.33509 , 0.291481 , 0.259351 , 0.293871 , 0.27707 , 0.154724 , 0.277342 , 0.150765 , 0.226395 , 0.276527 
 1012 , 0.243375 , 0.103996 , 0.418102 , 0.359882 , 0.42005 , 0.383141 , 0.238767 , 0.359134 , 0.269089 , 0.313303 , 0.336357 , 0.38717 , 0.284266 , 0.351859 , 0.3841 , 0.374123 , 0.382803 , 0.383467 , 0.469035 , 0.422837 , 0.332051 , 0.290629 , 0.258449 , 0.293169 , 0.275942 , 0.153759 , 0.276032 , 0.150002 , 0.224845 , 0.275296 
 1013 , 0.241582 , 0.100413 , 0.420593 , 0.358873 , 0.418657 , 0.385331 , 0.239743 , 0.359693 , 0.267552 , 0.312793 , 0.333174 , 0.382702 , 0.280582 , 0.348538 , 0.380857 , 0.373079 , 0.382901 , 0.383178 , 0.467812 , 0.421715 , 0.33072 , 0.289808 , 0.257392 , 0.292889 , 0.275035 , 0.152468 , 0.274902 , 0.148663 , 0.221509 , 0.273757 
 1014 , 0.239753 , 0.096617 , 0.421389 , 0.357789 , 0.415087 , 0.38601 , 0.241 , 0.360133 , 0.264046 , 0.312987 , 0.329279 , 0.380528 , 0.277205 , 0.345317 , 0.378654 , 0.371008 , 0.382245 , 0.383564 , 0.466902 , 0.421751 , 0.329454 , 0.289231 , 0.256575 , 0.292364 , 0.274283 , 0.151095 , 0.273698 , 0.146817 , 0.217647 , 0.271836 
 1015 , 0.237619 , 0.093156 , 0.422126 , 0.356624 , 0.411638 , 0.386559 , 0.241217 , 0.360535 , 0.260845 , 0.31267 , 0.325684 , 0.379206 , 0.274473 , 0.342273 , 0.376528 , 0.368562 , 0.381499 , 0.383978 , 0.46549 , 0.422071 , 0.32817 , 0.288517 , 0.255658 , 0.291833 , 0.273481 , 0.149686 , 0.27259 , 0.145167 , 0.214189 , 0.270009 
 1016 , 0.234566 , 0.091719 , 0.422527 , 0.355355 , 0.409164 , 0.386494 , 0.237205 , 0.360747 , 0.259312 , 0.310314 , 0.323785 , 0.381666 , 0.274773 , 0.340452 , 0.375075 , 0.364927 , 0.380515 , 0.384425 , 0.462284 , 0.423516 , 0.327023 , 0.28735 , 0.254478 , 0.291356 , 0.27259 , 0.148293 , 0.272063 , 0.144515 , 0.212844 , 0.268794 
 1017 , 0.231542 , 0.089769 , 0.424029 , 0.352042 , 0.407147 , 0.38618 , 0.233342 , 0.362064 , 0.259094 , 0.308081 , 0.323525 , 0.384063 , 0.276559 , 0.338039 , 0.374197 , 0.363432 , 0.380224 , 0.384554 , 0.459864 , 0.425049 , 0.326571 , 0.285423 , 0.253763 , 0.291055 , 0.271611 , 0.147357 , 0.271815 , 0.144604 , 0.212519 , 0.268396 
 1018 , 0.228345 , 0.087706 , 0.425612 , 0.348509 , 0.405011 , 0.385819 , 0.229245 , 0.363461 , 0.258878 , 0.305706 , 0.323272 , 0.386569 , 0.278471 , 0.335459 , 0.373248 , 0.361871 , 0.379912 , 0.384656 , 0.457302 , 0.426643 , 0.326085 , 0.283365 , 0.253001 , 0.290718 , 0.270561 , 0.146367 , 0.271544 , 0.144699 , 0.212182 , 0.26797 
 1019 , 0.22652 , 0.087951 , 0.4224 , 0.344992 , 0.401056 , 0.383213 , 0.225537 , 0.360669 , 0.257761 , 0.304276 , 0.322694 , 0.386932 , 0.277384 , 0.333333 , 0.374631 , 0.362205 , 0.375879 , 0.383339 , 0.456855 , 0.42679 , 0.325825 , 0.281834 , 0.251997 , 0.289499 , 0.269323 , 0.145586 , 0.270757 , 0.144021 , 0.211371 , 0.267368 
 1020 , 0.226409 , 0.08826 , 0.41804 , 0.344171 , 0.398717 , 0.380493 , 0.222491 , 0.357564 , 0.256866 , 0.30404 , 0.322173 , 0.386447 , 0.275078 , 0.332316 , 0.375824 , 0.363392 , 0.371185 , 0.383377 , 0.455912 , 0.426332 , 0.326235 , 0.281495 , 0.250882 , 0.289096 , 0.268956 , 0.145101 , 0.270163 , 0.14331 , 0.209867 , 0.267147 
 1021 , 0.227061 , 0.088516 , 0.413173 , 0.344608 , 0.397121 , 0.377712 , 0.219602 , 0.354351 , 0.25608 , 0.304327 , 0.321669 , 0.385612 , 0.272235 , 0.331767 , 0.376863 , 0.364956 , 0.366173 , 0.384124 , 0.454605 , 0.425622 , 0.326971 , 0.281689 , 0.249663 , 0.289113 , 0.268993 , 0.144728 , 0.269656 , 0.142589 , 0.208014 , 0.267107 
 1022 , 0.226447 , 0.085567 , 0.408633 , 0.343239 , 0.397593 , 0.373626 , 0.219824 , 0.351601 , 0.255235 , 0.304655 , 0.321256 , 0.384346 , 0.269834 , 0.33048 , 0.375062 , 0.364444 , 0.363201 , 0.383477 , 0.452249 , 0.422822 , 0.328128 , 0.281767 , 0.247851 , 0.289229 , 0.26902 , 0.14421 , 0.268109 , 0.141236 , 0.20628 , 0.266402 
 1023 , 0.224151 , 0.080698 , 0.40442 , 0.339531 , 0.399175 , 0.369281 , 0.22174 , 0.34863 , 0.253889 , 0.303553 , 0.319845 , 0.382123 , 0.267491 , 0.327985 , 0.37115 , 0.362202 , 0.362021 , 0.3802 , 0.449412 , 0.418975 , 0.328751 , 0.281015 , 0.245466 , 0.28772 , 0.268583 , 0.143242 , 0.265598 , 0.13916 , 0.205044 , 0.264796 
 1024 , 0.22035 , 0.075792 , 0.400291 , 0.333794 , 0.400466 , 0.365721 , 0.223215 , 0.344719 , 0.251754 , 0.300066 , 0.316674 , 0.378705 , 0.264738 , 0.324205 , 0.366618 , 0.359214 , 0.361652 , 0.373998 , 0.446798 , 0.415454 , 0.328081 , 0.278974 , 0.242682 , 0.283446 , 0.267374 , 0.141663 , 0.262523 , 0.136522 , 0.204459 , 0.262348 
 1025 , 0.217615 , 0.070529 , 0.397024 , 0.329755 , 0.401365 , 0.364023 , 0.223103 , 0.341644 , 0.249391 , 0.296641 , 0.311838 , 0.374285 , 0.261232 , 0.321283 , 0.36278 , 0.356524 , 0.362168 , 0.369085 , 0.444796 , 0.412792 , 0.326951 , 0.276958 , 0.240126 , 0.278807 , 0.265795 , 0.139671 , 0.259731 , 0.134231 , 0.203679 , 0.259677 
 1026 , 0.217214 , 0.064879 , 0.395884 , 0.329408 , 0.401007 , 0.366042 , 0.219655 , 0.340412 , 0.246846 , 0.293695 , 0.304317 , 0.368406 , 0.25672 , 0.320432 , 0.360692 , 0.354499 , 0.364582 , 0.367472 , 0.444223 , 0.412191 , 0.325135 , 0.275163 , 0.238271 , 0.274259 , 0.263548 , 0.136974 , 0.257869 , 0.132833 , 0.202589 , 0.256852 
 1027 , 0.216673 , 0.059374 , 0.395778 , 0.328911 , 0.396905 , 0.365848 , 0.215048 , 0.338442 , 0.245296 , 0.291962 , 0.299844 , 0.365147 , 0.254713 , 0.320861 , 0.359368 , 0.351144 , 0.368048 , 0.370362 , 0.444027 , 0.412838 , 0.324679 , 0.273823 , 0.237137 , 0.275381 , 0.261001 , 0.13431 , 0.257578 , 0.13205 , 0.201645 , 0.255216 
 1028 , 0.215794 , 0.053539 , 0.39577 , 0.328234 , 0.392377 , 0.365614 , 0.21024 , 0.336521 , 0.243464 , 0.290014 , 0.295352 , 0.361669 , 0.252712 , 0.321082 , 0.357958 , 0.347726 , 0.371409 , 0.373234 , 0.44358 , 0.413466 , 0.324127 , 0.272365 , 0.235976 , 0.276647 , 0.258308 , 0.131523 , 0.257287 , 0.131175 , 0.20062 , 0.253522 
 1029 , 0.210111 , 0.049188 , 0.397647 , 0.325084 , 0.384392 , 0.365163 , 0.206584 , 0.33733 , 0.238845 , 0.286141 , 0.295827 , 0.358566 , 0.253669 , 0.317724 , 0.356817 , 0.346578 , 0.369081 , 0.372698 , 0.439553 , 0.413246 , 0.322759 , 0.270188 , 0.235775 , 0.278961 , 0.255736 , 0.129208 , 0.257389 , 0.129545 , 0.199415 , 0.252708 
 1030 , 0.204474 , 0.044255 , 0.399582 , 0.324627 , 0.379252 , 0.368077 , 0.202141 , 0.339698 , 0.232372 , 0.284129 , 0.295611 , 0.355141 , 0.252203 , 0.313344 , 0.355123 , 0.345456 , 0.364392 , 0.370373 , 0.436642 , 0.411521 , 0.320029 , 0.268572 , 0.234927 , 0.278647 , 0.25346 , 0.126958 , 0.255762 , 0.127367 , 0.197206 , 0.250905 
 1031 , 0.198549 , 0.038882 , 0.401637 , 0.324889 , 0.374559 , 0.372136 , 0.197304 , 0.342634 , 0.225116 , 0.282501 , 0.295183 , 0.35142 , 0.249993 , 0.308455 , 0.353182 , 0.344276 , 0.358822 , 0.367427 , 0.433869 , 0.409292 , 0.316807 , 0.267029 , 0.233859 , 0.277576 , 0.251147 , 0.124609 , 0.253589 , 0.124945 , 0.194616 , 0.248748 
 1032 , 0.194681 , 0.035199 , 0.401319 , 0.323652 , 0.372573 , 0.369638 , 0.19132 , 0.341215 , 0.221753 , 0.278663 , 0.29451 , 0.352975 , 0.248368 , 0.30466 , 0.35112 , 0.339859 , 0.353431 , 0.362843 , 0.432022 , 0.406829 , 0.313466 , 0.263969 , 0.232221 , 0.275289 , 0.249076 , 0.12277 , 0.249965 , 0.122026 , 0.192268 , 0.246213 
 1033 , 0.191489 , 0.03181 , 0.397254 , 0.319712 , 0.369687 , 0.361393 , 0.186258 , 0.338009 , 0.220159 , 0.272597 , 0.294231 , 0.354591 , 0.246594 , 0.299912 , 0.348035 , 0.334838 , 0.346782 , 0.356245 , 0.428069 , 0.403588 , 0.309584 , 0.260191 , 0.230197 , 0.272099 , 0.247037 , 0.12078 , 0.245952 , 0.118916 , 0.190159 , 0.243346 
 1034 , 0.18823 , 0.028108 , 0.390054 , 0.313376 , 0.364904 , 0.349293 , 0.182314 , 0.334287 , 0.219081 , 0.264807 , 0.29443 , 0.35452 , 0.244441 , 0.293759 , 0.343868 , 0.330107 , 0.33867 , 0.347987 , 0.421593 , 0.399551 , 0.305125 , 0.25607 , 0.22792 , 0.26831 , 0.244902 , 0.118427 , 0.241914 , 0.115684 , 0.188165 , 0.240207 
 1035 , 0.186157 , 0.02673 , 0.38085 , 0.307972 , 0.359173 , 0.341338 , 0.179055 , 0.329541 , 0.21748 , 0.260229 , 0.29243 , 0.350793 , 0.239294 , 0.289312 , 0.339904 , 0.326596 , 0.333489 , 0.341224 , 0.416318 , 0.395454 , 0.300685 , 0.252404 , 0.225263 , 0.264309 , 0.242489 , 0.11666 , 0.238541 , 0.112587 , 0.186127 , 0.236857 
 1036 , 0.18529 , 0.028065 , 0.370686 , 0.304053 , 0.353197 , 0.338456 , 0.175959 , 0.32315 , 0.215503 , 0.259748 , 0.287295 , 0.343211 , 0.23088 , 0.28745 , 0.336355 , 0.323751 , 0.332338 , 0.336754 , 0.413528 , 0.391366 , 0.296805 , 0.249114 , 0.222352 , 0.260427 , 0.239634 , 0.115568 , 0.236242 , 0.109736 , 0.184082 , 0.233516 
 1037 , 0.183627 , 0.029627 , 0.364662 , 0.301292 , 0.349916 , 0.336741 , 0.169999 , 0.31442 , 0.214218 , 0.260624 , 0.279585 , 0.336217 , 0.222322 , 0.287944 , 0.333185 , 0.317744 , 0.333916 , 0.334184 , 0.414909 , 0.387237 , 0.294675 , 0.244993 , 0.21986 , 0.257544 , 0.236038 , 0.114366 , 0.234992 , 0.106957 , 0.181974 , 0.230883 
 1038 , 0.181093 , 0.029595 , 0.359883 , 0.297593 , 0.347392 , 0.334372 , 0.164304 , 0.306119 , 0.21193 , 0.261384 , 0.27156 , 0.328768 , 0.214067 , 0.287055 , 0.328412 , 0.310785 , 0.33493 , 0.33157 , 0.415346 , 0.382432 , 0.292606 , 0.240943 , 0.216982 , 0.254758 , 0.232465 , 0.112837 , 0.233653 , 0.104288 , 0.179461 , 0.228315 
 1039 , 0.175307 , 0.022387 , 0.362094 , 0.290626 , 0.349052 , 0.329669 , 0.160851 , 0.301421 , 0.205744 , 0.261425 , 0.263903 , 0.320963 , 0.208914 , 0.280181 , 0.31758 , 0.300888 , 0.333177 , 0.329427 , 0.411417 , 0.375633 , 0.291306 , 0.237991 , 0.213049 , 0.25305 , 0.229734 , 0.110215 , 0.23226 , 0.102715 , 0.175709 , 0.226623 
 1040 , 0.170394 , 0.014559 , 0.364653 , 0.282551 , 0.348123 , 0.327778 , 0.159176 , 0.298932 , 0.198271 , 0.258496 , 0.256193 , 0.312091 , 0.204195 , 0.273838 , 0.309978 , 0.296861 , 0.331214 , 0.328377 , 0.405125 , 0.372161 , 0.289009 , 0.237954 , 0.209934 , 0.25021 , 0.227906 , 0.108834 , 0.231111 , 0.10097 , 0.171581 , 0.225484 
 1041 , 0.165134 , 0.00605 , 0.367415 , 0.273734 , 0.34685 , 0.325951 , 0.157516 , 0.296427 , 0.19011 , 0.255095 , 0.247948 , 0.302567 , 0.199164 , 0.266987 , 0.301953 , 0.292976 , 0.329057 , 0.327316 , 0.398161 , 0.368697 , 0.286455 , 0.238172 , 0.206639 , 0.247077 , 0.226024 , 0.107444 , 0.229886 , 0.099081 , 0.167148 , 0.224295 
 1042 , 0.159943 , 0.003933 , 0.364142 , 0.274486 , 0.341316 , 0.322782 , 0.150402 , 0.292907 , 0.180992 , 0.249438 , 0.243717 , 0.298372 , 0.196201 , 0.262602 , 0.307234 , 0.29389 , 0.325327 , 0.327508 , 0.394476 , 0.370995 , 0.283342 , 0.238871 , 0.204097 , 0.243663 , 0.224044 , 0.105937 , 0.228806 , 0.0981 , 0.163596 , 0.222244 
 1043 , 0.153369 , 0.002357 , 0.355187 , 0.275071 , 0.334161 , 0.318224 , 0.141365 , 0.286879 , 0.171651 , 0.244274 , 0.240358 , 0.295942 , 0.193546 , 0.256194 , 0.312326 , 0.290866 , 0.32114 , 0.325794 , 0.391275 , 0.372124 , 0.28104 , 0.237644 , 0.200032 , 0.241441 , 0.2216 , 0.103379 , 0.226569 , 0.097166 , 0.16026 , 0.219737 
 1044 , 0.145722 , 0.000659 , 0.342882 , 0.274909 , 0.326001 , 0.312661 , 0.131188 , 0.279162 , 0.161795 , 0.239348 , 0.237145 , 0.294177 , 0.19084 , 0.248151 , 0.31651 , 0.284929 , 0.316593 , 0.322705 , 0.388035 , 0.372111 , 0.279197 , 0.23509 , 0.194843 , 0.239913 , 0.21878 , 0.1001 , 0.223508 , 0.096168 , 0.156877 , 0.216897 
 1045 , 0.13481 , 0 , 0.330188 , 0.269625 , 0.31881 , 0.307142 , 0.120907 , 0.272563 , 0.15457 , 0.231825 , 0.237045 , 0.289657 , 0.186565 , 0.242548 , 0.316386 , 0.280945 , 0.308702 , 0.315594 , 0.386413 , 0.368071 , 0.275702 , 0.229733 , 0.188699 , 0.236069 , 0.21343 , 0.095242 , 0.219507 , 0.092228 , 0.153157 , 0.213614 
 1046 , 0.122236 , 0 , 0.319638 , 0.263997 , 0.31274 , 0.300791 , 0.110929 , 0.267482 , 0.147812 , 0.222312 , 0.239105 , 0.28454 , 0.180085 , 0.238911 , 0.31271 , 0.28036 , 0.29663 , 0.3053 , 0.385845 , 0.361712 , 0.270578 , 0.222394 , 0.18231 , 0.230105 , 0.206361 , 0.089416 , 0.21556 , 0.086302 , 0.148942 , 0.20961 
 1047 , 0.109944 , 0 , 0.313537 , 0.264147 , 0.307534 , 0.292548 , 0.101255 , 0.263929 , 0.138562 , 0.211894 , 0.241549 , 0.281661 , 0.171163 , 0.236082 , 0.307328 , 0.284324 , 0.280406 , 0.293567 , 0.385301 , 0.35567 , 0.264159 , 0.214503 , 0.176459 , 0.222721 , 0.198892 , 0.083481 , 0.212866 , 0.079994 , 0.144071 , 0.204612 
 1048 , 0.099547 , 0 , 0.306827 , 0.261069 , 0.301192 , 0.280824 , 0.091681 , 0.257677 , 0.13125 , 0.199572 , 0.239365 , 0.27944 , 0.161551 , 0.232622 , 0.298854 , 0.284328 , 0.267534 , 0.282072 , 0.382744 , 0.349187 , 0.257612 , 0.206325 , 0.170607 , 0.215882 , 0.192194 , 0.077195 , 0.209958 , 0.072956 , 0.138557 , 0.198953 
 1049 , 0.094522 , 0 , 0.299321 , 0.250367 , 0.293048 , 0.262532 , 0.083407 , 0.246183 , 0.128499 , 0.18412 , 0.227182 , 0.278635 , 0.151134 , 0.228126 , 0.28448 , 0.275279 , 0.262304 , 0.271834 , 0.37615 , 0.34216 , 0.251253 , 0.198121 , 0.165206 , 0.210709 , 0.187611 , 0.07059 , 0.206771 , 0.064845 , 0.132091 , 0.192282 
 1050 , 0.087074 , 0 , 0.285654 , 0.226024 , 0.28489 , 0.242279 , 0.072776 , 0.234693 , 0.129042 , 0.1664 , 0.212247 , 0.26564 , 0.143241 , 0.223007 , 0.270308 , 0.258321 , 0.260127 , 0.261633 , 0.369433 , 0.3301 , 0.242146 , 0.19001 , 0.158709 , 0.20374 , 0.181282 , 0.063145 , 0.200063 , 0.055802 , 0.12515 , 0.184821 
 1051 , 0.079268 , 0 , 0.271249 , 0.201534 , 0.275997 , 0.221786 , 0.061686 , 0.222351 , 0.128868 , 0.148481 , 0.196193 , 0.251779 , 0.134483 , 0.217227 , 0.2553 , 0.240931 , 0.257594 , 0.251168 , 0.362444 , 0.317597 , 0.232697 , 0.181567 , 0.151865 , 0.196381 , 0.174685 , 0.055512 , 0.192957 , 0.046502 , 0.117872 , 0.177002 
 1052 , 0.073382 , 0 , 0.259547 , 0.194771 , 0.266626 , 0.218084 , 0.055435 , 0.212336 , 0.115585 , 0.145343 , 0.179216 , 0.232742 , 0.122276 , 0.207362 , 0.24256 , 0.230597 , 0.252979 , 0.247141 , 0.360295 , 0.309301 , 0.226595 , 0.176847 , 0.146499 , 0.189954 , 0.169914 , 0.050972 , 0.18607 , 0.040502 , 0.112138 , 0.170941 
 1053 , 0.06765 , 0 , 0.25077 , 0.189235 , 0.255287 , 0.216989 , 0.048308 , 0.199654 , 0.099715 , 0.143387 , 0.160998 , 0.219814 , 0.109484 , 0.196482 , 0.232974 , 0.221877 , 0.250069 , 0.245641 , 0.355955 , 0.305158 , 0.220649 , 0.172521 , 0.140764 , 0.185463 , 0.167432 , 0.046604 , 0.180065 , 0.034469 , 0.10685 , 0.166658 
 1054 , 0.061575 , 0 , 0.242323 , 0.183836 , 0.242413 , 0.216759 , 0.040602 , 0.185288 , 0.081901 , 0.141721 , 0.141299 , 0.207932 , 0.095381 , 0.184613 , 0.223639 , 0.213271 , 0.24756 , 0.24495 , 0.350547 , 0.302244 , 0.214537 , 0.168061 , 0.134627 , 0.181355 , 0.165608 , 0.042048 , 0.174087 , 0.028084 , 0.101395 , 0.162711 
 1055 , 0.049538 , 0 , 0.239926 , 0.172655 , 0.232297 , 0.2101 , 0.040059 , 0.176332 , 0.061317 , 0.137499 , 0.130842 , 0.202363 , 0.091306 , 0.165639 , 0.216161 , 0.206996 , 0.235889 , 0.24127 , 0.335539 , 0.294468 , 0.206625 , 0.162096 , 0.128447 , 0.175944 , 0.161253 , 0.03677 , 0.167151 , 0.023833 , 0.096102 , 0.158678 
 1056 , 0.034447 , 0 , 0.238945 , 0.159666 , 0.221421 , 0.200469 , 0.042186 , 0.168877 , 0.038499 , 0.13202 , 0.122724 , 0.198771 , 0.090379 , 0.144598 , 0.207612 , 0.202891 , 0.220005 , 0.236933 , 0.318932 , 0.285818 , 0.199851 , 0.15567 , 0.122651 , 0.168877 , 0.155136 , 0.031091 , 0.160329 , 0.020165 , 0.090537 , 0.153877 
 1057 , 0.018049 , 0 , 0.237248 , 0.146378 , 0.208443 , 0.189532 , 0.044956 , 0.161043 , 0.013583 , 0.125897 , 0.113789 , 0.194995 , 0.089247 , 0.122873 , 0.196741 , 0.200525 , 0.202276 , 0.232923 , 0.303631 , 0.277833 , 0.194995 , 0.149155 , 0.117213 , 0.160254 , 0.147792 , 0.025043 , 0.153874 , 0.016292 , 0.084489 , 0.148113 
 1058 , 0.007996 , 0 , 0.228657 , 0.130311 , 0.186365 , 0.174727 , 0.040197 , 0.148348 , 0 , 0.112914 , 0.103349 , 0.191934 , 0.085559 , 0.109216 , 0.188471 , 0.194904 , 0.186247 , 0.227262 , 0.293176 , 0.273347 , 0.186992 , 0.142279 , 0.110336 , 0.151816 , 0.138783 , 0.018776 , 0.146913 , 0.012601 , 0.077205 , 0.140856 
 1059 , 0.005229 , 0 , 0.211346 , 0.111804 , 0.155021 , 0.155667 , 0.026785 , 0.131273 , 0 , 0.092369 , 0.092109 , 0.189591 , 0.078482 , 0.105615 , 0.183854 , 0.18561 , 0.172574 , 0.220014 , 0.287879 , 0.271784 , 0.175081 , 0.134917 , 0.10186 , 0.14389 , 0.128049 , 0.012374 , 0.139329 , 0.009215 , 0.068472 , 0.131831 
 1060 , 0.002431 , 0 , 0.188988 , 0.093494 , 0.124072 , 0.134528 , 0.01244 , 0.117032 , 0 , 0.070797 , 0.083173 , 0.185188 , 0.068868 , 0.100474 , 0.179949 , 0.175535 , 0.157678 , 0.212995 , 0.277562 , 0.262464 , 0.160157 , 0.125748 , 0.092298 , 0.136156 , 0.11652 , 0.005503 , 0.130227 , 0.005562 , 0.058357 , 0.121091 
 1061 , 0 , 0 , 0.166985 , 0.074958 , 0.096055 , 0.113654 , 0 , 0.102398 , 0 , 0.05056 , 0.074565 , 0.177277 , 0.057699 , 0.094521 , 0.173915 , 0.163989 , 0.143117 , 0.205483 , 0.267524 , 0.251062 , 0.146369 , 0.116996 , 0.082306 , 0.128556 , 0.105164 , 0 , 0.12062 , 0.002378 , 0.0489 , 0.11047 
 1062 , 0 , 0 , 0.150324 , 0.061957 , 0.08902 , 0.099425 , 0 , 0.092809 , 0 , 0.042142 , 0.071199 , 0.157133 , 0.042223 , 0.086991 , 0.160896 , 0.149965 , 0.133403 , 0.198759 , 0.261631 , 0.234457 , 0.139817 , 0.111879 , 0.072585 , 0.123458 , 0.096724 , 0 , 0.111075 , 0.001644 , 0.042891 , 0.102116 
 1063 , 0 , 0 , 0.140165 , 0.047377 , 0.084152 , 0.08617 , 0 , 0.076478 , 0 , 0.032377 , 0.064879 , 0.133105 , 0.026907 , 0.07994 , 0.143677 , 0.133024 , 0.12607 , 0.185494 , 0.269384 , 0.225711 , 0.137211 , 0.10886 , 0.063797 , 0.120147 , 0.089164 , 0 , 0.103244 , 0.000881 , 0.038466 , 0.096526 
 1064 , 0 , 0 , 0.129436 , 0.030816 , 0.078702 , 0.071264 , 0 , 0.058649 , 0 , 0.021866 , 0.057609 , 0.107177 , 0.0103 , 0.072188 , 0.124388 , 0.11446 , 0.118241 , 0.170748 , 0.28024 , 0.217192 , 0.134839 , 0.105832 , 0.054405 , 0.116755 , 0.081223 , 0 , 0.095054 , 0.000065 , 0.033829 , 0.090815 
 1065 , 0 , 0 , 0.117112 , 0.022351 , 0.085635 , 0.053565 , 0 , 0.046249 , 0 , 0.015438 , 0.042255 , 0.084923 , 0.00664 , 0.053849 , 0.092244 , 0.090613 , 0.114481 , 0.156165 , 0.276266 , 0.201832 , 0.129402 , 0.099332 , 0.047298 , 0.106996 , 0.072176 , 0 , 0.085684 , 0 , 0.027673 , 0.082417 
 1066 , 0 , 0 , 0.100175 , 0.013297 , 0.091102 , 0.032962 , 0 , 0.035086 , 0 , 0.009063 , 0.024792 , 0.063292 , 0.004043 , 0.032654 , 0.055659 , 0.064732 , 0.109511 , 0.144656 , 0.258596 , 0.181505 , 0.121446 , 0.09075 , 0.039417 , 0.095037 , 0.062574 , 0 , 0.07508 , 0 , 0.020495 , 0.072164 
 1067 , 0 , 0 , 0.079682 , 0.003552 , 0.094035 , 0.009322 , 0 , 0.023537 , 0 , 0.002433 , 0.006603 , 0.040386 , 0.001147 , 0.009117 , 0.017344 , 0.037377 , 0.103243 , 0.134736 , 0.232018 , 0.158102 , 0.111741 , 0.080886 , 0.030831 , 0.081829 , 0.05244 , 0 , 0.06359 , 0 , 0.012721 , 0.060762 
 1068 , 0 , 0 , 0.060817 , 0 , 0.07766 , 0 , 0 , 0.015917 , 0 , 0 , 0 , 0.026241 , 0 , 0 , 0.00275 , 0.025864 , 0.092324 , 0.129437 , 0.210709 , 0.14166 , 0.101727 , 0.071274 , 0.025712 , 0.069579 , 0.044697 , 0 , 0.055818 , 0 , 0.008652 , 0.052616 
 1069 , 0 , 0 , 0.042962 , 0 , 0.049667 , 0 , 0 , 0.010457 , 0 , 0 , 0 , 0.017203 , 0 , 0 , 0.001735 , 0.023725 , 0.078438 , 0.126316 , 0.193168 , 0.130791 , 0.091523 , 0.062141 , 0.02273 , 0.058206 , 0.038376 , 0 , 0.050372 , 0 , 0.006772 , 0.046669 
 1070 , 0 , 0 , 0.023982 , 0 , 0.020337 , 0 , 0 , 0.004232 , 0 , 0 , 0 , 0.007035 , 0 , 0 , 0.000724 , 0.021635 , 0.063989 , 0.121434 , 0.177423 , 0.123421 , 0.081308 , 0.053634 , 0.01999 , 0.047244 , 0.031994 , 0 , 0.045253 , 0 , 0.004895 , 0.041345 
 1071 , 0 , 0 , 0.010863 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0.000311 , 0 , 0 , 0 , 0.019853 , 0.048445 , 0.109067 , 0.158604 , 0.114161 , 0.071536 , 0.044374 , 0.017105 , 0.037087 , 0.026317 , 0 , 0.039058 , 0 , 0.003588 , 0.035337 
 1072 , 0 , 0 , 0.013442 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0.001208 , 0 , 0 , 0 , 0.018794 , 0.032256 , 0.083678 , 0.135533 , 0.102325 , 0.063296 , 0.034391 , 0.014193 , 0.029326 , 0.022357 , 0 , 0.031375 , 0 , 0.003425 , 0.028558 
