AUG6MNAT00050.spu,AUG6MNAT00049.spu,AUG6MNAT00048.spu,
Wavelength,AUG6MNAT00051.spu,AUG6MNAT00052.spu,AUG6MNAT00053.spu,AUG6MNAT00054.spu,AUG6MNAT00055.spu,AUG6MNAT00056.spu,AUG6MNAT00057.spu,AUG6MNAT00058.spu,AUG6MNAT00059.spu,AUG6MNAT00060.spu,AUG6MNAT00061.spu,AUG6MNAT00062.spu,AUG6MNAT00063.spu,AUG6MNAT00064.spu,AUG6MNAT00065.spu,AUG6MNAT00066.spu,AUG6MNAT00067.spu,AUG6MNAT00068.spu,AUG6MNAT00069.spu,AUG6MNAT00070.spu
  (nm),8/6/2016 1,8/6/2016 1,8/6/2016 1,8/6/2016 1,8/6/2016 1,8/6/2016 1,8/6/2016 1,8/6/2016 1,8/6/2016 1,8/6/2016 1,8/6/2016 1,8/6/2016 1,8/6/2016 1,8/6/2016 1,8/6/2016 1,8/6/2016 1,8/6/2016 1,8/6/2016 1,8/6/2016 1,8/6/2016 1
  time  ,46:57 AM,47:11 AM,47:18 AM,47:25 AM,47:35 AM,48:29 AM,48:36 AM,48:44 AM,48:50 AM,48:57 AM,49:33 AM,49:40 AM,49:46 AM,49:55 AM,50:06 AM,50:54 AM,51:00 AM,51:09 AM,51:16 AM,51:22 AM
temp C,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW
,,,,,,,,,,,,,,,,,,,,
 948 , 0.445182 , 0.233379 , 0.385337 , 0.255896 , 0.225834 , 0.22701 , 0.201096 , 0.325697 , 0.33895 , 0.223487 , 0.294695 , 0.347 , 0.299137 , 0.439968 , 0.311913 , 0.222715 , 0.230497 , 0.339491 , 0.292006 , 0.270089 
 949 , 0.445563 , 0.233172 , 0.383626 , 0.255705 , 0.225415 , 0.228206 , 0.200018 , 0.324716 , 0.338293 , 0.223459 , 0.294931 , 0.347606 , 0.298037 , 0.439544 , 0.311166 , 0.222613 , 0.230586 , 0.339354 , 0.292702 , 0.270853 
 950 , 0.44488 , 0.234 , 0.384128 , 0.255159 , 0.226804 , 0.228875 , 0.200107 , 0.325409 , 0.337913 , 0.223572 , 0.294486 , 0.347515 , 0.298696 , 0.438945 , 0.310003 , 0.223327 , 0.230836 , 0.339022 , 0.293346 , 0.272198 
 951 , 0.44609 , 0.234043 , 0.385082 , 0.255296 , 0.228559 , 0.228695 , 0.200213 , 0.326996 , 0.337804 , 0.223629 , 0.293449 , 0.346945 , 0.299824 , 0.438594 , 0.309856 , 0.224179 , 0.230591 , 0.339642 , 0.293826 , 0.27294 
 952 , 0.447312 , 0.234075 , 0.386029 , 0.255434 , 0.230297 , 0.228513 , 0.200322 , 0.328571 , 0.337702 , 0.22369 , 0.29242 , 0.346377 , 0.300942 , 0.438249 , 0.309716 , 0.225023 , 0.230344 , 0.340263 , 0.294298 , 0.273664 
 953 , 0.447652 , 0.234658 , 0.3873 , 0.257258 , 0.230818 , 0.227951 , 0.200396 , 0.329486 , 0.337977 , 0.223886 , 0.292807 , 0.346222 , 0.301136 , 0.438758 , 0.310103 , 0.225278 , 0.230452 , 0.340749 , 0.294978 , 0.274423 
 954 , 0.445703 , 0.235335 , 0.389113 , 0.258985 , 0.230306 , 0.226783 , 0.200707 , 0.329653 , 0.338441 , 0.223745 , 0.293498 , 0.34589 , 0.300922 , 0.438886 , 0.310436 , 0.22523 , 0.230907 , 0.340689 , 0.295197 , 0.274893 
 955 , 0.442909 , 0.235979 , 0.391094 , 0.260445 , 0.229502 , 0.225426 , 0.201122 , 0.329568 , 0.338934 , 0.223443 , 0.294141 , 0.345443 , 0.300639 , 0.438739 , 0.31068 , 0.225128 , 0.231469 , 0.340404 , 0.295187 , 0.275221 
 956 , 0.441536 , 0.23638 , 0.392555 , 0.261147 , 0.228759 , 0.224033 , 0.201233 , 0.329913 , 0.339506 , 0.224023 , 0.294516 , 0.34467 , 0.300582 , 0.438172 , 0.310822 , 0.225301 , 0.232108 , 0.340221 , 0.295345 , 0.275116 
 957 , 0.441477 , 0.236512 , 0.393055 , 0.260916 , 0.228272 , 0.222978 , 0.201167 , 0.330734 , 0.340148 , 0.225347 , 0.294656 , 0.343858 , 0.300548 , 0.437518 , 0.310835 , 0.225622 , 0.232756 , 0.340439 , 0.295846 , 0.274528 
 958 , 0.441278 , 0.236615 , 0.392836 , 0.260407 , 0.228112 , 0.222584 , 0.201309 , 0.331606 , 0.340754 , 0.226417 , 0.294834 , 0.343546 , 0.30019 , 0.437435 , 0.310784 , 0.22571 , 0.233287 , 0.341133 , 0.296612 , 0.273892 
 959 , 0.44114 , 0.236761 , 0.392675 , 0.259793 , 0.228217 , 0.222677 , 0.201682 , 0.3322 , 0.341362 , 0.227219 , 0.294871 , 0.343602 , 0.299975 , 0.43731 , 0.310649 , 0.225946 , 0.233856 , 0.341866 , 0.297439 , 0.273533 
 960 , 0.441344 , 0.237175 , 0.392792 , 0.258768 , 0.229388 , 0.224782 , 0.203013 , 0.33177 , 0.342102 , 0.227111 , 0.294448 , 0.3452 , 0.300381 , 0.436961 , 0.310269 , 0.226853 , 0.23465 , 0.342794 , 0.298553 , 0.274362 
 961 , 0.443126 , 0.238246 , 0.394174 , 0.258875 , 0.230776 , 0.227167 , 0.204076 , 0.331473 , 0.343527 , 0.227763 , 0.295021 , 0.347208 , 0.301559 , 0.436085 , 0.310829 , 0.228567 , 0.235426 , 0.342988 , 0.299283 , 0.276357 
 962 , 0.444816 , 0.239265 , 0.395484 , 0.258974 , 0.232088 , 0.229434 , 0.205083 , 0.331184 , 0.344882 , 0.228382 , 0.295565 , 0.349118 , 0.302675 , 0.435255 , 0.311361 , 0.230204 , 0.236163 , 0.343175 , 0.299973 , 0.278256 
 963 , 0.445807 , 0.239929 , 0.397356 , 0.260815 , 0.232647 , 0.230223 , 0.205805 , 0.331801 , 0.346341 , 0.228735 , 0.297177 , 0.350632 , 0.303279 , 0.435778 , 0.312778 , 0.231887 , 0.236912 , 0.343714 , 0.300324 , 0.279844 
 964 , 0.446816 , 0.240277 , 0.398119 , 0.26229 , 0.232984 , 0.230586 , 0.20605 , 0.332605 , 0.346613 , 0.228911 , 0.298061 , 0.351476 , 0.30344 , 0.437282 , 0.313557 , 0.23312 , 0.237609 , 0.34472 , 0.301005 , 0.280402 
 965 , 0.447812 , 0.240535 , 0.398544 , 0.263546 , 0.233268 , 0.230869 , 0.206173 , 0.333399 , 0.346556 , 0.229038 , 0.298678 , 0.352128 , 0.303496 , 0.438941 , 0.314103 , 0.234178 , 0.238262 , 0.345791 , 0.301758 , 0.280667 
 966 , 0.448653 , 0.241427 , 0.398838 , 0.264364 , 0.234146 , 0.231184 , 0.206488 , 0.334828 , 0.346401 , 0.229598 , 0.299125 , 0.352604 , 0.303919 , 0.44065 , 0.31444 , 0.234565 , 0.238574 , 0.346919 , 0.302632 , 0.280998 
 967 , 0.448883 , 0.242387 , 0.399186 , 0.2652 , 0.235179 , 0.231223 , 0.207074 , 0.33652 , 0.346274 , 0.230181 , 0.299608 , 0.352366 , 0.304453 , 0.441669 , 0.314465 , 0.234201 , 0.238604 , 0.347689 , 0.303459 , 0.281541 
 968 , 0.448542 , 0.242963 , 0.399643 , 0.266339 , 0.235941 , 0.230938 , 0.207804 , 0.33801 , 0.346237 , 0.23047 , 0.300247 , 0.351465 , 0.304844 , 0.441872 , 0.314291 , 0.233469 , 0.23855 , 0.348015 , 0.304139 , 0.282241 
 969 , 0.448154 , 0.24323 , 0.400126 , 0.267434 , 0.236179 , 0.230555 , 0.208146 , 0.339112 , 0.346384 , 0.230454 , 0.30087 , 0.350567 , 0.30519 , 0.441717 , 0.314089 , 0.232757 , 0.238529 , 0.348185 , 0.304762 , 0.282924 
 970 , 0.447722 , 0.242847 , 0.400735 , 0.268408 , 0.235349 , 0.230003 , 0.207641 , 0.339381 , 0.347103 , 0.229784 , 0.301371 , 0.34987 , 0.30551 , 0.44087 , 0.313948 , 0.232187 , 0.238612 , 0.348091 , 0.30528 , 0.283608 
 971 , 0.44771 , 0.242609 , 0.401426 , 0.269023 , 0.234828 , 0.229758 , 0.207283 , 0.339451 , 0.348477 , 0.229325 , 0.30136 , 0.350414 , 0.306073 , 0.44067 , 0.314378 , 0.232303 , 0.238868 , 0.348322 , 0.305726 , 0.284212 
 972 , 0.447704 , 0.242371 , 0.40211 , 0.269627 , 0.234317 , 0.229517 , 0.206928 , 0.339517 , 0.349833 , 0.228882 , 0.301348 , 0.350948 , 0.306634 , 0.440477 , 0.3148 , 0.232424 , 0.239134 , 0.348553 , 0.306164 , 0.284818 
 973 , 0.4486 , 0.242314 , 0.402122 , 0.269313 , 0.234239 , 0.229386 , 0.207203 , 0.339428 , 0.349937 , 0.229708 , 0.301228 , 0.350415 , 0.306847 , 0.441002 , 0.31444 , 0.233376 , 0.239735 , 0.348956 , 0.306708 , 0.285233 
 974 , 0.449124 , 0.242633 , 0.402467 , 0.268608 , 0.234267 , 0.229074 , 0.20723 , 0.339193 , 0.349509 , 0.230634 , 0.301813 , 0.350114 , 0.306599 , 0.441262 , 0.314289 , 0.234267 , 0.240409 , 0.349814 , 0.307306 , 0.286009 
 975 , 0.449591 , 0.243019 , 0.402868 , 0.267849 , 0.234307 , 0.228731 , 0.207219 , 0.338925 , 0.349007 , 0.231578 , 0.302504 , 0.349847 , 0.306272 , 0.441483 , 0.314165 , 0.235158 , 0.241093 , 0.350752 , 0.307915 , 0.286852 
 976 , 0.449474 , 0.243458 , 0.40367 , 0.267503 , 0.23476 , 0.228958 , 0.207627 , 0.338653 , 0.348343 , 0.231688 , 0.302561 , 0.350487 , 0.305792 , 0.441704 , 0.31432 , 0.235554 , 0.241458 , 0.351948 , 0.308246 , 0.287394 
 977 , 0.449832 , 0.244049 , 0.404453 , 0.267573 , 0.23534 , 0.229914 , 0.208283 , 0.338758 , 0.347861 , 0.23185 , 0.30228 , 0.350999 , 0.305509 , 0.442081 , 0.314191 , 0.235564 , 0.241783 , 0.352696 , 0.308536 , 0.287762 
 978 , 0.450737 , 0.244742 , 0.405085 , 0.267828 , 0.235878 , 0.231254 , 0.208997 , 0.339159 , 0.347561 , 0.232317 , 0.301947 , 0.351122 , 0.305428 , 0.442574 , 0.313772 , 0.235426 , 0.242181 , 0.353019 , 0.308893 , 0.288087 
 979 , 0.451499 , 0.245017 , 0.405602 , 0.268119 , 0.236282 , 0.23231 , 0.209425 , 0.339547 , 0.347831 , 0.232729 , 0.302061 , 0.351177 , 0.305222 , 0.442939 , 0.313809 , 0.235322 , 0.242567 , 0.353246 , 0.309152 , 0.288309 
 980 , 0.451702 , 0.244544 , 0.405986 , 0.268559 , 0.236484 , 0.232769 , 0.20933 , 0.340034 , 0.348749 , 0.232806 , 0.302653 , 0.351096 , 0.304942 , 0.44324 , 0.314465 , 0.235311 , 0.242731 , 0.353379 , 0.309201 , 0.288251 
 981 , 0.4509 , 0.243598 , 0.406447 , 0.269285 , 0.23664 , 0.232705 , 0.208899 , 0.340826 , 0.349279 , 0.232173 , 0.302862 , 0.350881 , 0.30491 , 0.443816 , 0.315065 , 0.235397 , 0.242365 , 0.353604 , 0.309034 , 0.28783 
 982 , 0.45014 , 0.242787 , 0.406977 , 0.270003 , 0.236859 , 0.232616 , 0.208388 , 0.341664 , 0.349741 , 0.231692 , 0.303017 , 0.350612 , 0.304981 , 0.44438 , 0.315572 , 0.235462 , 0.242031 , 0.353747 , 0.30894 , 0.287521 
 983 , 0.44966 , 0.242939 , 0.408024 , 0.270688 , 0.237521 , 0.232323 , 0.207325 , 0.342808 , 0.349707 , 0.232333 , 0.3028 , 0.349991 , 0.305745 , 0.444851 , 0.315474 , 0.235405 , 0.241983 , 0.353283 , 0.309431 , 0.288046 
 984 , 0.450208 , 0.243397 , 0.40976 , 0.271078 , 0.238339 , 0.232079 , 0.206874 , 0.343205 , 0.349848 , 0.233192 , 0.302842 , 0.349874 , 0.306153 , 0.444273 , 0.31556 , 0.235547 , 0.242568 , 0.35361 , 0.310009 , 0.28887 
 985 , 0.450786 , 0.243864 , 0.411538 , 0.271458 , 0.239166 , 0.231842 , 0.206435 , 0.343584 , 0.349997 , 0.234055 , 0.302899 , 0.349776 , 0.306554 , 0.443661 , 0.315655 , 0.23569 , 0.243177 , 0.35396 , 0.310591 , 0.289708 
 986 , 0.451463 , 0.24407 , 0.412754 , 0.271512 , 0.239045 , 0.232004 , 0.206303 , 0.342978 , 0.350561 , 0.234009 , 0.30299 , 0.34984 , 0.306321 , 0.442427 , 0.315488 , 0.235866 , 0.243649 , 0.354618 , 0.310931 , 0.289898 
 987 , 0.451759 , 0.244364 , 0.413595 , 0.271412 , 0.238509 , 0.232332 , 0.206247 , 0.342096 , 0.351273 , 0.233886 , 0.303379 , 0.349936 , 0.306454 , 0.441549 , 0.315647 , 0.236008 , 0.244022 , 0.355149 , 0.311319 , 0.289799 
 988 , 0.45186 , 0.244734 , 0.414315 , 0.271273 , 0.237861 , 0.232703 , 0.206201 , 0.341167 , 0.35202 , 0.233828 , 0.303916 , 0.350043 , 0.30684 , 0.440912 , 0.316011 , 0.236126 , 0.244371 , 0.35559 , 0.311762 , 0.289619 
 989 , 0.45234 , 0.244726 , 0.414233 , 0.270796 , 0.237399 , 0.232783 , 0.20624 , 0.340399 , 0.351804 , 0.233836 , 0.304313 , 0.349967 , 0.307129 , 0.44074 , 0.31635 , 0.236273 , 0.244421 , 0.355894 , 0.311882 , 0.289496 
 990 , 0.453206 , 0.244395 , 0.413709 , 0.270119 , 0.237179 , 0.232625 , 0.206354 , 0.340093 , 0.351057 , 0.233996 , 0.304555 , 0.349918 , 0.30699 , 0.441061 , 0.316583 , 0.236505 , 0.244274 , 0.356185 , 0.311839 , 0.289632 
 991 , 0.454173 , 0.244062 , 0.41363 , 0.269604 , 0.237106 , 0.232473 , 0.206478 , 0.340337 , 0.350836 , 0.234316 , 0.304744 , 0.350194 , 0.306266 , 0.44152 , 0.31668 , 0.236848 , 0.244235 , 0.356681 , 0.312015 , 0.290101 
 992 , 0.45481 , 0.244055 , 0.413991 , 0.269432 , 0.237211 , 0.232467 , 0.206764 , 0.34074 , 0.350844 , 0.2345 , 0.304913 , 0.350733 , 0.305766 , 0.442085 , 0.316806 , 0.237222 , 0.244324 , 0.357199 , 0.312273 , 0.290508 
 993 , 0.454436 , 0.245116 , 0.415562 , 0.270273 , 0.237867 , 0.232894 , 0.207504 , 0.341558 , 0.351495 , 0.23424 , 0.304934 , 0.352012 , 0.306048 , 0.442937 , 0.316908 , 0.23764 , 0.244783 , 0.357666 , 0.312716 , 0.290679 
 994 , 0.454529 , 0.246502 , 0.415158 , 0.270484 , 0.238603 , 0.233036 , 0.207895 , 0.3416 , 0.350963 , 0.233584 , 0.304167 , 0.3522 , 0.306721 , 0.443559 , 0.315853 , 0.237792 , 0.244764 , 0.35684 , 0.312498 , 0.290612 
 995 , 0.454635 , 0.247946 , 0.414737 , 0.2707 , 0.239374 , 0.233182 , 0.208301 , 0.341639 , 0.350411 , 0.232903 , 0.303375 , 0.352391 , 0.30742 , 0.444203 , 0.314768 , 0.237956 , 0.244742 , 0.355984 , 0.312278 , 0.290544 
 996 , 0.455044 , 0.248121 , 0.414092 , 0.270844 , 0.239282 , 0.231976 , 0.207489 , 0.341599 , 0.350244 , 0.232758 , 0.303109 , 0.352422 , 0.307565 , 0.445013 , 0.314326 , 0.237618 , 0.244405 , 0.354506 , 0.311822 , 0.290748 
 997 , 0.454188 , 0.247322 , 0.414071 , 0.271506 , 0.23872 , 0.230662 , 0.206656 , 0.341912 , 0.350493 , 0.232489 , 0.303397 , 0.352593 , 0.307261 , 0.44568 , 0.31466 , 0.237034 , 0.24393 , 0.353933 , 0.311759 , 0.29025 
 998 , 0.452893 , 0.246219 , 0.414246 , 0.272356 , 0.238004 , 0.229299 , 0.205813 , 0.342348 , 0.350876 , 0.232164 , 0.303863 , 0.352807 , 0.306817 , 0.446317 , 0.31523 , 0.236365 , 0.243406 , 0.353637 , 0.311822 , 0.289516 
 999 , 0.452112 , 0.245777 , 0.413666 , 0.272479 , 0.237357 , 0.228489 , 0.204746 , 0.34313 , 0.351054 , 0.232147 , 0.30409 , 0.35219 , 0.3067 , 0.446303 , 0.314859 , 0.235502 , 0.242645 , 0.35368 , 0.312296 , 0.288693 
 1000 , 0.451929 , 0.246003 , 0.412747 , 0.271872 , 0.236641 , 0.227877 , 0.203615 , 0.343923 , 0.350657 , 0.23228 , 0.304034 , 0.351485 , 0.306896 , 0.445606 , 0.314156 , 0.234736 , 0.24186 , 0.353582 , 0.312631 , 0.288015 
 1001 , 0.452132 , 0.246598 , 0.411894 , 0.270864 , 0.235791 , 0.227144 , 0.202531 , 0.344528 , 0.349708 , 0.232398 , 0.303781 , 0.351174 , 0.307257 , 0.44451 , 0.313653 , 0.234206 , 0.241179 , 0.353112 , 0.312562 , 0.287548 
 1002 , 0.451958 , 0.246858 , 0.411367 , 0.269872 , 0.234627 , 0.226834 , 0.202135 , 0.344402 , 0.348856 , 0.232169 , 0.303396 , 0.351215 , 0.307176 , 0.443263 , 0.31359 , 0.233543 , 0.240377 , 0.352786 , 0.312091 , 0.28692 
 1003 , 0.451291 , 0.246548 , 0.411628 , 0.268988 , 0.233153 , 0.227495 , 0.203021 , 0.342998 , 0.348702 , 0.231415 , 0.302937 , 0.351888 , 0.306329 , 0.44206 , 0.314377 , 0.232682 , 0.23954 , 0.352881 , 0.311175 , 0.28633 
 1004 , 0.451545 , 0.246444 , 0.41272 , 0.268278 , 0.232653 , 0.229136 , 0.203962 , 0.341832 , 0.350963 , 0.231068 , 0.30311 , 0.352563 , 0.30557 , 0.442156 , 0.315374 , 0.231886 , 0.239416 , 0.353749 , 0.31149 , 0.287196 
 1005 , 0.45192 , 0.246263 , 0.41375 , 0.267489 , 0.232192 , 0.230745 , 0.204832 , 0.340651 , 0.35325 , 0.23073 , 0.3033 , 0.353224 , 0.304819 , 0.442328 , 0.316355 , 0.231139 , 0.239331 , 0.354561 , 0.311813 , 0.288104 
 1006 , 0.453596 , 0.24522 , 0.413445 , 0.266276 , 0.232454 , 0.231046 , 0.204293 , 0.34 , 0.354396 , 0.230731 , 0.303622 , 0.353387 , 0.304574 , 0.443334 , 0.316621 , 0.231367 , 0.239771 , 0.354298 , 0.312067 , 0.289014 
 1007 , 0.454278 , 0.24383 , 0.41182 , 0.26499 , 0.231783 , 0.230538 , 0.203671 , 0.339373 , 0.352877 , 0.230631 , 0.303408 , 0.352712 , 0.304189 , 0.44421 , 0.315993 , 0.231551 , 0.238923 , 0.353518 , 0.311457 , 0.288748 
 1008 , 0.454827 , 0.242327 , 0.409926 , 0.26364 , 0.230935 , 0.229883 , 0.203011 , 0.338725 , 0.350879 , 0.230513 , 0.303101 , 0.351875 , 0.303766 , 0.445101 , 0.315189 , 0.23173 , 0.237835 , 0.352622 , 0.310687 , 0.288285 
 1009 , 0.45411 , 0.241941 , 0.409491 , 0.263368 , 0.231619 , 0.229751 , 0.20324 , 0.339484 , 0.349816 , 0.230369 , 0.303155 , 0.351741 , 0.304205 , 0.446298 , 0.31447 , 0.232154 , 0.237269 , 0.352976 , 0.310616 , 0.288495 
 1010 , 0.453875 , 0.241724 , 0.409698 , 0.263972 , 0.233259 , 0.22998 , 0.203081 , 0.340301 , 0.349896 , 0.230052 , 0.303216 , 0.35223 , 0.304927 , 0.447528 , 0.31353 , 0.23237 , 0.237484 , 0.353669 , 0.309969 , 0.288795 
 1011 , 0.454268 , 0.241394 , 0.410106 , 0.265034 , 0.235353 , 0.23038 , 0.202436 , 0.340886 , 0.350656 , 0.2296 , 0.303196 , 0.35306 , 0.305708 , 0.448756 , 0.312396 , 0.232379 , 0.238204 , 0.354375 , 0.308724 , 0.289034 
 1012 , 0.454309 , 0.240373 , 0.410334 , 0.266152 , 0.236011 , 0.229674 , 0.200811 , 0.340837 , 0.351556 , 0.229351 , 0.303374 , 0.353573 , 0.305519 , 0.449865 , 0.311302 , 0.231885 , 0.238515 , 0.354835 , 0.30752 , 0.288929 
 1013 , 0.453493 , 0.238544 , 0.410608 , 0.267085 , 0.234941 , 0.227889 , 0.198724 , 0.340166 , 0.352189 , 0.229237 , 0.303779 , 0.353937 , 0.304276 , 0.450516 , 0.31059 , 0.230857 , 0.238185 , 0.355085 , 0.306921 , 0.288666 
 1014 , 0.451342 , 0.236435 , 0.411495 , 0.267461 , 0.233365 , 0.226291 , 0.198054 , 0.339596 , 0.351744 , 0.22889 , 0.304233 , 0.35484 , 0.302942 , 0.450353 , 0.310728 , 0.229767 , 0.237327 , 0.355516 , 0.307744 , 0.288928 
 1015 , 0.449409 , 0.234568 , 0.412089 , 0.267366 , 0.231877 , 0.224976 , 0.19752 , 0.33891 , 0.350993 , 0.228426 , 0.304287 , 0.355371 , 0.301662 , 0.449891 , 0.310428 , 0.228673 , 0.236367 , 0.355581 , 0.308572 , 0.289282 
 1016 , 0.448612 , 0.23392 , 0.411381 , 0.265379 , 0.230942 , 0.225047 , 0.197637 , 0.337831 , 0.349088 , 0.227558 , 0.302733 , 0.354281 , 0.30079 , 0.448278 , 0.308392 , 0.227722 , 0.235124 , 0.354122 , 0.309263 , 0.289969 
 1017 , 0.449121 , 0.233166 , 0.410123 , 0.26372 , 0.229823 , 0.224189 , 0.196814 , 0.336814 , 0.348709 , 0.227137 , 0.301205 , 0.350796 , 0.299287 , 0.446219 , 0.305896 , 0.227157 , 0.234341 , 0.351877 , 0.309839 , 0.289525 
 1018 , 0.449694 , 0.232376 , 0.408784 , 0.261967 , 0.228642 , 0.223262 , 0.195933 , 0.335745 , 0.34834 , 0.226698 , 0.299589 , 0.347094 , 0.297692 , 0.444048 , 0.303246 , 0.226575 , 0.233524 , 0.349499 , 0.310441 , 0.28903 
 1019 , 0.450423 , 0.231024 , 0.40865 , 0.261547 , 0.227427 , 0.222847 , 0.195967 , 0.334018 , 0.34784 , 0.226019 , 0.297921 , 0.346011 , 0.296768 , 0.442165 , 0.303751 , 0.225983 , 0.233867 , 0.349161 , 0.310856 , 0.287731 
 1020 , 0.450761 , 0.230609 , 0.40837 , 0.261117 , 0.226999 , 0.222978 , 0.195871 , 0.332117 , 0.347289 , 0.22586 , 0.296399 , 0.34715 , 0.296932 , 0.442221 , 0.304739 , 0.225009 , 0.234554 , 0.349735 , 0.311032 , 0.286638 
 1021 , 0.450913 , 0.230659 , 0.40796 , 0.26061 , 0.226932 , 0.223354 , 0.19567 , 0.330105 , 0.346695 , 0.22596 , 0.29489 , 0.349302 , 0.297615 , 0.443201 , 0.305856 , 0.223821 , 0.235373 , 0.35069 , 0.31111 , 0.285646 
 1022 , 0.451105 , 0.229625 , 0.406647 , 0.259877 , 0.226306 , 0.222494 , 0.194958 , 0.329406 , 0.346364 , 0.225231 , 0.294225 , 0.350423 , 0.297332 , 0.444689 , 0.306398 , 0.222144 , 0.235356 , 0.350737 , 0.310406 , 0.284593 
 1023 , 0.451522 , 0.227719 , 0.404906 , 0.258899 , 0.224946 , 0.22048 , 0.193961 , 0.33031 , 0.345442 , 0.223639 , 0.29401 , 0.350243 , 0.296032 , 0.445765 , 0.306544 , 0.220315 , 0.234408 , 0.350073 , 0.308731 , 0.283946 
 1024 , 0.452283 , 0.225454 , 0.403345 , 0.257719 , 0.222906 , 0.21781 , 0.192993 , 0.332514 , 0.343252 , 0.221434 , 0.29366 , 0.348976 , 0.294015 , 0.445637 , 0.306626 , 0.21868 , 0.232784 , 0.34913 , 0.30622 , 0.284008 
 1025 , 0.452301 , 0.224423 , 0.402606 , 0.256879 , 0.221875 , 0.215472 , 0.192395 , 0.3347 , 0.341479 , 0.219554 , 0.293432 , 0.347301 , 0.293071 , 0.445197 , 0.306584 , 0.217588 , 0.231105 , 0.348207 , 0.30419 , 0.284315 
 1026 , 0.450926 , 0.225905 , 0.403617 , 0.256783 , 0.222964 , 0.213974 , 0.192528 , 0.336415 , 0.340725 , 0.218392 , 0.293441 , 0.3447 , 0.294274 , 0.443988 , 0.306036 , 0.217589 , 0.229444 , 0.347328 , 0.303259 , 0.28492 
 1027 , 0.450597 , 0.226755 , 0.405023 , 0.256693 , 0.224299 , 0.212902 , 0.192075 , 0.335657 , 0.340837 , 0.216607 , 0.293156 , 0.34004 , 0.294841 , 0.441337 , 0.303171 , 0.2171 , 0.228137 , 0.346042 , 0.302606 , 0.283835 
 1028 , 0.450258 , 0.227477 , 0.406381 , 0.256497 , 0.22546 , 0.211702 , 0.191373 , 0.334681 , 0.340759 , 0.214767 , 0.292771 , 0.3352 , 0.295168 , 0.438538 , 0.300102 , 0.216497 , 0.226718 , 0.344671 , 0.301878 , 0.282596 
 1029 , 0.450324 , 0.225382 , 0.405674 , 0.254724 , 0.222576 , 0.209551 , 0.187088 , 0.330883 , 0.337587 , 0.213613 , 0.291067 , 0.330821 , 0.29119 , 0.435656 , 0.295969 , 0.214463 , 0.224717 , 0.343206 , 0.300522 , 0.279969 
 1030 , 0.447994 , 0.223432 , 0.405626 , 0.253256 , 0.218823 , 0.207946 , 0.183933 , 0.328676 , 0.335949 , 0.212802 , 0.289747 , 0.329892 , 0.288951 , 0.434833 , 0.294967 , 0.213485 , 0.223325 , 0.342448 , 0.301024 , 0.277838 
 1031 , 0.444902 , 0.221418 , 0.405745 , 0.251781 , 0.214675 , 0.206386 , 0.180886 , 0.326772 , 0.334633 , 0.212037 , 0.288465 , 0.329847 , 0.287054 , 0.434527 , 0.294755 , 0.212738 , 0.22201 , 0.341835 , 0.30207 , 0.275736 
 1032 , 0.443753 , 0.220988 , 0.404707 , 0.248557 , 0.211819 , 0.206189 , 0.179643 , 0.326169 , 0.332177 , 0.211034 , 0.285899 , 0.330772 , 0.285485 , 0.434021 , 0.295047 , 0.211163 , 0.220115 , 0.340674 , 0.301623 , 0.273145 
 1033 , 0.443493 , 0.220845 , 0.402181 , 0.244065 , 0.209818 , 0.205835 , 0.178513 , 0.324089 , 0.328631 , 0.210238 , 0.282741 , 0.33074 , 0.283347 , 0.432735 , 0.295187 , 0.208642 , 0.217251 , 0.338473 , 0.299238 , 0.270688 
 1034 , 0.443509 , 0.220466 , 0.398445 , 0.238743 , 0.208236 , 0.204864 , 0.176878 , 0.320048 , 0.324257 , 0.209717 , 0.279318 , 0.329395 , 0.280461 , 0.430692 , 0.294987 , 0.205342 , 0.213515 , 0.335328 , 0.295298 , 0.26847 
 1035 , 0.441629 , 0.219551 , 0.395254 , 0.236403 , 0.207493 , 0.204129 , 0.176504 , 0.316216 , 0.322954 , 0.207342 , 0.276814 , 0.328924 , 0.278706 , 0.427866 , 0.295282 , 0.202689 , 0.211003 , 0.332589 , 0.291393 , 0.266986 
 1036 , 0.43795 , 0.218245 , 0.392995 , 0.237671 , 0.207784 , 0.203795 , 0.177388 , 0.313551 , 0.325238 , 0.203063 , 0.275759 , 0.329679 , 0.278221 , 0.424689 , 0.295414 , 0.200918 , 0.210137 , 0.330567 , 0.288152 , 0.266145 
 1037 , 0.435387 , 0.217748 , 0.391621 , 0.239652 , 0.208266 , 0.203985 , 0.177535 , 0.314289 , 0.327652 , 0.199257 , 0.276058 , 0.331356 , 0.277499 , 0.423309 , 0.292718 , 0.199459 , 0.210065 , 0.32928 , 0.287023 , 0.264339 
 1038 , 0.432962 , 0.216452 , 0.390017 , 0.241322 , 0.208393 , 0.203624 , 0.176636 , 0.315274 , 0.329679 , 0.196159 , 0.276551 , 0.332219 , 0.276645 , 0.422768 , 0.289878 , 0.19796 , 0.209757 , 0.327919 , 0.286057 , 0.26238 
