  time  ,30:24 AM,30:30 AM,30:36 AM,30:43 AM,30:49 AM,31:28 AM,31:34 AM,31:42 AM,31:47 AM,31:51 AM,33:10 AM,33:17 AM,33:23 AM,33:29 AM,33:35 AM,34:16 AM,34:23 AM,34:29 AM,34:35 AM,34:42 AM,36:44 AM,36:52 AM,36:59 AM,37:08 AM,37:14 AM,38:01 AM,38:06 AM,38:12 AM,38:18 AM,38:25 AM,39:11 AM,39:19 AM,39:26 AM,39:33 AM,39:39 AM,40:14 AM,40:21 AM,40:28 AM,40:35 AM,40:44 AM
temp C,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 1032 , 0.342913 , 0.181499 , 0.261192 , 0.277035 , 0.26806 , 0.301706 , 0.22739 , 0.3323 , 0.20614 , 0.195148 , 0.53687 , 0.418498 , 0.315953 , 0.357606 , 0.314768 , 0.309916 , 0.304509 , 0.2949 , 0.195044 , 0.267816 , 0.339777 , 0.29058 , 0.271695 , 0.180584 , 0.193567 , 0.275007 , 0.297063 , 0.42454 , 0.314414 , 0.30349 , 0.449544 , 0.2064 , 0.276816 , 0.160644 , 0.311388 , 0.292966 , 0.237628 , 0.421659 , 0.352121 , 0.316094 
 1033 , 0.342776 , 0.181415 , 0.260034 , 0.274355 , 0.266176 , 0.3 , 0.225457 , 0.329997 , 0.20381 , 0.19317 , 0.534814 , 0.417111 , 0.314352 , 0.356401 , 0.314113 , 0.308267 , 0.297477 , 0.291573 , 0.193378 , 0.265226 , 0.338508 , 0.287206 , 0.269583 , 0.178237 , 0.19126 , 0.272838 , 0.294128 , 0.423342 , 0.311969 , 0.30147 , 0.446817 , 0.205186 , 0.272636 , 0.156797 , 0.309648 , 0.291791 , 0.234684 , 0.41991 , 0.349038 , 0.314233 
 1034 , 0.343823 , 0.181847 , 0.260418 , 0.272341 , 0.26484 , 0.297725 , 0.223164 , 0.327416 , 0.201322 , 0.191647 , 0.533305 , 0.416563 , 0.314823 , 0.35498 , 0.312628 , 0.306677 , 0.290391 , 0.288117 , 0.191719 , 0.264086 , 0.339484 , 0.284097 , 0.269038 , 0.176551 , 0.189119 , 0.271384 , 0.292336 , 0.424288 , 0.310147 , 0.300893 , 0.445459 , 0.203387 , 0.26795 , 0.152681 , 0.307671 , 0.290869 , 0.232001 , 0.419492 , 0.346949 , 0.311645 
 1035 , 0.344647 , 0.180692 , 0.258811 , 0.26981 , 0.263065 , 0.295413 , 0.220263 , 0.325062 , 0.197854 , 0.189668 , 0.530826 , 0.413504 , 0.31504 , 0.351892 , 0.30959 , 0.304373 , 0.285729 , 0.284866 , 0.190718 , 0.262737 , 0.339754 , 0.282078 , 0.267761 , 0.174576 , 0.186459 , 0.269888 , 0.291169 , 0.425668 , 0.307998 , 0.299584 , 0.443361 , 0.200464 , 0.264464 , 0.149997 , 0.305798 , 0.28926 , 0.228751 , 0.418803 , 0.344517 , 0.307853 
 1036 , 0.344527 , 0.177433 , 0.254295 , 0.266134 , 0.26057 , 0.292921 , 0.216443 , 0.322977 , 0.193092 , 0.186781 , 0.528811 , 0.407723 , 0.314714 , 0.346847 , 0.304863 , 0.300986 , 0.284071 , 0.281762 , 0.19031 , 0.261016 , 0.338444 , 0.281409 , 0.26575 , 0.172149 , 0.183448 , 0.26793 , 0.290585 , 0.426185 , 0.305253 , 0.296943 , 0.440292 , 0.196554 , 0.262044 , 0.148788 , 0.304339 , 0.286895 , 0.224944 , 0.417221 , 0.341371 , 0.302823 
 1037 , 0.341699 , 0.172834 , 0.247142 , 0.260014 , 0.256989 , 0.28958 , 0.211402 , 0.320656 , 0.18722 , 0.182126 , 0.532753 , 0.402051 , 0.313284 , 0.341196 , 0.30005 , 0.296184 , 0.28281 , 0.277902 , 0.189124 , 0.258566 , 0.334062 , 0.280906 , 0.263931 , 0.168969 , 0.181041 , 0.264169 , 0.289253 , 0.421309 , 0.301383 , 0.292122 , 0.436406 , 0.193358 , 0.258125 , 0.146645 , 0.303816 , 0.284444 , 0.221155 , 0.413143 , 0.336615 , 0.297865 
 1038 , 0.338083 , 0.167484 , 0.239817 , 0.253888 , 0.253151 , 0.286327 , 0.206217 , 0.31819 , 0.181575 , 0.177272 , 0.537332 , 0.396942 , 0.31213 , 0.335729 , 0.295804 , 0.291573 , 0.281272 , 0.274206 , 0.187205 , 0.255676 , 0.329767 , 0.279919 , 0.26196 , 0.165726 , 0.178324 , 0.260125 , 0.288043 , 0.41655 , 0.297613 , 0.287322 , 0.432451 , 0.190238 , 0.254043 , 0.144288 , 0.303 , 0.28165 , 0.217591 , 0.409172 , 0.3321 , 0.29317 
 1039 , 0.331759 , 0.159926 , 0.233109 , 0.248889 , 0.249106 , 0.284197 , 0.201477 , 0.315689 , 0.177932 , 0.172584 , 0.543647 , 0.395613 , 0.312588 , 0.332245 , 0.295126 , 0.28882 , 0.278973 , 0.272175 , 0.182519 , 0.251617 , 0.32682 , 0.277109 , 0.259885 , 0.162928 , 0.174986 , 0.255635 , 0.287753 , 0.413246 , 0.295182 , 0.283643 , 0.42915 , 0.188187 , 0.250059 , 0.14148 , 0.301162 , 0.278083 , 0.215978 , 0.40665 , 0.329703 , 0.290678 
 1040 , 0.328898 , 0.153797 , 0.228082 , 0.244953 , 0.245799 , 0.284639 , 0.197932 , 0.315396 , 0.176633 , 0.167818 , 0.547044 , 0.393844 , 0.312043 , 0.33126 , 0.293817 , 0.287307 , 0.275684 , 0.269398 , 0.17724 , 0.245789 , 0.326936 , 0.273738 , 0.25695 , 0.160831 , 0.169926 , 0.254022 , 0.286248 , 0.414318 , 0.293189 , 0.283045 , 0.427125 , 0.186262 , 0.249272 , 0.139366 , 0.300041 , 0.274854 , 0.213687 , 0.404528 , 0.327377 , 0.28983 
 1041 , 0.326117 , 0.147247 , 0.222831 , 0.240846 , 0.242288 , 0.285353 , 0.194208 , 0.315274 , 0.175433 , 0.162725 , 0.550396 , 0.391899 , 0.311357 , 0.330408 , 0.292363 , 0.285791 , 0.272042 , 0.266349 , 0.171584 , 0.239361 , 0.327341 , 0.270068 , 0.253699 , 0.158616 , 0.164366 , 0.252538 , 0.28452 , 0.415872 , 0.291087 , 0.282671 , 0.425043 , 0.184198 , 0.248705 , 0.137159 , 0.298879 , 0.271385 , 0.211149 , 0.402279 , 0.324898 , 0.289062 
 1042 , 0.324993 , 0.146761 , 0.223906 , 0.239162 , 0.242893 , 0.287635 , 0.195296 , 0.315724 , 0.172928 , 0.158563 , 0.552547 , 0.389201 , 0.304266 , 0.330089 , 0.289245 , 0.282456 , 0.269997 , 0.263995 , 0.167519 , 0.235025 , 0.328192 , 0.266949 , 0.252454 , 0.155504 , 0.158391 , 0.252079 , 0.280715 , 0.415003 , 0.289688 , 0.282596 , 0.426309 , 0.181911 , 0.247395 , 0.132766 , 0.296258 , 0.267356 , 0.208827 , 0.399434 , 0.322044 , 0.288223 
 1043 , 0.321528 , 0.145304 , 0.226467 , 0.239589 , 0.241893 , 0.286937 , 0.196369 , 0.312431 , 0.168498 , 0.15438 , 0.550388 , 0.385956 , 0.2969 , 0.329072 , 0.285571 , 0.279591 , 0.266156 , 0.262314 , 0.164374 , 0.230877 , 0.327633 , 0.264066 , 0.250777 , 0.151633 , 0.152785 , 0.250991 , 0.276396 , 0.41353 , 0.288538 , 0.280384 , 0.427085 , 0.179509 , 0.244276 , 0.12848 , 0.291504 , 0.26197 , 0.205915 , 0.396701 , 0.319761 , 0.285754 
 1044 , 0.316346 , 0.142772 , 0.229705 , 0.241268 , 0.239572 , 0.284197 , 0.197134 , 0.30664 , 0.162809 , 0.149962 , 0.545466 , 0.382302 , 0.289462 , 0.327523 , 0.281536 , 0.277022 , 0.260977 , 0.260946 , 0.161567 , 0.226532 , 0.326093 , 0.261186 , 0.248626 , 0.147176 , 0.147181 , 0.249372 , 0.271726 , 0.411764 , 0.287464 , 0.276689 , 0.427345 , 0.176945 , 0.239943 , 0.124185 , 0.28533 , 0.255576 , 0.202514 , 0.39397 , 0.317786 , 0.282162 
 1045 , 0.310041 , 0.139699 , 0.229468 , 0.243516 , 0.235525 , 0.277464 , 0.194376 , 0.299502 , 0.159543 , 0.146177 , 0.536805 , 0.381 , 0.286391 , 0.327431 , 0.274543 , 0.275874 , 0.253482 , 0.258447 , 0.154974 , 0.222798 , 0.321333 , 0.258369 , 0.244436 , 0.142111 , 0.143099 , 0.247332 , 0.266781 , 0.40987 , 0.284405 , 0.272499 , 0.424104 , 0.172988 , 0.236237 , 0.119657 , 0.279102 , 0.251298 , 0.198665 , 0.38989 , 0.315572 , 0.277813 
 1046 , 0.302697 , 0.135965 , 0.224632 , 0.24427 , 0.231245 , 0.268238 , 0.189549 , 0.292821 , 0.158194 , 0.142542 , 0.523927 , 0.379816 , 0.285057 , 0.32696 , 0.265585 , 0.273365 , 0.245101 , 0.254305 , 0.145933 , 0.218851 , 0.312846 , 0.254806 , 0.238287 , 0.136311 , 0.139336 , 0.243774 , 0.260887 , 0.406144 , 0.278883 , 0.267206 , 0.419174 , 0.167052 , 0.232489 , 0.113937 , 0.273153 , 0.247692 , 0.194325 , 0.383843 , 0.312454 , 0.272533 
 1047 , 0.294516 , 0.131501 , 0.21507 , 0.24111 , 0.228571 , 0.258815 , 0.184949 , 0.288577 , 0.157598 , 0.138296 , 0.507128 , 0.375755 , 0.281435 , 0.32371 , 0.256203 , 0.266136 , 0.237582 , 0.248186 , 0.136555 , 0.213554 , 0.300885 , 0.249527 , 0.230655 , 0.129658 , 0.134128 , 0.237582 , 0.25329 , 0.398733 , 0.270795 , 0.260202 , 0.41522 , 0.158878 , 0.227742 , 0.10604 , 0.267657 , 0.24261 , 0.189444 , 0.375381 , 0.307685 , 0.266223 
 1048 , 0.288207 , 0.125702 , 0.205979 , 0.235643 , 0.225166 , 0.249434 , 0.179913 , 0.283885 , 0.155087 , 0.133652 , 0.491076 , 0.370718 , 0.277755 , 0.318884 , 0.248005 , 0.258827 , 0.228342 , 0.239615 , 0.128757 , 0.207205 , 0.289899 , 0.243354 , 0.223089 , 0.124056 , 0.129026 , 0.230374 , 0.245771 , 0.390219 , 0.262637 , 0.253031 , 0.411113 , 0.150376 , 0.222364 , 0.098582 , 0.262009 , 0.23732 , 0.185162 , 0.366929 , 0.302124 , 0.260023 
 1049 , 0.286431 , 0.117636 , 0.198451 , 0.225859 , 0.220464 , 0.240927 , 0.174321 , 0.278667 , 0.148651 , 0.128552 , 0.477993 , 0.364309 , 0.274341 , 0.311231 , 0.242971 , 0.251869 , 0.216162 , 0.226624 , 0.125195 , 0.199131 , 0.28187 , 0.235851 , 0.216292 , 0.121153 , 0.124505 , 0.221568 , 0.239069 , 0.380256 , 0.255081 , 0.246168 , 0.406755 , 0.141807 , 0.216087 , 0.092496 , 0.25646 , 0.232124 , 0.182259 , 0.359308 , 0.295314 , 0.254676 
 1050 , 0.288827 , 0.113001 , 0.195795 , 0.218398 , 0.215017 , 0.236654 , 0.166882 , 0.273505 , 0.141281 , 0.124505 , 0.479424 , 0.36457 , 0.273101 , 0.306147 , 0.23901 , 0.247794 , 0.203932 , 0.215978 , 0.119231 , 0.191249 , 0.281039 , 0.230903 , 0.210949 , 0.118474 , 0.120132 , 0.213498 , 0.235778 , 0.375774 , 0.251698 , 0.244114 , 0.393841 , 0.136132 , 0.209958 , 0.086693 , 0.248924 , 0.230763 , 0.173944 , 0.355835 , 0.287184 , 0.253331 
 1051 , 0.291137 , 0.107762 , 0.192801 , 0.210355 , 0.209095 , 0.232151 , 0.159118 , 0.268171 , 0.133453 , 0.119992 , 0.481046 , 0.364423 , 0.271599 , 0.30038 , 0.234676 , 0.2432 , 0.191596 , 0.205026 , 0.113175 , 0.182923 , 0.280113 , 0.225611 , 0.205359 , 0.115383 , 0.115388 , 0.205121 , 0.232409 , 0.370987 , 0.24825 , 0.241875 , 0.380557 , 0.130089 , 0.203275 , 0.080698 , 0.240913 , 0.22905 , 0.165509 , 0.352153 , 0.278585 , 0.251828 
 1052 , 0.288906 , 0.100532 , 0.187408 , 0.201513 , 0.201533 , 0.229639 , 0.153355 , 0.266332 , 0.126042 , 0.113095 , 0.48295 , 0.357061 , 0.26717 , 0.289221 , 0.228654 , 0.233905 , 0.191551 , 0.20371 , 0.11143 , 0.175629 , 0.278491 , 0.220746 , 0.201917 , 0.108513 , 0.108696 , 0.198793 , 0.231915 , 0.366825 , 0.248365 , 0.239374 , 0.369451 , 0.125609 , 0.193172 , 0.076614 , 0.23223 , 0.223234 , 0.155218 , 0.34937 , 0.269628 , 0.249419 
 1053 , 0.287121 , 0.090969 , 0.183872 , 0.192044 , 0.194174 , 0.226403 , 0.147131 , 0.265412 , 0.119257 , 0.105345 , 0.484319 , 0.35213 , 0.266176 , 0.277366 , 0.223527 , 0.228656 , 0.194603 , 0.202681 , 0.110395 , 0.170344 , 0.268105 , 0.215943 , 0.1992 , 0.102223 , 0.102771 , 0.19484 , 0.230802 , 0.362689 , 0.247988 , 0.237583 , 0.364938 , 0.119775 , 0.185593 , 0.074217 , 0.226235 , 0.217812 , 0.154395 , 0.345034 , 0.26559 , 0.247559 
 1054 , 0.285356 , 0.080066 , 0.180716 , 0.18184 , 0.18644 , 0.222675 , 0.140485 , 0.264743 , 0.112211 , 0.096862 , 0.485472 , 0.347666 , 0.266362 , 0.264649 , 0.218377 , 0.224443 , 0.199101 , 0.201661 , 0.109552 , 0.165351 , 0.254637 , 0.210836 , 0.196561 , 0.095654 , 0.096713 , 0.191471 , 0.229374 , 0.358258 , 0.247363 , 0.235876 , 0.362506 , 0.113177 , 0.178334 , 0.072208 , 0.220769 , 0.212123 , 0.157013 , 0.339868 , 0.263015 , 0.245734 
 1055 , 0.280829 , 0.071435 , 0.177631 , 0.175433 , 0.180456 , 0.219941 , 0.132696 , 0.262434 , 0.111209 , 0.092729 , 0.491948 , 0.347431 , 0.265109 , 0.258635 , 0.216803 , 0.223994 , 0.202048 , 0.205146 , 0.100766 , 0.161385 , 0.241439 , 0.208523 , 0.196528 , 0.089477 , 0.09262 , 0.186274 , 0.226306 , 0.356074 , 0.246899 , 0.235203 , 0.358963 , 0.105107 , 0.174285 , 0.067278 , 0.219876 , 0.208011 , 0.157894 , 0.336843 , 0.264125 , 0.24295 
 1056 , 0.272563 , 0.063018 , 0.171847 , 0.169388 , 0.173784 , 0.215437 , 0.124779 , 0.25771 , 0.11096 , 0.089758 , 0.496092 , 0.344448 , 0.259081 , 0.253234 , 0.214831 , 0.223534 , 0.201165 , 0.208105 , 0.088337 , 0.155965 , 0.234268 , 0.207295 , 0.19574 , 0.081676 , 0.088333 , 0.179149 , 0.222793 , 0.352232 , 0.244367 , 0.233146 , 0.353653 , 0.096345 , 0.16982 , 0.059486 , 0.218939 , 0.202153 , 0.153164 , 0.333549 , 0.262608 , 0.237269 
 1057 , 0.260653 , 0.053798 , 0.162605 , 0.162186 , 0.165467 , 0.208225 , 0.116915 , 0.250515 , 0.109132 , 0.086448 , 0.494834 , 0.336062 , 0.247584 , 0.245855 , 0.210831 , 0.221427 , 0.195925 , 0.208407 , 0.074423 , 0.148211 , 0.23421 , 0.206309 , 0.192875 , 0.071837 , 0.082975 , 0.17022 , 0.219279 , 0.345254 , 0.239082 , 0.228811 , 0.346431 , 0.087083 , 0.163422 , 0.049522 , 0.215993 , 0.193388 , 0.142024 , 0.328929 , 0.256106 , 0.22824 
 1058 , 0.247951 , 0.048274 , 0.15349 , 0.15733 , 0.161088 , 0.202524 , 0.112176 , 0.243955 , 0.103625 , 0.083637 , 0.490164 , 0.328565 , 0.233185 , 0.238193 , 0.203454 , 0.217042 , 0.189651 , 0.202373 , 0.060227 , 0.138637 , 0.234115 , 0.201356 , 0.18584 , 0.063128 , 0.075592 , 0.161039 , 0.212374 , 0.336756 , 0.230065 , 0.222653 , 0.33974 , 0.079033 , 0.157004 , 0.039431 , 0.211605 , 0.185208 , 0.130363 , 0.322944 , 0.249577 , 0.217684 
 1059 , 0.234913 , 0.046988 , 0.145393 , 0.155545 , 0.16111 , 0.198935 , 0.111243 , 0.237522 , 0.094274 , 0.081172 , 0.481368 , 0.32199 , 0.216331 , 0.231175 , 0.193135 , 0.20983 , 0.182647 , 0.188893 , 0.045986 , 0.127359 , 0.232581 , 0.191024 , 0.174544 , 0.056013 , 0.065939 , 0.151486 , 0.200681 , 0.326999 , 0.217339 , 0.213889 , 0.333931 , 0.072507 , 0.150483 , 0.02939 , 0.205608 , 0.178075 , 0.118651 , 0.315384 , 0.243505 , 0.205738 
 1060 , 0.22309 , 0.044539 , 0.140443 , 0.15527 , 0.16011 , 0.196906 , 0.11034 , 0.227186 , 0.085502 , 0.077134 , 0.470841 , 0.313919 , 0.201699 , 0.228198 , 0.186289 , 0.201083 , 0.177038 , 0.173286 , 0.03102 , 0.116526 , 0.2234 , 0.176589 , 0.164474 , 0.049594 , 0.055542 , 0.140261 , 0.184051 , 0.318493 , 0.205948 , 0.201794 , 0.32836 , 0.065276 , 0.142643 , 0.018985 , 0.199226 , 0.171758 , 0.108058 , 0.306988 , 0.239206 , 0.194152 
 1061 , 0.210451 , 0.04138 , 0.134874 , 0.154377 , 0.158082 , 0.193386 , 0.107701 , 0.216083 , 0.07694 , 0.073272 , 0.457716 , 0.305743 , 0.188185 , 0.225737 , 0.178985 , 0.191763 , 0.169837 , 0.157623 , 0.017174 , 0.105221 , 0.214601 , 0.161958 , 0.153818 , 0.042748 , 0.045474 , 0.128173 , 0.16766 , 0.308952 , 0.194195 , 0.189354 , 0.322747 , 0.057878 , 0.134164 , 0.009578 , 0.191029 , 0.16501 , 0.097706 , 0.298143 , 0.233214 , 0.182577 
 1062 , 0.197719 , 0.035863 , 0.129017 , 0.151189 , 0.152351 , 0.184634 , 0.098512 , 0.203601 , 0.071551 , 0.070703 , 0.437091 , 0.299019 , 0.183499 , 0.226389 , 0.17261 , 0.183222 , 0.158011 , 0.14381 , 0.012797 , 0.096201 , 0.210076 , 0.150313 , 0.143704 , 0.03616 , 0.03905 , 0.115223 , 0.154871 , 0.297847 , 0.18418 , 0.17828 , 0.318746 , 0.051847 , 0.125186 , 0.006633 , 0.177423 , 0.158451 , 0.091694 , 0.28964 , 0.22179 , 0.17425 
 1063 , 0.188072 , 0.031447 , 0.117466 , 0.148037 , 0.149606 , 0.17869 , 0.089267 , 0.196581 , 0.066316 , 0.07033 , 0.422779 , 0.296473 , 0.178126 , 0.226877 , 0.164359 , 0.170713 , 0.148675 , 0.13888 , 0.008079 , 0.084382 , 0.205325 , 0.137862 , 0.133403 , 0.028883 , 0.032993 , 0.103626 , 0.14584 , 0.286872 , 0.174993 , 0.170864 , 0.314974 , 0.045585 , 0.117526 , 0.003583 , 0.162955 , 0.151702 , 0.085377 , 0.286018 , 0.213734 , 0.167112 
 1064 , 0.177969 , 0.026831 , 0.104692 , 0.144635 , 0.147086 , 0.172635 , 0.079239 , 0.18983 , 0.060725 , 0.070253 , 0.408232 , 0.294317 , 0.17228 , 0.227321 , 0.155067 , 0.157041 , 0.138718 , 0.134634 , 0.00287 , 0.071526 , 0.200185 , 0.124643 , 0.122369 , 0.021119 , 0.026463 , 0.091299 , 0.13664 , 0.275126 , 0.165213 , 0.163326 , 0.310912 , 0.038865 , 0.109417 , 0.000277 , 0.147595 , 0.144457 , 0.078516 , 0.282812 , 0.205433 , 0.159565 
 1065 , 0.179002 , 0.020298 , 0.095951 , 0.128457 , 0.131152 , 0.162235 , 0.070191 , 0.174721 , 0.052889 , 0.059312 , 0.407008 , 0.28218 , 0.165751 , 0.213408 , 0.152187 , 0.14982 , 0.125955 , 0.121459 , 0.001833 , 0.058041 , 0.191969 , 0.116204 , 0.113275 , 0.016157 , 0.022625 , 0.083289 , 0.125955 , 0.262924 , 0.153705 , 0.153125 , 0.303134 , 0.028477 , 0.099279 , 0 , 0.137117 , 0.133632 , 0.068902 , 0.277464 , 0.197422 , 0.153471 
 1066 , 0.179119 , 0.013125 , 0.089192 , 0.108806 , 0.113546 , 0.148089 , 0.059783 , 0.158508 , 0.044554 , 0.046233 , 0.408909 , 0.268576 , 0.160023 , 0.196284 , 0.146299 , 0.143925 , 0.110246 , 0.100434 , 0.001112 , 0.044651 , 0.182087 , 0.107925 , 0.102928 , 0.011291 , 0.018605 , 0.074755 , 0.114583 , 0.250162 , 0.140527 , 0.139176 , 0.295624 , 0.017045 , 0.087221 , 0 , 0.127221 , 0.121577 , 0.057608 , 0.266658 , 0.186831 , 0.147442 
 1067 , 0.177688 , 0.005219 , 0.08325 , 0.087308 , 0.094796 , 0.131392 , 0.048181 , 0.141354 , 0.035601 , 0.031879 , 0.412647 , 0.254158 , 0.154754 , 0.177365 , 0.137741 , 0.138417 , 0.092012 , 0.074336 , 0.00031 , 0.030365 , 0.171012 , 0.099273 , 0.091432 , 0.006104 , 0.014164 , 0.065321 , 0.102349 , 0.236652 , 0.12592 , 0.122622 , 0.288402 , 0.004699 , 0.073707 , 0 , 0.117132 , 0.108567 , 0.04517 , 0.251902 , 0.174036 , 0.141166 
 1068 , 0.175924 , 0.001792 , 0.076254 , 0.071779 , 0.080022 , 0.117937 , 0.041196 , 0.132931 , 0.027545 , 0.021817 , 0.416394 , 0.238668 , 0.150308 , 0.160759 , 0.129894 , 0.125586 , 0.088668 , 0.065016 , 0 , 0.020778 , 0.161328 , 0.09168 , 0.082119 , 0.003405 , 0.010293 , 0.06037 , 0.091851 , 0.229766 , 0.11588 , 0.107555 , 0.283886 , 0 , 0.06389 , 0 , 0.11052 , 0.09796 , 0.034775 , 0.239139 , 0.16517 , 0.131101 
 1069 , 0.174761 , 0.001159 , 0.066768 , 0.059525 , 0.066622 , 0.1067 , 0.036504 , 0.128992 , 0.019501 , 0.014057 , 0.415153 , 0.221054 , 0.14407 , 0.14474 , 0.122744 , 0.10865 , 0.093635 , 0.065086 , 0 , 0.013592 , 0.152272 , 0.084713 , 0.074192 , 0.002193 , 0.006591 , 0.058006 , 0.081348 , 0.224422 , 0.107964 , 0.092919 , 0.277042 , 0 , 0.055997 , 0 , 0.105411 , 0.088303 , 0.025515 , 0.228231 , 0.156135 , 0.116693 
 1070 , 0.175699 , 0.000455 , 0.053706 , 0.046631 , 0.050851 , 0.095928 , 0.030873 , 0.122559 , 0.01043 , 0.005599 , 0.401076 , 0.199923 , 0.13246 , 0.126812 , 0.116222 , 0.091949 , 0.095624 , 0.063316 , 0 , 0.005357 , 0.142677 , 0.077671 , 0.066392 , 0.000874 , 0.002592 , 0.055252 , 0.06841 , 0.213027 , 0.098516 , 0.077278 , 0.260597 , 0 , 0.047398 , 0 , 0.098848 , 0.077491 , 0.015873 , 0.21888 , 0.14141 , 0.098048 
 1071 , 0.174557 , 0 , 0.041861 , 0.037226 , 0.037757 , 0.088342 , 0.024241 , 0.116997 , 0.00476 , 0 , 0.390152 , 0.18562 , 0.121753 , 0.116937 , 0.108266 , 0.080869 , 0.093504 , 0.059349 , 0 , 0 , 0.134392 , 0.071212 , 0.058424 , 0 , 0 , 0.054838 , 0.059574 , 0.20156 , 0.090163 , 0.064318 , 0.245649 , 0 , 0.039883 , 0 , 0.093061 , 0.070211 , 0.009926 , 0.211329 , 0.127779 , 0.081037 
 1072 , 0.168758 , 0 , 0.031838 , 0.034513 , 0.030149 , 0.087516 , 0.015818 , 0.113348 , 0.005552 , 0 , 0.385597 , 0.185148 , 0.112772 , 0.122794 , 0.097814 , 0.082864 , 0.084039 , 0.05161 , 0 , 0 , 0.128886 , 0.066173 , 0.050462 , 0 , 0 , 0.059063 , 0.058854 , 0.190218 , 0.084146 , 0.056443 , 0.233633 , 0 , 0.034635 , 0 , 0.088928 , 0.069859 , 0.011506 , 0.207571 , 0.115948 , 0.067396 
 1073 , 0.150474 , 0 , 0.023402 , 0.032364 , 0.022193 , 0.083215 , 0.007844 , 0.107613 , 0.00643 , 0 , 0.390613 , 0.184834 , 0.108451 , 0.130148 , 0.086589 , 0.078537 , 0.075725 , 0.046374 , 0 , 0 , 0.121178 , 0.060699 , 0.04268 , 0 , 0 , 0.0642 , 0.058589 , 0.187528 , 0.079494 , 0.049697 , 0.230196 , 0 , 0.030135 , 0 , 0.086928 , 0.06989 , 0.013164 , 0.209902 , 0.111184 , 0.054793 
 1074 , 0.132015 , 0 , 0.014661 , 0.029739 , 0.014383 , 0.079267 , 0 , 0.101392 , 0.007115 , 0 , 0.394775 , 0.183761 , 0.102264 , 0.135917 , 0.074429 , 0.073825 , 0.066133 , 0.040242 , 0 , 0 , 0.112488 , 0.054416 , 0.033999 , 0 , 0 , 0.068618 , 0.057648 , 0.18395 , 0.073813 , 0.04268 , 0.225845 , 0 , 0.025051 , 0 , 0.084356 , 0.069341 , 0.014469 , 0.211466 , 0.105272 , 0.042005 
 1075 , 0.11164 , 0 , 0.010504 , 0.023435 , 0.01347 , 0.080471 , 0 , 0.092583 , 0.005018 , 0 , 0.384781 , 0.174728 , 0.078544 , 0.117099 , 0.056447 , 0.06498 , 0.046508 , 0.028961 , 0 , 0 , 0.095412 , 0.043223 , 0.024778 , 0 , 0 , 0.058374 , 0.049165 , 0.173636 , 0.061082 , 0.038603 , 0.214716 , 0 , 0.019221 , 0 , 0.077494 , 0.062229 , 0.01029 , 0.200747 , 0.09149 , 0.040417 
 1076 , 0.095899 , 0 , 0.006053 , 0.016774 , 0.012492 , 0.08405 , 0 , 0.085224 , 0.002808 , 0 , 0.362223 , 0.165609 , 0.051664 , 0.096991 , 0.0395 , 0.058704 , 0.026786 , 0.016782 , 0 , 0 , 0.080868 , 0.031817 , 0.014091 , 0 , 0 , 0.046231 , 0.040202 , 0.15837 , 0.046302 , 0.0345 , 0.206025 , 0 , 0.012121 , 0 , 0.070326 , 0.055018 , 0.005819 , 0.183471 , 0.07547 , 0.039032 
 1077 , 0.080313 , 0 , 0.001074 , 0.009447 , 0.01145 , 0.088854 , 0 , 0.077884 , 0.00048 , 0 , 0.334527 , 0.155847 , 0.022626 , 0.075225 , 0.02076 , 0.052845 , 0.004788 , 0.002995 , 0 , 0 , 0.065798 , 0.01917 , 0.002433 , 0 , 0 , 0.032858 , 0.030511 , 0.140546 , 0.030241 , 0.030058 , 0.197437 , 0 , 0.004534 , 0 , 0.062322 , 0.047334 , 0.001008 , 0.162642 , 0.057601 , 0.037595 
 1078 , 0.065468 , 0 , 0 , 0.00877 , 0.012326 , 0.082694 , 0 , 0.070651 , 0 , 0 , 0.299527 , 0.147362 , 0.018408 , 0.065235 , 0.013673 , 0.044606 , 0 , 0 , 0 , 0 , 0.059278 , 0.014431 , 0 , 0 , 0 , 0.022875 , 0.021827 , 0.127725 , 0.020395 , 0.022554 , 0.192133 , 0 , 0.002239 , 0 , 0.05253 , 0.034983 , 0 , 0.143641 , 0.047496 , 0.029942 
 1079 , 0.050056 , 0 , 0 , 0.009953 , 0.014016 , 0.073817 , 0 , 0.062251 , 0 , 0 , 0.265876 , 0.137121 , 0.020718 , 0.058405 , 0.009361 , 0.034905 , 0 , 0 , 0 , 0 , 0.053776 , 0.011431 , 0 , 0 , 0 , 0.013759 , 0.013293 , 0.116482 , 0.012184 , 0.013915 , 0.183726 , 0 , 0.001348 , 0 , 0.04106 , 0.021068 , 0 , 0.124364 , 0.039325 , 0.019426 
