  time  ,:56:25 A,:56:32 A,:56:39 A,:56:48 A,:56:55 A,:57:52 A,:58:08 A,:58:15 A,:58:26 A,:58:33 A,:59:13 A,:59:20 A,:59:26 A,:59:36 A,:59:48 A,:00:13 P,:00:19 P,:00:27 P,:00:33 P,:00:43 P,:01:38 P,:01:45 P,:01:51 P,:01:59 P,:02:14 P,:02:57 P,:03:02 P,:03:09 P,:03:16 P,:03:24 P,:03:44 P,:03:50 P,:03:59 P,:04:12 P,:04:19 P,:05:00 P,:05:07 P,:05:15 P,:05:23 P,:05:30 P
temp C,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 1041 , 0.076659 , 0.33158 , 0.38703 , 0.231082 , 0.226616 , 0.281363 , 0.263014 , 0.100672 , 0.245667 , 0.296782 , 0.240978 , 0.222476 , 0.229851 , 0.167473 , 0.194787 , 0.214563 , 0.210565 , 0.196856 , 0.216818 , 0.258096 , 0.323633 , 0.212972 , 0.221049 , 0.151215 , 0.336236 , 0.126995 , 0.165289 , 0.08271 , 0.115454 , 0.117289 , 0.199432 , 0.125328 , 0.037902 , 0.12523 , 0.109958 , 0.234644 , 0.209737 , 0.18013 , 0.135159 , 0.223337 
 1042 , 0.078826 , 0.328116 , 0.383854 , 0.228929 , 0.226115 , 0.278661 , 0.2612 , 0.097688 , 0.242949 , 0.286344 , 0.236802 , 0.220299 , 0.227436 , 0.164594 , 0.189316 , 0.211825 , 0.207226 , 0.194348 , 0.214157 , 0.257693 , 0.319372 , 0.210094 , 0.217518 , 0.147501 , 0.333971 , 0.124705 , 0.163474 , 0.080952 , 0.112108 , 0.116594 , 0.196053 , 0.123936 , 0.034954 , 0.122465 , 0.107531 , 0.231185 , 0.206382 , 0.176622 , 0.131052 , 0.218172 
 1043 , 0.081793 , 0.329135 , 0.380888 , 0.226691 , 0.223074 , 0.276401 , 0.258198 , 0.094218 , 0.239218 , 0.276994 , 0.231747 , 0.218266 , 0.223457 , 0.162002 , 0.184447 , 0.209949 , 0.203631 , 0.192436 , 0.212806 , 0.256845 , 0.315303 , 0.206019 , 0.214148 , 0.14327 , 0.331674 , 0.122383 , 0.162255 , 0.079389 , 0.108702 , 0.116529 , 0.192258 , 0.121655 , 0.031873 , 0.120329 , 0.104487 , 0.22847 , 0.204057 , 0.17323 , 0.126943 , 0.213895 
 1044 , 0.085063 , 0.332759 , 0.377814 , 0.22428 , 0.218313 , 0.274586 , 0.254335 , 0.090508 , 0.234766 , 0.268501 , 0.226115 , 0.21621 , 0.218389 , 0.159501 , 0.179806 , 0.208586 , 0.199805 , 0.190545 , 0.212072 , 0.255572 , 0.311313 , 0.201198 , 0.210732 , 0.138673 , 0.329299 , 0.119971 , 0.161174 , 0.077843 , 0.105207 , 0.116791 , 0.188086 , 0.118771 , 0.028645 , 0.118475 , 0.100925 , 0.226088 , 0.20214 , 0.169847 , 0.122807 , 0.21006 
 1045 , 0.083773 , 0.333774 , 0.371538 , 0.221059 , 0.210927 , 0.271492 , 0.248708 , 0.08727 , 0.230525 , 0.263608 , 0.220217 , 0.213249 , 0.213056 , 0.156696 , 0.175656 , 0.207585 , 0.195035 , 0.189746 , 0.210417 , 0.252865 , 0.306682 , 0.196263 , 0.205633 , 0.135033 , 0.325627 , 0.115558 , 0.15853 , 0.075208 , 0.101269 , 0.11449 , 0.184372 , 0.115059 , 0.025557 , 0.115397 , 0.097247 , 0.222845 , 0.19917 , 0.16671 , 0.119484 , 0.207494 
 1046 , 0.079429 , 0.332574 , 0.364375 , 0.217267 , 0.202627 , 0.265664 , 0.243368 , 0.084243 , 0.225805 , 0.260155 , 0.214222 , 0.210204 , 0.208355 , 0.153691 , 0.171243 , 0.20618 , 0.19005 , 0.18935 , 0.207687 , 0.249683 , 0.302167 , 0.191931 , 0.199357 , 0.13202 , 0.320707 , 0.109782 , 0.155256 , 0.071938 , 0.097168 , 0.110028 , 0.181132 , 0.111065 , 0.022419 , 0.111043 , 0.093737 , 0.218886 , 0.195623 , 0.163768 , 0.11676 , 0.205721 
 1047 , 0.074673 , 0.330219 , 0.359299 , 0.213292 , 0.195555 , 0.255946 , 0.240732 , 0.080991 , 0.219781 , 0.25494 , 0.208272 , 0.208075 , 0.205153 , 0.150602 , 0.165629 , 0.203433 , 0.185729 , 0.188348 , 0.203902 , 0.247328 , 0.2986 , 0.188864 , 0.192729 , 0.128984 , 0.31482 , 0.103689 , 0.152646 , 0.0687 , 0.093176 , 0.104466 , 0.178218 , 0.107442 , 0.018966 , 0.105632 , 0.090642 , 0.214479 , 0.192202 , 0.160838 , 0.114128 , 0.203891 
 1048 , 0.068266 , 0.328935 , 0.354694 , 0.210627 , 0.190115 , 0.247188 , 0.239505 , 0.077182 , 0.215144 , 0.250238 , 0.203882 , 0.205968 , 0.202548 , 0.147783 , 0.160824 , 0.199879 , 0.181712 , 0.186229 , 0.200451 , 0.243651 , 0.295577 , 0.187028 , 0.187426 , 0.126472 , 0.30964 , 0.098478 , 0.150044 , 0.065772 , 0.08927 , 0.098923 , 0.175756 , 0.103884 , 0.015858 , 0.100644 , 0.087904 , 0.210304 , 0.188463 , 0.15832 , 0.111397 , 0.202415 
 1049 , 0.058796 , 0.329859 , 0.351394 , 0.210996 , 0.18861 , 0.240982 , 0.241408 , 0.072452 , 0.213817 , 0.247017 , 0.203154 , 0.203974 , 0.20141 , 0.145782 , 0.158099 , 0.194887 , 0.178688 , 0.181892 , 0.197939 , 0.23729 , 0.293964 , 0.187964 , 0.185396 , 0.125276 , 0.306333 , 0.095568 , 0.147636 , 0.063765 , 0.085878 , 0.09384 , 0.174444 , 0.100758 , 0.013693 , 0.096892 , 0.086161 , 0.206978 , 0.184293 , 0.156838 , 0.108615 , 0.201804 
 1050 , 0.048731 , 0.324289 , 0.344366 , 0.211469 , 0.184392 , 0.237192 , 0.239672 , 0.06745 , 0.212879 , 0.24576 , 0.203069 , 0.198481 , 0.197841 , 0.143321 , 0.156015 , 0.190008 , 0.174718 , 0.177523 , 0.194852 , 0.227277 , 0.290737 , 0.185656 , 0.183674 , 0.123239 , 0.30158 , 0.091737 , 0.143337 , 0.061232 , 0.081722 , 0.088722 , 0.171032 , 0.096897 , 0.011409 , 0.093148 , 0.08361 , 0.204117 , 0.178257 , 0.152764 , 0.103388 , 0.200358 
 1051 , 0.038518 , 0.318102 , 0.337183 , 0.211435 , 0.179858 , 0.232886 , 0.237441 , 0.061998 , 0.211728 , 0.244021 , 0.202721 , 0.192448 , 0.193756 , 0.140535 , 0.153585 , 0.184759 , 0.170501 , 0.172802 , 0.191324 , 0.216891 , 0.28721 , 0.182955 , 0.181668 , 0.120852 , 0.296338 , 0.087758 , 0.138662 , 0.058347 , 0.077313 , 0.083302 , 0.167263 , 0.092691 , 0.008976 , 0.089129 , 0.080765 , 0.200948 , 0.172007 , 0.148402 , 0.097874 , 0.198448 
 1052 , 0.036387 , 0.306713 , 0.335126 , 0.203253 , 0.174156 , 0.224542 , 0.229588 , 0.054588 , 0.20861 , 0.236531 , 0.198657 , 0.182477 , 0.185254 , 0.135516 , 0.148214 , 0.179218 , 0.167047 , 0.167472 , 0.183995 , 0.208154 , 0.282999 , 0.176332 , 0.177446 , 0.114983 , 0.288274 , 0.085031 , 0.132733 , 0.05238 , 0.073291 , 0.078861 , 0.161312 , 0.087239 , 0.006352 , 0.084425 , 0.076089 , 0.196564 , 0.168395 , 0.142816 , 0.091228 , 0.191113 
 1053 , 0.03447 , 0.301781 , 0.337116 , 0.197685 , 0.170999 , 0.219869 , 0.222787 , 0.047354 , 0.20737 , 0.230883 , 0.195882 , 0.176381 , 0.178824 , 0.130782 , 0.143292 , 0.174516 , 0.164773 , 0.16346 , 0.179231 , 0.204119 , 0.280196 , 0.171692 , 0.174578 , 0.109828 , 0.2829 , 0.08334 , 0.127036 , 0.046672 , 0.069731 , 0.074472 , 0.156895 , 0.082157 , 0.003647 , 0.08074 , 0.071638 , 0.193855 , 0.166279 , 0.140817 , 0.086534 , 0.185988 
 1054 , 0.032518 , 0.298805 , 0.340709 , 0.192603 , 0.168558 , 0.216115 , 0.216005 , 0.039675 , 0.206725 , 0.225479 , 0.193404 , 0.171161 , 0.172715 , 0.125922 , 0.138273 , 0.169838 , 0.162772 , 0.159641 , 0.175039 , 0.201434 , 0.277738 , 0.167493 , 0.171993 , 0.104643 , 0.278191 , 0.081915 , 0.121147 , 0.040655 , 0.066112 , 0.069874 , 0.152765 , 0.076888 , 0.000717 , 0.077141 , 0.067024 , 0.191549 , 0.16459 , 0.139939 , 0.082174 , 0.181289 
 1055 , 0.029698 , 0.295704 , 0.34234 , 0.190267 , 0.165396 , 0.217658 , 0.209024 , 0.037566 , 0.199332 , 0.224665 , 0.188199 , 0.167922 , 0.168448 , 0.121381 , 0.134518 , 0.165136 , 0.161249 , 0.156406 , 0.172196 , 0.200544 , 0.275352 , 0.162579 , 0.16865 , 0.100259 , 0.274486 , 0.07953 , 0.116298 , 0.03477 , 0.062309 , 0.067376 , 0.148314 , 0.071922 , 0 , 0.073346 , 0.06164 , 0.189453 , 0.160558 , 0.138229 , 0.08105 , 0.178735 
 1056 , 0.026212 , 0.288399 , 0.341031 , 0.184969 , 0.161659 , 0.218034 , 0.201125 , 0.036909 , 0.187379 , 0.222556 , 0.181056 , 0.162056 , 0.162776 , 0.116711 , 0.130278 , 0.158804 , 0.158767 , 0.151762 , 0.167785 , 0.197498 , 0.270819 , 0.156411 , 0.163237 , 0.095249 , 0.269548 , 0.076296 , 0.112041 , 0.028341 , 0.057842 , 0.065038 , 0.142653 , 0.066272 , 0 , 0.068581 , 0.055575 , 0.18435 , 0.154753 , 0.133794 , 0.079834 , 0.174458 
 1057 , 0.022253 , 0.275908 , 0.336706 , 0.17497 , 0.157447 , 0.214674 , 0.192042 , 0.03582 , 0.172499 , 0.216922 , 0.172504 , 0.152219 , 0.154613 , 0.111675 , 0.124888 , 0.150433 , 0.154857 , 0.145111 , 0.160859 , 0.190983 , 0.263489 , 0.148896 , 0.155526 , 0.089121 , 0.262585 , 0.072366 , 0.108014 , 0.021209 , 0.052616 , 0.062039 , 0.135568 , 0.059661 , 0 , 0.062704 , 0.048914 , 0.175453 , 0.147609 , 0.126332 , 0.077174 , 0.167162 
 1058 , 0.019406 , 0.26497 , 0.331406 , 0.165889 , 0.152975 , 0.211202 , 0.18532 , 0.031847 , 0.161276 , 0.210776 , 0.16631 , 0.143282 , 0.147966 , 0.105822 , 0.120001 , 0.142917 , 0.149678 , 0.139076 , 0.153702 , 0.185701 , 0.255399 , 0.142703 , 0.14724 , 0.084212 , 0.255511 , 0.067991 , 0.105136 , 0.016012 , 0.047046 , 0.058314 , 0.130044 , 0.054824 , 0 , 0.056282 , 0.043836 , 0.167118 , 0.141215 , 0.11771 , 0.07362 , 0.160809 
 1059 , 0.017882 , 0.257146 , 0.325778 , 0.158699 , 0.147977 , 0.208308 , 0.181448 , 0.024643 , 0.154857 , 0.204955 , 0.163198 , 0.135894 , 0.143722 , 0.09905 , 0.115955 , 0.136866 , 0.143194 , 0.134136 , 0.14694 , 0.182554 , 0.247659 , 0.138415 , 0.138819 , 0.080959 , 0.24877 , 0.063067 , 0.103404 , 0.013059 , 0.041209 , 0.054019 , 0.126607 , 0.052061 , 0 , 0.049355 , 0.040572 , 0.160462 , 0.136228 , 0.108252 , 0.069434 , 0.156327 
 1060 , 0.016579 , 0.255808 , 0.323564 , 0.155599 , 0.141263 , 0.208694 , 0.177929 , 0.017044 , 0.151461 , 0.203123 , 0.161415 , 0.13084 , 0.142767 , 0.09175 , 0.112946 , 0.132868 , 0.136766 , 0.13075 , 0.142812 , 0.182906 , 0.245255 , 0.135802 , 0.132259 , 0.078939 , 0.243776 , 0.057567 , 0.10036 , 0.010003 , 0.035387 , 0.050502 , 0.124464 , 0.049448 , 0 , 0.042377 , 0.037001 , 0.158652 , 0.133458 , 0.10022 , 0.066622 , 0.155614 
 1061 , 0.015349 , 0.253248 , 0.319338 , 0.15155 , 0.133711 , 0.207067 , 0.173615 , 0.010837 , 0.147649 , 0.200506 , 0.159041 , 0.127719 , 0.141547 , 0.084359 , 0.108725 , 0.128769 , 0.129159 , 0.127039 , 0.137681 , 0.182062 , 0.2422 , 0.132285 , 0.125429 , 0.075472 , 0.238284 , 0.051552 , 0.096377 , 0.006972 , 0.029572 , 0.045986 , 0.121808 , 0.046256 , 0 , 0.035488 , 0.033178 , 0.157026 , 0.13036 , 0.092096 , 0.062449 , 0.15329 
 1062 , 0.014829 , 0.24643 , 0.30798 , 0.144634 , 0.124591 , 0.197469 , 0.167106 , 0.011546 , 0.143377 , 0.195472 , 0.154998 , 0.13339 , 0.139712 , 0.07852 , 0.100525 , 0.12545 , 0.118447 , 0.123071 , 0.130028 , 0.176482 , 0.237625 , 0.126075 , 0.119604 , 0.066859 , 0.232222 , 0.044556 , 0.089465 , 0.004882 , 0.025531 , 0.038532 , 0.117802 , 0.041393 , 0 , 0.030919 , 0.029072 , 0.156915 , 0.127029 , 0.085919 , 0.053744 , 0.144887 
 1063 , 0.013816 , 0.236401 , 0.291616 , 0.137475 , 0.113422 , 0.185048 , 0.159567 , 0.012276 , 0.13638 , 0.186598 , 0.147644 , 0.140183 , 0.13504 , 0.071392 , 0.092302 , 0.120735 , 0.107438 , 0.117499 , 0.118061 , 0.166451 , 0.227723 , 0.11702 , 0.111891 , 0.05718 , 0.226398 , 0.037605 , 0.082421 , 0.002625 , 0.020768 , 0.029851 , 0.111627 , 0.03653 , 0 , 0.025422 , 0.024879 , 0.151217 , 0.119762 , 0.078852 , 0.044098 , 0.132532 
 1064 , 0.012712 , 0.225289 , 0.27374 , 0.129808 , 0.101563 , 0.171558 , 0.151492 , 0.013028 , 0.128613 , 0.176761 , 0.139452 , 0.147599 , 0.129698 , 0.063807 , 0.083513 , 0.115566 , 0.09574 , 0.111399 , 0.105125 , 0.155409 , 0.216533 , 0.107198 , 0.103488 , 0.046804 , 0.220234 , 0.030252 , 0.07492 , 0.000202 , 0.015726 , 0.02069 , 0.104889 , 0.031356 , 0 , 0.019672 , 0.020455 , 0.144546 , 0.111668 , 0.071238 , 0.033718 , 0.119151 
 1065 , 0.00909 , 0.225823 , 0.261113 , 0.136409 , 0.097659 , 0.163969 , 0.151559 , 0.011788 , 0.127389 , 0.170113 , 0.134075 , 0.15212 , 0.12369 , 0.056711 , 0.079698 , 0.111775 , 0.090149 , 0.104467 , 0.096588 , 0.144105 , 0.212819 , 0.096125 , 0.102545 , 0.04244 , 0.216939 , 0.026158 , 0.068976 , 0 , 0.012401 , 0.017586 , 0.098369 , 0.025994 , 0 , 0.020462 , 0.014753 , 0.13524 , 0.106903 , 0.065142 , 0.025204 , 0.110508 
 1066 , 0.005279 , 0.227012 , 0.250161 , 0.143098 , 0.094339 , 0.155744 , 0.152553 , 0.010316 , 0.125273 , 0.163377 , 0.128753 , 0.155025 , 0.117265 , 0.049857 , 0.075594 , 0.107645 , 0.084875 , 0.097403 , 0.089147 , 0.133808 , 0.20986 , 0.084935 , 0.101574 , 0.038278 , 0.211536 , 0.022014 , 0.061945 , 0 , 0.009199 , 0.014986 , 0.092201 , 0.020151 , 0 , 0.02217 , 0.008672 , 0.12786 , 0.102869 , 0.058502 , 0.016433 , 0.102631 
 1067 , 0.001418 , 0.227898 , 0.23982 , 0.148767 , 0.090904 , 0.146611 , 0.153715 , 0.008797 , 0.122053 , 0.15629 , 0.12321 , 0.156839 , 0.110496 , 0.042962 , 0.070879 , 0.103131 , 0.079307 , 0.090138 , 0.082012 , 0.123962 , 0.206915 , 0.073535 , 0.100065 , 0.033819 , 0.204277 , 0.017607 , 0.054105 , 0 , 0.005889 , 0.012322 , 0.086145 , 0.013943 , 0 , 0.02423 , 0.002337 , 0.121787 , 0.099088 , 0.051322 , 0.007068 , 0.094838 
 1068 , 0 , 0.224106 , 0.237868 , 0.143004 , 0.086307 , 0.136664 , 0.146167 , 0.006657 , 0.116967 , 0.146246 , 0.117372 , 0.141385 , 0.10284 , 0.037256 , 0.06481 , 0.099541 , 0.077424 , 0.082901 , 0.07771 , 0.117227 , 0.20217 , 0.067204 , 0.09522 , 0.028069 , 0.195966 , 0.015363 , 0.047287 , 0 , 0.004826 , 0.009186 , 0.079967 , 0.009437 , 0 , 0.022394 , 0 , 0.112893 , 0.093795 , 0.045637 , 0.003942 , 0.089606 
 1069 , 0 , 0.217818 , 0.24176 , 0.131643 , 0.082139 , 0.128033 , 0.133616 , 0.00423 , 0.112736 , 0.135714 , 0.11181 , 0.117234 , 0.095213 , 0.032566 , 0.057865 , 0.09741 , 0.077853 , 0.075682 , 0.07516 , 0.112659 , 0.196409 , 0.064288 , 0.089436 , 0.021685 , 0.188384 , 0.014465 , 0.041625 , 0 , 0.005096 , 0.00579 , 0.073997 , 0.005958 , 0 , 0.018213 , 0 , 0.102661 , 0.088243 , 0.041315 , 0.004605 , 0.086391 
 1070 , 0 , 0.212097 , 0.247686 , 0.122315 , 0.080457 , 0.123294 , 0.121139 , 0.001762 , 0.113031 , 0.127685 , 0.107182 , 0.094837 , 0.088654 , 0.028354 , 0.050666 , 0.097488 , 0.078511 , 0.068347 , 0.072747 , 0.108721 , 0.19067 , 0.062378 , 0.085759 , 0.015304 , 0.183803 , 0.013743 , 0.037 , 0 , 0.005401 , 0.002318 , 0.068523 , 0.002407 , 0 , 0.013918 , 0 , 0.092904 , 0.08398 , 0.037945 , 0.005204 , 0.084305 
 1071 , 0 , 0.201808 , 0.251378 , 0.111437 , 0.078327 , 0.121814 , 0.109766 , 0 , 0.109013 , 0.122381 , 0.101335 , 0.07757 , 0.083289 , 0.024345 , 0.043436 , 0.095701 , 0.077883 , 0.060763 , 0.068158 , 0.10329 , 0.183529 , 0.058758 , 0.08004 , 0.009865 , 0.179967 , 0.012094 , 0.032666 , 0 , 0.00563 , 0 , 0.062299 , 0 , 0 , 0.009895 , 0 , 0.085591 , 0.079681 , 0.035039 , 0.004979 , 0.080447 
 1072 , 0 , 0.183412 , 0.250545 , 0.098327 , 0.075518 , 0.127369 , 0.101075 , 0 , 0.0965 , 0.122877 , 0.093556 , 0.072396 , 0.080601 , 0.021232 , 0.036477 , 0.090368 , 0.074852 , 0.053104 , 0.059748 , 0.095359 , 0.17417 , 0.052059 , 0.07073 , 0.006719 , 0.177921 , 0.008763 , 0.029254 , 0 , 0.00572 , 0 , 0.05504 , 0 , 0 , 0.006773 , 0 , 0.083673 , 0.075651 , 0.033413 , 0.003276 , 0.073411 
 1073 , 0 , 0.157783 , 0.247338 , 0.083958 , 0.070197 , 0.128944 , 0.093088 , 0 , 0.080243 , 0.122439 , 0.086199 , 0.064212 , 0.075521 , 0.016679 , 0.030015 , 0.083566 , 0.070713 , 0.045238 , 0.051619 , 0.086311 , 0.1652 , 0.044552 , 0.059861 , 0.003277 , 0.172266 , 0.005304 , 0.024893 , 0 , 0.005849 , 0 , 0.047066 , 0 , 0 , 0.003347 , 0 , 0.080082 , 0.0703 , 0.029516 , 0.00163 , 0.06493 
 1074 , 0 , 0.134082 , 0.243996 , 0.069685 , 0.064868 , 0.130272 , 0.08478 , 0 , 0.064234 , 0.121139 , 0.078871 , 0.056152 , 0.070094 , 0.012158 , 0.023632 , 0.076154 , 0.066006 , 0.037561 , 0.04325 , 0.077095 , 0.156229 , 0.036825 , 0.04888 , 0 , 0.166443 , 0.001891 , 0.020514 , 0 , 0.005839 , 0 , 0.039153 , 0 , 0 , 0 , 0 , 0.076052 , 0.06434 , 0.025506 , 0 , 0.056344 
 1075 , 0 , 0.122901 , 0.241503 , 0.0639 , 0.061548 , 0.128372 , 0.077514 , 0 , 0.06008 , 0.110112 , 0.076488 , 0.051341 , 0.060751 , 0.008465 , 0.023024 , 0.065348 , 0.055774 , 0.035346 , 0.036675 , 0.069948 , 0.150464 , 0.030692 , 0.042978 , 0 , 0.160795 , 0.001354 , 0.016759 , 0 , 0.004147 , 0 , 0.034986 , 0 , 0 , 0 , 0 , 0.068366 , 0.053386 , 0.019327 , 0 , 0.04993 
 1076 , 0 , 0.117014 , 0.238095 , 0.05778 , 0.05846 , 0.125168 , 0.069229 , 0 , 0.055013 , 0.099724 , 0.073013 , 0.046855 , 0.053508 , 0.004755 , 0.022128 , 0.053701 , 0.04601 , 0.033163 , 0.029806 , 0.06233 , 0.148067 , 0.024272 , 0.03673 , 0 , 0.159454 , 0.000771 , 0.013007 , 0 , 0.002353 , 0 , 0.030634 , 0 , 0 , 0 , 0 , 0.061153 , 0.041796 , 0.013667 , 0 , 0.043448 
 1077 , 0 , 0.112753 , 0.234184 , 0.051234 , 0.055307 , 0.121357 , 0.060236 , 0 , 0.049464 , 0.088721 , 0.069012 , 0.042285 , 0.046341 , 0.000823 , 0.02107 , 0.041174 , 0.035771 , 0.030896 , 0.022342 , 0.054237 , 0.146912 , 0.017306 , 0.029978 , 0 , 0.159856 , 0.000132 , 0.009081 , 0 , 0.000411 , 0 , 0.026041 , 0 , 0 , 0 , 0 , 0.053653 , 0.029563 , 0.007785 , 0 , 0.036598 
 1078 , 0 , 0.108133 , 0.215995 , 0.043721 , 0.045716 , 0.110062 , 0.053919 , 0 , 0.038081 , 0.083021 , 0.061825 , 0.038815 , 0.038828 , 0 , 0.018798 , 0.035002 , 0.028462 , 0.027349 , 0.01897 , 0.045626 , 0.140261 , 0.012382 , 0.02744 , 0 , 0.156292 , 0 , 0.00638 , 0 , 0 , 0 , 0.023811 , 0 , 0 , 0 , 0 , 0.049038 , 0.020773 , 0.005099 , 0 , 0.030666 
 1079 , 0 , 0.103667 , 0.192221 , 0.035633 , 0.033627 , 0.096646 , 0.04892 , 0 , 0.025326 , 0.077115 , 0.054461 , 0.035899 , 0.030141 , 0 , 0.016237 , 0.030365 , 0.021456 , 0.023401 , 0.016388 , 0.036745 , 0.129018 , 0.007724 , 0.02562 , 0 , 0.148173 , 0 , 0.003927 , 0 , 0 , 0 , 0.022339 , 0 , 0 , 0 , 0 , 0.044829 , 0.012784 , 0.003147 , 0 , 0.02457 
 1080 , 0 , 0.099322 , 0.165992 , 0.026987 , 0.020682 , 0.082767 , 0.044467 , 0 , 0.012039 , 0.068975 , 0.047547 , 0.033191 , 0.020081 , 0 , 0.013617 , 0.025441 , 0.013824 , 0.019253 , 0.013418 , 0.02747 , 0.113739 , 0.002617 , 0.023258 , 0 , 0.135284 , 0 , 0.001319 , 0 , 0 , 0 , 0.02099 , 0 , 0 , 0 , 0 , 0.040057 , 0.004334 , 0.001051 , 0 , 0.017963 
 1081 , 0 , 0.104015 , 0.146677 , 0.022415 , 0.012598 , 0.07183 , 0.047995 , 0 , 0.007949 , 0.063577 , 0.040422 , 0.028956 , 0.012782 , 0 , 0.01053 , 0.020363 , 0.011894 , 0.014654 , 0.010105 , 0.020719 , 0.100943 , 0 , 0.018563 , 0 , 0.124878 , 0 , 0 , 0 , 0 , 0 , 0.017383 , 0 , 0 , 0 , 0 , 0.034721 , 0 , 0 , 0 , 0.014622 
 1082 , 0 , 0.117857 , 0.134423 , 0.022018 , 0.009228 , 0.063833 , 0.060064 , 0 , 0.01355 , 0.060864 , 0.03294 , 0.022971 , 0.008393 , 0 , 0.006957 , 0.015186 , 0.015566 , 0.009609 , 0.006514 , 0.016637 , 0.090745 , 0 , 0.011844 , 0 , 0.116947 , 0 , 0 , 0 , 0 , 0 , 0.011409 , 0 , 0 , 0 , 0 , 0.028959 , 0 , 0 , 0 , 0.01448 
 1083 , 0 , 0.127033 , 0.124472 , 0.021907 , 0.00598 , 0.055895 , 0.070688 , 0 , 0.019132 , 0.058184 , 0.023886 , 0.01576 , 0.003663 , 0 , 0.003046 , 0.009737 , 0.018872 , 0.004176 , 0.002848 , 0.01255 , 0.081089 , 0 , 0.005305 , 0 , 0.109123 , 0 , 0 , 0 , 0 , 0 , 0.004905 , 0 , 0 , 0 , 0 , 0.023277 , 0 , 0 , 0 , 0.014402 
 1084 , 0 , 0.131535 , 0.118378 , 0.020994 , 0.003556 , 0.048393 , 0.077262 , 0 , 0.024208 , 0.053706 , 0.015938 , 0.009544 , 0 , 0 , 0 , 0.005052 , 0.021113 , 0 , 0 , 0.009567 , 0.072452 , 0 , 0 , 0 , 0.101692 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0.018585 , 0 , 0 , 0 , 0.013318 
 1085 , 0 , 0.121006 , 0.125659 , 0.017397 , 0.004169 , 0.042454 , 0.069779 , 0 , 0.027302 , 0.043662 , 0.011525 , 0.006365 , 0 , 0 , 0 , 0.003472 , 0.020211 , 0 , 0 , 0.011135 , 0.067591 , 0 , 0 , 0 , 0.095794 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0.018454 , 0 , 0 , 0 , 0.009026 
 1086 , 0 , 0.112606 , 0.135867 , 0.013447 , 0.004814 , 0.038011 , 0.061558 , 0 , 0.030697 , 0.033881 , 0.007299 , 0.003397 , 0 , 0 , 0 , 0.00182 , 0.020408 , 0 , 0 , 0.012178 , 0.064107 , 0 , 0 , 0 , 0.09363 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0.017585 , 0 , 0 , 0 , 0.004715 
 1087 , 0 , 0.104113 , 0.147314 , 0.009164 , 0.005496 , 0.033413 , 0.053095 , 0 , 0.034273 , 0.02384 , 0.002911 , 0.000138 , 0 , 0 , 0 , 0.000073 , 0.02081 , 0 , 0 , 0.0131 , 0.060637 , 0 , 0 , 0 , 0.091909 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0.016592 , 0 , 0 , 0 , 0.000187 
 1088 , 0 , 0.087589 , 0.140827 , 0.006589 , 0.003987 , 0.031285 , 0.037576 , 0 , 0.0248 , 0.027981 , 0.001969 , 0 , 0 , 0 , 0 , 0 , 0.015474 , 0 , 0 , 0.00913 , 0.051837 , 0 , 0 , 0 , 0.07707 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0.018252 , 0 , 0 , 0 , 0 
 1089 , 0 , 0.069443 , 0.131966 , 0.003732 , 0.002367 , 0.028142 , 0.021882 , 0 , 0.01428 , 0.033307 , 0.001125 , 0 , 0 , 0 , 0 , 0 , 0.008993 , 0 , 0 , 0.005261 , 0.042529 , 0 , 0 , 0 , 0.057629 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0.020178 , 0 , 0 , 0 , 0 
 1090 , 0 , 0.050217 , 0.121709 , 0.000871 , 0.000612 , 0.024255 , 0.005498 , 0 , 0.003479 , 0.039349 , 0.00027 , 0 , 0 , 0 , 0 , 0 , 0.002173 , 0 , 0 , 0.001321 , 0.032605 , 0 , 0 , 0 , 0.036624 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0.022236 , 0 , 0 , 0 , 0 
 1091 , 0 , 0.041228 , 0.108576 , 0 , 0 , 0.023679 , 0 , 0 , 0 , 0.035461 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0.025334 , 0 , 0 , 0 , 0.023377 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0.018236 , 0 , 0 , 0 , 0 
