  time  ,45:09 PM,45:17 PM,45:23 PM,45:31 PM,45:36 PM,46:51 PM,46:58 PM,47:04 PM,47:10 PM,47:21 PM,47:42 PM,47:48 PM,47:55 PM,48:03 PM,48:10 PM,48:58 PM,49:04 PM,49:11 PM,49:17 PM,49:25 PM,49:54 PM,50:00 PM,50:06 PM,50:12 PM,50:22 PM,50:54 PM,51:01 PM,51:08 PM,51:17 PM,51:24 PM,52:31 PM,52:37 PM,52:43 PM,52:49 PM,52:56 PM,53:31 PM,53:38 PM,53:46 PM,53:52 PM,53:59 PM,55:01 PM,55:07 PM,55:16 PM,55:22 PM,55:28 PM,55:45 PM,55:52 PM,55:59 PM,56:05 PM,56:11 PM
temp C,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 1026 , 0.310592 , 0.270474 , 0.215666 , 0.234309 , 0.297072 , 0.353778 , 0.15309 , 0.407796 , 0.47379 , 0.274271 , 0.140866 , 0.30084 , 0.250414 , 0.318687 , 0.455858 , 0.24807 , 0.325305 , 0.278737 , 0.363766 , 0.328469 , 0.370842 , 0.471566 , 0.352073 , 0.390883 , 0.294348 , 0.163318 , 0.155085 , 0.31498 , 0.338185 , 0.227788 , 0.274488 , 0.312563 , 0.286537 , 0.39732 , 0.335666 , 0.323063 , 0.357714 , 0.283143 , 0.326655 , 0.340705 , 0.430344 , 0.405409 , 0.375043 , 0.270962 , 0.256158 , 0.392474 , 0.388062 , 0.37042 , 0.378913 , 0.394867 
 1027 , 0.309038 , 0.268405 , 0.211153 , 0.233493 , 0.29219 , 0.351115 , 0.149795 , 0.405706 , 0.470701 , 0.271349 , 0.138463 , 0.298837 , 0.249576 , 0.314625 , 0.45251 , 0.245758 , 0.322724 , 0.2776 , 0.360954 , 0.32503 , 0.368367 , 0.468678 , 0.349815 , 0.389598 , 0.292551 , 0.161115 , 0.152944 , 0.312843 , 0.333852 , 0.224605 , 0.271355 , 0.31032 , 0.283495 , 0.395493 , 0.332334 , 0.320213 , 0.354222 , 0.281267 , 0.324067 , 0.336652 , 0.429141 , 0.404176 , 0.37555 , 0.26658 , 0.252442 , 0.390345 , 0.387358 , 0.367644 , 0.376544 , 0.392049 
 1028 , 0.30739 , 0.266238 , 0.206577 , 0.23267 , 0.287166 , 0.34841 , 0.146325 , 0.403459 , 0.467457 , 0.268355 , 0.135916 , 0.296722 , 0.248727 , 0.310385 , 0.449031 , 0.243423 , 0.319971 , 0.27636 , 0.358086 , 0.321438 , 0.365741 , 0.465683 , 0.347435 , 0.388202 , 0.290648 , 0.158768 , 0.150697 , 0.310511 , 0.329358 , 0.221358 , 0.268085 , 0.307986 , 0.280311 , 0.393555 , 0.328823 , 0.317199 , 0.350659 , 0.27927 , 0.321288 , 0.332437 , 0.427863 , 0.402846 , 0.37597 , 0.262035 , 0.248528 , 0.388088 , 0.386531 , 0.364737 , 0.373998 , 0.389032 
 1029 , 0.305836 , 0.264575 , 0.204615 , 0.232563 , 0.283754 , 0.348 , 0.143313 , 0.400706 , 0.464527 , 0.267335 , 0.133263 , 0.294893 , 0.248647 , 0.306745 , 0.446689 , 0.24317 , 0.316927 , 0.274709 , 0.357093 , 0.318424 , 0.363037 , 0.463862 , 0.345336 , 0.386441 , 0.288746 , 0.156351 , 0.148755 , 0.307009 , 0.326313 , 0.22013 , 0.265341 , 0.306512 , 0.277858 , 0.391757 , 0.325272 , 0.314108 , 0.349401 , 0.277283 , 0.318077 , 0.329103 , 0.426558 , 0.401256 , 0.374649 , 0.258661 , 0.244708 , 0.385837 , 0.384568 , 0.362516 , 0.371171 , 0.385495 
 1030 , 0.30344 , 0.263114 , 0.204167 , 0.232292 , 0.281805 , 0.34605 , 0.1403 , 0.398092 , 0.462966 , 0.265972 , 0.130706 , 0.293072 , 0.247544 , 0.304027 , 0.446329 , 0.24263 , 0.31509 , 0.278743 , 0.355375 , 0.316055 , 0.359576 , 0.462966 , 0.344126 , 0.384446 , 0.286971 , 0.15391 , 0.146701 , 0.304974 , 0.324751 , 0.219563 , 0.263881 , 0.305202 , 0.275567 , 0.389181 , 0.323648 , 0.313113 , 0.349849 , 0.275381 , 0.31503 , 0.327256 , 0.426457 , 0.399345 , 0.374085 , 0.256869 , 0.241221 , 0.385016 , 0.38278 , 0.36096 , 0.368325 , 0.381252 
 1031 , 0.300704 , 0.26164 , 0.204113 , 0.231957 , 0.280156 , 0.343608 , 0.137139 , 0.395401 , 0.46169 , 0.264458 , 0.128052 , 0.291166 , 0.246122 , 0.301425 , 0.446485 , 0.241981 , 0.313481 , 0.284802 , 0.353392 , 0.313745 , 0.35579 , 0.462261 , 0.343097 , 0.382294 , 0.285144 , 0.151347 , 0.144513 , 0.303234 , 0.323505 , 0.219144 , 0.262697 , 0.303877 , 0.273203 , 0.386284 , 0.322453 , 0.312639 , 0.350784 , 0.273413 , 0.311876 , 0.325711 , 0.426671 , 0.397252 , 0.373688 , 0.255407 , 0.23766 , 0.384529 , 0.38096 , 0.35951 , 0.365346 , 0.376656 
 1032 , 0.297735 , 0.259916 , 0.202752 , 0.230396 , 0.279513 , 0.341631 , 0.135811 , 0.392815 , 0.460672 , 0.262333 , 0.125919 , 0.28938 , 0.244086 , 0.299544 , 0.446078 , 0.24024 , 0.312064 , 0.292557 , 0.351764 , 0.311003 , 0.352138 , 0.462698 , 0.340944 , 0.380042 , 0.282509 , 0.148639 , 0.14211 , 0.3014 , 0.322908 , 0.218521 , 0.261175 , 0.301316 , 0.271562 , 0.384683 , 0.321522 , 0.312227 , 0.351553 , 0.271972 , 0.309954 , 0.324397 , 0.426602 , 0.395208 , 0.372838 , 0.254279 , 0.2354 , 0.384147 , 0.378999 , 0.359052 , 0.363615 , 0.372326 
 1033 , 0.295934 , 0.258457 , 0.20086 , 0.228259 , 0.279418 , 0.341059 , 0.135011 , 0.390996 , 0.460225 , 0.259697 , 0.123972 , 0.287736 , 0.243041 , 0.298455 , 0.445304 , 0.23809 , 0.310136 , 0.292126 , 0.351748 , 0.309053 , 0.350327 , 0.46361 , 0.337855 , 0.378385 , 0.279798 , 0.14567 , 0.139751 , 0.299036 , 0.322547 , 0.217498 , 0.259509 , 0.299544 , 0.270524 , 0.384261 , 0.320195 , 0.311399 , 0.350647 , 0.270742 , 0.308938 , 0.323218 , 0.426387 , 0.394025 , 0.370525 , 0.252593 , 0.234541 , 0.383638 , 0.376396 , 0.358676 , 0.363005 , 0.369879 
 1034 , 0.295351 , 0.257313 , 0.198808 , 0.225884 , 0.279569 , 0.341779 , 0.134149 , 0.389892 , 0.460256 , 0.25667 , 0.121994 , 0.286159 , 0.243187 , 0.297915 , 0.444305 , 0.235827 , 0.307567 , 0.282722 , 0.353298 , 0.307991 , 0.350297 , 0.464651 , 0.334097 , 0.377312 , 0.277199 , 0.142407 , 0.137447 , 0.29609 , 0.322196 , 0.216099 , 0.25775 , 0.298928 , 0.269863 , 0.384624 , 0.31834 , 0.310083 , 0.348041 , 0.269536 , 0.308428 , 0.322081 , 0.426105 , 0.393675 , 0.366799 , 0.250196 , 0.234687 , 0.382944 , 0.373117 , 0.358063 , 0.363119 , 0.369188 
 1035 , 0.295129 , 0.256185 , 0.196353 , 0.22278 , 0.278975 , 0.340941 , 0.13246 , 0.387796 , 0.460144 , 0.253675 , 0.119494 , 0.284037 , 0.24288 , 0.296493 , 0.442833 , 0.232866 , 0.304748 , 0.272914 , 0.353385 , 0.306621 , 0.350657 , 0.464121 , 0.331703 , 0.375643 , 0.274769 , 0.13883 , 0.134805 , 0.293777 , 0.320763 , 0.214234 , 0.255912 , 0.298548 , 0.268447 , 0.383516 , 0.316398 , 0.308155 , 0.344214 , 0.267441 , 0.30824 , 0.320848 , 0.425243 , 0.392336 , 0.364023 , 0.247626 , 0.234133 , 0.381989 , 0.369405 , 0.356058 , 0.362417 , 0.368132 
 1036 , 0.294515 , 0.254855 , 0.193334 , 0.218785 , 0.277562 , 0.337826 , 0.129945 , 0.384558 , 0.459581 , 0.251114 , 0.116491 , 0.281321 , 0.241564 , 0.293856 , 0.440905 , 0.229259 , 0.301593 , 0.264344 , 0.351244 , 0.304542 , 0.350748 , 0.461412 , 0.331516 , 0.372839 , 0.272437 , 0.135052 , 0.131595 , 0.292146 , 0.317808 , 0.211925 , 0.253839 , 0.297724 , 0.265945 , 0.380738 , 0.314351 , 0.305569 , 0.339277 , 0.264265 , 0.307733 , 0.319126 , 0.423354 , 0.389145 , 0.362781 , 0.245033 , 0.232263 , 0.380321 , 0.36564 , 0.352894 , 0.36072 , 0.366323 
 1037 , 0.290594 , 0.252453 , 0.189637 , 0.214166 , 0.276087 , 0.33261 , 0.127632 , 0.380997 , 0.457812 , 0.249757 , 0.113451 , 0.278469 , 0.238212 , 0.290171 , 0.439098 , 0.22585 , 0.297878 , 0.261773 , 0.346905 , 0.300852 , 0.348006 , 0.457105 , 0.333734 , 0.368074 , 0.26939 , 0.131464 , 0.12739 , 0.290056 , 0.313557 , 0.209784 , 0.250972 , 0.293937 , 0.262354 , 0.377842 , 0.312083 , 0.302858 , 0.334992 , 0.260577 , 0.304472 , 0.31577 , 0.419918 , 0.382895 , 0.363135 , 0.24286 , 0.228317 , 0.376899 , 0.363147 , 0.351137 , 0.358632 , 0.363008 
 1038 , 0.286809 , 0.249976 , 0.185876 , 0.209964 , 0.274499 , 0.327486 , 0.124985 , 0.377801 , 0.456229 , 0.24838 , 0.11036 , 0.275502 , 0.234777 , 0.286193 , 0.437242 , 0.222812 , 0.294145 , 0.258714 , 0.342654 , 0.297348 , 0.344999 , 0.453002 , 0.335632 , 0.363104 , 0.265948 , 0.127807 , 0.12284 , 0.287715 , 0.309429 , 0.207595 , 0.248187 , 0.290066 , 0.258394 , 0.374798 , 0.309386 , 0.299935 , 0.330543 , 0.256871 , 0.300908 , 0.312154 , 0.415915 , 0.376907 , 0.362935 , 0.240422 , 0.224208 , 0.373607 , 0.360669 , 0.349259 , 0.356535 , 0.359853 
 1039 , 0.284262 , 0.247684 , 0.18259 , 0.208435 , 0.272751 , 0.323722 , 0.121477 , 0.376932 , 0.455775 , 0.247268 , 0.107795 , 0.272691 , 0.231583 , 0.281728 , 0.435589 , 0.222111 , 0.29103 , 0.254152 , 0.339649 , 0.295452 , 0.341374 , 0.450623 , 0.335607 , 0.358212 , 0.261512 , 0.124675 , 0.117598 , 0.28472 , 0.30671 , 0.205702 , 0.246327 , 0.28659 , 0.253627 , 0.371774 , 0.305346 , 0.296659 , 0.326292 , 0.253802 , 0.296629 , 0.308043 , 0.410185 , 0.373113 , 0.360299 , 0.237374 , 0.220217 , 0.371508 , 0.358821 , 0.347317 , 0.354858 , 0.358091 
 1040 , 0.283849 , 0.24695 , 0.179928 , 0.208133 , 0.270254 , 0.321413 , 0.117794 , 0.37538 , 0.456365 , 0.245673 , 0.104974 , 0.270164 , 0.230336 , 0.277623 , 0.434059 , 0.221352 , 0.29057 , 0.249703 , 0.337029 , 0.292924 , 0.341772 , 0.448875 , 0.333229 , 0.355481 , 0.257241 , 0.121188 , 0.113099 , 0.283661 , 0.304534 , 0.203214 , 0.245062 , 0.283897 , 0.2477 , 0.367726 , 0.303136 , 0.294019 , 0.322345 , 0.252576 , 0.295495 , 0.306506 , 0.406664 , 0.372082 , 0.357484 , 0.234251 , 0.216603 , 0.370788 , 0.357484 , 0.344833 , 0.352045 , 0.355233 
 1041 , 0.283609 , 0.246303 , 0.177131 , 0.207923 , 0.267527 , 0.319081 , 0.113823 , 0.373664 , 0.457085 , 0.243917 , 0.101931 , 0.267478 , 0.229177 , 0.273264 , 0.432419 , 0.220538 , 0.290311 , 0.244955 , 0.334264 , 0.290177 , 0.342575 , 0.447068 , 0.33047 , 0.352744 , 0.252677 , 0.11743 , 0.108341 , 0.282698 , 0.302258 , 0.200504 , 0.243759 , 0.281101 , 0.241349 , 0.363326 , 0.300911 , 0.291246 , 0.31817 , 0.251421 , 0.294573 , 0.305093 , 0.403084 , 0.371224 , 0.354444 , 0.230895 , 0.212785 , 0.370143 , 0.356083 , 0.342096 , 0.348944 , 0.352101 
 1042 , 0.281333 , 0.245272 , 0.173307 , 0.205201 , 0.264276 , 0.318648 , 0.11046 , 0.370843 , 0.455997 , 0.241184 , 0.098421 , 0.264398 , 0.225635 , 0.271442 , 0.432716 , 0.217076 , 0.290172 , 0.242194 , 0.333607 , 0.286626 , 0.343407 , 0.445898 , 0.327134 , 0.352313 , 0.249749 , 0.114554 , 0.104103 , 0.280342 , 0.300325 , 0.196904 , 0.242705 , 0.278937 , 0.235831 , 0.359832 , 0.297351 , 0.287861 , 0.315807 , 0.250303 , 0.294145 , 0.30181 , 0.402385 , 0.369413 , 0.351608 , 0.228756 , 0.210299 , 0.367905 , 0.354965 , 0.341868 , 0.346418 , 0.349959 
 1043 , 0.277908 , 0.242788 , 0.16869 , 0.201156 , 0.260835 , 0.319023 , 0.106534 , 0.367825 , 0.453366 , 0.237493 , 0.094342 , 0.260433 , 0.220536 , 0.269034 , 0.431059 , 0.211832 , 0.288322 , 0.238363 , 0.333387 , 0.283349 , 0.341416 , 0.444273 , 0.322474 , 0.349742 , 0.246215 , 0.111184 , 0.099419 , 0.275169 , 0.298517 , 0.192519 , 0.240822 , 0.276892 , 0.232259 , 0.356157 , 0.29125 , 0.283617 , 0.314263 , 0.246873 , 0.292029 , 0.295681 , 0.40048 , 0.367618 , 0.348227 , 0.22577 , 0.20695 , 0.364326 , 0.352956 , 0.340186 , 0.3448 , 0.349371 
 1044 , 0.27377 , 0.23933 , 0.163478 , 0.196281 , 0.257177 , 0.319825 , 0.102077 , 0.364639 , 0.449765 , 0.23313 , 0.089792 , 0.255802 , 0.214426 , 0.265988 , 0.427969 , 0.205499 , 0.285294 , 0.233611 , 0.333297 , 0.280165 , 0.337538 , 0.442238 , 0.316868 , 0.345582 , 0.242075 , 0.107328 , 0.094246 , 0.268172 , 0.296697 , 0.187556 , 0.238326 , 0.274804 , 0.229698 , 0.352172 , 0.283445 , 0.278699 , 0.313053 , 0.241874 , 0.28872 , 0.28771 , 0.397539 , 0.365814 , 0.344359 , 0.222068 , 0.202865 , 0.359863 , 0.350285 , 0.337343 , 0.343659 , 0.349695 
 1045 , 0.269779 , 0.233786 , 0.158532 , 0.191459 , 0.252016 , 0.316863 , 0.097199 , 0.359845 , 0.444771 , 0.228549 , 0.084526 , 0.250664 , 0.207986 , 0.261876 , 0.424941 , 0.197762 , 0.281615 , 0.228252 , 0.330269 , 0.2769 , 0.33313 , 0.439844 , 0.311124 , 0.341233 , 0.237519 , 0.103544 , 0.089745 , 0.261125 , 0.293827 , 0.181635 , 0.23427 , 0.27187 , 0.228331 , 0.347239 , 0.277627 , 0.274258 , 0.311039 , 0.235016 , 0.283227 , 0.281609 , 0.39516 , 0.36499 , 0.340742 , 0.218695 , 0.198792 , 0.356396 , 0.347972 , 0.332445 , 0.341633 , 0.349487 
 1046 , 0.266619 , 0.22736 , 0.153799 , 0.186737 , 0.246069 , 0.310254 , 0.091992 , 0.354989 , 0.439175 , 0.224468 , 0.078656 , 0.244813 , 0.201274 , 0.257569 , 0.42241 , 0.189925 , 0.277842 , 0.22302 , 0.325365 , 0.274123 , 0.328861 , 0.437575 , 0.306427 , 0.338411 , 0.232884 , 0.099901 , 0.085569 , 0.254961 , 0.290169 , 0.17546 , 0.229582 , 0.268074 , 0.226678 , 0.342462 , 0.27431 , 0.269776 , 0.307351 , 0.227837 , 0.276701 , 0.277854 , 0.392762 , 0.364008 , 0.336618 , 0.216005 , 0.195551 , 0.354765 , 0.345631 , 0.326259 , 0.33823 , 0.349193 
 1047 , 0.264877 , 0.221625 , 0.149007 , 0.182016 , 0.240287 , 0.301017 , 0.086518 , 0.351957 , 0.434039 , 0.221582 , 0.072376 , 0.23802 , 0.194248 , 0.254132 , 0.420743 , 0.183394 , 0.274619 , 0.218687 , 0.320344 , 0.272395 , 0.325475 , 0.435991 , 0.30393 , 0.338903 , 0.228502 , 0.096375 , 0.081067 , 0.250482 , 0.286187 , 0.169826 , 0.225486 , 0.263548 , 0.222809 , 0.339079 , 0.273465 , 0.264503 , 0.301259 , 0.22215 , 0.270703 , 0.276426 , 0.389535 , 0.361349 , 0.331041 , 0.214233 , 0.193897 , 0.355595 , 0.342687 , 0.319951 , 0.333071 , 0.349389 
 1048 , 0.263034 , 0.21715 , 0.144543 , 0.177189 , 0.234624 , 0.292754 , 0.081504 , 0.348932 , 0.429312 , 0.218727 , 0.066218 , 0.231983 , 0.187163 , 0.250908 , 0.417791 , 0.177757 , 0.270668 , 0.214454 , 0.315542 , 0.270069 , 0.321569 , 0.434432 , 0.301023 , 0.338082 , 0.224228 , 0.093297 , 0.076016 , 0.246151 , 0.282666 , 0.164103 , 0.221731 , 0.258053 , 0.218129 , 0.33558 , 0.272795 , 0.259425 , 0.29461 , 0.216642 , 0.264696 , 0.273908 , 0.385925 , 0.358688 , 0.325945 , 0.212247 , 0.19117 , 0.356228 , 0.339128 , 0.313372 , 0.327486 , 0.348424 
 1049 , 0.261068 , 0.215768 , 0.141164 , 0.172537 , 0.229635 , 0.287161 , 0.077868 , 0.346142 , 0.425845 , 0.21616 , 0.060767 , 0.228072 , 0.180442 , 0.248396 , 0.412309 , 0.174558 , 0.265353 , 0.210759 , 0.31154 , 0.266511 , 0.316863 , 0.433086 , 0.297383 , 0.334363 , 0.220505 , 0.091476 , 0.070169 , 0.242482 , 0.280372 , 0.15864 , 0.219056 , 0.25084 , 0.212117 , 0.332088 , 0.272461 , 0.255203 , 0.287246 , 0.212014 , 0.259234 , 0.269245 , 0.381908 , 0.356189 , 0.322282 , 0.209981 , 0.186271 , 0.356159 , 0.334538 , 0.306719 , 0.321388 , 0.34482 
 1050 , 0.256771 , 0.212849 , 0.137433 , 0.167402 , 0.221773 , 0.282735 , 0.07424 , 0.340194 , 0.421495 , 0.212125 , 0.055047 , 0.226663 , 0.171761 , 0.244681 , 0.406541 , 0.16994 , 0.256964 , 0.206469 , 0.304835 , 0.259002 , 0.312155 , 0.431758 , 0.290677 , 0.328104 , 0.215442 , 0.089918 , 0.06367 , 0.237565 , 0.276289 , 0.15211 , 0.216612 , 0.241943 , 0.207549 , 0.32641 , 0.268589 , 0.251838 , 0.280227 , 0.206692 , 0.255848 , 0.264031 , 0.381607 , 0.3527 , 0.319843 , 0.207404 , 0.17881 , 0.35062 , 0.329991 , 0.300469 , 0.314959 , 0.33619 
 1051 , 0.252085 , 0.209686 , 0.133464 , 0.161808 , 0.213534 , 0.278105 , 0.070207 , 0.333907 , 0.416772 , 0.207814 , 0.048998 , 0.22506 , 0.162748 , 0.240704 , 0.400254 , 0.165072 , 0.248171 , 0.202027 , 0.297741 , 0.2512 , 0.307141 , 0.430025 , 0.283548 , 0.321418 , 0.210048 , 0.08791 , 0.056863 , 0.23222 , 0.271728 , 0.145182 , 0.213823 , 0.232689 , 0.202575 , 0.320359 , 0.264189 , 0.248111 , 0.272824 , 0.201178 , 0.252368 , 0.258462 , 0.381051 , 0.348889 , 0.317083 , 0.204562 , 0.170901 , 0.344596 , 0.324977 , 0.293839 , 0.308141 , 0.327079 
 1052 , 0.246179 , 0.205977 , 0.130492 , 0.155328 , 0.206734 , 0.275504 , 0.064119 , 0.329558 , 0.411286 , 0.204206 , 0.044257 , 0.222309 , 0.156014 , 0.237061 , 0.39236 , 0.16166 , 0.241075 , 0.200306 , 0.291694 , 0.246465 , 0.303262 , 0.423701 , 0.277228 , 0.315993 , 0.204695 , 0.080714 , 0.052253 , 0.225875 , 0.263859 , 0.13958 , 0.208899 , 0.22631 , 0.197265 , 0.315545 , 0.255833 , 0.243018 , 0.266626 , 0.199746 , 0.252804 , 0.254604 , 0.376969 , 0.343762 , 0.312254 , 0.200884 , 0.163771 , 0.336457 , 0.318002 , 0.288372 , 0.302057 , 0.319201 
 1053 , 0.240659 , 0.203596 , 0.126253 , 0.147696 , 0.202778 , 0.273599 , 0.058133 , 0.323931 , 0.406409 , 0.200669 , 0.039409 , 0.218203 , 0.151125 , 0.234095 , 0.385766 , 0.158405 , 0.235405 , 0.19849 , 0.28464 , 0.243152 , 0.297808 , 0.417273 , 0.270738 , 0.308311 , 0.200699 , 0.072545 , 0.04785 , 0.219814 , 0.257517 , 0.134238 , 0.20234 , 0.221425 , 0.191429 , 0.310911 , 0.247737 , 0.23595 , 0.263405 , 0.197927 , 0.248803 , 0.250877 , 0.368647 , 0.340919 , 0.308317 , 0.194823 , 0.156972 , 0.330642 , 0.312025 , 0.285174 , 0.296766 , 0.311616 
 1054 , 0.235017 , 0.201589 , 0.121422 , 0.139361 , 0.199628 , 0.271867 , 0.051768 , 0.317622 , 0.401535 , 0.196983 , 0.034247 , 0.213397 , 0.146617 , 0.231236 , 0.37932 , 0.155045 , 0.229982 , 0.196554 , 0.276985 , 0.240194 , 0.291562 , 0.410487 , 0.263911 , 0.299524 , 0.196989 , 0.063694 , 0.043234 , 0.213562 , 0.251408 , 0.128702 , 0.19491 , 0.216843 , 0.185099 , 0.306126 , 0.239346 , 0.227909 , 0.261119 , 0.195882 , 0.243062 , 0.246991 , 0.358489 , 0.338789 , 0.304507 , 0.187725 , 0.149968 , 0.32539 , 0.306097 , 0.282645 , 0.29152 , 0.303812 
 1055 , 0.229956 , 0.19626 , 0.115644 , 0.133 , 0.197581 , 0.267018 , 0.047908 , 0.311273 , 0.396535 , 0.194063 , 0.028109 , 0.206283 , 0.144378 , 0.229185 , 0.373657 , 0.150579 , 0.225071 , 0.191509 , 0.268853 , 0.238032 , 0.284386 , 0.405278 , 0.257925 , 0.295454 , 0.192953 , 0.057176 , 0.041451 , 0.208258 , 0.245501 , 0.123493 , 0.185753 , 0.212483 , 0.181119 , 0.304343 , 0.23556 , 0.221927 , 0.26118 , 0.191895 , 0.234783 , 0.245512 , 0.348797 , 0.334701 , 0.299393 , 0.179407 , 0.146658 , 0.322277 , 0.302134 , 0.280465 , 0.285812 , 0.298843 
 1056 , 0.22505 , 0.188152 , 0.11048 , 0.127624 , 0.193885 , 0.260998 , 0.044028 , 0.306538 , 0.390162 , 0.190283 , 0.021238 , 0.197482 , 0.142079 , 0.225809 , 0.366145 , 0.145659 , 0.219594 , 0.185464 , 0.262689 , 0.235365 , 0.27641 , 0.398531 , 0.251517 , 0.293929 , 0.187561 , 0.051215 , 0.040286 , 0.201385 , 0.238816 , 0.117077 , 0.175317 , 0.208272 , 0.176632 , 0.303769 , 0.231843 , 0.217011 , 0.260257 , 0.186223 , 0.227639 , 0.24221 , 0.341125 , 0.327098 , 0.290993 , 0.171547 , 0.144176 , 0.31885 , 0.296478 , 0.275692 , 0.280516 , 0.295476 
 1057 , 0.220009 , 0.177867 , 0.106297 , 0.122566 , 0.18761 , 0.254633 , 0.03916 , 0.30377 , 0.381998 , 0.185075 , 0.01378 , 0.187421 , 0.138759 , 0.220399 , 0.355918 , 0.140508 , 0.213151 , 0.179284 , 0.25902 , 0.231701 , 0.267696 , 0.389114 , 0.244162 , 0.29373 , 0.180557 , 0.044923 , 0.03873 , 0.192197 , 0.230967 , 0.109055 , 0.163864 , 0.20409 , 0.170533 , 0.303512 , 0.226328 , 0.212543 , 0.257047 , 0.179175 , 0.222698 , 0.235589 , 0.335636 , 0.31583 , 0.279009 , 0.164524 , 0.141214 , 0.314086 , 0.287858 , 0.267455 , 0.275827 , 0.292938 
 1058 , 0.215349 , 0.168408 , 0.103002 , 0.118925 , 0.180341 , 0.250085 , 0.034076 , 0.301341 , 0.374314 , 0.178857 , 0.008476 , 0.179511 , 0.134315 , 0.215145 , 0.347066 , 0.135986 , 0.20623 , 0.172979 , 0.257566 , 0.2249 , 0.260233 , 0.380994 , 0.238328 , 0.290966 , 0.174599 , 0.039829 , 0.034969 , 0.182785 , 0.224616 , 0.101671 , 0.155145 , 0.200562 , 0.165736 , 0.303536 , 0.222393 , 0.208368 , 0.253195 , 0.170921 , 0.218016 , 0.228556 , 0.332427 , 0.305713 , 0.269528 , 0.157851 , 0.136867 , 0.308283 , 0.280187 , 0.260278 , 0.273467 , 0.290062 
 1059 , 0.210807 , 0.160132 , 0.100435 , 0.116632 , 0.172052 , 0.246963 , 0.028789 , 0.298559 , 0.367296 , 0.171533 , 0.005683 , 0.174549 , 0.128501 , 0.210406 , 0.34019 , 0.131913 , 0.198904 , 0.166522 , 0.257952 , 0.214671 , 0.254822 , 0.374646 , 0.234772 , 0.284956 , 0.169934 , 0.036105 , 0.028642 , 0.174177 , 0.220118 , 0.095351 , 0.149873 , 0.197718 , 0.162855 , 0.302774 , 0.220762 , 0.204909 , 0.248839 , 0.161612 , 0.213146 , 0.221609 , 0.330987 , 0.297695 , 0.263561 , 0.151506 , 0.130919 , 0.301633 , 0.274047 , 0.254675 , 0.273228 , 0.286295 
 1060 , 0.204229 , 0.152517 , 0.095909 , 0.112414 , 0.163783 , 0.240112 , 0.023355 , 0.291773 , 0.360305 , 0.163901 , 0.002653 , 0.17163 , 0.121974 , 0.207068 , 0.334855 , 0.126154 , 0.19174 , 0.159502 , 0.254318 , 0.20464 , 0.252189 , 0.369251 , 0.23369 , 0.277273 , 0.165354 , 0.031962 , 0.021778 , 0.17025 , 0.215816 , 0.090355 , 0.14592 , 0.194258 , 0.162065 , 0.296398 , 0.221612 , 0.203108 , 0.245362 , 0.153238 , 0.205406 , 0.217033 , 0.324642 , 0.29317 , 0.260836 , 0.144304 , 0.124565 , 0.296268 , 0.269742 , 0.250493 , 0.269629 , 0.279746 
 1061 , 0.197219 , 0.144479 , 0.091845 , 0.107799 , 0.155847 , 0.2319 , 0.017651 , 0.284914 , 0.353536 , 0.155589 , 0 , 0.168665 , 0.114687 , 0.202584 , 0.329227 , 0.119296 , 0.184726 , 0.152599 , 0.249579 , 0.194273 , 0.249237 , 0.363347 , 0.231838 , 0.269705 , 0.159884 , 0.027574 , 0.015405 , 0.166235 , 0.210827 , 0.085366 , 0.141606 , 0.190919 , 0.159974 , 0.288476 , 0.219949 , 0.200221 , 0.241358 , 0.145022 , 0.197538 , 0.211706 , 0.317691 , 0.287804 , 0.256814 , 0.137367 , 0.117425 , 0.289999 , 0.264676 , 0.245261 , 0.265365 , 0.273199 
 1062 , 0.19028 , 0.137026 , 0.090796 , 0.102539 , 0.151389 , 0.219877 , 0.012283 , 0.279656 , 0.349608 , 0.146556 , 0 , 0.166656 , 0.106156 , 0.194514 , 0.323986 , 0.109597 , 0.180326 , 0.148488 , 0.241459 , 0.185611 , 0.245935 , 0.356969 , 0.227304 , 0.26473 , 0.152144 , 0.023294 , 0.013026 , 0.163551 , 0.204451 , 0.082147 , 0.13713 , 0.189234 , 0.152953 , 0.275873 , 0.208085 , 0.193622 , 0.23641 , 0.140125 , 0.191309 , 0.20477 , 0.309875 , 0.280503 , 0.2485 , 0.13364 , 0.108887 , 0.281869 , 0.257871 , 0.237142 , 0.259445 , 0.268287 
