JUL12DH00005.spu,JUL12DH00004.spu,JUL12DH00003.spu,
Wavelength,JUL12DH00066.spu,JUL12DH00067.spu,JUL12DH00068.spu,JUL12DH00069.spu,JUL12DH00070.spu,JUL12DH00071.spu,JUL12DH00072.spu,JUL12DH00073.spu,JUL12DH00074.spu,JUL12DH00075.spu,JUL12DH00076.spu,JUL12DH00077.spu,JUL12DH00078.spu,JUL12DH00079.spu,JUL12DH00080.spu,JUL12DH00081.spu,JUL12DH00082.spu,JUL12DH00083.spu,JUL12DH00084.spu,JUL12DH00085.spu,JUL12DH00086.spu,JUL12DH00087.spu,JUL12DH00088.spu,JUL12DH00089.spu,JUL12DH00090.spu,JUL12DH00091.spu,JUL12DH00092.spu,JUL12DH00093.spu,JUL12DH00094.spu,JUL12DH00095.spu,JUL12DH00096.spu,JUL12DH00097.spu,JUL12DH00098.spu,JUL12DH00099.spu,JUL12DH00100.spu
 557 , 0.133573 , 0.168921 , 0.126717 , 0.121331 , 0.168321 , 0.138194 , 0.108128 , 0.115502 , 0.11905 , 0.137309 , 0.154225 , 0.109688 , 0.149387 , 0.145021 , 0.11716 , 0.135839 , 0.147586 , 0.157316 , 0.150827 , 0.135876 , 0.13115 , 0.117025 , 0.157151 , 0.120843 , 0.132651 , 0.102187 , 0.109883 , 0.111286 , 0.112261 , 0.118945 , 0.091384 , 0.09458 , 0.102187 , 0.126642 , 0.136754 
 558 , 0.133504 , 0.168912 , 0.126635 , 0.121055 , 0.168073 , 0.138148 , 0.107849 , 0.115324 , 0.11886 , 0.137002 , 0.154043 , 0.109354 , 0.149144 , 0.144867 , 0.11686 , 0.135616 , 0.147414 , 0.157189 , 0.150597 , 0.135624 , 0.130807 , 0.116545 , 0.157062 , 0.120455 , 0.132238 , 0.101714 , 0.109444 , 0.110927 , 0.111789 , 0.118388 , 0.090958 , 0.094059 , 0.101744 , 0.12662 , 0.136665 
 559 , 0.133438 , 0.168908 , 0.12655 , 0.120784 , 0.167831 , 0.138097 , 0.107577 , 0.115146 , 0.118675 , 0.136691 , 0.153861 , 0.109021 , 0.148903 , 0.144708 , 0.116559 , 0.135397 , 0.147243 , 0.15707 , 0.150369 , 0.135375 , 0.130469 , 0.116073 , 0.156973 , 0.120066 , 0.131823 , 0.101243 , 0.109013 , 0.110569 , 0.111317 , 0.117823 , 0.090534 , 0.093548 , 0.10131 , 0.126595 , 0.136586 
 560 , 0.133371 , 0.168903 , 0.126472 , 0.120514 , 0.167582 , 0.138052 , 0.107299 , 0.114967 , 0.118483 , 0.136387 , 0.153687 , 0.108687 , 0.14867 , 0.144556 , 0.116258 , 0.135178 , 0.147064 , 0.15695 , 0.15014 , 0.135133 , 0.130131 , 0.115594 , 0.15689 , 0.119678 , 0.131415 , 0.100773 , 0.108575 , 0.11021 , 0.110845 , 0.117259 , 0.090111 , 0.09303 , 0.10087 , 0.126577 , 0.136499 
 561 , 0.133235 , 0.16883 , 0.126373 , 0.120091 , 0.16722 , 0.137907 , 0.106873 , 0.114644 , 0.118199 , 0.135985 , 0.153368 , 0.108147 , 0.148257 , 0.14433 , 0.115814 , 0.134889 , 0.146774 , 0.156744 , 0.149851 , 0.13477 , 0.129673 , 0.114942 , 0.156781 , 0.119055 , 0.130776 , 0.100115 , 0.107894 , 0.109652 , 0.110166 , 0.116492 , 0.089578 , 0.092358 , 0.100256 , 0.126522 , 0.136476 
 562 , 0.133097 , 0.168731 , 0.126281 , 0.119628 , 0.166836 , 0.13775 , 0.106419 , 0.114299 , 0.117904 , 0.135557 , 0.153032 , 0.107564 , 0.147807 , 0.14409 , 0.115347 , 0.134583 , 0.146461 , 0.156511 , 0.149554 , 0.134375 , 0.129194 , 0.114261 , 0.156667 , 0.118409 , 0.130109 , 0.099432 , 0.10717 , 0.109051 , 0.109452 , 0.115689 , 0.089019 , 0.09165 , 0.099611 , 0.126459 , 0.136457 
 563 , 0.132958 , 0.168639 , 0.126188 , 0.119173 , 0.166451 , 0.137592 , 0.105967 , 0.113946 , 0.117601 , 0.13513 , 0.152696 , 0.106983 , 0.147365 , 0.143858 , 0.114873 , 0.134285 , 0.146142 , 0.156285 , 0.149263 , 0.133988 , 0.128716 , 0.113575 , 0.156552 , 0.117757 , 0.129443 , 0.098745 , 0.106449 , 0.108459 , 0.108741 , 0.114888 , 0.088468 , 0.090952 , 0.098968 , 0.126388 , 0.136435 
 564 , 0.132743 , 0.168438 , 0.126029 , 0.118614 , 0.165954 , 0.137349 , 0.105409 , 0.113475 , 0.117179 , 0.134524 , 0.152247 , 0.106281 , 0.146775 , 0.14353 , 0.114274 , 0.133844 , 0.145718 , 0.155936 , 0.148801 , 0.133474 , 0.128092 , 0.112743 , 0.156328 , 0.11698 , 0.128632 , 0.097882 , 0.105586 , 0.107708 , 0.107878 , 0.113874 , 0.087768 , 0.090119 , 0.098208 , 0.12631 , 0.136358 
 565 , 0.132472 , 0.168142 , 0.125805 , 0.117953 , 0.165353 , 0.137042 , 0.104758 , 0.112882 , 0.116657 , 0.13376 , 0.15168 , 0.105472 , 0.146065 , 0.143106 , 0.113552 , 0.13326 , 0.145196 , 0.155484 , 0.148191 , 0.132862 , 0.127358 , 0.111786 , 0.156007 , 0.116098 , 0.127689 , 0.096854 , 0.104596 , 0.106818 , 0.106899 , 0.112676 , 0.086941 , 0.089186 , 0.09734 , 0.12621 , 0.136218 
 566 , 0.132191 , 0.167841 , 0.125569 , 0.117292 , 0.16475 , 0.13674 , 0.104108 , 0.112289 , 0.116135 , 0.132989 , 0.151111 , 0.104657 , 0.145346 , 0.142687 , 0.112824 , 0.132682 , 0.144672 , 0.155037 , 0.147588 , 0.132242 , 0.126617 , 0.110824 , 0.155674 , 0.115219 , 0.126741 , 0.095823 , 0.103602 , 0.105931 , 0.105909 , 0.111476 , 0.08611 , 0.088242 , 0.096475 , 0.126104 , 0.136088 
 567 , 0.131902 , 0.167524 , 0.125326 , 0.116621 , 0.164119 , 0.136422 , 0.103439 , 0.111663 , 0.115586 , 0.132208 , 0.150522 , 0.103833 , 0.144602 , 0.142248 , 0.112086 , 0.132084 , 0.144121 , 0.154561 , 0.146957 , 0.131603 , 0.125858 , 0.109833 , 0.155356 , 0.114303 , 0.125763 , 0.094771 , 0.102586 , 0.105029 , 0.10489 , 0.110249 , 0.085279 , 0.087283 , 0.095595 , 0.125997 , 0.135948 
 568 , 0.131551 , 0.167126 , 0.125022 , 0.115905 , 0.163365 , 0.13603 , 0.102658 , 0.110934 , 0.114934 , 0.131348 , 0.149835 , 0.102912 , 0.143704 , 0.141733 , 0.111246 , 0.131413 , 0.143472 , 0.15398 , 0.146248 , 0.130863 , 0.125029 , 0.108702 , 0.155074 , 0.113217 , 0.124601 , 0.093607 , 0.101433 , 0.104028 , 0.103709 , 0.10889 , 0.08444 , 0.086222 , 0.0946 , 0.125855 , 0.135805 
 569 , 0.131202 , 0.166732 , 0.124722 , 0.115187 , 0.16262 , 0.135638 , 0.10188 , 0.110204 , 0.11428 , 0.130482 , 0.149155 , 0.101995 , 0.142803 , 0.141219 , 0.110413 , 0.130742 , 0.142825 , 0.153396 , 0.14554 , 0.130122 , 0.124196 , 0.107576 , 0.154786 , 0.112134 , 0.123433 , 0.092447 , 0.100281 , 0.103025 , 0.102521 , 0.107526 , 0.083604 , 0.085159 , 0.093613 , 0.125723 , 0.13566 
 570 , 0.130855 , 0.166331 , 0.124415 , 0.11447 , 0.161866 , 0.135241 , 0.101111 , 0.109468 , 0.113618 , 0.129617 , 0.148471 , 0.101082 , 0.141903 , 0.140708 , 0.109575 , 0.130068 , 0.142182 , 0.152815 , 0.144829 , 0.129381 , 0.123364 , 0.106441 , 0.154496 , 0.111049 , 0.122269 , 0.091287 , 0.099129 , 0.102019 , 0.10134 , 0.106162 , 0.082765 , 0.084096 , 0.092617 , 0.125582 , 0.135513 
 571 , 0.130429 , 0.165793 , 0.12412 , 0.113717 , 0.161004 , 0.134778 , 0.100216 , 0.108693 , 0.112871 , 0.128603 , 0.147667 , 0.100089 , 0.140896 , 0.140128 , 0.108644 , 0.129335 , 0.141407 , 0.152151 , 0.144065 , 0.128546 , 0.122407 , 0.105205 , 0.154069 , 0.109866 , 0.121007 , 0.09007 , 0.097936 , 0.100991 , 0.100089 , 0.104757 , 0.081842 , 0.083 , 0.091605 , 0.125363 , 0.135268 
 572 , 0.129992 , 0.165239 , 0.123828 , 0.112968 , 0.160112 , 0.134301 , 0.099315 , 0.107905 , 0.112108 , 0.127566 , 0.14684 , 0.09909 , 0.139872 , 0.139534 , 0.1077 , 0.128596 , 0.140627 , 0.151487 , 0.143306 , 0.127714 , 0.121431 , 0.103948 , 0.153617 , 0.108673 , 0.119738 , 0.088843 , 0.096734 , 0.099957 , 0.098822 , 0.103356 , 0.080902 , 0.081904 , 0.090592 , 0.125133 , 0.13502 
 573 , 0.129561 , 0.164688 , 0.123542 , 0.112218 , 0.159222 , 0.133823 , 0.098409 , 0.107116 , 0.111336 , 0.126537 , 0.146015 , 0.098094 , 0.138848 , 0.138946 , 0.106752 , 0.12786 , 0.139842 , 0.150823 , 0.142544 , 0.126873 , 0.120448 , 0.102686 , 0.153168 , 0.10748 , 0.118461 , 0.087624 , 0.095533 , 0.09892 , 0.097556 , 0.101951 , 0.079961 , 0.080815 , 0.089577 , 0.1249 , 0.134768 
 574 , 0.129111 , 0.164123 , 0.123214 , 0.111462 , 0.158366 , 0.133348 , 0.097536 , 0.106343 , 0.110608 , 0.125534 , 0.145176 , 0.097154 , 0.137814 , 0.138335 , 0.105822 , 0.127118 , 0.139078 , 0.150149 , 0.141745 , 0.126055 , 0.119526 , 0.101475 , 0.152677 , 0.106316 , 0.117248 , 0.086451 , 0.094376 , 0.097911 , 0.096342 , 0.100599 , 0.079075 , 0.079756 , 0.088584 , 0.124638 , 0.134515 
 575 , 0.128644 , 0.163536 , 0.122841 , 0.110705 , 0.15754 , 0.132868 , 0.096695 , 0.105571 , 0.109906 , 0.124564 , 0.144315 , 0.096261 , 0.136762 , 0.137727 , 0.104896 , 0.12637 , 0.138333 , 0.14947 , 0.140897 , 0.125267 , 0.118658 , 0.10032 , 0.152151 , 0.105192 , 0.116115 , 0.085338 , 0.093277 , 0.096915 , 0.095179 , 0.099286 , 0.078239 , 0.078749 , 0.087626 , 0.124337 , 0.134233 
 576 , 0.128182 , 0.162951 , 0.122473 , 0.109954 , 0.156715 , 0.132387 , 0.095855 , 0.104805 , 0.109208 , 0.123594 , 0.143457 , 0.095369 , 0.135704 , 0.137112 , 0.103978 , 0.125618 , 0.137591 , 0.14879 , 0.140045 , 0.124476 , 0.117789 , 0.099164 , 0.151621 , 0.104073 , 0.114986 , 0.084217 , 0.092169 , 0.095923 , 0.094015 , 0.097974 , 0.0774 , 0.077735 , 0.086658 , 0.124039 , 0.13396 
 577 , 0.127676 , 0.162332 , 0.122073 , 0.109184 , 0.15586 , 0.131868 , 0.095014 , 0.104022 , 0.108479 , 0.122602 , 0.142579 , 0.094471 , 0.134642 , 0.13648 , 0.103045 , 0.124847 , 0.13682 , 0.148073 , 0.13918 , 0.123667 , 0.116911 , 0.098005 , 0.151065 , 0.102957 , 0.113838 , 0.083103 , 0.091073 , 0.094946 , 0.092857 , 0.096669 , 0.076563 , 0.076733 , 0.085694 , 0.123701 , 0.133652 
 578 , 0.126955 , 0.161548 , 0.121531 , 0.108333 , 0.154845 , 0.131175 , 0.094153 , 0.103178 , 0.107633 , 0.121511 , 0.141613 , 0.093541 , 0.133497 , 0.135677 , 0.102074 , 0.123981 , 0.13592 , 0.147152 , 0.138255 , 0.122763 , 0.115992 , 0.096879 , 0.150356 , 0.101879 , 0.112607 , 0.081985 , 0.089974 , 0.094032 , 0.09171 , 0.095405 , 0.075726 , 0.07578 , 0.084718 , 0.123193 , 0.13316 
 579 , 0.126238 , 0.160766 , 0.120997 , 0.107476 , 0.153828 , 0.130478 , 0.093293 , 0.102341 , 0.106781 , 0.120416 , 0.140648 , 0.092612 , 0.132355 , 0.134872 , 0.101106 , 0.123113 , 0.135019 , 0.14623 , 0.137336 , 0.121858 , 0.115067 , 0.09575 , 0.149655 , 0.100805 , 0.111368 , 0.080874 , 0.088873 , 0.093126 , 0.090556 , 0.094148 , 0.074884 , 0.074824 , 0.083745 , 0.122686 , 0.132675 
 580 , 0.125517 , 0.159989 , 0.120462 , 0.106624 , 0.152815 , 0.129783 , 0.092435 , 0.10151 , 0.105935 , 0.11933 , 0.139679 , 0.091687 , 0.131214 , 0.134062 , 0.100139 , 0.122251 , 0.134122 , 0.145303 , 0.136414 , 0.120953 , 0.114143 , 0.094621 , 0.148953 , 0.099728 , 0.110135 , 0.079756 , 0.087772 , 0.092216 , 0.089408 , 0.092886 , 0.074046 , 0.073874 , 0.08277 , 0.122185 , 0.132194 
 581 , 0.124419 , 0.158643 , 0.119536 , 0.105541 , 0.151344 , 0.128718 , 0.091317 , 0.100375 , 0.104845 , 0.11796 , 0.138276 , 0.090536 , 0.129749 , 0.132867 , 0.098977 , 0.121045 , 0.132795 , 0.14394 , 0.135053 , 0.1197 , 0.112926 , 0.093293 , 0.147747 , 0.098439 , 0.108699 , 0.078537 , 0.086552 , 0.091094 , 0.08814 , 0.091508 , 0.07305 , 0.072787 , 0.081681 , 0.121255 , 0.131226 
 582 , 0.123219 , 0.157151 , 0.118505 , 0.104408 , 0.149749 , 0.12755 , 0.09013 , 0.099155 , 0.103694 , 0.116524 , 0.136763 , 0.089325 , 0.128212 , 0.131575 , 0.097766 , 0.119758 , 0.131355 , 0.142458 , 0.133575 , 0.118355 , 0.111629 , 0.091909 , 0.146418 , 0.097097 , 0.107213 , 0.0773 , 0.085306 , 0.089916 , 0.086845 , 0.090104 , 0.072021 , 0.07167 , 0.080572 , 0.120212 , 0.13014 
 583 , 0.122022 , 0.155655 , 0.117468 , 0.103269 , 0.148154 , 0.126382 , 0.088947 , 0.097938 , 0.10255 , 0.115092 , 0.135245 , 0.088119 , 0.126671 , 0.130287 , 0.096558 , 0.11847 , 0.129921 , 0.140986 , 0.132098 , 0.117006 , 0.110333 , 0.090527 , 0.145084 , 0.095749 , 0.105722 , 0.076064 , 0.084054 , 0.088742 , 0.08555 , 0.088703 , 0.070991 , 0.070554 , 0.079462 , 0.11917 , 0.129054 
 584 , 0.1206 , 0.153909 , 0.116225 , 0.101939 , 0.146308 , 0.124943 , 0.087653 , 0.096599 , 0.101266 , 0.113489 , 0.133502 , 0.08679 , 0.124943 , 0.128765 , 0.095196 , 0.116968 , 0.12827 , 0.139273 , 0.130397 , 0.115482 , 0.10886 , 0.089063 , 0.14347 , 0.094275 , 0.104092 , 0.07477 , 0.082707 , 0.087463 , 0.084135 , 0.087196 , 0.069862 , 0.069367 , 0.078231 , 0.117889 , 0.127679 
 585 , 0.118903 , 0.151861 , 0.114736 , 0.100363 , 0.144165 , 0.123184 , 0.086221 , 0.095113 , 0.0998 , 0.11167 , 0.131475 , 0.085307 , 0.122958 , 0.126944 , 0.093661 , 0.11518 , 0.126369 , 0.137263 , 0.128433 , 0.113747 , 0.107177 , 0.087485 , 0.141499 , 0.092635 , 0.102271 , 0.073393 , 0.081246 , 0.086052 , 0.082592 , 0.085551 , 0.068588 , 0.068081 , 0.076841 , 0.116325 , 0.125962 
 586 , 0.117211 , 0.149808 , 0.113247 , 0.098783 , 0.142021 , 0.121429 , 0.084787 , 0.093635 , 0.098327 , 0.10985 , 0.129444 , 0.083826 , 0.120979 , 0.125122 , 0.092124 , 0.113395 , 0.124468 , 0.135258 , 0.126478 , 0.112014 , 0.105491 , 0.085909 , 0.13953 , 0.091002 , 0.100454 , 0.072019 , 0.079787 , 0.084639 , 0.081039 , 0.083906 , 0.067321 , 0.066797 , 0.075459 , 0.114758 , 0.124234 
 587 , 0.115532 , 0.147776 , 0.111766 , 0.097232 , 0.139899 , 0.11968 , 0.083372 , 0.092173 , 0.096874 , 0.108049 , 0.127436 , 0.08237 , 0.119018 , 0.123324 , 0.090612 , 0.111626 , 0.122595 , 0.133272 , 0.124545 , 0.110296 , 0.103822 , 0.084356 , 0.137573 , 0.089391 , 0.098665 , 0.070672 , 0.078349 , 0.08325 , 0.079521 , 0.082285 , 0.066068 , 0.06554 , 0.074092 , 0.113199 , 0.122522 
 588 , 0.113976 , 0.14584 , 0.110367 , 0.095856 , 0.137904 , 0.11804 , 0.082124 , 0.090875 , 0.095496 , 0.106417 , 0.12561 , 0.081093 , 0.117243 , 0.12172 , 0.089251 , 0.110008 , 0.120881 , 0.131424 , 0.122829 , 0.108761 , 0.102311 , 0.082963 , 0.135746 , 0.08795 , 0.097145 , 0.069512 , 0.077119 , 0.081998 , 0.078276 , 0.080877 , 0.064999 , 0.064447 , 0.072905 , 0.111698 , 0.120917 
 589 , 0.112419 , 0.143908 , 0.108968 , 0.094485 , 0.135906 , 0.116403 , 0.080871 , 0.089578 , 0.094112 , 0.10479 , 0.12379 , 0.079817 , 0.115467 , 0.120108 , 0.087891 , 0.108388 , 0.119173 , 0.129584 , 0.121108 , 0.107222 , 0.1008 , 0.081575 , 0.133917 , 0.086518 , 0.095627 , 0.068352 , 0.075881 , 0.080747 , 0.077024 , 0.079474 , 0.063937 , 0.063363 , 0.071714 , 0.110188 , 0.119315 
 590 , 0.110866 , 0.141973 , 0.10757 , 0.093106 , 0.133903 , 0.114764 , 0.079618 , 0.088279 , 0.092732 , 0.103157 , 0.121969 , 0.078543 , 0.113694 , 0.118504 , 0.086526 , 0.106763 , 0.117458 , 0.127737 , 0.119392 , 0.105682 , 0.099289 , 0.080185 , 0.132085 , 0.085082 , 0.094105 , 0.067194 , 0.074645 , 0.079489 , 0.075779 , 0.078075 , 0.062863 , 0.062273 , 0.070531 , 0.10868 , 0.117715 
 591 , 0.109724 , 0.140603 , 0.106573 , 0.092113 , 0.13248 , 0.113569 , 0.078723 , 0.087308 , 0.091783 , 0.101982 , 0.120645 , 0.077647 , 0.112412 , 0.117321 , 0.085539 , 0.105613 , 0.116234 , 0.126433 , 0.118182 , 0.104561 , 0.098189 , 0.07922 , 0.130734 , 0.084071 , 0.093026 , 0.066315 , 0.073768 , 0.078619 , 0.074861 , 0.077029 , 0.062089 , 0.061493 , 0.069686 , 0.107596 , 0.116529 
 592 , 0.108714 , 0.139403 , 0.105699 , 0.091236 , 0.131239 , 0.112503 , 0.077938 , 0.086447 , 0.090966 , 0.10094 , 0.11948 , 0.07687 , 0.111269 , 0.11627 , 0.084673 , 0.104603 , 0.115162 , 0.125296 , 0.11712 , 0.103575 , 0.097219 , 0.078375 , 0.129528 , 0.083186 , 0.092074 , 0.065525 , 0.072995 , 0.077875 , 0.074051 , 0.076084 , 0.061402 , 0.060805 , 0.068958 , 0.106641 , 0.115466 
 593 , 0.107708 , 0.138201 , 0.104822 , 0.090363 , 0.129996 , 0.111437 , 0.077151 , 0.085584 , 0.090152 , 0.099902 , 0.118319 , 0.076091 , 0.110125 , 0.115217 , 0.083811 , 0.103591 , 0.114082 , 0.124157 , 0.116055 , 0.102593 , 0.096247 , 0.077528 , 0.128325 , 0.082306 , 0.091127 , 0.064727 , 0.072225 , 0.077123 , 0.073234 , 0.075139 , 0.060713 , 0.060114 , 0.068222 , 0.105689 , 0.114407 
 594 , 0.10689 , 0.137196 , 0.104105 , 0.089637 , 0.128968 , 0.110554 , 0.076511 , 0.084892 , 0.089473 , 0.099025 , 0.117332 , 0.07543 , 0.109167 , 0.114342 , 0.083091 , 0.10274 , 0.113198 , 0.123221 , 0.115141 , 0.101794 , 0.095441 , 0.076806 , 0.127355 , 0.081562 , 0.090316 , 0.064077 , 0.071591 , 0.076494 , 0.072553 , 0.074354 , 0.060135 , 0.059541 , 0.067599 , 0.104886 , 0.113533 
 595 , 0.106375 , 0.136491 , 0.10363 , 0.089127 , 0.128256 , 0.109943 , 0.076084 , 0.084437 , 0.088997 , 0.098399 , 0.116605 , 0.074945 , 0.108494 , 0.113725 , 0.082599 , 0.102153 , 0.112586 , 0.122558 , 0.114469 , 0.101251 , 0.094876 , 0.076264 , 0.126718 , 0.081038 , 0.089713 , 0.063632 , 0.071163 , 0.076044 , 0.072065 , 0.073812 , 0.05972 , 0.059128 , 0.067127 , 0.104295 , 0.112925 
 596 , 0.105859 , 0.135793 , 0.103155 , 0.088617 , 0.127539 , 0.109332 , 0.075651 , 0.083983 , 0.088522 , 0.097768 , 0.115874 , 0.074467 , 0.107823 , 0.113108 , 0.082109 , 0.101567 , 0.111975 , 0.121895 , 0.113793 , 0.100708 , 0.094312 , 0.075718 , 0.126086 , 0.080515 , 0.089117 , 0.063195 , 0.07073 , 0.075589 , 0.071577 , 0.073272 , 0.059306 , 0.058717 , 0.066656 , 0.103705 , 0.112323 
 597 , 0.105348 , 0.135105 , 0.102684 , 0.088108 , 0.126839 , 0.108733 , 0.075229 , 0.083534 , 0.088052 , 0.09715 , 0.115156 , 0.073995 , 0.107152 , 0.112497 , 0.081618 , 0.100987 , 0.111369 , 0.121243 , 0.113134 , 0.100171 , 0.09376 , 0.075179 , 0.125454 , 0.079993 , 0.088521 , 0.062758 , 0.070303 , 0.07514 , 0.071096 , 0.072733 , 0.058899 , 0.058312 , 0.066198 , 0.10312 , 0.111721 
 598 , 0.104916 , 0.134553 , 0.102297 , 0.087606 , 0.12629 , 0.108191 , 0.074828 , 0.083085 , 0.087622 , 0.096664 , 0.11453 , 0.073604 , 0.106506 , 0.111922 , 0.081189 , 0.100467 , 0.11086 , 0.120724 , 0.112606 , 0.0997 , 0.093261 , 0.074667 , 0.124872 , 0.079515 , 0.087978 , 0.062367 , 0.069873 , 0.074744 , 0.070696 , 0.072198 , 0.058552 , 0.057968 , 0.065814 , 0.10263 , 0.111155 
 599 , 0.104479 , 0.133997 , 0.101904 , 0.087103 , 0.12573 , 0.10764 , 0.074429 , 0.082635 , 0.087192 , 0.096173 , 0.113903 , 0.073205 , 0.105852 , 0.111344 , 0.080752 , 0.099938 , 0.110353 , 0.120209 , 0.11207 , 0.099224 , 0.092751 , 0.074152 , 0.124285 , 0.07903 , 0.08743 , 0.061971 , 0.069446 , 0.07434 , 0.070298 , 0.07166 , 0.0582 , 0.057624 , 0.065431 , 0.102136 , 0.110586 
 600 , 0.104041 , 0.13344 , 0.101511 , 0.086602 , 0.125175 , 0.107096 , 0.074031 , 0.082186 , 0.086762 , 0.095683 , 0.113277 , 0.072812 , 0.105199 , 0.110768 , 0.080316 , 0.099416 , 0.109847 , 0.119689 , 0.111534 , 0.098748 , 0.092248 , 0.07364 , 0.123692 , 0.078547 , 0.086878 , 0.061576 , 0.069014 , 0.073937 , 0.069896 , 0.07112 , 0.057854 , 0.057281 , 0.065049 , 0.101638 , 0.110018 
 601 , 0.103577 , 0.132895 , 0.101139 , 0.086136 , 0.124603 , 0.106553 , 0.073638 , 0.081743 , 0.086318 , 0.09512 , 0.112659 , 0.072375 , 0.104571 , 0.110216 , 0.079865 , 0.098865 , 0.109288 , 0.119172 , 0.110946 , 0.098294 , 0.091727 , 0.073117 , 0.123131 , 0.078059 , 0.08634 , 0.061157 , 0.06857 , 0.073523 , 0.069377 , 0.070591 , 0.057488 , 0.056917 , 0.064655 , 0.101194 , 0.109524 
 602 , 0.103098 , 0.132351 , 0.100784 , 0.085684 , 0.12403 , 0.106031 , 0.073255 , 0.081297 , 0.08587 , 0.094525 , 0.112048 , 0.071931 , 0.103952 , 0.109674 , 0.079404 , 0.098306 , 0.108706 , 0.118646 , 0.110336 , 0.097863 , 0.091215 , 0.072593 , 0.122591 , 0.077577 , 0.085805 , 0.060737 , 0.068134 , 0.073101 , 0.068823 , 0.070076 , 0.057116 , 0.056547 , 0.064261 , 0.100773 , 0.109067 
 603 , 0.10262 , 0.131807 , 0.100423 , 0.085233 , 0.123457 , 0.105509 , 0.072877 , 0.080846 , 0.085419 , 0.093932 , 0.111444 , 0.071482 , 0.103329 , 0.109133 , 0.078949 , 0.097753 , 0.108125 , 0.118126 , 0.109727 , 0.097426 , 0.090705 , 0.072071 , 0.122051 , 0.077096 , 0.085271 , 0.060314 , 0.067699 , 0.072681 , 0.068272 , 0.069563 , 0.056744 , 0.056183 , 0.063873 , 0.100358 , 0.108605 
 604 , 0.10214 , 0.131227 , 0.100038 , 0.084759 , 0.12286 , 0.104958 , 0.072422 , 0.080323 , 0.084895 , 0.093316 , 0.110784 , 0.071011 , 0.102634 , 0.108558 , 0.078439 , 0.097182 , 0.107504 , 0.117538 , 0.109079 , 0.096943 , 0.09014 , 0.071499 , 0.121453 , 0.076549 , 0.084666 , 0.05982 , 0.067183 , 0.072205 , 0.067693 , 0.069002 , 0.056339 , 0.055769 , 0.063409 , 0.099913 , 0.108129 
 605 , 0.101639 , 0.130578 , 0.099585 , 0.084256 , 0.122211 , 0.104368 , 0.071845 , 0.079694 , 0.084229 , 0.092639 , 0.110038 , 0.070478 , 0.101828 , 0.107936 , 0.07784 , 0.09659 , 0.106828 , 0.116876 , 0.108352 , 0.096363 , 0.089482 , 0.070845 , 0.120757 , 0.075888 , 0.083942 , 0.059208 , 0.066538 , 0.071635 , 0.067073 , 0.068354 , 0.055889 , 0.055279 , 0.062835 , 0.099444 , 0.107611 
 606 , 0.101143 , 0.129928 , 0.09913 , 0.083747 , 0.121562 , 0.103779 , 0.071265 , 0.079066 , 0.083565 , 0.091958 , 0.109289 , 0.069946 , 0.101019 , 0.107309 , 0.077242 , 0.095994 , 0.106157 , 0.116213 , 0.107632 , 0.095784 , 0.088821 , 0.070189 , 0.12006 , 0.075236 , 0.08322 , 0.058599 , 0.065895 , 0.071066 , 0.066455 , 0.067697 , 0.055435 , 0.05479 , 0.062263 , 0.09898 , 0.107093 
 607 , 0.100642 , 0.129279 , 0.098671 , 0.08324 , 0.120908 , 0.10318 , 0.070686 , 0.078431 , 0.082898 , 0.091274 , 0.108541 , 0.069406 , 0.100202 , 0.106678 , 0.076642 , 0.095398 , 0.105478 , 0.115542 , 0.106908 , 0.0952 , 0.088157 , 0.069535 , 0.11936 , 0.074569 , 0.082496 , 0.057988 , 0.065245 , 0.070494 , 0.065829 , 0.067044 , 0.054978 , 0.054298 , 0.061694 , 0.09851 , 0.106576 
 608 , 0.100048 , 0.128534 , 0.098177 , 0.0827 , 0.120124 , 0.10243 , 0.070095 , 0.077717 , 0.082177 , 0.090444 , 0.107717 , 0.068768 , 0.099222 , 0.105995 , 0.075952 , 0.094691 , 0.104679 , 0.114667 , 0.106091 , 0.094494 , 0.08739 , 0.068789 , 0.118573 , 0.073826 , 0.081671 , 0.057315 , 0.064515 , 0.069834 , 0.065107 , 0.066311 , 0.054453 , 0.053712 , 0.061099 , 0.097996 , 0.106011 
 609 , 0.099455 , 0.127795 , 0.097689 , 0.082153 , 0.119343 , 0.101682 , 0.069502 , 0.077005 , 0.081464 , 0.089624 , 0.106894 , 0.068134 , 0.098246 , 0.105308 , 0.07526 , 0.093983 , 0.103871 , 0.113792 , 0.105282 , 0.093792 , 0.086628 , 0.068049 , 0.11779 , 0.073081 , 0.080849 , 0.056649 , 0.063792 , 0.069173 , 0.064385 , 0.065584 , 0.053929 , 0.053118 , 0.060499 , 0.097477 , 0.105457 
 610 , 0.098862 , 0.127056 , 0.0972 , 0.081613 , 0.118564 , 0.100935 , 0.068911 , 0.076296 , 0.080748 , 0.088808 , 0.106073 , 0.067498 , 0.097264 , 0.104627 , 0.074571 , 0.093276 , 0.103056 , 0.112909 , 0.104469 , 0.093086 , 0.08587 , 0.067308 , 0.116997 , 0.072335 , 0.080025 , 0.055977 , 0.063067 , 0.068516 , 0.063657 , 0.064855 , 0.053408 , 0.052533 , 0.059902 , 0.096958 , 0.104902 
