JUL27MAT00065.spu,JUL27MAT00064.spu,JUL27MAT00063.spu,JUL27MAT00062.spu,JUL27MAT00061.spu,
Wavelength,JUL27MAT00066.spu,JUL27MAT00067.spu,JUL27MAT00068.spu,JUL27MAT00069.spu,JUL27MAT00070.spu,JUL27MAT00071.spu,JUL27MAT00072.spu,JUL27MAT00073.spu,JUL27MAT00074.spu,JUL27MAT00075.spu,JUL27MAT00076.spu,JUL27MAT00077.spu,JUL27MAT00078.spu,JUL27MAT00079.spu,JUL27MAT00080.spu,JUL27MAT00081.spu,JUL27MAT00082.spu,JUL27MAT00083.spu,JUL27MAT00084.spu,JUL27MAT00085.spu,JUL27MAT00086.spu,JUL27MAT00087.spu,JUL27MAT00088.spu,JUL27MAT00089.spu,JUL27MAT00090.spu
  (nm),7/27/2016 ,7/27/2016 ,7/27/2016 ,7/27/2016 ,7/27/2016 ,7/27/2016 ,7/27/2016 ,7/27/2016 ,7/27/2016 ,7/27/2016 ,7/27/2016 ,7/27/2016 ,7/27/2016 ,7/27/2016 ,7/27/2016 ,7/27/2016 ,7/27/2016 ,7/27/2016 ,7/27/2016 ,7/27/2016 ,7/27/2016 ,7/27/2016 ,7/27/2016 ,7/27/2016 ,7/27/2016 
  time  ,19:45 PM,19:51 PM,19:56 PM,20:01 PM,20:07 PM,21:18 PM,21:27 PM,21:34 PM,21:40 PM,21:48 PM,22:20 PM,22:26 PM,22:30 PM,22:37 PM,22:42 PM,22:50 PM,22:56 PM,23:02 PM,23:09 PM,23:17 PM,23:31 PM,23:35 PM,23:41 PM,23:48 PM,23:57 PM
temp C,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW
,,,,,,,,,,,,,,,,,,,,,,,,,
 1007 , 0.520415 , 0.464423 , 0.510472 , 0.46399 , 0.608244 , 0.405506 , 0.418754 , 0.357231 , 0.257522 , 0.529683 , 0.410793 , 0.413763 , 0.29564 , 0.446777 , 0.432344 , 0.354086 , 0.441771 , 0.499206 , 0.516685 , 0.53898 , 0.408377 , 0.349263 , 0.362496 , 0.417159 , 0.480793 
 1008 , 0.523282 , 0.461819 , 0.513351 , 0.463461 , 0.609351 , 0.404881 , 0.419868 , 0.357835 , 0.258763 , 0.530589 , 0.40904 , 0.414963 , 0.296973 , 0.446033 , 0.433692 , 0.355561 , 0.441707 , 0.499246 , 0.516803 , 0.537859 , 0.409086 , 0.349813 , 0.363872 , 0.417359 , 0.480776 
 1009 , 0.525037 , 0.462134 , 0.515007 , 0.463077 , 0.609796 , 0.40396 , 0.419922 , 0.356159 , 0.259264 , 0.530961 , 0.40834 , 0.415405 , 0.297385 , 0.445267 , 0.434226 , 0.356562 , 0.439716 , 0.498795 , 0.517258 , 0.537052 , 0.409101 , 0.35041 , 0.364015 , 0.417527 , 0.480438 
 1010 , 0.522451 , 0.463035 , 0.514123 , 0.461948 , 0.610075 , 0.403679 , 0.418961 , 0.354613 , 0.259368 , 0.531099 , 0.408011 , 0.414789 , 0.297157 , 0.445071 , 0.433642 , 0.356399 , 0.437654 , 0.499244 , 0.517945 , 0.53752 , 0.408444 , 0.350867 , 0.363595 , 0.41719 , 0.479867 
 1011 , 0.516763 , 0.463797 , 0.511541 , 0.4602 , 0.610369 , 0.403939 , 0.417428 , 0.3536 , 0.259327 , 0.531178 , 0.407727 , 0.413496 , 0.296626 , 0.445315 , 0.432373 , 0.355437 , 0.435895 , 0.500505 , 0.518752 , 0.538912 , 0.407408 , 0.351194 , 0.363012 , 0.416486 , 0.479168 
 1012 , 0.512019 , 0.463676 , 0.509017 , 0.458142 , 0.610273 , 0.404425 , 0.416069 , 0.352732 , 0.258541 , 0.53188 , 0.407321 , 0.411346 , 0.294785 , 0.445513 , 0.430806 , 0.354051 , 0.435961 , 0.501648 , 0.51944 , 0.540825 , 0.407116 , 0.351223 , 0.363398 , 0.415258 , 0.477996 
 1013 , 0.509657 , 0.46307 , 0.507126 , 0.456335 , 0.609421 , 0.40521 , 0.415324 , 0.351926 , 0.257116 , 0.533439 , 0.4069 , 0.408574 , 0.292126 , 0.445273 , 0.42925 , 0.352759 , 0.437849 , 0.50249 , 0.519726 , 0.543 , 0.407763 , 0.350721 , 0.364298 , 0.413923 , 0.47648 
 1014 , 0.510889 , 0.463652 , 0.50667 , 0.455972 , 0.607672 , 0.406154 , 0.41567 , 0.350842 , 0.256056 , 0.535537 , 0.406792 , 0.406427 , 0.290833 , 0.443998 , 0.428411 , 0.352868 , 0.439414 , 0.502906 , 0.519259 , 0.544491 , 0.408795 , 0.349651 , 0.363864 , 0.41372 , 0.475285 
 1015 , 0.51206 , 0.464187 , 0.505956 , 0.455894 , 0.606065 , 0.406608 , 0.415866 , 0.34994 , 0.255076 , 0.537137 , 0.406782 , 0.404631 , 0.289829 , 0.442752 , 0.427458 , 0.352631 , 0.440411 , 0.50357 , 0.518681 , 0.545483 , 0.40939 , 0.348283 , 0.362855 , 0.413411 , 0.474221 
 1016 , 0.512796 , 0.464492 , 0.504343 , 0.456998 , 0.605292 , 0.404962 , 0.415418 , 0.349964 , 0.254567 , 0.536472 , 0.407186 , 0.404589 , 0.290176 , 0.441745 , 0.426187 , 0.351046 , 0.438904 , 0.505158 , 0.517716 , 0.544331 , 0.408153 , 0.345943 , 0.359651 , 0.412745 , 0.473836 
 1017 , 0.513495 , 0.46528 , 0.506698 , 0.458628 , 0.606279 , 0.403776 , 0.414136 , 0.350292 , 0.253999 , 0.53719 , 0.408271 , 0.404364 , 0.28904 , 0.44433 , 0.426721 , 0.349382 , 0.438932 , 0.508174 , 0.519398 , 0.544262 , 0.407507 , 0.344657 , 0.359039 , 0.412393 , 0.475273 
 1018 , 0.514228 , 0.466107 , 0.509268 , 0.460355 , 0.607347 , 0.402512 , 0.412756 , 0.350643 , 0.253386 , 0.537963 , 0.409431 , 0.404117 , 0.287802 , 0.447148 , 0.427322 , 0.34761 , 0.438986 , 0.511403 , 0.521224 , 0.544213 , 0.406828 , 0.343303 , 0.35843 , 0.412026 , 0.476826 
 1019 , 0.515142 , 0.466289 , 0.51124 , 0.459431 , 0.609108 , 0.402149 , 0.414257 , 0.352149 , 0.252403 , 0.538449 , 0.409954 , 0.40512 , 0.287909 , 0.448093 , 0.428096 , 0.346615 , 0.440435 , 0.512002 , 0.521554 , 0.544545 , 0.407607 , 0.343174 , 0.359084 , 0.412856 , 0.478527 
 1020 , 0.514914 , 0.464295 , 0.508621 , 0.457308 , 0.60919 , 0.400256 , 0.415591 , 0.352653 , 0.250721 , 0.535673 , 0.408666 , 0.405881 , 0.287183 , 0.446252 , 0.427317 , 0.343797 , 0.439389 , 0.508928 , 0.518869 , 0.542128 , 0.406812 , 0.342327 , 0.358893 , 0.412621 , 0.478082 
 1021 , 0.514107 , 0.461229 , 0.503737 , 0.454654 , 0.608425 , 0.397536 , 0.416754 , 0.352631 , 0.248673 , 0.531259 , 0.406485 , 0.406485 , 0.285966 , 0.443093 , 0.425749 , 0.339996 , 0.437048 , 0.504121 , 0.514721 , 0.538295 , 0.405163 , 0.341048 , 0.358223 , 0.4118 , 0.476561 
 1022 , 0.512797 , 0.457466 , 0.499692 , 0.453757 , 0.607088 , 0.396273 , 0.416688 , 0.351142 , 0.247141 , 0.528583 , 0.402986 , 0.406005 , 0.283987 , 0.441786 , 0.425808 , 0.338137 , 0.433732 , 0.499677 , 0.511992 , 0.534913 , 0.403354 , 0.339386 , 0.358062 , 0.411086 , 0.47474 
 1023 , 0.511322 , 0.453528 , 0.498169 , 0.45388 , 0.606363 , 0.396346 , 0.416841 , 0.348979 , 0.246122 , 0.52789 , 0.399294 , 0.404492 , 0.282174 , 0.442006 , 0.427222 , 0.338735 , 0.430775 , 0.496278 , 0.511093 , 0.533218 , 0.401851 , 0.337847 , 0.357898 , 0.410969 , 0.473303 
 1024 , 0.510046 , 0.449921 , 0.499945 , 0.45391 , 0.607263 , 0.397129 , 0.418635 , 0.347182 , 0.245393 , 0.528707 , 0.396561 , 0.40236 , 0.281358 , 0.442849 , 0.429243 , 0.341414 , 0.429327 , 0.494146 , 0.511741 , 0.533823 , 0.400994 , 0.336896 , 0.357206 , 0.411755 , 0.472824 
 1025 , 0.507889 , 0.448259 , 0.502198 , 0.453951 , 0.608009 , 0.398153 , 0.419781 , 0.345198 , 0.244655 , 0.528949 , 0.395196 , 0.399467 , 0.28106 , 0.443375 , 0.431125 , 0.343408 , 0.427408 , 0.49269 , 0.511875 , 0.534332 , 0.399966 , 0.336796 , 0.356173 , 0.412669 , 0.472299 
 1026 , 0.50394 , 0.450667 , 0.504824 , 0.453856 , 0.608459 , 0.399575 , 0.41915 , 0.342951 , 0.243974 , 0.528264 , 0.396793 , 0.395433 , 0.281762 , 0.443235 , 0.432583 , 0.343658 , 0.424621 , 0.492935 , 0.510964 , 0.534666 , 0.398815 , 0.338394 , 0.354648 , 0.413655 , 0.471732 
 1027 , 0.498694 , 0.453819 , 0.503193 , 0.452369 , 0.609327 , 0.400834 , 0.41508 , 0.340571 , 0.243621 , 0.529972 , 0.39973 , 0.393472 , 0.281689 , 0.443355 , 0.433847 , 0.341759 , 0.421647 , 0.495638 , 0.510131 , 0.535312 , 0.399067 , 0.339359 , 0.354446 , 0.413312 , 0.471422 
 1028 , 0.49342 , 0.456903 , 0.501619 , 0.450642 , 0.610114 , 0.402028 , 0.410793 , 0.338117 , 0.24306 , 0.531726 , 0.402602 , 0.39145 , 0.281444 , 0.443396 , 0.434941 , 0.339651 , 0.418767 , 0.498449 , 0.509314 , 0.536144 , 0.399339 , 0.340357 , 0.35419 , 0.412839 , 0.471031 
 1029 , 0.49192 , 0.455865 , 0.502298 , 0.44617 , 0.609083 , 0.400948 , 0.406358 , 0.336832 , 0.239455 , 0.532812 , 0.401483 , 0.390608 , 0.278344 , 0.442064 , 0.432299 , 0.335893 , 0.420524 , 0.500459 , 0.509913 , 0.539666 , 0.400047 , 0.340892 , 0.353265 , 0.410456 , 0.469744 
 1030 , 0.495264 , 0.456304 , 0.506393 , 0.446141 , 0.6082 , 0.402669 , 0.405654 , 0.337273 , 0.235755 , 0.533179 , 0.39871 , 0.39041 , 0.276811 , 0.441839 , 0.429603 , 0.334117 , 0.423789 , 0.50259 , 0.51209 , 0.543069 , 0.401172 , 0.341879 , 0.351871 , 0.410369 , 0.469218 
 1031 , 0.500092 , 0.457123 , 0.511603 , 0.447264 , 0.60725 , 0.405212 , 0.405878 , 0.338179 , 0.231811 , 0.53331 , 0.395306 , 0.390318 , 0.275579 , 0.441853 , 0.426716 , 0.332737 , 0.427608 , 0.504814 , 0.514759 , 0.546553 , 0.402432 , 0.342995 , 0.350247 , 0.410842 , 0.468815 
 1032 , 0.503254 , 0.456491 , 0.511916 , 0.450224 , 0.609212 , 0.405785 , 0.407026 , 0.340057 , 0.230472 , 0.532184 , 0.393873 , 0.392522 , 0.276575 , 0.441547 , 0.423823 , 0.331035 , 0.430506 , 0.505147 , 0.517617 , 0.545314 , 0.402801 , 0.339893 , 0.346764 , 0.411337 , 0.46889 
 1033 , 0.503678 , 0.453568 , 0.507911 , 0.451982 , 0.608422 , 0.403513 , 0.405562 , 0.339872 , 0.228948 , 0.529491 , 0.392448 , 0.393123 , 0.276953 , 0.440587 , 0.420201 , 0.328446 , 0.431713 , 0.502312 , 0.51739 , 0.540988 , 0.400913 , 0.334642 , 0.341804 , 0.40956 , 0.468143 
 1034 , 0.501812 , 0.448693 , 0.501005 , 0.451898 , 0.603818 , 0.398904 , 0.401067 , 0.337221 , 0.226345 , 0.525515 , 0.390379 , 0.391296 , 0.275969 , 0.439016 , 0.415751 , 0.324997 , 0.431462 , 0.496797 , 0.51391 , 0.534941 , 0.396945 , 0.328445 , 0.335858 , 0.4054 , 0.466386 
 1035 , 0.499909 , 0.444005 , 0.492378 , 0.450505 , 0.598585 , 0.394984 , 0.398335 , 0.335463 , 0.223483 , 0.522815 , 0.388156 , 0.387992 , 0.274442 , 0.437138 , 0.411475 , 0.321651 , 0.430272 , 0.489894 , 0.508198 , 0.529971 , 0.393257 , 0.32387 , 0.331135 , 0.400492 , 0.464059 
 1036 , 0.498002 , 0.440128 , 0.482534 , 0.447624 , 0.594082 , 0.391558 , 0.398314 , 0.3355 , 0.220719 , 0.520927 , 0.386439 , 0.384054 , 0.272281 , 0.434907 , 0.407728 , 0.318427 , 0.427692 , 0.481958 , 0.500776 , 0.526288 , 0.390203 , 0.321731 , 0.328542 , 0.395501 , 0.461308 
 1037 , 0.495999 , 0.43824 , 0.47473 , 0.444608 , 0.594748 , 0.386755 , 0.401085 , 0.338623 , 0.219315 , 0.516431 , 0.387161 , 0.383833 , 0.269862 , 0.432481 , 0.404922 , 0.314939 , 0.423808 , 0.475464 , 0.495835 , 0.522518 , 0.388138 , 0.32169 , 0.328535 , 0.393084 , 0.459227 
 1038 , 0.493861 , 0.435537 , 0.467917 , 0.441497 , 0.594807 , 0.381905 , 0.402828 , 0.340676 , 0.217992 , 0.512051 , 0.387026 , 0.383706 , 0.266793 , 0.430048 , 0.402656 , 0.312055 , 0.41903 , 0.46975 , 0.491136 , 0.518629 , 0.38611 , 0.321397 , 0.328797 , 0.390808 , 0.456892 
 1039 , 0.491594 , 0.429866 , 0.466962 , 0.438723 , 0.59214 , 0.377684 , 0.399585 , 0.337458 , 0.217327 , 0.508863 , 0.383052 , 0.384038 , 0.261434 , 0.428215 , 0.403317 , 0.312529 , 0.411236 , 0.468707 , 0.488511 , 0.514943 , 0.384617 , 0.320111 , 0.33022 , 0.389773 , 0.454036 
 1040 , 0.489764 , 0.424318 , 0.468294 , 0.433956 , 0.587575 , 0.377771 , 0.396048 , 0.332536 , 0.216707 , 0.510188 , 0.379241 , 0.380978 , 0.258663 , 0.425709 , 0.40376 , 0.31462 , 0.408123 , 0.467956 , 0.489575 , 0.513859 , 0.385341 , 0.318063 , 0.328912 , 0.386056 , 0.450889 
 1041 , 0.487835 , 0.418353 , 0.469915 , 0.428732 , 0.582532 , 0.378253 , 0.39222 , 0.327141 , 0.216042 , 0.512023 , 0.37513 , 0.377415 , 0.255897 , 0.422969 , 0.404196 , 0.317008 , 0.405184 , 0.46718 , 0.491036 , 0.512932 , 0.386308 , 0.31579 , 0.327276 , 0.381889 , 0.447497 
 1042 , 0.484082 , 0.422129 , 0.473607 , 0.424498 , 0.58135 , 0.377385 , 0.386283 , 0.320954 , 0.214424 , 0.510087 , 0.377234 , 0.373447 , 0.255721 , 0.422905 , 0.403057 , 0.317943 , 0.403786 , 0.465707 , 0.491062 , 0.511323 , 0.383763 , 0.314513 , 0.324219 , 0.378043 , 0.445487 
 1043 , 0.477537 , 0.424635 , 0.475124 , 0.419968 , 0.580951 , 0.37386 , 0.37767 , 0.315077 , 0.212131 , 0.506317 , 0.378218 , 0.369733 , 0.254135 , 0.420817 , 0.400633 , 0.314879 , 0.400657 , 0.464377 , 0.486395 , 0.508944 , 0.379559 , 0.310783 , 0.321371 , 0.373606 , 0.442359 
 1044 , 0.469194 , 0.425755 , 0.47514 , 0.415046 , 0.580788 , 0.368626 , 0.367306 , 0.309216 , 0.209395 , 0.501511 , 0.378095 , 0.366074 , 0.251427 , 0.417232 , 0.397437 , 0.309351 , 0.396213 , 0.463128 , 0.478742 , 0.506034 , 0.374414 , 0.305368 , 0.318652 , 0.368666 , 0.438332 
 1045 , 0.464794 , 0.422599 , 0.475035 , 0.410365 , 0.577009 , 0.363947 , 0.360644 , 0.307915 , 0.205123 , 0.497565 , 0.376466 , 0.361494 , 0.24546 , 0.409246 , 0.391122 , 0.302183 , 0.396234 , 0.463476 , 0.475376 , 0.505687 , 0.370147 , 0.301603 , 0.316735 , 0.364344 , 0.436619 
 1046 , 0.464108 , 0.419682 , 0.476835 , 0.407438 , 0.572089 , 0.360231 , 0.357679 , 0.30926 , 0.200502 , 0.494451 , 0.373862 , 0.357608 , 0.238215 , 0.400401 , 0.383355 , 0.295669 , 0.399458 , 0.465003 , 0.476153 , 0.506925 , 0.367324 , 0.299845 , 0.315655 , 0.362006 , 0.437497 
 1047 , 0.465966 , 0.422742 , 0.482781 , 0.407712 , 0.569427 , 0.357735 , 0.35745 , 0.310115 , 0.197004 , 0.491883 , 0.371146 , 0.356251 , 0.232308 , 0.395127 , 0.376471 , 0.292356 , 0.403499 , 0.466926 , 0.479932 , 0.508127 , 0.366226 , 0.300053 , 0.315249 , 0.362885 , 0.440771 
 1048 , 0.466969 , 0.425217 , 0.48672 , 0.409335 , 0.567634 , 0.354291 , 0.357127 , 0.309083 , 0.19468 , 0.488866 , 0.36825 , 0.356603 , 0.22809 , 0.389821 , 0.368965 , 0.289418 , 0.40622 , 0.46824 , 0.484909 , 0.507195 , 0.36516 , 0.298126 , 0.312515 , 0.362808 , 0.442228 
 1049 , 0.466245 , 0.425609 , 0.485716 , 0.413773 , 0.567696 , 0.349125 , 0.356554 , 0.304106 , 0.195075 , 0.485262 , 0.365184 , 0.360562 , 0.227925 , 0.384861 , 0.360745 , 0.287602 , 0.405788 , 0.468193 , 0.492087 , 0.50183 , 0.364094 , 0.291826 , 0.304918 , 0.360586 , 0.439528 
 1050 , 0.470036 , 0.412924 , 0.481424 , 0.417502 , 0.561842 , 0.345096 , 0.354115 , 0.299893 , 0.192432 , 0.485498 , 0.362775 , 0.360854 , 0.22615 , 0.379318 , 0.353707 , 0.286503 , 0.403368 , 0.469579 , 0.499624 , 0.497935 , 0.358645 , 0.287872 , 0.296027 , 0.35662 , 0.434893 
 1051 , 0.473952 , 0.399862 , 0.476425 , 0.420988 , 0.555806 , 0.340922 , 0.351514 , 0.295707 , 0.189553 , 0.485623 , 0.359882 , 0.360897 , 0.224081 , 0.373598 , 0.346383 , 0.285083 , 0.400603 , 0.470545 , 0.506434 , 0.493902 , 0.353124 , 0.283851 , 0.286847 , 0.352416 , 0.429953 
 1052 , 0.475299 , 0.389671 , 0.466257 , 0.415942 , 0.553516 , 0.340696 , 0.34948 , 0.297785 , 0.185531 , 0.484858 , 0.352395 , 0.356868 , 0.219867 , 0.373467 , 0.344895 , 0.280912 , 0.395298 , 0.463641 , 0.492463 , 0.493553 , 0.352032 , 0.285651 , 0.284093 , 0.349836 , 0.426204 
 1053 , 0.470586 , 0.385686 , 0.4519 , 0.406279 , 0.552207 , 0.336744 , 0.34744 , 0.298216 , 0.182187 , 0.478189 , 0.344112 , 0.35379 , 0.213428 , 0.371232 , 0.342391 , 0.274601 , 0.388142 , 0.453621 , 0.473309 , 0.491915 , 0.354477 , 0.284481 , 0.281912 , 0.34677 , 0.422873 
 1054 , 0.463418 , 0.383693 , 0.435416 , 0.394519 , 0.551181 , 0.331276 , 0.345293 , 0.298055 , 0.178904 , 0.469073 , 0.335122 , 0.350876 , 0.205953 , 0.368109 , 0.339363 , 0.267176 , 0.380025 , 0.441992 , 0.45159 , 0.489707 , 0.358414 , 0.282155 , 0.279812 , 0.343362 , 0.4195 
 1055 , 0.455838 , 0.377436 , 0.427884 , 0.384109 , 0.547057 , 0.33122 , 0.340335 , 0.290457 , 0.177981 , 0.465306 , 0.327181 , 0.344246 , 0.199704 , 0.369478 , 0.342624 , 0.267442 , 0.370257 , 0.436774 , 0.439769 , 0.486812 , 0.360524 , 0.27703 , 0.280877 , 0.342608 , 0.417814 
 1056 , 0.449031 , 0.368312 , 0.426433 , 0.375098 , 0.540427 , 0.334216 , 0.335348 , 0.281413 , 0.178104 , 0.463894 , 0.320054 , 0.334192 , 0.19445 , 0.371462 , 0.347309 , 0.27005 , 0.360649 , 0.43345 , 0.435308 , 0.484379 , 0.359525 , 0.271111 , 0.282864 , 0.343019 , 0.415421 
 1057 , 0.4432 , 0.357115 , 0.429172 , 0.367101 , 0.531789 , 0.339037 , 0.331326 , 0.273257 , 0.178605 , 0.463291 , 0.313375 , 0.321285 , 0.189851 , 0.372411 , 0.351258 , 0.27256 , 0.351694 , 0.429917 , 0.436194 , 0.482771 , 0.355276 , 0.265205 , 0.284757 , 0.34384 , 0.411388 
 1058 , 0.433859 , 0.351219 , 0.429873 , 0.359624 , 0.521121 , 0.335802 , 0.325321 , 0.263013 , 0.176899 , 0.459757 , 0.3094 , 0.309212 , 0.184447 , 0.368956 , 0.351227 , 0.270671 , 0.340778 , 0.424746 , 0.437727 , 0.478956 , 0.344686 , 0.260828 , 0.283502 , 0.342799 , 0.405382 
 1059 , 0.419715 , 0.350643 , 0.427311 , 0.35199 , 0.509214 , 0.323882 , 0.316216 , 0.250252 , 0.172112 , 0.453581 , 0.307802 , 0.298554 , 0.178399 , 0.360755 , 0.346319 , 0.262787 , 0.327871 , 0.41825 , 0.438257 , 0.471912 , 0.327598 , 0.258097 , 0.278119 , 0.339003 , 0.396686 
 1060 , 0.400573 , 0.345466 , 0.420268 , 0.339883 , 0.501497 , 0.313792 , 0.302324 , 0.235663 , 0.164421 , 0.45043 , 0.302068 , 0.289266 , 0.173113 , 0.352949 , 0.339511 , 0.249807 , 0.314885 , 0.413801 , 0.42982 , 0.460875 , 0.312388 , 0.254498 , 0.269912 , 0.331943 , 0.384972 
 1061 , 0.382652 , 0.339489 , 0.414001 , 0.327365 , 0.492688 , 0.303796 , 0.289801 , 0.222767 , 0.155094 , 0.445927 , 0.2949 , 0.279741 , 0.166193 , 0.343209 , 0.330723 , 0.236562 , 0.30368 , 0.40824 , 0.420787 , 0.450841 , 0.298828 , 0.250596 , 0.260986 , 0.323514 , 0.372732 
 1062 , 0.372668 , 0.331436 , 0.412638 , 0.315155 , 0.481626 , 0.297071 , 0.285155 , 0.219832 , 0.140616 , 0.43698 , 0.283254 , 0.271414 , 0.154159 , 0.32752 , 0.315634 , 0.223558 , 0.302493 , 0.399527 , 0.411048 , 0.447162 , 0.295619 , 0.246379 , 0.250836 , 0.311261 , 0.360448 
 1063 , 0.369749 , 0.330141 , 0.409319 , 0.31009 , 0.468545 , 0.286406 , 0.28548 , 0.216695 , 0.128595 , 0.4283 , 0.275876 , 0.26307 , 0.140809 , 0.315529 , 0.302268 , 0.219198 , 0.302132 , 0.392227 , 0.407073 , 0.446385 , 0.292186 , 0.242663 , 0.243915 , 0.300167 , 0.35409 
 1064 , 0.367675 , 0.329773 , 0.405515 , 0.305673 , 0.45433 , 0.274577 , 0.28659 , 0.213349 , 0.115917 , 0.419005 , 0.268621 , 0.254236 , 0.126375 , 0.303187 , 0.288386 , 0.215721 , 0.301876 , 0.38459 , 0.403681 , 0.445993 , 0.288477 , 0.238821 , 0.236941 , 0.288583 , 0.348152 
 1065 , 0.369194 , 0.330162 , 0.39702 , 0.315916 , 0.457814 , 0.26924 , 0.286888 , 0.208605 , 0.114775 , 0.407447 , 0.27085 , 0.25547 , 0.123244 , 0.300529 , 0.284037 , 0.213255 , 0.3004 , 0.380188 , 0.40468 , 0.437875 , 0.28471 , 0.224907 , 0.229376 , 0.282729 , 0.34716 
 1066 , 0.368847 , 0.324412 , 0.386151 , 0.324765 , 0.462733 , 0.26319 , 0.282439 , 0.202186 , 0.112624 , 0.391992 , 0.272071 , 0.257364 , 0.119936 , 0.296087 , 0.281425 , 0.205984 , 0.295464 , 0.372841 , 0.403043 , 0.426466 , 0.277191 , 0.208875 , 0.218206 , 0.276853 , 0.341784 
 1067 , 0.36673 , 0.313915 , 0.37356 , 0.331456 , 0.46758 , 0.256015 , 0.274365 , 0.194478 , 0.108889 , 0.373404 , 0.271796 , 0.259051 , 0.115667 , 0.289478 , 0.279383 , 0.19496 , 0.287912 , 0.362818 , 0.398961 , 0.412813 , 0.266786 , 0.191583 , 0.204276 , 0.270356 , 0.332629 
 1068 , 0.361537 , 0.30198 , 0.354903 , 0.321026 , 0.47008 , 0.249882 , 0.269965 , 0.187694 , 0.104444 , 0.36272 , 0.263244 , 0.256077 , 0.112123 , 0.28286 , 0.27749 , 0.186043 , 0.277403 , 0.351294 , 0.38767 , 0.401712 , 0.25745 , 0.182259 , 0.195723 , 0.267175 , 0.321939 
 1069 , 0.353004 , 0.292353 , 0.33374 , 0.300636 , 0.471781 , 0.246154 , 0.269712 , 0.182754 , 0.100349 , 0.355876 , 0.250577 , 0.250289 , 0.109303 , 0.276639 , 0.274539 , 0.179558 , 0.267511 , 0.338278 , 0.372817 , 0.393734 , 0.249221 , 0.178295 , 0.192235 , 0.26552 , 0.313378 
 1070 , 0.340956 , 0.29021 , 0.314848 , 0.280689 , 0.475128 , 0.246849 , 0.274557 , 0.180929 , 0.097994 , 0.346871 , 0.239704 , 0.244533 , 0.107189 , 0.271372 , 0.268729 , 0.175861 , 0.263147 , 0.323862 , 0.359621 , 0.389602 , 0.242238 , 0.175745 , 0.193432 , 0.262741 , 0.312162 
 1071 , 0.329803 , 0.283837 , 0.302696 , 0.263501 , 0.473366 , 0.251725 , 0.272445 , 0.17671 , 0.096481 , 0.34184 , 0.227073 , 0.237936 , 0.107163 , 0.268824 , 0.264044 , 0.174139 , 0.257946 , 0.313132 , 0.348691 , 0.388067 , 0.235582 , 0.173017 , 0.194678 , 0.255484 , 0.310148 
 1072 , 0.320957 , 0.269514 , 0.304683 , 0.252938 , 0.461756 , 0.264675 , 0.256682 , 0.168068 , 0.096787 , 0.344562 , 0.212015 , 0.230176 , 0.11121 , 0.271826 , 0.261809 , 0.176558 , 0.251613 , 0.310005 , 0.343071 , 0.3919 , 0.229931 , 0.170185 , 0.195957 , 0.240149 , 0.306786 
 1073 , 0.321237 , 0.246815 , 0.31312 , 0.242939 , 0.452514 , 0.271474 , 0.237967 , 0.158337 , 0.096552 , 0.356922 , 0.199839 , 0.223366 , 0.116562 , 0.277599 , 0.264145 , 0.178103 , 0.242058 , 0.311708 , 0.346913 , 0.388043 , 0.233625 , 0.169033 , 0.190626 , 0.229707 , 0.297724 
 1074 , 0.320337 , 0.224662 , 0.322138 , 0.232738 , 0.44211 , 0.276085 , 0.218516 , 0.147838 , 0.095468 , 0.368711 , 0.187753 , 0.215789 , 0.12077 , 0.283092 , 0.265545 , 0.178474 , 0.231563 , 0.313222 , 0.351378 , 0.382655 , 0.23669 , 0.16725 , 0.184277 , 0.218773 , 0.287714 
 1075 , 0.304319 , 0.217478 , 0.327898 , 0.22764 , 0.426068 , 0.253153 , 0.202661 , 0.136727 , 0.084394 , 0.361547 , 0.191473 , 0.203836 , 0.107129 , 0.28022 , 0.253701 , 0.163829 , 0.216916 , 0.311246 , 0.357286 , 0.361554 , 0.226585 , 0.158879 , 0.168555 , 0.212162 , 0.27259 
 1076 , 0.276545 , 0.212718 , 0.321054 , 0.221715 , 0.404579 , 0.232996 , 0.187038 , 0.123232 , 0.071831 , 0.349963 , 0.188729 , 0.189398 , 0.090825 , 0.271806 , 0.235362 , 0.145262 , 0.200872 , 0.308738 , 0.346955 , 0.342663 , 0.206026 , 0.143944 , 0.15134 , 0.200465 , 0.25455 
 1077 , 0.24449 , 0.208765 , 0.308814 , 0.215218 , 0.380178 , 0.213047 , 0.170841 , 0.108472 , 0.058585 , 0.336131 , 0.18312 , 0.173713 , 0.073515 , 0.26091 , 0.214395 , 0.125283 , 0.183727 , 0.305908 , 0.329759 , 0.323987 , 0.181529 , 0.126719 , 0.133463 , 0.186512 , 0.234982 
 1078 , 0.225839 , 0.201088 , 0.28416 , 0.199117 , 0.359281 , 0.198158 , 0.164225 , 0.10564 , 0.042743 , 0.320354 , 0.170469 , 0.155573 , 0.0533 , 0.235252 , 0.191285 , 0.109305 , 0.182693 , 0.292084 , 0.315704 , 0.31501 , 0.169914 , 0.113981 , 0.12225 , 0.173168 , 0.219695 
