  time  ,30:30 PM,30:40 PM,30:53 PM,31:01 PM,31:09 PM,31:43 PM,31:49 PM,31:56 PM,32:03 PM,32:10 PM,43:57 PM,44:14 PM,44:27 PM,44:35 PM,44:42 PM,45:10 PM,45:17 PM,45:25 PM,45:32 PM,45:41 PM,46:05 PM,46:12 PM,46:39 PM,46:56 PM,47:07 PM,47:36 PM,47:44 PM,47:54 PM,48:04 PM,48:15 PM,48:25 PM,48:34 PM,48:43 PM,48:53 PM,49:01 PM,50:05 PM,50:18 PM,50:27 PM,50:35 PM,50:43 PM,51:38 PM,51:47 PM,52:01 PM,52:11 PM,52:18 PM,52:40 PM,52:53 PM,53:02 PM,53:15 PM,53:25 PM,53:35 PM,53:43 PM,53:51 PM,54:03 PM,54:12 PM,54:55 PM,55:11 PM,55:19 PM,55:37 PM,55:50 PM,59:55 PM,00:03 PM,00:12 PM,00:19 PM,00:29 PM,00:48 PM,00:56 PM,01:03 PM,01:09 PM,01:14 PM,01:27 PM,01:42 PM,01:53 PM,02:02 PM,02:11 PM,02:28 PM,02:55 PM,03:06 PM,03:14 PM,03:23 PM,03:54 PM,04:02 PM,04:09 PM,04:16 PM,04:25 PM,05:42 PM,05:53 PM,06:01 PM,06:08 PM,06:17 PM,07:30 PM,07:37 PM,08:06 PM,08:16 PM,08:25 PM,09:01 PM,09:09 PM,09:16 PM,09:23 PM,09:29 PM,09:45 PM,10:14 PM,10:26 PM,10:35 PM,10:46 PM,10:59 PM,11:12 PM,11:26 PM,11:38 PM,11:50 PM,14:43 PM,14:52 PM,15:01 PM,15:12 PM,15:20 PM,15:43 PM,15:53 PM,16:02 PM,16:12 PM,16:28 PM,16:41 PM,16:52 PM,17:03 PM,17:14 PM,17:24 PM,17:47 PM,17:55 PM,18:02 PM,18:10 PM,18:17 PM,19:04 PM,19:13 PM,19:24 PM,19:30 PM,19:37 PM,20:21 PM,20:28 PM,20:37 PM,20:44 PM,20:53 PM,21:22 PM,21:30 PM,21:39 PM,21:46 PM,21:55 PM,22:15 PM,22:22 PM,22:31 PM,22:40 PM,22:47 PM,23:04 PM,23:14 PM,23:32 PM,23:42 PM,23:53 PM,24:06 PM,24:16 PM,24:24 PM,24:36 PM,24:46 PM,25:15 PM,25:23 PM,25:32 PM,25:41 PM,25:50 PM
temp C,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 316 , 0.020547 , 0.02347 , 0.017274 , 0.031892 , 0.022593 , 0.029064 , 0.026361 , 0.017274 , 0.031 , 0.031544 , 0.038763 , 0.037664 , 0.041709 , 0.03245 , 0.028815 , 0.030694 , 0.027758 , 0.028805 , 0.031612 , 0.028104 , 0.051864 , 0.013148 , 0.020105 , 0.016141 , 0.013776 , 0.01107 , 0.017222 , 0.022609 , 0.019325 , 0.036981 , 0.027476 , 0.02746 , 0.015105 , 0.025293 , 0.017324 , 0.025361 , 0.027133 , 0.052371 , 0.016248 , 0.019545 , 0.009103 , 0.030948 , 0.02195 , 0.019294 , 0.020704 , 0.025068 , 0.013752 , 0.013579 , 0.028697 , 0.018962 , 0.02195 , 0.02033 , 0.007219 , 0.022886 , 0.016361 , 0.016031 , 0.016942 , 0.006994 , 0.009218 , 0.008621 , 0.00443 , 0 , 0.007834 , 0.001499 , 0.011792 , 0.006031 , 0.006617 , 0.00427 , 0.003124 , 0 , 0 , 0.001735 , 0.00669 , 0.007381 , 0.003912 , 0.001837 , 0.010657 , 0.019603 , 0.015955 , 0.001531 , 0.005225 , 0 , 0.005707 , 0 , 0.001452 , 0.002577 , 0.004218 , 0.004621 , 0.015887 , 0.014809 , 0.001675 , 0 , 0.01027 , 0.027075 , 0.004406 , 0 , 0.016507 , 0.015212 , 0.007559 , 0 , 0.005921 , 0.009537 , 0.007242 , 0.013488 , 0.023687 , 0.015979 , 0 , 0.008074 , 0.013229 , 0.012326 , 0.019341 , 0.033297 , 0.018315 , 0.015534 , 0.023279 , 0.010298 , 0.010021 , 0.011795 , 0.007562 , 0.017724 , 0.015045 , 0.012164 , 0.010066 , 0.013297 , 0.008114 , 0.007917 , 0.010183 , 0.01337 , 0.031037 , 0.012682 , 0 , 0.011813 , 0.009534 , 0.025547 , 0.016973 , 0.025144 , 0.012295 , 0.01101 , 0.006947 , 0.019113 , 0.002669 , 0.002643 , 0.005178 , 0.020408 , 0.004338 , 0.010076 , 0.004061 , 0 , 0 , 0 , 0.001287 , 0 , 0.013098 , 0.008904 , 0.019707 , 0.020626 , 0.018561 , 0.019652 , 0.020477 , 0.007015 , 0.02466 , 0.021832 , 0.018865 , 0.017729 , 0.020976 
 317 , 0.01927 , 0.022887 , 0.01268 , 0.030733 , 0.02543 , 0.028197 , 0.022805 , 0.01268 , 0.027656 , 0.031727 , 0.035156 , 0.036736 , 0.040017 , 0.0303 , 0.027612 , 0.028521 , 0.025299 , 0.02701 , 0.030061 , 0.025579 , 0.050334 , 0.012555 , 0.017961 , 0.013731 , 0.012863 , 0.011874 , 0.018027 , 0.021886 , 0.02018 , 0.035918 , 0.026956 , 0.025336 , 0.015686 , 0.023024 , 0.014892 , 0.026852 , 0.024956 , 0.04947 , 0.019033 , 0.018114 , 0.008776 , 0.026749 , 0.021717 , 0.019233 , 0.019837 , 0.026006 , 0.014161 , 0.014234 , 0.02662 , 0.016896 , 0.020363 , 0.019463 , 0.008936 , 0.023231 , 0.016647 , 0.018995 , 0.018692 , 0.006889 , 0.0119 , 0.009183 , 0.006668 , 0 , 0.009547 , 0.002247 , 0.013427 , 0.007051 , 0.009824 , 0.006329 , 0.004644 , 0 , 0 , 0.002614 , 0.00781 , 0.009103 , 0.00585 , 0.002726 , 0.011867 , 0.023322 , 0.017637 , 0.002285 , 0.00566 , 0 , 0.002371 , 0 , 0.002169 , 0.003855 , 0.003053 , 0.004097 , 0.018744 , 0.014556 , 0.002489 , 0 , 0.005998 , 0.021691 , 0.004724 , 0 , 0.014748 , 0.014509 , 0.011155 , 0 , 0.00888 , 0.011039 , 0.009166 , 0.015348 , 0.018894 , 0.012179 , 0 , 0.010139 , 0.014906 , 0.014943 , 0.019479 , 0.035694 , 0.016419 , 0.016111 , 0.019959 , 0.010073 , 0.011249 , 0.012064 , 0.007537 , 0.0175 , 0.015044 , 0.010858 , 0.011413 , 0.014358 , 0.006419 , 0.006266 , 0.013171 , 0.014487 , 0.030958 , 0.011354 , 0 , 0.015606 , 0.01025 , 0.026201 , 0.017649 , 0.024119 , 0.012612 , 0.010722 , 0.010304 , 0.017068 , 0.003965 , 0.003897 , 0.007664 , 0.021226 , 0.004604 , 0.014969 , 0.004289 , 0 , 0 , 0 , 0.001927 , 0 , 0.013082 , 0.008691 , 0.018892 , 0.019592 , 0.019707 , 0.018159 , 0.021571 , 0.007493 , 0.023882 , 0.019303 , 0.019682 , 0.019489 , 0.021303 
 318 , 0.018235 , 0.022156 , 0.009342 , 0.02991 , 0.027412 , 0.027559 , 0.020539 , 0.009741 , 0.025257 , 0.032127 , 0.032118 , 0.035698 , 0.03842 , 0.028577 , 0.026486 , 0.026832 , 0.023397 , 0.025578 , 0.028686 , 0.023567 , 0.048973 , 0.012194 , 0.016679 , 0.012387 , 0.012283 , 0.012555 , 0.018594 , 0.02117 , 0.020747 , 0.034873 , 0.026326 , 0.023357 , 0.015756 , 0.021089 , 0.01332 , 0.02768 , 0.023427 , 0.04699 , 0.020868 , 0.017102 , 0.009008 , 0.023621 , 0.021467 , 0.019221 , 0.019074 , 0.026518 , 0.014383 , 0.014672 , 0.025019 , 0.015516 , 0.019064 , 0.018993 , 0.010294 , 0.023202 , 0.016766 , 0.020962 , 0.020273 , 0.006825 , 0.013712 , 0.009892 , 0.008423 , 0 , 0.010751 , 0.003065 , 0.01491 , 0.007807 , 0.012228 , 0.007909 , 0.005643 , 0.000096 , 0.000196 , 0.003494 , 0.008795 , 0.010413 , 0.007435 , 0.003686 , 0.012451 , 0.025338 , 0.018607 , 0.00311 , 0.00613 , 0.000261 , 0.000312 , 0.000159 , 0.003186 , 0.00484 , 0.002225 , 0.004081 , 0.020857 , 0.014464 , 0.003197 , 0.000529 , 0.003167 , 0.017933 , 0.005505 , 0.000578 , 0.013559 , 0.014793 , 0.014037 , 0.000253 , 0.010545 , 0.01227 , 0.010564 , 0.016793 , 0.015701 , 0.009758 , 0.000393 , 0.011554 , 0.016309 , 0.016781 , 0.019939 , 0.037292 , 0.015323 , 0.016549 , 0.017929 , 0.010166 , 0.012162 , 0.012321 , 0.007879 , 0.01728 , 0.015138 , 0.010105 , 0.012447 , 0.014878 , 0.005471 , 0.00535 , 0.015435 , 0.015729 , 0.031136 , 0.010498 , 0.000295 , 0.018362 , 0.011208 , 0.026743 , 0.018456 , 0.023771 , 0.013214 , 0.010479 , 0.012664 , 0.015901 , 0.005029 , 0.005127 , 0.009497 , 0.021784 , 0.004986 , 0.018381 , 0.00451 , 0 , 0 , 0.00014 , 0.002561 , 0.000268 , 0.013097 , 0.008819 , 0.018184 , 0.018889 , 0.020679 , 0.017263 , 0.022413 , 0.007928 , 0.023246 , 0.017735 , 0.020247 , 0.020823 , 0.021574 
 319 , 0.01751 , 0.019803 , 0.009772 , 0.030246 , 0.026213 , 0.027748 , 0.02354 , 0.013588 , 0.025839 , 0.034527 , 0.029071 , 0.032993 , 0.0357 , 0.0276 , 0.024773 , 0.026155 , 0.022663 , 0.024701 , 0.026852 , 0.022271 , 0.04719 , 0.012921 , 0.019208 , 0.01605 , 0.013127 , 0.013466 , 0.018595 , 0.0198 , 0.020523 , 0.032695 , 0.024531 , 0.01989 , 0.013013 , 0.01882 , 0.015188 , 0.025655 , 0.024154 , 0.044546 , 0.019298 , 0.017503 , 0.013116 , 0.023124 , 0.020913 , 0.019792 , 0.01814 , 0.02514 , 0.014047 , 0.014368 , 0.024587 , 0.016704 , 0.01808 , 0.020572 , 0.01157 , 0.021055 , 0.016138 , 0.019775 , 0.023004 , 0.007049 , 0.012974 , 0.012666 , 0.009303 , 0 , 0.010682 , 0.005355 , 0.01718 , 0.008042 , 0.013099 , 0.008816 , 0.004842 , 0.000909 , 0.001866 , 0.005469 , 0.010382 , 0.010868 , 0.008941 , 0.006404 , 0.010232 , 0.019884 , 0.016922 , 0.005471 , 0.007427 , 0.002458 , 0.00297 , 0.00151 , 0.007381 , 0.005336 , 0.002473 , 0.007234 , 0.021128 , 0.015464 , 0.004233 , 0.005018 , 0.005818 , 0.019275 , 0.010223 , 0.00558 , 0.014437 , 0.021724 , 0.01694 , 0.002383 , 0.006314 , 0.013744 , 0.010718 , 0.0178 , 0.017932 , 0.012904 , 0.003772 , 0.011242 , 0.017701 , 0.016082 , 0.023311 , 0.037433 , 0.01796 , 0.016882 , 0.021432 , 0.012457 , 0.01246 , 0.013094 , 0.011034 , 0.016912 , 0.016161 , 0.011863 , 0.012749 , 0.012867 , 0.007887 , 0.007768 , 0.016583 , 0.019372 , 0.033448 , 0.011561 , 0.002796 , 0.01858 , 0.015005 , 0.027694 , 0.021359 , 0.02746 , 0.016618 , 0.010326 , 0.012301 , 0.018807 , 0.006193 , 0.00807 , 0.010034 , 0.021904 , 0.006704 , 0.017555 , 0.005102 , 0 , 0 , 0.00133 , 0.004008 , 0.002565 , 0.013525 , 0.011317 , 0.017354 , 0.019541 , 0.022234 , 0.019093 , 0.022993 , 0.008784 , 0.022953 , 0.020141 , 0.020399 , 0.021334 , 0.022031 
 320 , 0.016933 , 0.017984 , 0.010094 , 0.03052 , 0.025282 , 0.027816 , 0.02588 , 0.016578 , 0.026243 , 0.036438 , 0.026696 , 0.030889 , 0.033566 , 0.02679 , 0.023408 , 0.025613 , 0.022073 , 0.024018 , 0.025427 , 0.02126 , 0.045825 , 0.013463 , 0.021151 , 0.018766 , 0.01375 , 0.014123 , 0.018543 , 0.018726 , 0.020357 , 0.03102 , 0.023134 , 0.01722 , 0.010894 , 0.017067 , 0.016563 , 0.024058 , 0.024679 , 0.042561 , 0.018073 , 0.017802 , 0.016261 , 0.022716 , 0.020481 , 0.020177 , 0.017404 , 0.024046 , 0.013777 , 0.014126 , 0.024194 , 0.017591 , 0.017299 , 0.021735 , 0.012544 , 0.019384 , 0.015643 , 0.018847 , 0.025002 , 0.007209 , 0.01238 , 0.014733 , 0.00991 , 0 , 0.0106 , 0.007056 , 0.018793 , 0.008205 , 0.013752 , 0.009471 , 0.004227 , 0.001516 , 0.003135 , 0.006951 , 0.011554 , 0.011159 , 0.010068 , 0.008397 , 0.008521 , 0.015728 , 0.015616 , 0.00726 , 0.008348 , 0.004094 , 0.004972 , 0.002511 , 0.010513 , 0.005688 , 0.002657 , 0.009631 , 0.021302 , 0.016175 , 0.004972 , 0.008412 , 0.007782 , 0.0203 , 0.01373 , 0.009513 , 0.0151 , 0.026913 , 0.019067 , 0.003956 , 0.003107 , 0.014857 , 0.010808 , 0.018565 , 0.019633 , 0.015258 , 0.006376 , 0.010988 , 0.01875 , 0.01549 , 0.025799 , 0.037398 , 0.019831 , 0.017148 , 0.02396 , 0.014173 , 0.012684 , 0.013671 , 0.01334 , 0.016622 , 0.016909 , 0.013211 , 0.012974 , 0.011319 , 0.009686 , 0.009606 , 0.01742 , 0.022065 , 0.035172 , 0.012333 , 0.004687 , 0.018721 , 0.017846 , 0.028332 , 0.023578 , 0.030166 , 0.019225 , 0.010183 , 0.012 , 0.020944 , 0.007067 , 0.010351 , 0.010429 , 0.021959 , 0.008025 , 0.016887 , 0.005577 , 0 , 0 , 0.002239 , 0.005092 , 0.004321 , 0.013843 , 0.013196 , 0.016709 , 0.020031 , 0.023437 , 0.020431 , 0.023395 , 0.009424 , 0.022676 , 0.021945 , 0.020501 , 0.021683 , 0.02232 
 321 , 0.016459 , 0.016535 , 0.010342 , 0.030749 , 0.024539 , 0.027805 , 0.027759 , 0.018974 , 0.026527 , 0.038007 , 0.024791 , 0.029206 , 0.031841 , 0.026101 , 0.022292 , 0.025167 , 0.021581 , 0.023466 , 0.024282 , 0.02045 , 0.044749 , 0.013879 , 0.022688 , 0.020836 , 0.014219 , 0.014606 , 0.018459 , 0.017861 , 0.020226 , 0.029693 , 0.022014 , 0.0151 , 0.00921 , 0.015672 , 0.017602 , 0.022759 , 0.025065 , 0.040899 , 0.017088 , 0.018029 , 0.018741 , 0.022371 , 0.020138 , 0.020435 , 0.016809 , 0.023152 , 0.013551 , 0.013926 , 0.023832 , 0.018267 , 0.016663 , 0.022615 , 0.01331 , 0.018041 , 0.015236 , 0.018096 , 0.026497 , 0.007327 , 0.011886 , 0.016314 , 0.010333 , 0 , 0.010509 , 0.008355 , 0.019962 , 0.00832 , 0.014252 , 0.009959 , 0.00374 , 0.001981 , 0.004129 , 0.008094 , 0.012443 , 0.011345 , 0.010935 , 0.009895 , 0.007163 , 0.01247 , 0.014576 , 0.008651 , 0.009012 , 0.005342 , 0.006524 , 0.003272 , 0.012914 , 0.005942 , 0.002796 , 0.011505 , 0.021411 , 0.016689 , 0.005513 , 0.011051 , 0.009274 , 0.021103 , 0.016404 , 0.012708 , 0.015619 , 0.030902 , 0.020664 , 0.00515 , 0.000604 , 0.015721 , 0.010856 , 0.019159 , 0.020964 , 0.017068 , 0.008442 , 0.010775 , 0.019563 , 0.014977 , 0.02768 , 0.037253 , 0.021187 , 0.017364 , 0.025826 , 0.015497 , 0.012857 , 0.014112 , 0.015068 , 0.016387 , 0.017468 , 0.014274 , 0.013147 , 0.010092 , 0.01106 , 0.011043 , 0.018046 , 0.024106 , 0.03649 , 0.012903 , 0.006155 , 0.018811 , 0.020031 , 0.028758 , 0.02532 , 0.032196 , 0.021281 , 0.010049 , 0.011747 , 0.022557 , 0.007741 , 0.012177 , 0.010721 , 0.021969 , 0.009072 , 0.016329 , 0.005969 , 0 , 0 , 0.002955 , 0.005926 , 0.005701 , 0.014086 , 0.014646 , 0.01619 , 0.020409 , 0.024396 , 0.021432 , 0.023678 , 0.009913 , 0.022412 , 0.023336 , 0.020568 , 0.021923 , 0.022495 
 322 , 0.018456 , 0.016886 , 0.012505 , 0.030897 , 0.024046 , 0.030278 , 0.02878 , 0.01945 , 0.028621 , 0.039108 , 0.026006 , 0.029725 , 0.031543 , 0.025604 , 0.021796 , 0.024643 , 0.020787 , 0.023393 , 0.023947 , 0.020986 , 0.044378 , 0.013535 , 0.02154 , 0.020615 , 0.014108 , 0.014956 , 0.017307 , 0.01795 , 0.020881 , 0.03066 , 0.022506 , 0.014801 , 0.009296 , 0.016145 , 0.017565 , 0.024557 , 0.02629 , 0.041226 , 0.017618 , 0.017759 , 0.018495 , 0.021798 , 0.020052 , 0.020992 , 0.018055 , 0.02215 , 0.014442 , 0.015299 , 0.025941 , 0.01849 , 0.016849 , 0.02211 , 0.013825 , 0.018047 , 0.016451 , 0.018478 , 0.026936 , 0.009508 , 0.011059 , 0.016402 , 0.011286 , 0.002426 , 0.011619 , 0.009984 , 0.019887 , 0.009146 , 0.014244 , 0.010838 , 0.005392 , 0.00471 , 0.006462 , 0.008789 , 0.014064 , 0.012942 , 0.012004 , 0.012226 , 0.008179 , 0.013207 , 0.0168 , 0.009969 , 0.010398 , 0.00695 , 0.00729 , 0.005521 , 0.015023 , 0.007497 , 0.004199 , 0.010374 , 0.021513 , 0.017377 , 0.008831 , 0.012337 , 0.011855 , 0.021647 , 0.016248 , 0.013584 , 0.016404 , 0.032106 , 0.023951 , 0.006272 , 0.002426 , 0.018051 , 0.01308 , 0.020083 , 0.023897 , 0.018479 , 0.009555 , 0.010687 , 0.021593 , 0.015356 , 0.027333 , 0.035549 , 0.022412 , 0.018258 , 0.027583 , 0.016232 , 0.013519 , 0.016256 , 0.015433 , 0.017251 , 0.018456 , 0.015382 , 0.014175 , 0.010769 , 0.011981 , 0.013551 , 0.019737 , 0.025391 , 0.038026 , 0.014446 , 0.007247 , 0.019841 , 0.02069 , 0.029755 , 0.025999 , 0.032866 , 0.022971 , 0.012011 , 0.012528 , 0.023974 , 0.009011 , 0.013295 , 0.011958 , 0.023001 , 0.009958 , 0.017391 , 0.008125 , 0.001439 , 0.000298 , 0.004025 , 0.007072 , 0.006639 , 0.015349 , 0.015532 , 0.016844 , 0.021363 , 0.025561 , 0.022678 , 0.025112 , 0.011113 , 0.023247 , 0.02435 , 0.021369 , 0.022088 , 0.023265 
 323 , 0.020803 , 0.017667 , 0.014843 , 0.030966 , 0.023695 , 0.033053 , 0.029421 , 0.01933 , 0.030872 , 0.039889 , 0.027973 , 0.030791 , 0.031689 , 0.025252 , 0.021556 , 0.024187 , 0.02005 , 0.023467 , 0.02389 , 0.021839 , 0.044244 , 0.013045 , 0.019851 , 0.019822 , 0.013875 , 0.015232 , 0.01605 , 0.018285 , 0.021631 , 0.032115 , 0.023387 , 0.015049 , 0.009863 , 0.017058 , 0.017249 , 0.02699 , 0.02754 , 0.042107 , 0.018482 , 0.017407 , 0.01756 , 0.021257 , 0.020046 , 0.021552 , 0.019631 , 0.021279 , 0.015538 , 0.016893 , 0.028532 , 0.018537 , 0.017244 , 0.021327 , 0.014201 , 0.018453 , 0.01794 , 0.019136 , 0.027045 , 0.011928 , 0.010271 , 0.016089 , 0.012282 , 0.005166 , 0.012937 , 0.011495 , 0.019507 , 0.01004 , 0.0141 , 0.01171 , 0.007408 , 0.007666 , 0.008807 , 0.009255 , 0.015684 , 0.014707 , 0.012979 , 0.014486 , 0.009711 , 0.014938 , 0.019617 , 0.011089 , 0.011767 , 0.008445 , 0.007723 , 0.007924 , 0.016802 , 0.009202 , 0.005748 , 0.008615 , 0.021625 , 0.018044 , 0.012524 , 0.013132 , 0.014336 , 0.022067 , 0.015369 , 0.013696 , 0.017168 , 0.032401 , 0.02725 , 0.007197 , 0.005166 , 0.020429 , 0.01559 , 0.020943 , 0.026798 , 0.019584 , 0.010232 , 0.010663 , 0.023704 , 0.015954 , 0.026472 , 0.033706 , 0.02348 , 0.019206 , 0.02909 , 0.016709 , 0.014195 , 0.018532 , 0.015412 , 0.018272 , 0.019412 , 0.016334 , 0.015268 , 0.011867 , 0.012661 , 0.016002 , 0.021479 , 0.026268 , 0.03942 , 0.016047 , 0.008094 , 0.021002 , 0.02085 , 0.030757 , 0.026294 , 0.033135 , 0.024303 , 0.014272 , 0.01348 , 0.025213 , 0.010271 , 0.014052 , 0.013287 , 0.024171 , 0.01066 , 0.018774 , 0.010444 , 0.003054 , 0.000636 , 0.005032 , 0.008164 , 0.0073 , 0.016713 , 0.016156 , 0.017714 , 0.0223 , 0.026631 , 0.023853 , 0.026652 , 0.012344 , 0.024287 , 0.025168 , 0.022293 , 0.022222 , 0.024065 
 324 , 0.022664 , 0.01829 , 0.016696 , 0.030974 , 0.02341 , 0.03529 , 0.029954 , 0.019239 , 0.032661 , 0.040489 , 0.029679 , 0.031691 , 0.031836 , 0.025007 , 0.021395 , 0.023837 , 0.019496 , 0.023536 , 0.023858 , 0.02257 , 0.044111 , 0.012668 , 0.018523 , 0.019209 , 0.013721 , 0.015473 , 0.015064 , 0.018561 , 0.022211 , 0.033289 , 0.024128 , 0.015262 , 0.010326 , 0.017794 , 0.017008 , 0.029032 , 0.028528 , 0.042929 , 0.019184 , 0.017141 , 0.016841 , 0.020836 , 0.020037 , 0.022018 , 0.020922 , 0.020596 , 0.016464 , 0.018178 , 0.030779 , 0.018551 , 0.017585 , 0.020738 , 0.014513 , 0.01884 , 0.019158 , 0.019703 , 0.02717 , 0.013884 , 0.00966 , 0.015869 , 0.013136 , 0.007383 , 0.014056 , 0.012751 , 0.019241 , 0.010757 , 0.013987 , 0.012436 , 0.009062 , 0.010061 , 0.010689 , 0.009626 , 0.017041 , 0.016157 , 0.013776 , 0.016363 , 0.010962 , 0.016362 , 0.021924 , 0.012011 , 0.01286 , 0.009682 , 0.008063 , 0.009953 , 0.018312 , 0.010608 , 0.007007 , 0.007227 , 0.021756 , 0.018627 , 0.01562 , 0.013861 , 0.016319 , 0.022449 , 0.014701 , 0.013803 , 0.017817 , 0.032676 , 0.029962 , 0.007924 , 0.007383 , 0.022344 , 0.017642 , 0.021617 , 0.029103 , 0.020497 , 0.010769 , 0.010671 , 0.025477 , 0.016492 , 0.025855 , 0.0323 , 0.024427 , 0.019972 , 0.030361 , 0.017115 , 0.014719 , 0.020357 , 0.015455 , 0.019081 , 0.020186 , 0.017103 , 0.016132 , 0.012761 , 0.013232 , 0.018009 , 0.0229 , 0.026963 , 0.040587 , 0.017368 , 0.008801 , 0.021978 , 0.021006 , 0.031574 , 0.026543 , 0.033465 , 0.025379 , 0.016123 , 0.014259 , 0.02633 , 0.011305 , 0.014662 , 0.014383 , 0.025142 , 0.011216 , 0.019943 , 0.012314 , 0.00435 , 0.000912 , 0.005847 , 0.009081 , 0.007818 , 0.017829 , 0.016689 , 0.018412 , 0.023022 , 0.027526 , 0.024863 , 0.027904 , 0.01336 , 0.025171 , 0.025907 , 0.023096 , 0.02235 , 0.024699 
 325 , 0.023359 , 0.018598 , 0.017204 , 0.030738 , 0.023376 , 0.035672 , 0.02997 , 0.019585 , 0.033156 , 0.040753 , 0.030087 , 0.031969 , 0.031536 , 0.024705 , 0.021016 , 0.023473 , 0.019105 , 0.023505 , 0.023592 , 0.022688 , 0.043955 , 0.012326 , 0.017808 , 0.018943 , 0.013534 , 0.015338 , 0.015439 , 0.019137 , 0.022518 , 0.034228 , 0.024542 , 0.015475 , 0.010686 , 0.018061 , 0.016946 , 0.029695 , 0.029144 , 0.043224 , 0.02 , 0.017451 , 0.016774 , 0.020515 , 0.020203 , 0.022078 , 0.021442 , 0.020393 , 0.017056 , 0.018585 , 0.032139 , 0.018559 , 0.017824 , 0.020682 , 0.015173 , 0.019127 , 0.019721 , 0.020225 , 0.027691 , 0.014615 , 0.010349 , 0.01579 , 0.013938 , 0.008518 , 0.014917 , 0.013834 , 0.019757 , 0.011596 , 0.014667 , 0.013371 , 0.010476 , 0.011818 , 0.012242 , 0.010777 , 0.0181 , 0.017111 , 0.01451 , 0.017483 , 0.012077 , 0.017057 , 0.023571 , 0.01326 , 0.013552 , 0.010701 , 0.008178 , 0.011624 , 0.01874 , 0.011839 , 0.008068 , 0.007056 , 0.022152 , 0.019596 , 0.01715 , 0.014574 , 0.017698 , 0.02267 , 0.01509 , 0.014911 , 0.018201 , 0.033114 , 0.031331 , 0.008697 , 0.008614 , 0.023569 , 0.018431 , 0.021799 , 0.029685 , 0.020322 , 0.011373 , 0.011358 , 0.026527 , 0.01723 , 0.025724 , 0.031149 , 0.024743 , 0.020661 , 0.031051 , 0.017437 , 0.015244 , 0.021241 , 0.015825 , 0.019806 , 0.020749 , 0.018073 , 0.016807 , 0.013596 , 0.014024 , 0.019292 , 0.023861 , 0.027639 , 0.041479 , 0.018248 , 0.00971 , 0.022626 , 0.02113 , 0.032428 , 0.027211 , 0.033841 , 0.02572 , 0.017803 , 0.015229 , 0.027155 , 0.012473 , 0.015367 , 0.015312 , 0.026029 , 0.0119 , 0.020656 , 0.013723 , 0.005471 , 0.001639 , 0.006784 , 0.010153 , 0.008487 , 0.018571 , 0.017167 , 0.018584 , 0.023594 , 0.028017 , 0.025484 , 0.028363 , 0.013999 , 0.025881 , 0.026452 , 0.023409 , 0.02254 , 0.025182 
