  time  ,7:08 PM",7:22 PM",7:32 PM",7:40 PM",7:51 PM",8:22 PM",8:34 PM",8:45 PM",8:54 PM",9:07 PM",9:42 PM",9:57 PM",0:14 PM",0:23 PM",0:34 PM",0:57 PM",1:08 PM",1:19 PM",1:32 PM",1:41 PM",2:07 PM",2:21 PM",2:29 PM",2:38 PM",2:49 PM",3:36 PM",3:46 PM",3:57 PM",4:11 PM",4:22 PM",6:16 PM",6:32 PM",6:43 PM",6:53 PM",7:06 PM",7:37 PM",7:48 PM",7:59 PM",8:06 PM",8:16 PM",8:44 PM",8:56 PM",9:05 PM",9:18 PM",9:34 PM",0:05 PM",0:21 PM",0:30 PM",0:41 PM",0:49 PM",7:02 PM",7:03 PM",7:24 PM",7:34 PM",7:44 PM",8:28 PM",8:39 PM",8:50 PM",8:59 PM",9:10 PM",9:48 PM",0:00 PM",0:10 PM",0:22 PM",0:35 PM"
temp C,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 414 , 0.040864 , 0.041414 , 0.038225 , 0.045246 , 0.064886 , 0.047001 , 0.037755 , 0.028726 , 0.034325 , 0.03834 , 0.030573 , 0.057372 , 0.044087 , 0.036791 , 0.03772 , 0.036172 , 0.068007 , 0.03881 , 0.077597 , 0.046324 , 0.034531 , 0.046198 , 0.046256 , 0.037606 , 0.045062 , 0.059965 , 0.047311 , 0.040611 , 0.053127 , 0.055582 , 0.036894 , 0.051957 , 0.0325 , 0.037881 , 0.050248 , 0.038833 , 0.04481 , 0.030206 , 0.038248 , 0.044844 , 0.029564 , 0.032294 , 0.028474 , 0.034256 , 0.035105 , 0.044179 , 0.037766 , 0.035977 , 0.036298 , 0.033499 , 0.065919 , 0.066056 , 0.03078 , 0.038879 , 0.051877 , 0.040347 , 0.040187 , 0.044592 , 0.064106 , 0.057165 , 0.053391 , 0.034439 , 0.042802 , 0.044374 , 0.043915 
 415 , 0.041102 , 0.041597 , 0.038363 , 0.045543 , 0.065346 , 0.047189 , 0.037892 , 0.028836 , 0.034474 , 0.038501 , 0.030723 , 0.057856 , 0.044462 , 0.037006 , 0.038018 , 0.036453 , 0.068568 , 0.039134 , 0.07828 , 0.046729 , 0.034727 , 0.046395 , 0.046429 , 0.037892 , 0.045417 , 0.060376 , 0.047626 , 0.040918 , 0.053541 , 0.055922 , 0.037167 , 0.052378 , 0.032644 , 0.038145 , 0.050814 , 0.039088 , 0.045141 , 0.030309 , 0.038547 , 0.04506 , 0.029779 , 0.032483 , 0.028571 , 0.03444 , 0.035222 , 0.044588 , 0.037926 , 0.036189 , 0.03643 , 0.033646 , 0.066428 , 0.066589 , 0.030941 , 0.039134 , 0.052298 , 0.040596 , 0.040319 , 0.044761 , 0.064495 , 0.057579 , 0.053771 , 0.034647 , 0.04292 , 0.044646 , 0.044002 
 416 , 0.041338 , 0.041765 , 0.03851 , 0.045817 , 0.065834 , 0.047399 , 0.038048 , 0.028963 , 0.034631 , 0.038683 , 0.03088 , 0.058331 , 0.044824 , 0.037194 , 0.038325 , 0.036744 , 0.069147 , 0.039468 , 0.078971 , 0.047156 , 0.034931 , 0.046625 , 0.046602 , 0.038198 , 0.045794 , 0.060789 , 0.047953 , 0.041234 , 0.053944 , 0.056276 , 0.037459 , 0.05279 , 0.032807 , 0.038394 , 0.051404 , 0.039353 , 0.045459 , 0.030429 , 0.038856 , 0.045286 , 0.029979 , 0.03268 , 0.028686 , 0.03462 , 0.035358 , 0.044974 , 0.038106 , 0.036397 , 0.036582 , 0.033812 , 0.066954 , 0.06715 , 0.031099 , 0.039399 , 0.052743 , 0.040842 , 0.040472 , 0.044963 , 0.064899 , 0.058019 , 0.054152 , 0.034839 , 0.043058 , 0.044871 , 0.044132 
 417 , 0.041586 , 0.04191 , 0.038681 , 0.046053 , 0.066412 , 0.047685 , 0.038287 , 0.029144 , 0.034826 , 0.03897 , 0.031019 , 0.058843 , 0.045139 , 0.037361 , 0.038681 , 0.037083 , 0.069792 , 0.03985 , 0.079722 , 0.04765 , 0.035197 , 0.046933 , 0.046817 , 0.03853 , 0.046262 , 0.061204 , 0.048345 , 0.041539 , 0.054398 , 0.056701 , 0.037836 , 0.053241 , 0.033044 , 0.038646 , 0.052095 , 0.03963 , 0.045752 , 0.030544 , 0.039236 , 0.045544 , 0.030162 , 0.032951 , 0.028866 , 0.034803 , 0.035567 , 0.045312 , 0.038322 , 0.036632 , 0.036794 , 0.034028 , 0.067558 , 0.067778 , 0.031262 , 0.039699 , 0.053299 , 0.041134 , 0.040718 , 0.045231 , 0.065336 , 0.058565 , 0.05456 , 0.035023 , 0.043252 , 0.045046 , 0.044352 
 418 , 0.041818 , 0.042038 , 0.038836 , 0.046297 , 0.066962 , 0.047968 , 0.038511 , 0.02931 , 0.035007 , 0.039242 , 0.031166 , 0.059327 , 0.04545 , 0.037513 , 0.03901 , 0.037409 , 0.070408 , 0.040205 , 0.080445 , 0.04813 , 0.035448 , 0.047225 , 0.047028 , 0.038859 , 0.046703 , 0.061613 , 0.048722 , 0.041841 , 0.054837 , 0.057099 , 0.038198 , 0.053676 , 0.033266 , 0.038894 , 0.05276 , 0.039903 , 0.04603 , 0.030656 , 0.039602 , 0.045798 , 0.030331 , 0.033208 , 0.029043 , 0.034972 , 0.035773 , 0.045635 , 0.038546 , 0.036852 , 0.037003 , 0.034229 , 0.068146 , 0.068389 , 0.031422 , 0.039996 , 0.053827 , 0.041412 , 0.040948 , 0.045485 , 0.065755 , 0.059084 , 0.054953 , 0.035193 , 0.043442 , 0.045218 , 0.044556 
 419 , 0.042034 , 0.042162 , 0.038987 , 0.046512 , 0.067495 , 0.048245 , 0.038731 , 0.029473 , 0.035184 , 0.039511 , 0.031299 , 0.059795 , 0.045756 , 0.037661 , 0.039336 , 0.037708 , 0.070996 , 0.040546 , 0.081138 , 0.048583 , 0.035684 , 0.047513 , 0.047234 , 0.039173 , 0.047129 , 0.062005 , 0.049095 , 0.042128 , 0.055247 , 0.05748 , 0.038545 , 0.054084 , 0.033474 , 0.039138 , 0.053386 , 0.040162 , 0.046303 , 0.030752 , 0.039964 , 0.046036 , 0.030497 , 0.033462 , 0.029205 , 0.035149 , 0.035975 , 0.045943 , 0.038755 , 0.037056 , 0.037196 , 0.034428 , 0.068704 , 0.068984 , 0.031567 , 0.040278 , 0.05434 , 0.041674 , 0.041162 , 0.045733 , 0.066157 , 0.059574 , 0.055317 , 0.035358 , 0.043616 , 0.045373 , 0.044768 
 420 , 0.042317 , 0.042387 , 0.03916 , 0.046883 , 0.068036 , 0.048514 , 0.038904 , 0.029679 , 0.035328 , 0.039731 , 0.031496 , 0.060313 , 0.046091 , 0.037902 , 0.03965 , 0.038007 , 0.071565 , 0.040908 , 0.081839 , 0.048991 , 0.035899 , 0.047792 , 0.047489 , 0.039568 , 0.047547 , 0.06241 , 0.049515 , 0.042468 , 0.055677 , 0.057914 , 0.038858 , 0.054536 , 0.033686 , 0.039405 , 0.05407 , 0.04043 , 0.04665 , 0.030914 , 0.040244 , 0.046324 , 0.030739 , 0.033744 , 0.029341 , 0.03541 , 0.036155 , 0.046277 , 0.038974 , 0.037308 , 0.037425 , 0.034653 , 0.069247 , 0.069538 , 0.031729 , 0.040581 , 0.054769 , 0.041944 , 0.041443 , 0.04594 , 0.066603 , 0.060045 , 0.055759 , 0.035608 , 0.043796 , 0.045637 , 0.044984 
 421 , 0.042598 , 0.042622 , 0.039334 , 0.047262 , 0.068572 , 0.048765 , 0.039078 , 0.029868 , 0.035475 , 0.039952 , 0.03171 , 0.060831 , 0.046422 , 0.038133 , 0.039952 , 0.038285 , 0.072116 , 0.041269 , 0.082515 , 0.049395 , 0.036105 , 0.048066 , 0.047751 , 0.039964 , 0.047961 , 0.062802 , 0.04992 , 0.042808 , 0.05611 , 0.058337 , 0.039159 , 0.054967 , 0.03389 , 0.039672 , 0.054734 , 0.040698 , 0.046982 , 0.031069 , 0.040512 , 0.046609 , 0.030975 , 0.034006 , 0.029483 , 0.035685 , 0.036338 , 0.046597 , 0.039194 , 0.03755 , 0.037632 , 0.034857 , 0.069773 , 0.070076 , 0.031885 , 0.040885 , 0.055177 , 0.042214 , 0.041724 , 0.046131 , 0.067034 , 0.060493 , 0.056192 , 0.035848 , 0.043986 , 0.045898 , 0.045198 
 422 , 0.042867 , 0.042844 , 0.039507 , 0.047628 , 0.069085 , 0.049016 , 0.039239 , 0.030056 , 0.03561 , 0.040161 , 0.031911 , 0.061338 , 0.046741 , 0.038364 , 0.040242 , 0.038562 , 0.072644 , 0.041619 , 0.083168 , 0.049786 , 0.036299 , 0.048328 , 0.048013 , 0.040347 , 0.048351 , 0.063193 , 0.050323 , 0.043136 , 0.056519 , 0.058747 , 0.039449 , 0.055387 , 0.034093 , 0.039927 , 0.055375 , 0.040954 , 0.047301 , 0.031223 , 0.040767 , 0.046881 , 0.031211 , 0.03428 , 0.029601 , 0.035948 , 0.036509 , 0.046905 , 0.039414 , 0.03778 , 0.03785 , 0.035073 , 0.070275 , 0.07059 , 0.032028 , 0.041176 , 0.055574 , 0.042459 , 0.041992 , 0.046321 , 0.067452 , 0.060929 , 0.056612 , 0.036077 , 0.044151 , 0.046146 , 0.045399 
 423 , 0.043133 , 0.043086 , 0.039683 , 0.047975 , 0.069623 , 0.049308 , 0.039449 , 0.030233 , 0.035823 , 0.04042 , 0.032104 , 0.061822 , 0.047086 , 0.038548 , 0.040548 , 0.038841 , 0.073214 , 0.04194 , 0.083822 , 0.05022 , 0.036537 , 0.048583 , 0.048302 , 0.04077 , 0.048759 , 0.063612 , 0.050712 , 0.04346 , 0.056945 , 0.059156 , 0.039753 , 0.055823 , 0.034315 , 0.040209 , 0.05601 , 0.041238 , 0.047612 , 0.031356 , 0.041063 , 0.047191 , 0.031449 , 0.034537 , 0.029765 , 0.036174 , 0.036689 , 0.04725 , 0.039624 , 0.037999 , 0.038045 , 0.035274 , 0.070816 , 0.071144 , 0.032209 , 0.041472 , 0.05601 , 0.042747 , 0.042268 , 0.046583 , 0.067904 , 0.061355 , 0.057062 , 0.036326 , 0.044361 , 0.046419 , 0.045636 
 424 , 0.043379 , 0.043333 , 0.039875 , 0.048314 , 0.070197 , 0.049638 , 0.039722 , 0.030404 , 0.036077 , 0.040695 , 0.03228 , 0.062321 , 0.047458 , 0.038691 , 0.040871 , 0.039125 , 0.073831 , 0.042242 , 0.084485 , 0.050693 , 0.036827 , 0.04883 , 0.048607 , 0.041211 , 0.049181 , 0.064079 , 0.05108 , 0.043778 , 0.057398 , 0.059566 , 0.040062 , 0.056272 , 0.034565 , 0.040508 , 0.056648 , 0.041551 , 0.047915 , 0.031494 , 0.04141 , 0.047517 , 0.031694 , 0.034811 , 0.029971 , 0.036359 , 0.036886 , 0.047634 , 0.039828 , 0.038199 , 0.038257 , 0.035491 , 0.071393 , 0.071732 , 0.032409 , 0.041774 , 0.056495 , 0.043075 , 0.042547 , 0.046907 , 0.068369 , 0.061781 , 0.05755 , 0.036593 , 0.044598 , 0.04672 , 0.045899 
 425 , 0.043614 , 0.043578 , 0.040066 , 0.048641 , 0.070747 , 0.049957 , 0.039984 , 0.030575 , 0.036331 , 0.040982 , 0.032466 , 0.062807 , 0.047819 , 0.038845 , 0.041194 , 0.039397 , 0.074436 , 0.042545 , 0.085148 , 0.051155 , 0.037094 , 0.049076 , 0.048923 , 0.041652 , 0.049604 , 0.064534 , 0.051448 , 0.044095 , 0.057838 , 0.059976 , 0.04036 , 0.056722 , 0.034804 , 0.040806 , 0.057274 , 0.041863 , 0.048206 , 0.031621 , 0.041746 , 0.047842 , 0.031938 , 0.035086 , 0.030164 , 0.036531 , 0.037083 , 0.048018 , 0.040031 , 0.03841 , 0.038457 , 0.035708 , 0.071969 , 0.07231 , 0.032607 , 0.042075 , 0.056969 , 0.043402 , 0.042838 , 0.047231 , 0.068844 , 0.062196 , 0.058038 , 0.03686 , 0.044823 , 0.04702 , 0.046163 
 426 , 0.043868 , 0.043832 , 0.040265 , 0.048966 , 0.0713 , 0.050273 , 0.040242 , 0.030752 , 0.03658 , 0.041266 , 0.032636 , 0.063282 , 0.048165 , 0.039005 , 0.041501 , 0.039676 , 0.07502 , 0.042844 , 0.085793 , 0.051603 , 0.037369 , 0.049331 , 0.049236 , 0.042102 , 0.050025 , 0.064989 , 0.051827 , 0.044409 , 0.058278 , 0.060386 , 0.040665 , 0.05716 , 0.035038 , 0.041101 , 0.05789 , 0.042172 , 0.048507 , 0.031753 , 0.042078 , 0.048153 , 0.032177 , 0.035344 , 0.030352 , 0.036721 , 0.037286 , 0.048389 , 0.040242 , 0.038617 , 0.038652 , 0.035921 , 0.072536 , 0.072878 , 0.032789 , 0.042361 , 0.057443 , 0.043715 , 0.043114 , 0.047529 , 0.06931 , 0.062635 , 0.058502 , 0.037122 , 0.045057 , 0.047317 , 0.046434 
 427 , 0.044193 , 0.044146 , 0.04056 , 0.049302 , 0.071858 , 0.050611 , 0.040501 , 0.030992 , 0.036855 , 0.041586 , 0.032809 , 0.063777 , 0.048476 , 0.039238 , 0.04181 , 0.039993 , 0.075622 , 0.043191 , 0.086464 , 0.052027 , 0.037646 , 0.049632 , 0.049597 , 0.04266 , 0.050517 , 0.065476 , 0.052227 , 0.044771 , 0.058751 , 0.060828 , 0.04102 , 0.057572 , 0.035251 , 0.041385 , 0.05848 , 0.042471 , 0.048794 , 0.031912 , 0.042424 , 0.048405 , 0.032431 , 0.035569 , 0.03052 , 0.036961 , 0.037551 , 0.048747 , 0.040512 , 0.038861 , 0.038849 , 0.036136 , 0.073144 , 0.073439 , 0.03295 , 0.04266 , 0.057902 , 0.043981 , 0.043356 , 0.047792 , 0.069806 , 0.063164 , 0.05894 , 0.037422 , 0.045302 , 0.047685 , 0.046765 
 428 , 0.044507 , 0.044459 , 0.040854 , 0.049637 , 0.072405 , 0.050937 , 0.040748 , 0.031232 , 0.03713 , 0.041906 , 0.032981 , 0.06426 , 0.048774 , 0.039471 , 0.042107 , 0.040298 , 0.076211 , 0.043537 , 0.08711 , 0.052439 , 0.03791 , 0.049933 , 0.049956 , 0.043218 , 0.050997 , 0.06595 , 0.05264 , 0.045133 , 0.0592 , 0.061269 , 0.041362 , 0.057983 , 0.035475 , 0.04167 , 0.05907 , 0.042769 , 0.049081 , 0.032059 , 0.042769 , 0.048656 , 0.032686 , 0.035806 , 0.0307 , 0.037201 , 0.037816 , 0.049105 , 0.040783 , 0.039104 , 0.039045 , 0.036338 , 0.073752 , 0.074001 , 0.033111 , 0.042958 , 0.058361 , 0.044258 , 0.043608 , 0.048041 , 0.0703 , 0.063692 , 0.059366 , 0.037698 , 0.045535 , 0.048053 , 0.047096 
 429 , 0.04482 , 0.044773 , 0.041137 , 0.049961 , 0.072951 , 0.051264 , 0.041006 , 0.03146 , 0.037406 , 0.042226 , 0.033153 , 0.064743 , 0.049073 , 0.039692 , 0.042404 , 0.040604 , 0.076789 , 0.043885 , 0.087769 , 0.052851 , 0.038175 , 0.050221 , 0.050304 , 0.043766 , 0.051477 , 0.066425 , 0.053041 , 0.045484 , 0.059662 , 0.061711 , 0.041717 , 0.058394 , 0.035676 , 0.041954 , 0.059662 , 0.043055 , 0.049369 , 0.032218 , 0.043115 , 0.048907 , 0.03294 , 0.036032 , 0.030867 , 0.037441 , 0.038081 , 0.049463 , 0.041042 , 0.039348 , 0.039241 , 0.036553 , 0.074349 , 0.07455 , 0.033272 , 0.043257 , 0.058821 , 0.044524 , 0.043849 , 0.048303 , 0.070796 , 0.064222 , 0.059792 , 0.037986 , 0.04578 , 0.048421 , 0.047426 
 430 , 0.045057 , 0.045057 , 0.04135 , 0.050279 , 0.073547 , 0.051652 , 0.041268 , 0.031664 , 0.037691 , 0.04257 , 0.033322 , 0.065246 , 0.049414 , 0.03987 , 0.042712 , 0.040889 , 0.077384 , 0.044204 , 0.088456 , 0.053239 , 0.038414 , 0.050539 , 0.050681 , 0.04437 , 0.051913 , 0.066916 , 0.053452 , 0.045803 , 0.060131 , 0.062227 , 0.042014 , 0.058852 , 0.035891 , 0.042227 , 0.060238 , 0.043363 , 0.049675 , 0.032398 , 0.043446 , 0.049189 , 0.033156 , 0.036294 , 0.031013 , 0.037656 , 0.038295 , 0.049829 , 0.041303 , 0.039515 , 0.03942 , 0.036744 , 0.074921 , 0.075158 , 0.033428 , 0.043506 , 0.059255 , 0.044784 , 0.044098 , 0.048562 , 0.071226 , 0.064654 , 0.060155 , 0.038236 , 0.045969 , 0.048775 , 0.04778 
 431 , 0.045249 , 0.045332 , 0.041541 , 0.050581 , 0.074124 , 0.052039 , 0.041529 , 0.031837 , 0.037974 , 0.042927 , 0.033484 , 0.065747 , 0.049752 , 0.040024 , 0.04301 , 0.041162 , 0.077963 , 0.044515 , 0.089148 , 0.053603 , 0.038638 , 0.050854 , 0.051067 , 0.044965 , 0.052335 , 0.067382 , 0.053851 , 0.046102 , 0.060593 , 0.062738 , 0.042287 , 0.05929 , 0.03609 , 0.042477 , 0.060806 , 0.04365 , 0.049977 , 0.032571 , 0.043756 , 0.049467 , 0.033377 , 0.036553 , 0.031162 , 0.037856 , 0.038496 , 0.05019 , 0.041541 , 0.039669 , 0.039598 , 0.03692 , 0.075475 , 0.075747 , 0.033567 , 0.043745 , 0.059681 , 0.045036 , 0.044325 , 0.048804 , 0.071624 , 0.065048 , 0.060486 , 0.038472 , 0.04615 , 0.049124 , 0.048117 
 432 , 0.045441 , 0.045595 , 0.041719 , 0.050871 , 0.074688 , 0.052412 , 0.04179 , 0.032021 , 0.038245 , 0.04326 , 0.033645 , 0.066223 , 0.050076 , 0.040177 , 0.043295 , 0.041422 , 0.078529 , 0.044813 , 0.089803 , 0.053965 , 0.03885 , 0.051167 , 0.051428 , 0.045536 , 0.052732 , 0.067847 , 0.054238 , 0.046389 , 0.061043 , 0.063224 , 0.04256 , 0.059715 , 0.036289 , 0.042726 , 0.061351 , 0.043935 , 0.050254 , 0.032744 , 0.044054 , 0.049733 , 0.033574 , 0.036799 , 0.031286 , 0.038043 , 0.038684 , 0.050551 , 0.041766 , 0.039822 , 0.039762 , 0.037095 , 0.076016 , 0.076312 , 0.033704 , 0.043971 , 0.060082 , 0.045287 , 0.04454 , 0.049045 , 0.072009 , 0.065441 , 0.060817 , 0.038695 , 0.046307 , 0.049448 , 0.04844 
 433 , 0.045659 , 0.045872 , 0.04194 , 0.051202 , 0.075258 , 0.052825 , 0.042059 , 0.032216 , 0.038517 , 0.043622 , 0.033803 , 0.066706 , 0.050397 , 0.040377 , 0.04361 , 0.041703 , 0.079095 , 0.045102 , 0.090454 , 0.054305 , 0.039097 , 0.051463 , 0.051842 , 0.046133 , 0.053168 , 0.068317 , 0.054637 , 0.046701 , 0.06153 , 0.063745 , 0.04284 , 0.060156 , 0.036492 , 0.042994 , 0.061921 , 0.04419 , 0.050574 , 0.032891 , 0.044368 , 0.05003 , 0.033779 , 0.037048 , 0.031446 , 0.038257 , 0.038908 , 0.050918 , 0.042023 , 0.040021 , 0.03995 , 0.037297 , 0.076549 , 0.076868 , 0.033874 , 0.04425 , 0.0605 , 0.045553 , 0.044806 , 0.049319 , 0.072427 , 0.065865 , 0.061187 , 0.038944 , 0.046512 , 0.04984 , 0.048786 
 434 , 0.045912 , 0.046173 , 0.04222 , 0.05158 , 0.075838 , 0.053272 , 0.042362 , 0.03247 , 0.038824 , 0.043995 , 0.033949 , 0.067176 , 0.050728 , 0.040635 , 0.043936 , 0.042019 , 0.079684 , 0.045392 , 0.091091 , 0.054657 , 0.039369 , 0.05177 , 0.05229 , 0.046788 , 0.053663 , 0.068809 , 0.055036 , 0.04706 , 0.062064 , 0.064301 , 0.043108 , 0.060609 , 0.036694 , 0.043309 , 0.062538 , 0.044445 , 0.050918 , 0.033026 , 0.044682 , 0.050361 , 0.033996 , 0.037298 , 0.03163 , 0.038505 , 0.039191 , 0.051308 , 0.042291 , 0.04028 , 0.040185 , 0.037546 , 0.077081 , 0.077388 , 0.034056 , 0.044587 , 0.06094 , 0.045865 , 0.045108 , 0.04964 , 0.07288 , 0.066348 , 0.061627 , 0.039215 , 0.046764 , 0.050314 , 0.049155 
 435 , 0.046156 , 0.046451 , 0.042479 , 0.051949 , 0.076398 , 0.053699 , 0.042656 , 0.032702 , 0.03911 , 0.044359 , 0.034109 , 0.067626 , 0.051027 , 0.040883 , 0.044252 , 0.042313 , 0.080241 , 0.045671 , 0.091697 , 0.054987 , 0.03963 , 0.052055 , 0.052717 , 0.047409 , 0.054124 , 0.069269 , 0.055425 , 0.047397 , 0.062566 , 0.064836 , 0.043378 , 0.061029 , 0.036887 , 0.043602 , 0.063133 , 0.044678 , 0.05124 , 0.033151 , 0.044985 , 0.050672 , 0.034191 , 0.037549 , 0.031791 , 0.038743 , 0.039452 , 0.051689 , 0.042562 , 0.040528 , 0.04041 , 0.037774 , 0.077592 , 0.0779 , 0.034239 , 0.044903 , 0.06136 , 0.046156 , 0.045411 , 0.049951 , 0.073313 , 0.06681 , 0.062034 , 0.039464 , 0.047007 , 0.050755 , 0.049502 
 436 , 0.046381 , 0.046723 , 0.042741 , 0.052289 , 0.076939 , 0.054109 , 0.04293 , 0.032921 , 0.039385 , 0.044703 , 0.034245 , 0.068064 , 0.051332 , 0.04111 , 0.044561 , 0.042599 , 0.080779 , 0.045943 , 0.092277 , 0.055302 , 0.039881 , 0.052336 , 0.05314 , 0.047999 , 0.05457 , 0.069719 , 0.055798 , 0.047716 , 0.063054 , 0.065335 , 0.043639 , 0.061447 , 0.037081 , 0.043887 , 0.063692 , 0.044903 , 0.051544 , 0.033276 , 0.04527 , 0.050965 , 0.034387 , 0.037778 , 0.031964 , 0.03896 , 0.039704 , 0.052041 , 0.042812 , 0.040768 , 0.040614 , 0.038003 , 0.078085 , 0.07838 , 0.03441 , 0.045211 , 0.061766 , 0.04644 , 0.045683 , 0.050233 , 0.073724 , 0.067237 , 0.062428 , 0.039704 , 0.047231 , 0.051178 , 0.049843 
 437 , 0.046598 , 0.047024 , 0.042943 , 0.052584 , 0.077534 , 0.054477 , 0.043168 , 0.033148 , 0.03969 , 0.045013 , 0.034378 , 0.068507 , 0.051626 , 0.041239 , 0.044812 , 0.042825 , 0.081307 , 0.046208 , 0.092901 , 0.055636 , 0.040127 , 0.052584 , 0.053566 , 0.048657 , 0.054974 , 0.070152 , 0.056192 , 0.048042 , 0.063492 , 0.065846 , 0.043877 , 0.061823 , 0.037312 , 0.044161 , 0.064189 , 0.045179 , 0.051803 , 0.033396 , 0.045545 , 0.0512 , 0.034579 , 0.037998 , 0.032095 , 0.03911 , 0.039938 , 0.052348 , 0.042978 , 0.040932 , 0.040778 , 0.038187 , 0.078622 , 0.078894 , 0.034508 , 0.045451 , 0.062143 , 0.046681 , 0.045936 , 0.050408 , 0.074162 , 0.06762 , 0.062758 , 0.039891 , 0.047403 , 0.05152 , 0.050159 
 438 , 0.046796 , 0.047306 , 0.043137 , 0.052859 , 0.078116 , 0.054825 , 0.04341 , 0.033368 , 0.039988 , 0.045316 , 0.034505 , 0.068939 , 0.051924 , 0.041373 , 0.045056 , 0.043043 , 0.081823 , 0.046465 , 0.093486 , 0.055961 , 0.040367 , 0.052824 , 0.053984 , 0.049283 , 0.055358 , 0.070562 , 0.056554 , 0.048348 , 0.063919 , 0.066346 , 0.044097 , 0.062178 , 0.037525 , 0.044428 , 0.064665 , 0.045435 , 0.052042 , 0.033511 , 0.045814 , 0.051414 , 0.034766 , 0.038212 , 0.03222 , 0.039242 , 0.040165 , 0.052634 , 0.043149 , 0.041101 , 0.040923 , 0.038354 , 0.079146 , 0.079371 , 0.034612 , 0.045683 , 0.06251 , 0.046903 , 0.046181 , 0.050574 , 0.074576 , 0.06798 , 0.063078 , 0.040071 , 0.047566 , 0.051864 , 0.050467 
 439 , 0.046994 , 0.047586 , 0.043331 , 0.053121 , 0.078663 , 0.055172 , 0.043628 , 0.033577 , 0.040274 , 0.045595 , 0.03462 , 0.069347 , 0.052209 , 0.041494 , 0.045287 , 0.04326 , 0.082313 , 0.046709 , 0.094059 , 0.056274 , 0.040594 , 0.053062 , 0.054378 , 0.049897 , 0.055729 , 0.070959 , 0.056914 , 0.048653 , 0.064333 , 0.06681 , 0.044327 , 0.062532 , 0.037749 , 0.044694 , 0.065116 , 0.04569 , 0.052268 , 0.033625 , 0.046069 , 0.051628 , 0.034952 , 0.038413 , 0.032344 , 0.039373 , 0.04038 , 0.052908 , 0.04332 , 0.041257 , 0.041079 , 0.038531 , 0.079634 , 0.079836 , 0.034703 , 0.045903 , 0.062864 , 0.047124 , 0.046413 , 0.050727 , 0.074988 , 0.068339 , 0.063397 , 0.040238 , 0.047729 , 0.052185 , 0.050763 
 440 , 0.047201 , 0.047866 , 0.043593 , 0.053456 , 0.079211 , 0.055557 , 0.043902 , 0.033778 , 0.040567 , 0.045955 , 0.034787 , 0.069775 , 0.052495 , 0.041682 , 0.045575 , 0.04351 , 0.082855 , 0.046964 , 0.094652 , 0.056625 , 0.04084 , 0.053326 , 0.054821 , 0.050525 , 0.056162 , 0.071437 , 0.057266 , 0.048946 , 0.064791 , 0.067283 , 0.044602 , 0.062927 , 0.037932 , 0.044982 , 0.065598 , 0.045955 , 0.052542 , 0.033766 , 0.046359 , 0.051889 , 0.035155 , 0.038609 , 0.032461 , 0.03957 , 0.040638 , 0.053219 , 0.043546 , 0.041445 , 0.041267 , 0.038703 , 0.080125 , 0.08035 , 0.034846 , 0.046157 , 0.063248 , 0.047368 , 0.046655 , 0.050987 , 0.075425 , 0.068743 , 0.063758 , 0.040448 , 0.047937 , 0.052613 , 0.051082 
 441 , 0.047418 , 0.048155 , 0.043879 , 0.053809 , 0.079751 , 0.055935 , 0.044199 , 0.033984 , 0.040861 , 0.046325 , 0.03497 , 0.070201 , 0.052787 , 0.041895 , 0.045886 , 0.043783 , 0.083398 , 0.047204 , 0.09524 , 0.05698 , 0.041087 , 0.053607 , 0.055282 , 0.05116 , 0.0566 , 0.071935 , 0.05761 , 0.049236 , 0.065271 , 0.067754 , 0.0449 , 0.063335 , 0.038106 , 0.045268 , 0.066079 , 0.046219 , 0.052823 , 0.033924 , 0.046658 , 0.052158 , 0.035374 , 0.038806 , 0.03257 , 0.039792 , 0.040909 , 0.053536 , 0.043807 , 0.041645 , 0.041467 , 0.03889 , 0.080618 , 0.080856 , 0.035005 , 0.04642 , 0.063644 , 0.047608 , 0.046907 , 0.051267 , 0.075891 , 0.069179 , 0.064143 , 0.040659 , 0.048155 , 0.053072 , 0.051421 
