  time  ,:00:35 A,:00:44 A,:00:52 A,:00:58 A,:01:06 A,:02:13 A,:02:18 A,:02:25 A,:02:32 A,:02:40 A,:03:39 A,:03:48 A,:03:54 A,:04:01 A,:04:08 A,:04:23 A,:04:31 A,:04:41 A,:04:49 A,:04:57 A,:05:32 A,:05:42 A,:05:48 A,:05:55 A,:06:01 A,:06:13 A,:06:20 A,:06:28 A,:06:39 A,:06:52 A,:11:10 A,:11:17 A,:11:23 A,:11:30 A,:11:36 A,:11:47 A,:11:52 A,:11:58 A,:12:04 A,:12:15 A
temp C,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 965 , 0.469955 , 0.443134 , 0.414631 , 0.419139 , 0.336457 , 0.473236 , 0.412576 , 0.410358 , 0.439491 , 0.404613 , 0.343872 , 0.175696 , 0.420061 , 0.41288 , 0.212558 , 0.460006 , 0.353902 , 0.392691 , 0.474508 , 0.335535 , 0.273802 , 0.221421 , 0.230085 , 0.30987 , 0.395564 , 0.502322 , 0.603673 , 0.629151 , 0.418928 , 0.326918 , 0.299268 , 0.227948 , 0.196293 , 0.342611 , 0.427592 , 0.342681 , 0.24252 , 0.564043 , 0.482191 , 0.409062 
 966 , 0.469817 , 0.44327 , 0.414143 , 0.418917 , 0.336168 , 0.473254 , 0.412594 , 0.410142 , 0.439504 , 0.404805 , 0.344016 , 0.175586 , 0.419726 , 0.412618 , 0.212291 , 0.459893 , 0.353858 , 0.393109 , 0.474556 , 0.335605 , 0.274066 , 0.221512 , 0.230122 , 0.309915 , 0.395655 , 0.502428 , 0.603559 , 0.629425 , 0.419163 , 0.326971 , 0.299428 , 0.22841 , 0.19649 , 0.342878 , 0.428044 , 0.342913 , 0.242604 , 0.564496 , 0.482111 , 0.408993 
 967 , 0.469786 , 0.443458 , 0.413634 , 0.418436 , 0.336027 , 0.473329 , 0.412646 , 0.410009 , 0.439786 , 0.404996 , 0.34423 , 0.175705 , 0.419201 , 0.412622 , 0.212261 , 0.459806 , 0.354058 , 0.393568 , 0.474717 , 0.335545 , 0.274332 , 0.221829 , 0.230397 , 0.31017 , 0.395745 , 0.502823 , 0.603663 , 0.629626 , 0.419166 , 0.327318 , 0.299707 , 0.228902 , 0.196878 , 0.343112 , 0.428534 , 0.342971 , 0.242849 , 0.564918 , 0.482203 , 0.409044 
 968 , 0.469829 , 0.443551 , 0.413124 , 0.417836 , 0.335933 , 0.473379 , 0.412665 , 0.409903 , 0.440154 , 0.405144 , 0.34436 , 0.175782 , 0.418624 , 0.412795 , 0.212262 , 0.459605 , 0.354279 , 0.393814 , 0.474895 , 0.335181 , 0.274538 , 0.222028 , 0.230619 , 0.310383 , 0.395636 , 0.503312 , 0.603726 , 0.629605 , 0.419023 , 0.32773 , 0.299947 , 0.229279 , 0.19723 , 0.34322 , 0.428884 , 0.342938 , 0.243112 , 0.565224 , 0.482311 , 0.409116 
 969 , 0.46974 , 0.443617 , 0.412664 , 0.417305 , 0.335849 , 0.473368 , 0.412653 , 0.409791 , 0.440484 , 0.405138 , 0.344435 , 0.175904 , 0.4182 , 0.412982 , 0.212251 , 0.459505 , 0.354505 , 0.393973 , 0.475029 , 0.334942 , 0.274615 , 0.222285 , 0.23086 , 0.310526 , 0.39541 , 0.503696 , 0.603833 , 0.629638 , 0.418977 , 0.32804 , 0.300091 , 0.229517 , 0.197516 , 0.343304 , 0.42913 , 0.342809 , 0.243191 , 0.565472 , 0.482378 , 0.409131 
 970 , 0.469315 , 0.443624 , 0.412243 , 0.416911 , 0.335752 , 0.473258 , 0.412505 , 0.409618 , 0.440725 , 0.404784 , 0.344375 , 0.176119 , 0.418075 , 0.413122 , 0.212179 , 0.459623 , 0.354649 , 0.393893 , 0.475016 , 0.335004 , 0.27437 , 0.222726 , 0.231124 , 0.310513 , 0.39495 , 0.503771 , 0.603922 , 0.629791 , 0.419073 , 0.328091 , 0.299977 , 0.229473 , 0.197701 , 0.343306 , 0.429181 , 0.342451 , 0.242871 , 0.565665 , 0.48232 , 0.409001 
 971 , 0.468826 , 0.443774 , 0.411746 , 0.416633 , 0.335627 , 0.473168 , 0.41222 , 0.40929 , 0.440725 , 0.404379 , 0.344286 , 0.176271 , 0.417772 , 0.412908 , 0.212071 , 0.459704 , 0.354416 , 0.393834 , 0.47484 , 0.335378 , 0.274015 , 0.223209 , 0.231276 , 0.310443 , 0.39457 , 0.503393 , 0.603746 , 0.629795 , 0.419017 , 0.327881 , 0.299886 , 0.229532 , 0.197884 , 0.343337 , 0.429409 , 0.342246 , 0.242521 , 0.566214 , 0.482136 , 0.40884 
 972 , 0.468348 , 0.443931 , 0.411244 , 0.416362 , 0.335492 , 0.473075 , 0.411943 , 0.408969 , 0.440732 , 0.40397 , 0.3442 , 0.176418 , 0.417476 , 0.412689 , 0.21196 , 0.459794 , 0.354175 , 0.393781 , 0.474674 , 0.335741 , 0.273661 , 0.223677 , 0.231425 , 0.310388 , 0.394184 , 0.503025 , 0.603573 , 0.629791 , 0.418956 , 0.327685 , 0.299796 , 0.229589 , 0.198063 , 0.343371 , 0.429631 , 0.342044 , 0.242183 , 0.566764 , 0.48196 , 0.408673 
 973 , 0.46841 , 0.444481 , 0.411085 , 0.416401 , 0.335849 , 0.473417 , 0.411941 , 0.408956 , 0.441008 , 0.40408 , 0.344603 , 0.176755 , 0.417698 , 0.412596 , 0.212458 , 0.460263 , 0.354141 , 0.394233 , 0.474915 , 0.336301 , 0.274207 , 0.224173 , 0.231785 , 0.310933 , 0.394578 , 0.503233 , 0.603801 , 0.630013 , 0.419184 , 0.327774 , 0.300182 , 0.229953 , 0.198294 , 0.34352 , 0.430078 , 0.342402 , 0.242334 , 0.56742 , 0.481873 , 0.408956 
 974 , 0.468607 , 0.445045 , 0.410996 , 0.416412 , 0.33626 , 0.473607 , 0.412077 , 0.409144 , 0.441304 , 0.404096 , 0.345203 , 0.177144 , 0.417825 , 0.412505 , 0.212951 , 0.460496 , 0.354252 , 0.394548 , 0.475068 , 0.336498 , 0.274647 , 0.224506 , 0.23213 , 0.311403 , 0.394643 , 0.503535 , 0.603829 , 0.63017 , 0.419559 , 0.327781 , 0.300418 , 0.230171 , 0.198497 , 0.343695 , 0.430295 , 0.342721 , 0.242368 , 0.567452 , 0.481909 , 0.409334 
 975 , 0.468814 , 0.445625 , 0.410917 , 0.416427 , 0.33668 , 0.473779 , 0.412244 , 0.409353 , 0.441596 , 0.404104 , 0.34584 , 0.177529 , 0.417956 , 0.412422 , 0.213445 , 0.460685 , 0.354395 , 0.394849 , 0.475201 , 0.336633 , 0.275063 , 0.224821 , 0.232487 , 0.311867 , 0.39466 , 0.503865 , 0.603827 , 0.630311 , 0.41997 , 0.327769 , 0.300622 , 0.230378 , 0.198716 , 0.343885 , 0.430481 , 0.343055 , 0.24237 , 0.567402 , 0.481967 , 0.409721 
 976 , 0.468946 , 0.445877 , 0.410814 , 0.416858 , 0.33705 , 0.47368 , 0.412466 , 0.409456 , 0.44158 , 0.404238 , 0.346128 , 0.177657 , 0.417803 , 0.412384 , 0.213594 , 0.460658 , 0.35444 , 0.394958 , 0.475215 , 0.336353 , 0.275316 , 0.224916 , 0.232602 , 0.311985 , 0.394568 , 0.504317 , 0.603771 , 0.630535 , 0.420164 , 0.327746 , 0.300663 , 0.230559 , 0.19886 , 0.344027 , 0.4306 , 0.343224 , 0.242424 , 0.56729 , 0.481956 , 0.409798 
 977 , 0.468923 , 0.445988 , 0.410938 , 0.41759 , 0.337458 , 0.473645 , 0.412845 , 0.409419 , 0.441608 , 0.404662 , 0.346124 , 0.177642 , 0.41779 , 0.412492 , 0.213599 , 0.460776 , 0.354565 , 0.39509 , 0.475411 , 0.336057 , 0.275646 , 0.225007 , 0.232684 , 0.312086 , 0.394643 , 0.504857 , 0.603932 , 0.630824 , 0.420227 , 0.327921 , 0.300771 , 0.230847 , 0.198964 , 0.344157 , 0.430753 , 0.343274 , 0.242586 , 0.567505 , 0.481921 , 0.409737 
 978 , 0.468839 , 0.446081 , 0.411263 , 0.41841 , 0.337911 , 0.473753 , 0.413308 , 0.4093 , 0.441767 , 0.405268 , 0.346022 , 0.177607 , 0.417987 , 0.412697 , 0.213613 , 0.461057 , 0.354792 , 0.3953 , 0.475787 , 0.335889 , 0.276091 , 0.225168 , 0.232809 , 0.312285 , 0.394853 , 0.505433 , 0.604281 , 0.631153 , 0.420267 , 0.328237 , 0.300989 , 0.231222 , 0.19906 , 0.344283 , 0.430953 , 0.343272 , 0.242813 , 0.567993 , 0.481876 , 0.409664 
 979 , 0.468966 , 0.446218 , 0.411745 , 0.419226 , 0.338343 , 0.473973 , 0.413844 , 0.409248 , 0.442056 , 0.406011 , 0.346023 , 0.17769 , 0.418194 , 0.412883 , 0.213606 , 0.461415 , 0.355075 , 0.395716 , 0.476283 , 0.335822 , 0.276525 , 0.225343 , 0.233035 , 0.312546 , 0.395142 , 0.505902 , 0.604714 , 0.63146 , 0.420457 , 0.328599 , 0.301325 , 0.231628 , 0.199242 , 0.344464 , 0.431221 , 0.343326 , 0.243037 , 0.568669 , 0.481853 , 0.409728 
 980 , 0.4695 , 0.446367 , 0.412391 , 0.419916 , 0.338762 , 0.474326 , 0.414424 , 0.409342 , 0.442465 , 0.40683 , 0.346205 , 0.177939 , 0.418315 , 0.413057 , 0.213586 , 0.461742 , 0.355364 , 0.396373 , 0.476767 , 0.33583 , 0.276863 , 0.225456 , 0.233401 , 0.312848 , 0.39545 , 0.506186 , 0.605099 , 0.631714 , 0.420804 , 0.329007 , 0.301796 , 0.232092 , 0.199519 , 0.344779 , 0.431529 , 0.343494 , 0.243262 , 0.569511 , 0.481838 , 0.409961 
 981 , 0.470282 , 0.446428 , 0.412849 , 0.420373 , 0.339192 , 0.474568 , 0.414853 , 0.409541 , 0.442713 , 0.407387 , 0.346541 , 0.178192 , 0.418114 , 0.413164 , 0.213495 , 0.461791 , 0.355475 , 0.396904 , 0.476851 , 0.335709 , 0.277065 , 0.225445 , 0.233703 , 0.313009 , 0.395565 , 0.506354 , 0.605122 , 0.631876 , 0.421061 , 0.329315 , 0.302258 , 0.232573 , 0.199786 , 0.345272 , 0.43173 , 0.343769 , 0.243486 , 0.570157 , 0.481778 , 0.410194 
 982 , 0.471049 , 0.446517 , 0.413286 , 0.420754 , 0.339656 , 0.474835 , 0.415283 , 0.409766 , 0.442963 , 0.407884 , 0.346904 , 0.178435 , 0.417932 , 0.413297 , 0.21342 , 0.461849 , 0.355569 , 0.397384 , 0.476914 , 0.335625 , 0.277258 , 0.225419 , 0.233968 , 0.313196 , 0.395654 , 0.506522 , 0.60516 , 0.632072 , 0.4213 , 0.329609 , 0.302719 , 0.233062 , 0.200039 , 0.345777 , 0.431951 , 0.344035 , 0.243678 , 0.570778 , 0.481781 , 0.410475 
 983 , 0.471774 , 0.446928 , 0.413602 , 0.420606 , 0.340365 , 0.475317 , 0.415658 , 0.410233 , 0.443245 , 0.408003 , 0.347381 , 0.178604 , 0.418016 , 0.413521 , 0.213463 , 0.46197 , 0.3555 , 0.397514 , 0.477024 , 0.335962 , 0.277477 , 0.225299 , 0.233941 , 0.313509 , 0.395563 , 0.506644 , 0.605285 , 0.63242 , 0.421512 , 0.329887 , 0.303101 , 0.233535 , 0.200197 , 0.346347 , 0.43242 , 0.344163 , 0.243617 , 0.571332 , 0.482367 , 0.41107 
 984 , 0.472392 , 0.447494 , 0.413829 , 0.420764 , 0.341129 , 0.475917 , 0.416125 , 0.410756 , 0.443702 , 0.408378 , 0.347936 , 0.178821 , 0.41834 , 0.413713 , 0.213658 , 0.462465 , 0.355671 , 0.397721 , 0.477518 , 0.336351 , 0.277776 , 0.225382 , 0.23401 , 0.313888 , 0.395807 , 0.506939 , 0.605824 , 0.63274 , 0.421912 , 0.330193 , 0.30344 , 0.233871 , 0.200461 , 0.346753 , 0.433172 , 0.344353 , 0.243543 , 0.572135 , 0.483061 , 0.411683 
 985 , 0.473014 , 0.448089 , 0.414064 , 0.420952 , 0.341904 , 0.476545 , 0.416611 , 0.411297 , 0.444164 , 0.408773 , 0.348492 , 0.179027 , 0.418683 , 0.413913 , 0.213862 , 0.462988 , 0.355854 , 0.397937 , 0.478038 , 0.336752 , 0.278092 , 0.225463 , 0.234087 , 0.314281 , 0.396061 , 0.507247 , 0.606404 , 0.633078 , 0.422341 , 0.330489 , 0.303793 , 0.234203 , 0.200746 , 0.34716 , 0.433942 , 0.344555 , 0.243476 , 0.572958 , 0.483769 , 0.412304 
 986 , 0.47322 , 0.448714 , 0.414395 , 0.421575 , 0.34272 , 0.477291 , 0.417202 , 0.412053 , 0.444747 , 0.409489 , 0.349215 , 0.179293 , 0.419081 , 0.414372 , 0.214238 , 0.463756 , 0.356348 , 0.398506 , 0.478753 , 0.337246 , 0.278456 , 0.226021 , 0.234499 , 0.315047 , 0.396674 , 0.507829 , 0.607119 , 0.633667 , 0.422932 , 0.331157 , 0.304261 , 0.234766 , 0.201294 , 0.34751 , 0.434761 , 0.345121 , 0.243754 , 0.573937 , 0.484354 , 0.412946 
 987 , 0.473322 , 0.449149 , 0.414808 , 0.422124 , 0.34332 , 0.477925 , 0.417753 , 0.412744 , 0.445195 , 0.410101 , 0.349835 , 0.179544 , 0.419422 , 0.414761 , 0.214511 , 0.464372 , 0.356734 , 0.399191 , 0.47956 , 0.337859 , 0.278823 , 0.22658 , 0.234916 , 0.315888 , 0.397231 , 0.508359 , 0.607719 , 0.63471 , 0.423468 , 0.331818 , 0.304735 , 0.235392 , 0.201827 , 0.347888 , 0.435468 , 0.345696 , 0.244157 , 0.574804 , 0.484812 , 0.413602 
 988 , 0.473409 , 0.449499 , 0.415254 , 0.422603 , 0.343813 , 0.478489 , 0.418286 , 0.413402 , 0.445587 , 0.410648 , 0.35041 , 0.179788 , 0.419733 , 0.415104 , 0.214727 , 0.464903 , 0.357041 , 0.399897 , 0.480411 , 0.338513 , 0.279178 , 0.227099 , 0.235281 , 0.316721 , 0.397744 , 0.508811 , 0.608247 , 0.635976 , 0.423969 , 0.332425 , 0.305217 , 0.236033 , 0.202332 , 0.348281 , 0.436097 , 0.346244 , 0.244563 , 0.575622 , 0.485225 , 0.41427 
 989 , 0.473821 , 0.449696 , 0.415801 , 0.423048 , 0.344006 , 0.479007 , 0.418614 , 0.413857 , 0.445934 , 0.411136 , 0.350813 , 0.179997 , 0.420085 , 0.41572 , 0.215142 , 0.465393 , 0.35762 , 0.400544 , 0.481415 , 0.339075 , 0.279574 , 0.227458 , 0.235828 , 0.317405 , 0.398298 , 0.509267 , 0.60889 , 0.637321 , 0.424634 , 0.33294 , 0.305713 , 0.236615 , 0.202744 , 0.348868 , 0.436719 , 0.346692 , 0.245135 , 0.576443 , 0.485686 , 0.414875 
 990 , 0.474522 , 0.44994 , 0.416403 , 0.423597 , 0.344012 , 0.479596 , 0.418754 , 0.414155 , 0.446337 , 0.411595 , 0.351113 , 0.180242 , 0.42055 , 0.41675 , 0.215818 , 0.465892 , 0.358527 , 0.401216 , 0.482446 , 0.339563 , 0.279973 , 0.22775 , 0.236508 , 0.317993 , 0.398968 , 0.50982 , 0.609712 , 0.638569 , 0.425427 , 0.333458 , 0.3062 , 0.237145 , 0.20311 , 0.349595 , 0.437324 , 0.347081 , 0.24588 , 0.57716 , 0.486211 , 0.41543 
 991 , 0.475243 , 0.450446 , 0.416951 , 0.424342 , 0.344167 , 0.480367 , 0.418836 , 0.414499 , 0.446918 , 0.412128 , 0.351476 , 0.180544 , 0.421138 , 0.418038 , 0.216653 , 0.466499 , 0.359607 , 0.402054 , 0.483305 , 0.340072 , 0.280311 , 0.228172 , 0.237217 , 0.318675 , 0.399787 , 0.510565 , 0.610657 , 0.639525 , 0.426192 , 0.334151 , 0.306635 , 0.237622 , 0.203467 , 0.350331 , 0.437908 , 0.347498 , 0.246701 , 0.577671 , 0.486774 , 0.416003 
 992 , 0.475771 , 0.450959 , 0.417455 , 0.424956 , 0.344301 , 0.481064 , 0.419027 , 0.414901 , 0.44748 , 0.41259 , 0.351766 , 0.180841 , 0.421778 , 0.419212 , 0.217418 , 0.466976 , 0.360527 , 0.402801 , 0.484011 , 0.340579 , 0.280704 , 0.228594 , 0.237851 , 0.31935 , 0.400571 , 0.511262 , 0.611622 , 0.640444 , 0.426759 , 0.334778 , 0.306972 , 0.237955 , 0.203735 , 0.351027 , 0.438373 , 0.347872 , 0.247385 , 0.578061 , 0.487316 , 0.4166 
 993 , 0.475698 , 0.451391 , 0.417846 , 0.425139 , 0.344333 , 0.481474 , 0.419525 , 0.415485 , 0.447953 , 0.412846 , 0.351846 , 0.181103 , 0.422476 , 0.41993 , 0.217923 , 0.46704 , 0.360828 , 0.403227 , 0.484194 , 0.341046 , 0.28118 , 0.229012 , 0.238202 , 0.31991 , 0.401201 , 0.511731 , 0.61255 , 0.641151 , 0.426748 , 0.335154 , 0.307016 , 0.237843 , 0.203639 , 0.351533 , 0.438427 , 0.348084 , 0.247578 , 0.578079 , 0.487748 , 0.417233 
 994 , 0.47565 , 0.4517 , 0.418307 , 0.425208 , 0.344436 , 0.481753 , 0.420157 , 0.416227 , 0.448302 , 0.41321 , 0.35188 , 0.181205 , 0.422781 , 0.420122 , 0.21825 , 0.466935 , 0.360872 , 0.4032 , 0.484238 , 0.341315 , 0.281545 , 0.229081 , 0.23842 , 0.320128 , 0.401443 , 0.511759 , 0.613128 , 0.641401 , 0.426872 , 0.335189 , 0.307148 , 0.237958 , 0.203617 , 0.352065 , 0.438697 , 0.34825 , 0.247621 , 0.578522 , 0.488399 , 0.417706 
 995 , 0.475586 , 0.452029 , 0.418789 , 0.425264 , 0.344542 , 0.482037 , 0.42082 , 0.417 , 0.448659 , 0.413584 , 0.351905 , 0.181308 , 0.423094 , 0.420313 , 0.218587 , 0.466825 , 0.360908 , 0.403173 , 0.484276 , 0.341598 , 0.281917 , 0.229148 , 0.238647 , 0.320339 , 0.401707 , 0.511792 , 0.613716 , 0.641658 , 0.427018 , 0.335227 , 0.307274 , 0.23807 , 0.203595 , 0.352609 , 0.438975 , 0.34842 , 0.247649 , 0.578976 , 0.489078 , 0.418189 
 996 , 0.475964 , 0.452409 , 0.419062 , 0.425563 , 0.34469 , 0.482568 , 0.421325 , 0.417469 , 0.449014 , 0.41382 , 0.352334 , 0.181536 , 0.423149 , 0.420217 , 0.218913 , 0.467015 , 0.361029 , 0.403232 , 0.484324 , 0.34178 , 0.282096 , 0.22912 , 0.238761 , 0.320431 , 0.40195 , 0.512001 , 0.614443 , 0.641358 , 0.427352 , 0.335522 , 0.307637 , 0.238369 , 0.203948 , 0.353084 , 0.43943 , 0.348789 , 0.24771 , 0.579606 , 0.489727 , 0.418161 
 997 , 0.476199 , 0.452488 , 0.419277 , 0.425684 , 0.344601 , 0.483114 , 0.42169 , 0.417892 , 0.449314 , 0.413956 , 0.352924 , 0.18187 , 0.423398 , 0.420316 , 0.219249 , 0.467276 , 0.361201 , 0.403543 , 0.484499 , 0.342212 , 0.282577 , 0.229292 , 0.239046 , 0.320671 , 0.402308 , 0.512307 , 0.6153 , 0.641631 , 0.427577 , 0.336001 , 0.307915 , 0.238538 , 0.204184 , 0.353478 , 0.439709 , 0.349288 , 0.247854 , 0.579988 , 0.490063 , 0.418146 
 998 , 0.476403 , 0.452474 , 0.419488 , 0.425753 , 0.344435 , 0.483695 , 0.422026 , 0.418323 , 0.449613 , 0.414077 , 0.353585 , 0.182238 , 0.423711 , 0.420469 , 0.219609 , 0.467577 , 0.361396 , 0.403947 , 0.484711 , 0.342739 , 0.28317 , 0.229543 , 0.239384 , 0.320967 , 0.402712 , 0.512632 , 0.616206 , 0.642108 , 0.42776 , 0.336566 , 0.308172 , 0.238681 , 0.20439 , 0.353873 , 0.439933 , 0.349846 , 0.248026 , 0.580312 , 0.490306 , 0.41815 
 999 , 0.476757 , 0.452776 , 0.419054 , 0.425724 , 0.344489 , 0.484385 , 0.422066 , 0.418661 , 0.450087 , 0.414403 , 0.354022 , 0.18262 , 0.423924 , 0.420681 , 0.219988 , 0.468102 , 0.361766 , 0.404466 , 0.48517 , 0.343381 , 0.283797 , 0.22996 , 0.239388 , 0.321373 , 0.403024 , 0.513122 , 0.61708 , 0.643358 , 0.428067 , 0.336884 , 0.308367 , 0.238754 , 0.204351 , 0.353918 , 0.440138 , 0.350202 , 0.248055 , 0.580819 , 0.490502 , 0.418211 
 1000 , 0.477406 , 0.453399 , 0.418322 , 0.425813 , 0.344764 , 0.485059 , 0.422015 , 0.418841 , 0.450709 , 0.414917 , 0.354113 , 0.182978 , 0.423989 , 0.420954 , 0.220374 , 0.468715 , 0.36225 , 0.404887 , 0.485751 , 0.343817 , 0.284214 , 0.230347 , 0.239084 , 0.321668 , 0.403133 , 0.513602 , 0.61784 , 0.64471 , 0.428352 , 0.33695 , 0.308637 , 0.238772 , 0.204296 , 0.353824 , 0.440333 , 0.350258 , 0.247971 , 0.581493 , 0.490864 , 0.418322 
 1001 , 0.478314 , 0.454226 , 0.417657 , 0.426101 , 0.34514 , 0.485662 , 0.42204 , 0.418856 , 0.451423 , 0.415557 , 0.353954 , 0.183299 , 0.423978 , 0.421267 , 0.220757 , 0.469304 , 0.36279 , 0.405151 , 0.486355 , 0.343963 , 0.284356 , 0.230632 , 0.238638 , 0.321814 , 0.403109 , 0.514007 , 0.618513 , 0.645704 , 0.428524 , 0.336869 , 0.309032 , 0.238788 , 0.204352 , 0.353804 , 0.440498 , 0.350089 , 0.247855 , 0.582255 , 0.491454 , 0.418453 
 1002 , 0.479085 , 0.454861 , 0.417304 , 0.426604 , 0.345508 , 0.486219 , 0.422179 , 0.41886 , 0.451957 , 0.416082 , 0.353898 , 0.183616 , 0.424069 , 0.421568 , 0.221092 , 0.469808 , 0.36329 , 0.405319 , 0.48691 , 0.344206 , 0.284245 , 0.230876 , 0.238333 , 0.321849 , 0.403083 , 0.514499 , 0.619001 , 0.646705 , 0.428782 , 0.336853 , 0.309368 , 0.238644 , 0.204325 , 0.353921 , 0.440583 , 0.350002 , 0.247783 , 0.582815 , 0.492039 , 0.418722 
 1003 , 0.479565 , 0.455136 , 0.417533 , 0.427383 , 0.345825 , 0.486733 , 0.422527 , 0.418845 , 0.452133 , 0.41636 , 0.354041 , 0.183953 , 0.424345 , 0.421825 , 0.221384 , 0.470141 , 0.363683 , 0.405394 , 0.487354 , 0.344652 , 0.283702 , 0.231072 , 0.238332 , 0.321743 , 0.403173 , 0.515235 , 0.619207 , 0.647731 , 0.429305 , 0.337023 , 0.309569 , 0.238286 , 0.204135 , 0.354317 , 0.440523 , 0.35014 , 0.247837 , 0.58303 , 0.492601 , 0.419248 
 1004 , 0.479747 , 0.455653 , 0.417815 , 0.42791 , 0.346074 , 0.487495 , 0.422868 , 0.418908 , 0.452142 , 0.416491 , 0.354363 , 0.184416 , 0.424676 , 0.422097 , 0.221783 , 0.470549 , 0.36394 , 0.405831 , 0.487817 , 0.345476 , 0.283382 , 0.231476 , 0.238509 , 0.321923 , 0.403667 , 0.5167 , 0.619763 , 0.649072 , 0.430293 , 0.337394 , 0.309571 , 0.238107 , 0.20394 , 0.354662 , 0.440573 , 0.350552 , 0.247914 , 0.583306 , 0.493227 , 0.419749 
 1005 , 0.479953 , 0.456174 , 0.418129 , 0.428458 , 0.346345 , 0.488243 , 0.423207 , 0.419016 , 0.452156 , 0.416644 , 0.354705 , 0.184906 , 0.425003 , 0.422355 , 0.222203 , 0.470994 , 0.364251 , 0.406326 , 0.488312 , 0.346299 , 0.283082 , 0.231887 , 0.238738 , 0.322141 , 0.404219 , 0.518171 , 0.620365 , 0.650385 , 0.431302 , 0.33779 , 0.309567 , 0.237944 , 0.203791 , 0.35505 , 0.440629 , 0.351009 , 0.247996 , 0.583633 , 0.493874 , 0.420248 
 1006 , 0.480217 , 0.456531 , 0.418859 , 0.428869 , 0.346869 , 0.488619 , 0.423398 , 0.419583 , 0.452245 , 0.416997 , 0.355213 , 0.185444 , 0.425065 , 0.422341 , 0.222611 , 0.471644 , 0.365211 , 0.407205 , 0.489113 , 0.346754 , 0.283166 , 0.232254 , 0.239402 , 0.322735 , 0.405033 , 0.51897 , 0.621243 , 0.650698 , 0.432121 , 0.338273 , 0.309311 , 0.23823 , 0.204235 , 0.355902 , 0.440786 , 0.351592 , 0.248217 , 0.584248 , 0.494353 , 0.420479 
 1007 , 0.480384 , 0.456511 , 0.41953 , 0.429628 , 0.347728 , 0.488874 , 0.423517 , 0.420426 , 0.452593 , 0.417405 , 0.355839 , 0.185823 , 0.424987 , 0.422069 , 0.222908 , 0.472342 , 0.366121 , 0.407732 , 0.489724 , 0.347062 , 0.283106 , 0.232397 , 0.239979 , 0.323258 , 0.405422 , 0.519042 , 0.621552 , 0.650491 , 0.432477 , 0.338641 , 0.309242 , 0.238405 , 0.204733 , 0.356838 , 0.441232 , 0.352082 , 0.248354 , 0.585169 , 0.494767 , 0.420955 
 1008 , 0.480562 , 0.456429 , 0.420211 , 0.43048 , 0.348682 , 0.489143 , 0.423622 , 0.421348 , 0.453006 , 0.417844 , 0.356493 , 0.18619 , 0.424897 , 0.42175 , 0.2232 , 0.473073 , 0.36705 , 0.40823 , 0.490315 , 0.347373 , 0.283035 , 0.232528 , 0.240568 , 0.32379 , 0.405749 , 0.51902 , 0.621793 , 0.6502 , 0.432777 , 0.338999 , 0.309202 , 0.23857 , 0.205258 , 0.357814 , 0.441737 , 0.352588 , 0.248494 , 0.586172 , 0.495174 , 0.421497 
 1009 , 0.481186 , 0.456873 , 0.420506 , 0.431194 , 0.349588 , 0.489795 , 0.424329 , 0.422274 , 0.453716 , 0.418302 , 0.357049 , 0.186181 , 0.425133 , 0.422022 , 0.223592 , 0.473747 , 0.367002 , 0.408568 , 0.490644 , 0.346925 , 0.283491 , 0.232752 , 0.241121 , 0.324116 , 0.406112 , 0.519423 , 0.622426 , 0.650688 , 0.433088 , 0.339383 , 0.309709 , 0.238791 , 0.206109 , 0.358576 , 0.442604 , 0.352917 , 0.248663 , 0.587403 , 0.495982 , 0.422056 
 1010 , 0.48206 , 0.45757 , 0.420618 , 0.43176 , 0.350354 , 0.490445 , 0.42527 , 0.423041 , 0.454239 , 0.418722 , 0.357568 , 0.18621 , 0.425718 , 0.422743 , 0.224127 , 0.474479 , 0.366872 , 0.409028 , 0.491031 , 0.346288 , 0.284156 , 0.233064 , 0.241679 , 0.32444 , 0.406581 , 0.520104 , 0.623495 , 0.65166 , 0.433609 , 0.339786 , 0.310335 , 0.239037 , 0.206978 , 0.359084 , 0.44335 , 0.353042 , 0.248927 , 0.588461 , 0.496671 , 0.422364 
 1011 , 0.483025 , 0.458355 , 0.420681 , 0.432257 , 0.351064 , 0.491 , 0.426273 , 0.423719 , 0.454569 , 0.419082 , 0.358083 , 0.186331 , 0.426526 , 0.423673 , 0.224764 , 0.475281 , 0.366863 , 0.409611 , 0.491506 , 0.345644 , 0.284865 , 0.233441 , 0.242255 , 0.324805 , 0.407137 , 0.520895 , 0.624825 , 0.652844 , 0.434305 , 0.340202 , 0.310963 , 0.239286 , 0.207792 , 0.359453 , 0.443925 , 0.353055 , 0.249263 , 0.589361 , 0.497202 , 0.422499 
