  time  ,36:42 PM,36:53 PM,37:04 PM,37:12 PM,37:24 PM,37:50 PM,37:55 PM,38:01 PM,38:10 PM,38:19 PM,38:40 PM,38:48 PM,39:08 PM,39:18 PM,39:28 PM,40:06 PM,40:15 PM,40:24 PM,40:36 PM,40:44 PM,41:49 PM,41:56 PM,42:05 PM,42:12 PM,42:21 PM,42:49 PM,42:57 PM,43:03 PM,43:10 PM,43:19 PM,44:01 PM,44:10 PM,44:17 PM,44:24 PM,44:31 PM,44:57 PM,45:06 PM,45:13 PM,45:21 PM,45:29 PM,46:49 PM,47:14 PM,47:26 PM,47:33 PM,47:40 PM,47:47 PM,48:34 PM,48:42 PM,48:50 PM,49:00 PM,49:07 PM,49:45 PM,49:53 PM,50:00 PM,50:08 PM,50:16 PM,50:51 PM,50:59 PM,51:08 PM,51:17 PM,51:24 PM
temp C,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 924 , 0.320056 , 0.235467 , 0.378885 , 0.347808 , 0.343425 , 0.363299 , 0.406817 , 0.460435 , 0.371044 , 0.369129 , 0.326668 , 0.480784 , 0.48348 , 0.429834 , 0.319951 , 0.330164 , 0.302422 , 0.342673 , 0.26179 , 0.366357 , 0.415725 , 0.342749 , 0.335194 , 0.339739 , 0.346808 , 0.414468 , 0.476526 , 0.363937 , 0.387316 , 0.401225 , 0.350599 , 0.333813 , 0.322438 , 0.317951 , 0.309329 , 0.394299 , 0.349313 , 0.297515 , 0.301593 , 0.278481 , 0.303022 , 0.299535 , 0.366033 , 0.305146 , 0.333937 , 0.357106 , 0.315207 , 0.333613 , 0.358326 , 0.330221 , 0.27104 , 0.541509 , 0.503192 , 0.505888 , 0.415592 , 0.35541 , 0.340615 , 0.280843 , 0.315235 , 0.37756 , 0.335766 
 925 , 0.320247 , 0.235406 , 0.379 , 0.347912 , 0.343417 , 0.363461 , 0.406751 , 0.460083 , 0.371321 , 0.36895 , 0.326606 , 0.480317 , 0.482134 , 0.428679 , 0.320142 , 0.33024 , 0.302795 , 0.342576 , 0.261111 , 0.366167 , 0.415817 , 0.342949 , 0.335126 , 0.339736 , 0.347108 , 0.414335 , 0.475861 , 0.364035 , 0.386842 , 0.400708 , 0.350838 , 0.333701 , 0.322408 , 0.317856 , 0.309536 , 0.394157 , 0.349098 , 0.29744 , 0.301552 , 0.278362 , 0.303015 , 0.299563 , 0.365909 , 0.305109 , 0.333816 , 0.356901 , 0.315064 , 0.333434 , 0.358354 , 0.330192 , 0.270846 , 0.540687 , 0.502379 , 0.505133 , 0.414899 , 0.35538 , 0.339774 , 0.27993 , 0.314767 , 0.376954 , 0.335681 
 926 , 0.320362 , 0.235304 , 0.379038 , 0.347927 , 0.34335 , 0.363555 , 0.406613 , 0.459606 , 0.3716 , 0.368738 , 0.326393 , 0.479675 , 0.480533 , 0.427213 , 0.320256 , 0.330247 , 0.303038 , 0.342454 , 0.260317 , 0.365819 , 0.415796 , 0.343119 , 0.335007 , 0.339689 , 0.347368 , 0.414042 , 0.475041 , 0.364104 , 0.386245 , 0.400033 , 0.35101 , 0.333523 , 0.322279 , 0.317702 , 0.309696 , 0.393953 , 0.348833 , 0.297315 , 0.301438 , 0.278199 , 0.302942 , 0.299531 , 0.365684 , 0.305052 , 0.33361 , 0.356608 , 0.314889 , 0.333166 , 0.358285 , 0.330006 , 0.27052 , 0.539672 , 0.501373 , 0.504167 , 0.414023 , 0.355211 , 0.338735 , 0.278912 , 0.314089 , 0.376186 , 0.335431 
 927 , 0.319975 , 0.235027 , 0.378621 , 0.34746 , 0.342976 , 0.363228 , 0.406096 , 0.458691 , 0.371752 , 0.368392 , 0.325336 , 0.478283 , 0.478164 , 0.424712 , 0.319758 , 0.329751 , 0.302325 , 0.342158 , 0.259161 , 0.364716 , 0.415202 , 0.342897 , 0.33456 , 0.339389 , 0.347174 , 0.412906 , 0.473769 , 0.363859 , 0.385263 , 0.398823 , 0.350693 , 0.333131 , 0.321631 , 0.317324 , 0.30947 , 0.393521 , 0.348377 , 0.296915 , 0.300975 , 0.277826 , 0.302601 , 0.299142 , 0.365041 , 0.304809 , 0.332974 , 0.355994 , 0.314634 , 0.33254 , 0.357739 , 0.328973 , 0.269588 , 0.537993 , 0.499717 , 0.502437 , 0.412531 , 0.354319 , 0.337172 , 0.277757 , 0.312525 , 0.374906 , 0.334324 
 928 , 0.319541 , 0.234793 , 0.378087 , 0.34697 , 0.342443 , 0.362743 , 0.405137 , 0.457352 , 0.371856 , 0.367648 , 0.323609 , 0.475817 , 0.474471 , 0.421119 , 0.318684 , 0.328724 , 0.300846 , 0.341436 , 0.257236 , 0.363171 , 0.414529 , 0.342403 , 0.334048 , 0.339103 , 0.34684 , 0.411239 , 0.472058 , 0.362982 , 0.38392 , 0.39719 , 0.350449 , 0.332782 , 0.321027 , 0.316969 , 0.309192 , 0.393043 , 0.347917 , 0.296499 , 0.300368 , 0.277456 , 0.302332 , 0.298783 , 0.364517 , 0.304346 , 0.332323 , 0.355454 , 0.314386 , 0.331984 , 0.357339 , 0.327428 , 0.268213 , 0.535161 , 0.497263 , 0.499915 , 0.41075 , 0.353181 , 0.335095 , 0.27618 , 0.310348 , 0.373122 , 0.332941 
 929 , 0.319016 , 0.234507 , 0.377435 , 0.34637 , 0.341789 , 0.362125 , 0.40393 , 0.455644 , 0.371964 , 0.366736 , 0.321443 , 0.472714 , 0.469873 , 0.416601 , 0.317307 , 0.327409 , 0.298983 , 0.340495 , 0.254822 , 0.361205 , 0.413698 , 0.341769 , 0.333416 , 0.338735 , 0.34641 , 0.409127 , 0.469893 , 0.361852 , 0.382218 , 0.395112 , 0.350142 , 0.332344 , 0.32027 , 0.316528 , 0.308833 , 0.392452 , 0.347351 , 0.29598 , 0.29963 , 0.276999 , 0.301997 , 0.298336 , 0.363864 , 0.303766 , 0.331515 , 0.354783 , 0.314071 , 0.331302 , 0.356836 , 0.325478 , 0.266492 , 0.531609 , 0.494183 , 0.496762 , 0.408541 , 0.35176 , 0.332506 , 0.274198 , 0.307619 , 0.370882 , 0.331222 
 930 , 0.318331 , 0.234135 , 0.376357 , 0.346219 , 0.341244 , 0.361695 , 0.402928 , 0.454543 , 0.371855 , 0.366288 , 0.321346 , 0.471004 , 0.466743 , 0.415078 , 0.315608 , 0.326753 , 0.298071 , 0.339877 , 0.254034 , 0.360469 , 0.413048 , 0.341676 , 0.333044 , 0.33845 , 0.346229 , 0.408446 , 0.469015 , 0.361534 , 0.381091 , 0.394296 , 0.350098 , 0.332049 , 0.319859 , 0.316411 , 0.308583 , 0.392216 , 0.346962 , 0.295659 , 0.299106 , 0.276826 , 0.302041 , 0.298533 , 0.363413 , 0.303247 , 0.331084 , 0.354449 , 0.313668 , 0.330923 , 0.357022 , 0.324712 , 0.265842 , 0.529383 , 0.493093 , 0.494892 , 0.407159 , 0.350892 , 0.330692 , 0.272796 , 0.306281 , 0.369232 , 0.33038 
 931 , 0.317489 , 0.233669 , 0.375084 , 0.346008 , 0.340588 , 0.360642 , 0.401319 , 0.451983 , 0.371258 , 0.366082 , 0.320869 , 0.46817 , 0.463015 , 0.412747 , 0.313003 , 0.325415 , 0.296745 , 0.338315 , 0.253135 , 0.359079 , 0.41228 , 0.341633 , 0.332479 , 0.337696 , 0.345784 , 0.407125 , 0.466963 , 0.360987 , 0.379357 , 0.392551 , 0.349864 , 0.331545 , 0.319154 , 0.316109 , 0.308051 , 0.391729 , 0.346282 , 0.29506 , 0.29849 , 0.276447 , 0.301728 , 0.298521 , 0.362713 , 0.302763 , 0.33052 , 0.353822 , 0.313074 , 0.330328 , 0.357121 , 0.323436 , 0.264796 , 0.526304 , 0.491066 , 0.492162 , 0.405521 , 0.349763 , 0.328227 , 0.270906 , 0.304448 , 0.366986 , 0.329181 
 932 , 0.316427 , 0.23307 , 0.373515 , 0.345709 , 0.339774 , 0.359178 , 0.399174 , 0.448408 , 0.370388 , 0.365825 , 0.320039 , 0.464272 , 0.458151 , 0.409485 , 0.309542 , 0.323507 , 0.294917 , 0.336069 , 0.251897 , 0.357093 , 0.411271 , 0.341539 , 0.331723 , 0.336636 , 0.345141 , 0.405223 , 0.464024 , 0.360159 , 0.376973 , 0.39005 , 0.349507 , 0.330866 , 0.318202 , 0.315653 , 0.307302 , 0.39102 , 0.345368 , 0.294235 , 0.297693 , 0.275915 , 0.301223 , 0.298416 , 0.361769 , 0.302193 , 0.329793 , 0.352934 , 0.312298 , 0.329525 , 0.357155 , 0.32166 , 0.263322 , 0.522186 , 0.488177 , 0.488497 , 0.403385 , 0.348269 , 0.324973 , 0.26839 , 0.301977 , 0.36404 , 0.327574 
 933 , 0.315716 , 0.232855 , 0.372699 , 0.345711 , 0.339133 , 0.35811 , 0.397498 , 0.446268 , 0.369703 , 0.365163 , 0.319671 , 0.461493 , 0.45443 , 0.406477 , 0.307827 , 0.322425 , 0.294549 , 0.334552 , 0.251257 , 0.356395 , 0.410997 , 0.341806 , 0.331405 , 0.336046 , 0.344843 , 0.404026 , 0.461604 , 0.359785 , 0.375544 , 0.388872 , 0.349474 , 0.330436 , 0.317653 , 0.315403 , 0.306767 , 0.390728 , 0.344672 , 0.293682 , 0.297162 , 0.275643 , 0.300936 , 0.298192 , 0.361298 , 0.301935 , 0.329427 , 0.352329 , 0.311983 , 0.329044 , 0.357152 , 0.320599 , 0.262567 , 0.519535 , 0.485918 , 0.486281 , 0.401544 , 0.347295 , 0.322728 , 0.266885 , 0.300391 , 0.361985 , 0.326471 
 934 , 0.315299 , 0.232976 , 0.372664 , 0.345937 , 0.338675 , 0.357591 , 0.39607 , 0.445338 , 0.369215 , 0.363467 , 0.319691 , 0.45989 , 0.451459 , 0.403518 , 0.307556 , 0.321804 , 0.295077 , 0.333261 , 0.250742 , 0.356451 , 0.411133 , 0.341997 , 0.331326 , 0.335816 , 0.34465 , 0.403125 , 0.459359 , 0.358917 , 0.374285 , 0.388533 , 0.349602 , 0.330068 , 0.317412 , 0.315093 , 0.306249 , 0.390577 , 0.34405 , 0.293348 , 0.296757 , 0.275474 , 0.300816 , 0.29775 , 0.361059 , 0.301828 , 0.329341 , 0.351783 , 0.31187 , 0.328712 , 0.356775 , 0.319947 , 0.262091 , 0.517746 , 0.483846 , 0.484986 , 0.39941 , 0.346536 , 0.321106 , 0.265982 , 0.299224 , 0.36045 , 0.325646 
 935 , 0.314748 , 0.233036 , 0.372614 , 0.34614 , 0.338139 , 0.357036 , 0.394 , 0.443786 , 0.368554 , 0.36076 , 0.31941 , 0.457704 , 0.447154 , 0.399512 , 0.306628 , 0.320487 , 0.294922 , 0.331007 , 0.249502 , 0.355722 , 0.410892 , 0.341705 , 0.330958 , 0.335403 , 0.344145 , 0.401428 , 0.456074 , 0.356759 , 0.371745 , 0.387421 , 0.349548 , 0.329436 , 0.31697 , 0.314402 , 0.305413 , 0.390088 , 0.343128 , 0.292907 , 0.296117 , 0.275107 , 0.300602 , 0.297145 , 0.360493 , 0.301511 , 0.32912 , 0.350931 , 0.311448 , 0.328103 , 0.355989 , 0.318699 , 0.260941 , 0.514721 , 0.48071 , 0.482617 , 0.396163 , 0.345222 , 0.31859 , 0.264329 , 0.297155 , 0.358113 , 0.3243 
 936 , 0.314238 , 0.233033 , 0.372805 , 0.346255 , 0.337903 , 0.356836 , 0.392744 , 0.442539 , 0.368277 , 0.358694 , 0.319431 , 0.456435 , 0.444142 , 0.396734 , 0.306444 , 0.320086 , 0.295179 , 0.330325 , 0.248915 , 0.355642 , 0.410796 , 0.341561 , 0.330804 , 0.335107 , 0.343849 , 0.400362 , 0.453804 , 0.355105 , 0.369881 , 0.386749 , 0.349677 , 0.329093 , 0.316634 , 0.313964 , 0.304997 , 0.389712 , 0.342343 , 0.292636 , 0.295697 , 0.27479 , 0.300469 , 0.296724 , 0.360209 , 0.301438 , 0.329141 , 0.350284 , 0.311119 , 0.327841 , 0.355466 , 0.317984 , 0.260346 , 0.512243 , 0.477948 , 0.480784 , 0.393497 , 0.344045 , 0.316732 , 0.263368 , 0.295775 , 0.356659 , 0.323411 
 937 , 0.314036 , 0.232836 , 0.37361 , 0.346075 , 0.338695 , 0.35766 , 0.394298 , 0.442596 , 0.369105 , 0.359206 , 0.320076 , 0.457956 , 0.445715 , 0.398363 , 0.308295 , 0.322437 , 0.296597 , 0.334518 , 0.250434 , 0.357361 , 0.411175 , 0.341898 , 0.331371 , 0.335277 , 0.344314 , 0.401351 , 0.455052 , 0.355628 , 0.370632 , 0.387574 , 0.35028 , 0.329742 , 0.316724 , 0.314438 , 0.305916 , 0.389822 , 0.342188 , 0.292963 , 0.296063 , 0.27471 , 0.300652 , 0.297018 , 0.360891 , 0.302076 , 0.329882 , 0.350486 , 0.311198 , 0.328637 , 0.355956 , 0.318971 , 0.261607 , 0.512154 , 0.47723 , 0.480995 , 0.393483 , 0.343649 , 0.317435 , 0.264801 , 0.296822 , 0.358241 , 0.324094 
 938 , 0.314093 , 0.232738 , 0.374387 , 0.345932 , 0.33962 , 0.35781 , 0.395635 , 0.442074 , 0.369334 , 0.359843 , 0.319044 , 0.456973 , 0.445487 , 0.398395 , 0.308462 , 0.323827 , 0.297554 , 0.338138 , 0.25158 , 0.357987 , 0.411587 , 0.342138 , 0.331985 , 0.33521 , 0.344785 , 0.401192 , 0.454679 , 0.356318 , 0.370714 , 0.387589 , 0.350864 , 0.330511 , 0.316927 , 0.315109 , 0.306765 , 0.38992 , 0.341923 , 0.293283 , 0.296519 , 0.274758 , 0.301022 , 0.297479 , 0.361754 , 0.30242 , 0.330558 , 0.350836 , 0.311371 , 0.329411 , 0.356729 , 0.319324 , 0.262498 , 0.511113 , 0.476104 , 0.480076 , 0.393714 , 0.343182 , 0.317655 , 0.266031 , 0.297311 , 0.359572 , 0.324321 
 939 , 0.314149 , 0.232644 , 0.375191 , 0.345793 , 0.340578 , 0.357968 , 0.397017 , 0.441551 , 0.369559 , 0.360501 , 0.317991 , 0.455972 , 0.445254 , 0.398428 , 0.308646 , 0.325266 , 0.298559 , 0.341905 , 0.252772 , 0.358627 , 0.412004 , 0.342378 , 0.332616 , 0.335149 , 0.345283 , 0.401026 , 0.454302 , 0.357049 , 0.370802 , 0.387617 , 0.351472 , 0.331307 , 0.317137 , 0.31581 , 0.307644 , 0.39003 , 0.341654 , 0.293613 , 0.296991 , 0.274812 , 0.301408 , 0.297965 , 0.362645 , 0.302772 , 0.331252 , 0.351194 , 0.311551 , 0.330203 , 0.357532 , 0.319689 , 0.263426 , 0.510045 , 0.47494 , 0.479134 , 0.393964 , 0.342694 , 0.317889 , 0.267323 , 0.297816 , 0.360956 , 0.324561 
 940 , 0.314255 , 0.232112 , 0.375452 , 0.345916 , 0.340915 , 0.358527 , 0.397514 , 0.441997 , 0.369215 , 0.361109 , 0.317378 , 0.45459 , 0.444186 , 0.398732 , 0.307221 , 0.326124 , 0.29972 , 0.343003 , 0.25282 , 0.359342 , 0.412534 , 0.342811 , 0.333323 , 0.335576 , 0.345659 , 0.401132 , 0.453564 , 0.357785 , 0.37036 , 0.387202 , 0.351997 , 0.331876 , 0.317579 , 0.315967 , 0.307835 , 0.390554 , 0.341629 , 0.293905 , 0.29722 , 0.275066 , 0.301744 , 0.298337 , 0.36339 , 0.302614 , 0.331482 , 0.351896 , 0.311489 , 0.330951 , 0.357986 , 0.320244 , 0.263324 , 0.509806 , 0.47483 , 0.478686 , 0.394272 , 0.343525 , 0.319539 , 0.267171 , 0.298291 , 0.361256 , 0.325007 
 941 , 0.314095 , 0.231311 , 0.375553 , 0.345895 , 0.340853 , 0.359179 , 0.397279 , 0.442045 , 0.368624 , 0.361294 , 0.316584 , 0.452912 , 0.443166 , 0.399112 , 0.30609 , 0.32716 , 0.300191 , 0.343607 , 0.252244 , 0.360501 , 0.412687 , 0.342987 , 0.333642 , 0.335775 , 0.345558 , 0.401245 , 0.452529 , 0.357246 , 0.369518 , 0.385792 , 0.352295 , 0.332292 , 0.317751 , 0.315672 , 0.307676 , 0.390633 , 0.341647 , 0.29411 , 0.297283 , 0.275192 , 0.301723 , 0.298395 , 0.364057 , 0.302634 , 0.331499 , 0.352113 , 0.311369 , 0.331527 , 0.358067 , 0.320677 , 0.262692 , 0.508208 , 0.473426 , 0.478595 , 0.393933 , 0.343972 , 0.320641 , 0.266385 , 0.298231 , 0.361331 , 0.325455 
 942 , 0.313901 , 0.230468 , 0.37566 , 0.345866 , 0.340752 , 0.359845 , 0.39697 , 0.442051 , 0.368002 , 0.361435 , 0.315763 , 0.451199 , 0.442133 , 0.399522 , 0.304981 , 0.328244 , 0.300602 , 0.344185 , 0.251596 , 0.361735 , 0.412793 , 0.34315 , 0.333921 , 0.335946 , 0.345421 , 0.401375 , 0.451453 , 0.356584 , 0.368638 , 0.384271 , 0.352569 , 0.332704 , 0.317897 , 0.315318 , 0.307478 , 0.390666 , 0.341678 , 0.294307 , 0.297323 , 0.275295 , 0.301674 , 0.298422 , 0.364723 , 0.302673 , 0.331495 , 0.352288 , 0.311248 , 0.332095 , 0.358101 , 0.321122 , 0.261997 , 0.506436 , 0.471873 , 0.478549 , 0.393527 , 0.344385 , 0.321703 , 0.265531 , 0.298104 , 0.36138 , 0.325918 
 943 , 0.313936 , 0.23011 , 0.375915 , 0.345894 , 0.340799 , 0.359868 , 0.395889 , 0.442237 , 0.367489 , 0.360674 , 0.314552 , 0.449948 , 0.44068 , 0.398776 , 0.303972 , 0.329467 , 0.300677 , 0.344138 , 0.250936 , 0.362764 , 0.412406 , 0.343378 , 0.334083 , 0.336246 , 0.345541 , 0.400804 , 0.449993 , 0.356031 , 0.368285 , 0.383734 , 0.352637 , 0.332771 , 0.317892 , 0.315041 , 0.307438 , 0.390504 , 0.341504 , 0.294242 , 0.297401 , 0.275128 , 0.301709 , 0.298315 , 0.365072 , 0.302506 , 0.331522 , 0.352257 , 0.311737 , 0.332182 , 0.35785 , 0.321675 , 0.261489 , 0.504469 , 0.47033 , 0.478005 , 0.392423 , 0.343668 , 0.322082 , 0.265226 , 0.297872 , 0.360963 , 0.325901 
 944 , 0.314118 , 0.230164 , 0.376293 , 0.346033 , 0.341133 , 0.359667 , 0.394483 , 0.442075 , 0.367243 , 0.359667 , 0.312916 , 0.448611 , 0.438458 , 0.396526 , 0.302365 , 0.330139 , 0.300123 , 0.343049 , 0.250072 , 0.362768 , 0.411941 , 0.34351 , 0.334243 , 0.33635 , 0.345834 , 0.399456 , 0.448177 , 0.355616 , 0.367505 , 0.383227 , 0.352669 , 0.332634 , 0.317662 , 0.314742 , 0.307509 , 0.390315 , 0.34116 , 0.293921 , 0.29742 , 0.274754 , 0.301832 , 0.29808 , 0.365145 , 0.302148 , 0.331495 , 0.352217 , 0.312292 , 0.331893 , 0.357479 , 0.321903 , 0.261075 , 0.502495 , 0.46842 , 0.476846 , 0.390912 , 0.342227 , 0.321884 , 0.265017 , 0.297356 , 0.360164 , 0.32551 
 945 , 0.314308 , 0.230328 , 0.376703 , 0.346225 , 0.341602 , 0.359523 , 0.393087 , 0.441604 , 0.367123 , 0.358754 , 0.311106 , 0.447032 , 0.435823 , 0.393602 , 0.300313 , 0.330384 , 0.299236 , 0.34143 , 0.249055 , 0.362138 , 0.411569 , 0.343547 , 0.334437 , 0.336292 , 0.346152 , 0.397773 , 0.446209 , 0.355235 , 0.366245 , 0.382411 , 0.352738 , 0.332465 , 0.317321 , 0.314399 , 0.307605 , 0.390155 , 0.340752 , 0.293492 , 0.2974 , 0.274313 , 0.301969 , 0.297807 , 0.365141 , 0.301715 , 0.331415 , 0.352223 , 0.312689 , 0.331506 , 0.357108 , 0.321862 , 0.260661 , 0.50057 , 0.466247 , 0.475393 , 0.389323 , 0.340616 , 0.321491 , 0.264687 , 0.296667 , 0.359243 , 0.325019 
 946 , 0.314355 , 0.230335 , 0.376867 , 0.346351 , 0.341929 , 0.359294 , 0.392012 , 0.440453 , 0.366831 , 0.357913 , 0.310204 , 0.445706 , 0.433539 , 0.390839 , 0.298434 , 0.330394 , 0.298163 , 0.340133 , 0.248071 , 0.361334 , 0.411255 , 0.343346 , 0.334636 , 0.335954 , 0.346424 , 0.396263 , 0.444397 , 0.354429 , 0.364971 , 0.381561 , 0.35276 , 0.332362 , 0.316991 , 0.314382 , 0.30773 , 0.389909 , 0.34044 , 0.292992 , 0.297189 , 0.273965 , 0.302053 , 0.297748 , 0.365215 , 0.30153 , 0.331188 , 0.352128 , 0.312992 , 0.331143 , 0.357056 , 0.321612 , 0.26021 , 0.498181 , 0.463875 , 0.473938 , 0.387933 , 0.339239 , 0.320637 , 0.263884 , 0.295591 , 0.358518 , 0.324518 
 947 , 0.314172 , 0.229993 , 0.376606 , 0.346342 , 0.342029 , 0.358868 , 0.391649 , 0.438393 , 0.366084 , 0.357089 , 0.311 , 0.44498 , 0.431977 , 0.38871 , 0.297108 , 0.329997 , 0.29692 , 0.339333 , 0.247165 , 0.360387 , 0.410905 , 0.34281 , 0.334759 , 0.335307 , 0.346611 , 0.395162 , 0.442967 , 0.352704 , 0.363801 , 0.380713 , 0.352677 , 0.332342 , 0.31676 , 0.31499 , 0.3079 , 0.389483 , 0.340276 , 0.292409 , 0.296641 , 0.273781 , 0.30206 , 0.298088 , 0.365383 , 0.301655 , 0.330742 , 0.35185 , 0.313211 , 0.330868 , 0.357529 , 0.321029 , 0.259503 , 0.49513 , 0.461253 , 0.472225 , 0.386922 , 0.338461 , 0.319061 , 0.262279 , 0.294008 , 0.358059 , 0.323985 
 948 , 0.314023 , 0.229489 , 0.37637 , 0.346286 , 0.342198 , 0.358361 , 0.391642 , 0.436845 , 0.364926 , 0.35602 , 0.312186 , 0.444616 , 0.43065 , 0.387329 , 0.296338 , 0.329538 , 0.295951 , 0.338515 , 0.246327 , 0.359802 , 0.410227 , 0.342423 , 0.334743 , 0.334959 , 0.346755 , 0.394298 , 0.44177 , 0.350464 , 0.362882 , 0.379954 , 0.352508 , 0.332329 , 0.316779 , 0.31577 , 0.308125 , 0.388995 , 0.340082 , 0.291899 , 0.296059 , 0.27362 , 0.302047 , 0.298535 , 0.365529 , 0.30166 , 0.330375 , 0.351572 , 0.313627 , 0.330736 , 0.358046 , 0.320488 , 0.258402 , 0.49224 , 0.458762 , 0.469891 , 0.386005 , 0.338173 , 0.317526 , 0.26059 , 0.292655 , 0.357425 , 0.323334 
 949 , 0.313939 , 0.229025 , 0.376166 , 0.346265 , 0.342334 , 0.357897 , 0.39163 , 0.435571 , 0.363795 , 0.35494 , 0.313353 , 0.444245 , 0.42943 , 0.385986 , 0.295553 , 0.329097 , 0.295057 , 0.337816 , 0.245562 , 0.359349 , 0.409619 , 0.342063 , 0.334732 , 0.334696 , 0.346951 , 0.393488 , 0.440647 , 0.34833 , 0.362009 , 0.379214 , 0.352379 , 0.332325 , 0.31687 , 0.316527 , 0.308403 , 0.388565 , 0.339872 , 0.291441 , 0.295526 , 0.273488 , 0.302082 , 0.298989 , 0.365697 , 0.301685 , 0.330071 , 0.351351 , 0.31402 , 0.330639 , 0.358601 , 0.319972 , 0.257375 , 0.489592 , 0.456373 , 0.467599 , 0.385138 , 0.337979 , 0.316157 , 0.258944 , 0.291441 , 0.356779 , 0.322776 
 950 , 0.31443 , 0.228932 , 0.376327 , 0.346714 , 0.342162 , 0.357896 , 0.391577 , 0.437373 , 0.362923 , 0.353658 , 0.314377 , 0.443672 , 0.429542 , 0.385045 , 0.294682 , 0.328811 , 0.294906 , 0.338488 , 0.245571 , 0.360468 , 0.409578 , 0.341947 , 0.334752 , 0.335272 , 0.347753 , 0.393316 , 0.44041 , 0.347359 , 0.361534 , 0.37854 , 0.352717 , 0.332333 , 0.317692 , 0.317083 , 0.309117 , 0.388701 , 0.339564 , 0.291465 , 0.295471 , 0.273644 , 0.302477 , 0.299386 , 0.366122 , 0.301922 , 0.330451 , 0.351749 , 0.314296 , 0.330836 , 0.359509 , 0.319798 , 0.257166 , 0.489682 , 0.455141 , 0.465642 , 0.384795 , 0.338901 , 0.316697 , 0.257793 , 0.291806 , 0.356077 , 0.323113 
 951 , 0.314813 , 0.229205 , 0.376249 , 0.347052 , 0.34155 , 0.357491 , 0.39061 , 0.437848 , 0.362427 , 0.352339 , 0.313646 , 0.442317 , 0.42784 , 0.382532 , 0.292733 , 0.327782 , 0.294546 , 0.339612 , 0.244876 , 0.360901 , 0.409674 , 0.341523 , 0.334909 , 0.335564 , 0.348031 , 0.392234 , 0.438835 , 0.346675 , 0.360614 , 0.378134 , 0.35312 , 0.332036 , 0.318071 , 0.317074 , 0.309661 , 0.388725 , 0.339235 , 0.291324 , 0.295363 , 0.273768 , 0.30257 , 0.299456 , 0.366287 , 0.302139 , 0.330672 , 0.35198 , 0.314525 , 0.330968 , 0.360067 , 0.319561 , 0.257181 , 0.489061 , 0.453231 , 0.46384 , 0.384067 , 0.338876 , 0.317065 , 0.256042 , 0.291809 , 0.355058 , 0.323339 
 952 , 0.315192 , 0.22948 , 0.37617 , 0.347389 , 0.340943 , 0.357082 , 0.389648 , 0.438299 , 0.361937 , 0.351031 , 0.312918 , 0.440978 , 0.42617 , 0.380054 , 0.290808 , 0.326773 , 0.294198 , 0.340718 , 0.244181 , 0.361317 , 0.409779 , 0.341105 , 0.335054 , 0.335854 , 0.348298 , 0.391158 , 0.437283 , 0.346014 , 0.359716 , 0.377752 , 0.353512 , 0.331736 , 0.318447 , 0.317053 , 0.310193 , 0.388749 , 0.338911 , 0.291177 , 0.295259 , 0.273887 , 0.302659 , 0.29953 , 0.366442 , 0.302353 , 0.330882 , 0.352218 , 0.314761 , 0.331089 , 0.360606 , 0.319337 , 0.257209 , 0.488442 , 0.451363 , 0.462071 , 0.383345 , 0.338839 , 0.317422 , 0.254322 , 0.291806 , 0.354061 , 0.323572 
 953 , 0.315451 , 0.229887 , 0.376964 , 0.347804 , 0.341561 , 0.357107 , 0.389934 , 0.439058 , 0.362491 , 0.35064 , 0.312294 , 0.441142 , 0.425453 , 0.378851 , 0.291274 , 0.326847 , 0.295237 , 0.342572 , 0.245146 , 0.363449 , 0.40997 , 0.341588 , 0.335666 , 0.336516 , 0.348869 , 0.390909 , 0.436902 , 0.346051 , 0.35971 , 0.377599 , 0.353842 , 0.331865 , 0.318752 , 0.317178 , 0.311104 , 0.388923 , 0.338627 , 0.29114 , 0.295451 , 0.274208 , 0.302974 , 0.299619 , 0.366883 , 0.302428 , 0.331775 , 0.352456 , 0.315425 , 0.331793 , 0.361248 , 0.320103 , 0.257866 , 0.488325 , 0.450113 , 0.461062 , 0.382572 , 0.338064 , 0.318403 , 0.254726 , 0.292383 , 0.35386 , 0.323868 
