JUL26LOF00140.spu,JUL26LOF00139.spu,JUL26LOF00138.spu,JUL26LOF00137.spu,JUL26LOF00136.spu,
Wavelength,JUL26LOF00141.spu,JUL26LOF00142.spu,JUL26LOF00143.spu,JUL26LOF00144.spu,JUL26LOF00145.spu,JUL26LOF00146.spu,JUL26LOF00147.spu,JUL26LOF00148.spu,JUL26LOF00149.spu,JUL26LOF00150.spu,JUL26LOF00151.spu,JUL26LOF00152.spu,JUL26LOF00153.spu,JUL26LOF00154.spu,JUL26LOF00155.spu,JUL26LOF00156.spu,JUL26LOF00157.spu,JUL26LOF00158.spu,JUL26LOF00159.spu,JUL26LOF00160.spu,JUL26LOF00161.spu,JUL26LOF00162.spu,JUL26LOF00163.spu,JUL26LOF00164.spu,JUL26LOF00165.spu
  (nm),7/26/2016 ,7/26/2016 ,7/26/2016 ,7/26/2016 ,7/26/2016 ,7/26/2016 ,7/26/2016 ,7/26/2016 ,7/26/2016 ,7/26/2016 ,7/26/2016 ,7/26/2016 ,7/26/2016 ,7/26/2016 ,7/26/2016 ,7/26/2016 ,7/26/2016 ,7/26/2016 ,7/26/2016 ,7/26/2016 ,7/26/2016 ,7/26/2016 ,7/26/2016 ,7/26/2016 ,7/26/2016 
  time  ,:46:48 A,:47:00 A,:47:08 A,:47:20 A,:47:27 A,:48:09 A,:48:17 A,:48:25 A,:48:32 A,:48:38 A,:49:24 A,:49:31 A,:49:40 A,:49:50 A,:49:57 A,:50:35 A,:50:44 A,:50:52 A,:51:00 A,:51:07 A,:02:15 P,:02:30 P,:02:40 P,:02:49 P,:03:06 P
temp C,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW
,,,,,,,,,,,,,,,,,,,,,,,,,
 1008 , 0.4623 , 0.416022 , 0.362304 , 0.542405 , 0.439566 , 0.379985 , 0.385933 , 0.427379 , 0.33574 , 0.360222 , 0.428416 , 0.384953 , 0.410856 , 0.382821 , 0.431813 , 0.455989 , 0.424927 , 0.313042 , 0.354167 , 0.375885 , 0.392265 , 0.355937 , 0.417522 , 0.419831 , 0.388392 
 1009 , 0.461136 , 0.414654 , 0.361637 , 0.540303 , 0.440917 , 0.381367 , 0.384573 , 0.428516 , 0.33626 , 0.360374 , 0.429119 , 0.384836 , 0.410965 , 0.383481 , 0.430928 , 0.456823 , 0.424919 , 0.312977 , 0.354479 , 0.374897 , 0.391753 , 0.355579 , 0.417839 , 0.419889 , 0.3869 
 1010 , 0.458968 , 0.413568 , 0.362367 , 0.538486 , 0.441736 , 0.382135 , 0.38353 , 0.428661 , 0.336926 , 0.359782 , 0.429497 , 0.383849 , 0.411195 , 0.384068 , 0.429731 , 0.458154 , 0.424922 , 0.313043 , 0.354434 , 0.373614 , 0.391406 , 0.355482 , 0.416826 , 0.420063 , 0.385867 
 1011 , 0.456052 , 0.412719 , 0.363967 , 0.537291 , 0.442037 , 0.382128 , 0.383055 , 0.428135 , 0.337331 , 0.358682 , 0.429677 , 0.382467 , 0.411375 , 0.384441 , 0.428418 , 0.459596 , 0.424958 , 0.313107 , 0.353801 , 0.372004 , 0.391148 , 0.355626 , 0.414481 , 0.420239 , 0.385057 
 1012 , 0.45402 , 0.412394 , 0.364858 , 0.536875 , 0.442494 , 0.38076 , 0.382923 , 0.427787 , 0.336751 , 0.357002 , 0.429357 , 0.381948 , 0.411107 , 0.384288 , 0.427851 , 0.460878 , 0.425228 , 0.313291 , 0.352675 , 0.370443 , 0.390581 , 0.354761 , 0.4118 , 0.420342 , 0.383482 
 1013 , 0.453958 , 0.412586 , 0.364794 , 0.537141 , 0.443079 , 0.378625 , 0.382355 , 0.427882 , 0.335512 , 0.355147 , 0.428505 , 0.382214 , 0.410746 , 0.383693 , 0.428349 , 0.462147 , 0.425539 , 0.313725 , 0.351502 , 0.36948 , 0.389745 , 0.353059 , 0.409896 , 0.420754 , 0.381916 
 1014 , 0.456671 , 0.412643 , 0.36426 , 0.536962 , 0.443563 , 0.378192 , 0.379656 , 0.428643 , 0.335237 , 0.354363 , 0.427606 , 0.382149 , 0.41135 , 0.383407 , 0.429545 , 0.463897 , 0.425311 , 0.31447 , 0.351493 , 0.369922 , 0.389077 , 0.351912 , 0.410874 , 0.422185 , 0.382455 
 1015 , 0.458886 , 0.412603 , 0.363868 , 0.536894 , 0.4441 , 0.377627 , 0.376715 , 0.428665 , 0.33441 , 0.353566 , 0.426697 , 0.381691 , 0.41194 , 0.382675 , 0.430398 , 0.465131 , 0.424908 , 0.314769 , 0.351256 , 0.370227 , 0.388285 , 0.350821 , 0.411719 , 0.423375 , 0.382618 
 1016 , 0.4587 , 0.412132 , 0.364129 , 0.537288 , 0.444724 , 0.37664 , 0.373184 , 0.425657 , 0.331444 , 0.352917 , 0.425915 , 0.379711 , 0.412382 , 0.380232 , 0.429756 , 0.464041 , 0.423829 , 0.313219 , 0.350125 , 0.369956 , 0.387159 , 0.350168 , 0.411889 , 0.423401 , 0.381232 
 1017 , 0.457803 , 0.414074 , 0.362504 , 0.53928 , 0.447086 , 0.374824 , 0.371096 , 0.421465 , 0.328161 , 0.351385 , 0.427368 , 0.379675 , 0.411577 , 0.378079 , 0.428455 , 0.462382 , 0.425236 , 0.311334 , 0.34921 , 0.369386 , 0.386787 , 0.348473 , 0.410883 , 0.421801 , 0.377922 
 1018 , 0.456826 , 0.416193 , 0.360756 , 0.541425 , 0.449621 , 0.372879 , 0.368922 , 0.417032 , 0.324676 , 0.349745 , 0.428968 , 0.379668 , 0.410702 , 0.375804 , 0.427061 , 0.460604 , 0.426774 , 0.309335 , 0.348247 , 0.368771 , 0.386406 , 0.346663 , 0.409784 , 0.420064 , 0.37437 
 1019 , 0.458251 , 0.417573 , 0.357746 , 0.543519 , 0.448708 , 0.372272 , 0.370469 , 0.416525 , 0.32524 , 0.349825 , 0.431977 , 0.379567 , 0.410019 , 0.376221 , 0.426441 , 0.4595 , 0.42833 , 0.307963 , 0.347434 , 0.368753 , 0.385929 , 0.346415 , 0.40905 , 0.417832 , 0.375137 
 1020 , 0.458915 , 0.415823 , 0.35528 , 0.543172 , 0.445463 , 0.371547 , 0.372603 , 0.417971 , 0.326682 , 0.349276 , 0.433117 , 0.377817 , 0.409302 , 0.376237 , 0.425634 , 0.456897 , 0.426754 , 0.30625 , 0.344967 , 0.368229 , 0.384812 , 0.345477 , 0.407672 , 0.414394 , 0.375332 
 1021 , 0.459126 , 0.412538 , 0.35305 , 0.541628 , 0.441137 , 0.37068 , 0.374944 , 0.420269 , 0.328442 , 0.348327 , 0.433312 , 0.375224 , 0.408525 , 0.375942 , 0.424662 , 0.453469 , 0.423621 , 0.304287 , 0.341608 , 0.367407 , 0.38335 , 0.344099 , 0.405919 , 0.410291 , 0.375066 
 1022 , 0.458806 , 0.408933 , 0.350102 , 0.540228 , 0.438317 , 0.369201 , 0.374992 , 0.422356 , 0.329619 , 0.347099 , 0.431387 , 0.374203 , 0.407055 , 0.376016 , 0.423546 , 0.450206 , 0.420608 , 0.30283 , 0.339158 , 0.366033 , 0.3819 , 0.341795 , 0.404999 , 0.407156 , 0.373952 
 1023 , 0.457868 , 0.406189 , 0.346987 , 0.539452 , 0.437613 , 0.366912 , 0.37336 , 0.423069 , 0.33015 , 0.346478 , 0.428113 , 0.374635 , 0.404749 , 0.376334 , 0.422123 , 0.448625 , 0.418899 , 0.302093 , 0.33821 , 0.365178 , 0.380482 , 0.34013 , 0.404355 , 0.405143 , 0.373625 
 1024 , 0.456428 , 0.405112 , 0.344273 , 0.539534 , 0.438841 , 0.363886 , 0.371289 , 0.421743 , 0.330222 , 0.347104 , 0.424755 , 0.375846 , 0.401705 , 0.376687 , 0.420299 , 0.449608 , 0.419163 , 0.301991 , 0.338789 , 0.365719 , 0.379044 , 0.340428 , 0.403301 , 0.403919 , 0.375458 
 1025 , 0.453995 , 0.40357 , 0.342174 , 0.538132 , 0.439998 , 0.361509 , 0.367949 , 0.420153 , 0.329813 , 0.347469 , 0.421701 , 0.375548 , 0.398355 , 0.376204 , 0.418388 , 0.450314 , 0.41895 , 0.300963 , 0.338724 , 0.366191 , 0.377846 , 0.340482 , 0.402216 , 0.402576 , 0.376262 
 1026 , 0.44973 , 0.401346 , 0.341546 , 0.534071 , 0.440612 , 0.360581 , 0.362303 , 0.418514 , 0.328371 , 0.34706 , 0.419588 , 0.372105 , 0.394744 , 0.373994 , 0.416503 , 0.450061 , 0.417426 , 0.298049 , 0.337409 , 0.366203 , 0.377071 , 0.339629 , 0.401231 , 0.401151 , 0.374888 
 1027 , 0.445671 , 0.400362 , 0.34122 , 0.532067 , 0.437911 , 0.359688 , 0.35667 , 0.420519 , 0.326117 , 0.344498 , 0.418779 , 0.36734 , 0.392399 , 0.370986 , 0.415415 , 0.446321 , 0.412433 , 0.294409 , 0.33634 , 0.363103 , 0.374632 , 0.334918 , 0.401156 , 0.40003 , 0.373412 
 1028 , 0.441628 , 0.399494 , 0.340827 , 0.530127 , 0.435062 , 0.358676 , 0.351053 , 0.422658 , 0.323615 , 0.341767 , 0.4179 , 0.362379 , 0.390056 , 0.367948 , 0.414248 , 0.442532 , 0.407269 , 0.290723 , 0.335136 , 0.359833 , 0.371933 , 0.330066 , 0.400991 , 0.398887 , 0.371983 
 1029 , 0.44185 , 0.401901 , 0.339946 , 0.531527 , 0.432172 , 0.356505 , 0.351413 , 0.424921 , 0.31941 , 0.338446 , 0.41691 , 0.358424 , 0.390268 , 0.36703 , 0.412882 , 0.441191 , 0.403053 , 0.289849 , 0.33305 , 0.356592 , 0.367131 , 0.326581 , 0.39933 , 0.398721 , 0.373202 
 1030 , 0.44255 , 0.401281 , 0.336327 , 0.531616 , 0.430544 , 0.354512 , 0.350361 , 0.424082 , 0.314605 , 0.336254 , 0.414438 , 0.354418 , 0.389485 , 0.365829 , 0.409091 , 0.441521 , 0.401542 , 0.287848 , 0.328791 , 0.354563 , 0.363395 , 0.325524 , 0.39589 , 0.398361 , 0.368836 
 1031 , 0.443419 , 0.399794 , 0.331793 , 0.531357 , 0.429177 , 0.352453 , 0.348875 , 0.422346 , 0.309401 , 0.334256 , 0.411443 , 0.350193 , 0.388392 , 0.364486 , 0.404467 , 0.442325 , 0.400685 , 0.28543 , 0.323744 , 0.352743 , 0.359748 , 0.32507 , 0.391804 , 0.397932 , 0.362812 
 1032 , 0.443253 , 0.395664 , 0.329446 , 0.530107 , 0.428664 , 0.34853 , 0.345047 , 0.415968 , 0.303072 , 0.330234 , 0.408396 , 0.345979 , 0.386292 , 0.361449 , 0.399638 , 0.440796 , 0.40049 , 0.28219 , 0.320638 , 0.350741 , 0.355806 , 0.323051 , 0.386566 , 0.394912 , 0.3565 
 1033 , 0.441401 , 0.391555 , 0.328801 , 0.525731 , 0.427078 , 0.344677 , 0.341514 , 0.407677 , 0.295431 , 0.325457 , 0.406088 , 0.342705 , 0.383039 , 0.358892 , 0.396279 , 0.437703 , 0.399118 , 0.279836 , 0.318559 , 0.348123 , 0.35172 , 0.318566 , 0.382122 , 0.389366 , 0.35349 
 1034 , 0.438109 , 0.38821 , 0.329186 , 0.518447 , 0.424059 , 0.341375 , 0.338934 , 0.398733 , 0.286704 , 0.320416 , 0.404483 , 0.340303 , 0.378861 , 0.357322 , 0.39441 , 0.433684 , 0.396278 , 0.278593 , 0.316853 , 0.344851 , 0.347444 , 0.311993 , 0.378745 , 0.381968 , 0.353875 
 1035 , 0.434191 , 0.386467 , 0.329021 , 0.512194 , 0.419477 , 0.339191 , 0.338706 , 0.393418 , 0.281905 , 0.317489 , 0.404211 , 0.338575 , 0.374608 , 0.355486 , 0.392519 , 0.42948 , 0.392983 , 0.277933 , 0.314959 , 0.341975 , 0.344874 , 0.305587 , 0.376007 , 0.375659 , 0.353377 
 1036 , 0.430518 , 0.386191 , 0.328211 , 0.508434 , 0.414235 , 0.337893 , 0.341205 , 0.392713 , 0.282681 , 0.316733 , 0.404931 , 0.337284 , 0.37101 , 0.352828 , 0.390445 , 0.424598 , 0.389626 , 0.277297 , 0.312791 , 0.339509 , 0.34398 , 0.300189 , 0.373894 , 0.370836 , 0.351169 
 1037 , 0.430272 , 0.384279 , 0.327347 , 0.50955 , 0.412927 , 0.334783 , 0.343957 , 0.393722 , 0.287795 , 0.314735 , 0.403521 , 0.334449 , 0.370061 , 0.347999 , 0.387514 , 0.417434 , 0.387769 , 0.273955 , 0.310206 , 0.336593 , 0.341798 , 0.297507 , 0.370984 , 0.366564 , 0.346036 
 1038 , 0.429381 , 0.381515 , 0.325197 , 0.510871 , 0.411668 , 0.33106 , 0.345965 , 0.394487 , 0.292425 , 0.312326 , 0.401481 , 0.332409 , 0.369176 , 0.343128 , 0.384898 , 0.410384 , 0.386072 , 0.270396 , 0.307265 , 0.33351 , 0.338913 , 0.294744 , 0.367688 , 0.362183 , 0.341364 
 1039 , 0.425873 , 0.375547 , 0.3178 , 0.512794 , 0.411089 , 0.325448 , 0.34421 , 0.39398 , 0.293489 , 0.30858 , 0.397043 , 0.334324 , 0.368864 , 0.339048 , 0.384285 , 0.404984 , 0.385462 , 0.266502 , 0.303389 , 0.330354 , 0.333505 , 0.292414 , 0.363498 , 0.358189 , 0.339815 
 1040 , 0.419796 , 0.369143 , 0.310816 , 0.513157 , 0.407507 , 0.321388 , 0.342291 , 0.392914 , 0.289363 , 0.306641 , 0.393773 , 0.337008 , 0.366436 , 0.336333 , 0.380999 , 0.402423 , 0.383846 , 0.264792 , 0.299392 , 0.327558 , 0.329635 , 0.288314 , 0.358901 , 0.35769 , 0.339906 
 1041 , 0.413043 , 0.362281 , 0.3033 , 0.513382 , 0.403367 , 0.31713 , 0.340195 , 0.391716 , 0.284499 , 0.304714 , 0.390376 , 0.339967 , 0.363643 , 0.333538 , 0.37729 , 0.39995 , 0.382017 , 0.26315 , 0.295096 , 0.32459 , 0.325592 , 0.283726 , 0.353908 , 0.357457 , 0.340159 
 1042 , 0.408622 , 0.355151 , 0.300132 , 0.506758 , 0.398055 , 0.319607 , 0.332308 , 0.38735 , 0.280885 , 0.302546 , 0.386601 , 0.333189 , 0.360831 , 0.329095 , 0.372468 , 0.397366 , 0.376688 , 0.258982 , 0.291371 , 0.322072 , 0.318733 , 0.279351 , 0.34953 , 0.355885 , 0.339602 
 1043 , 0.404409 , 0.349349 , 0.296496 , 0.499745 , 0.391553 , 0.322311 , 0.322868 , 0.384443 , 0.27845 , 0.298687 , 0.382252 , 0.324641 , 0.358277 , 0.324561 , 0.370283 , 0.396002 , 0.372313 , 0.254549 , 0.287539 , 0.32028 , 0.311096 , 0.274918 , 0.345362 , 0.351482 , 0.336493 
 1044 , 0.400017 , 0.344173 , 0.292145 , 0.492674 , 0.384178 , 0.324798 , 0.312473 , 0.382564 , 0.276606 , 0.293649 , 0.377414 , 0.315313 , 0.355794 , 0.319912 , 0.36977 , 0.395381 , 0.368596 , 0.249924 , 0.283473 , 0.318841 , 0.302841 , 0.270261 , 0.341114 , 0.345215 , 0.331694 
 1045 , 0.397194 , 0.343485 , 0.286513 , 0.486269 , 0.378514 , 0.32781 , 0.305428 , 0.382282 , 0.271792 , 0.287261 , 0.370933 , 0.308045 , 0.351798 , 0.316256 , 0.368 , 0.393851 , 0.366212 , 0.247467 , 0.283046 , 0.316894 , 0.296499 , 0.266477 , 0.336769 , 0.339819 , 0.326498 
 1046 , 0.396163 , 0.346693 , 0.27981 , 0.480999 , 0.374703 , 0.329961 , 0.299799 , 0.380961 , 0.26477 , 0.280586 , 0.363761 , 0.301929 , 0.347608 , 0.312805 , 0.365891 , 0.390264 , 0.363937 , 0.245462 , 0.285146 , 0.313764 , 0.291345 , 0.26335 , 0.331542 , 0.334858 , 0.320827 
 1047 , 0.396771 , 0.352159 , 0.272479 , 0.477094 , 0.372401 , 0.329645 , 0.292611 , 0.375309 , 0.256965 , 0.274869 , 0.357136 , 0.295395 , 0.344896 , 0.308402 , 0.364677 , 0.383588 , 0.360066 , 0.241481 , 0.287759 , 0.308812 , 0.285976 , 0.260356 , 0.324566 , 0.329601 , 0.314606 
 1048 , 0.396335 , 0.355086 , 0.267302 , 0.474663 , 0.3704 , 0.32541 , 0.286351 , 0.367969 , 0.2473 , 0.268591 , 0.35173 , 0.289758 , 0.341984 , 0.304213 , 0.363718 , 0.376456 , 0.355253 , 0.237466 , 0.288287 , 0.303282 , 0.282166 , 0.257206 , 0.317104 , 0.323604 , 0.305298 
 1049 , 0.393438 , 0.351512 , 0.267198 , 0.475696 , 0.369152 , 0.313476 , 0.282557 , 0.357604 , 0.234351 , 0.261662 , 0.349441 , 0.286569 , 0.338723 , 0.300853 , 0.363313 , 0.369015 , 0.348842 , 0.233694 , 0.284238 , 0.296869 , 0.282044 , 0.254033 , 0.30929 , 0.316652 , 0.290207 
 1050 , 0.384316 , 0.335829 , 0.267521 , 0.475202 , 0.365599 , 0.306764 , 0.279521 , 0.347212 , 0.219717 , 0.254402 , 0.346587 , 0.284458 , 0.329779 , 0.297498 , 0.35901 , 0.364745 , 0.342253 , 0.230073 , 0.279592 , 0.288657 , 0.278918 , 0.250361 , 0.303441 , 0.313302 , 0.276836 
 1051 , 0.374804 , 0.320066 , 0.267804 , 0.474507 , 0.361216 , 0.299409 , 0.276627 , 0.336308 , 0.205191 , 0.24699 , 0.343712 , 0.282055 , 0.320459 , 0.293724 , 0.354325 , 0.360417 , 0.335209 , 0.226091 , 0.274337 , 0.280015 , 0.2753 , 0.246255 , 0.296891 , 0.309609 , 0.262925 
 1052 , 0.36708 , 0.311372 , 0.267274 , 0.471147 , 0.347566 , 0.290531 , 0.279594 , 0.327257 , 0.205235 , 0.246334 , 0.343922 , 0.277425 , 0.312938 , 0.287178 , 0.348537 , 0.360396 , 0.32832 , 0.220128 , 0.264637 , 0.271513 , 0.26726 , 0.239735 , 0.286328 , 0.304772 , 0.255478 
 1053 , 0.363336 , 0.308387 , 0.264175 , 0.462369 , 0.333319 , 0.278342 , 0.285676 , 0.318515 , 0.209071 , 0.243799 , 0.342499 , 0.270597 , 0.30937 , 0.279028 , 0.341495 , 0.358731 , 0.31993 , 0.213301 , 0.253191 , 0.267125 , 0.261191 , 0.231251 , 0.273165 , 0.297927 , 0.247802 
 1054 , 0.360827 , 0.30731 , 0.260034 , 0.451238 , 0.318115 , 0.264331 , 0.293403 , 0.309437 , 0.214694 , 0.240438 , 0.340397 , 0.262628 , 0.307028 , 0.269906 , 0.333641 , 0.35636 , 0.310582 , 0.205875 , 0.240572 , 0.263935 , 0.255419 , 0.221605 , 0.258345 , 0.289884 , 0.239576 
 1055 , 0.361868 , 0.305358 , 0.245282 , 0.446209 , 0.309263 , 0.254117 , 0.294539 , 0.298776 , 0.217359 , 0.234301 , 0.330958 , 0.263453 , 0.304539 , 0.26156 , 0.325591 , 0.353499 , 0.303141 , 0.199062 , 0.230014 , 0.259689 , 0.250332 , 0.213136 , 0.248912 , 0.281842 , 0.230834 
 1056 , 0.365007 , 0.301991 , 0.226548 , 0.443908 , 0.304105 , 0.244675 , 0.290469 , 0.288086 , 0.216547 , 0.227241 , 0.319813 , 0.26911 , 0.300336 , 0.253699 , 0.317883 , 0.350657 , 0.29605 , 0.193279 , 0.220161 , 0.251556 , 0.242829 , 0.204701 , 0.241761 , 0.272753 , 0.220833 
 1057 , 0.369405 , 0.297088 , 0.206732 , 0.442539 , 0.300909 , 0.234493 , 0.282416 , 0.277686 , 0.212406 , 0.219956 , 0.309104 , 0.277629 , 0.293864 , 0.245934 , 0.310453 , 0.347908 , 0.288473 , 0.188381 , 0.210113 , 0.238939 , 0.231922 , 0.195625 , 0.235061 , 0.262105 , 0.209268 
 1058 , 0.370585 , 0.283666 , 0.18916 , 0.431829 , 0.295964 , 0.227482 , 0.265314 , 0.271289 , 0.204503 , 0.213097 , 0.300073 , 0.276434 , 0.28588 , 0.236587 , 0.302663 , 0.341879 , 0.278109 , 0.179913 , 0.199117 , 0.225594 , 0.217362 , 0.185583 , 0.226893 , 0.249815 , 0.194837 
 1059 , 0.367452 , 0.261028 , 0.175694 , 0.411934 , 0.288315 , 0.224565 , 0.238992 , 0.269555 , 0.192711 , 0.206997 , 0.293044 , 0.262249 , 0.276443 , 0.22568 , 0.294265 , 0.332175 , 0.265581 , 0.167379 , 0.18734 , 0.212129 , 0.199671 , 0.174946 , 0.216886 , 0.235936 , 0.177826 
 1060 , 0.361853 , 0.238819 , 0.167603 , 0.39774 , 0.276137 , 0.222554 , 0.214866 , 0.266065 , 0.181695 , 0.200929 , 0.284368 , 0.241174 , 0.266918 , 0.214429 , 0.283352 , 0.322081 , 0.256466 , 0.153758 , 0.175037 , 0.20033 , 0.184573 , 0.165008 , 0.204555 , 0.221151 , 0.16165 
 1061 , 0.353512 , 0.21911 , 0.160267 , 0.384175 , 0.264534 , 0.219961 , 0.192668 , 0.263057 , 0.169738 , 0.193498 , 0.275862 , 0.220615 , 0.257273 , 0.203637 , 0.271507 , 0.312443 , 0.248401 , 0.139743 , 0.16311 , 0.18927 , 0.169822 , 0.154666 , 0.191922 , 0.206515 , 0.146469 
 1062 , 0.335976 , 0.215961 , 0.159876 , 0.378397 , 0.258437 , 0.215661 , 0.186408 , 0.262915 , 0.157128 , 0.182286 , 0.270238 , 0.20584 , 0.249879 , 0.197945 , 0.258591 , 0.307595 , 0.248142 , 0.128113 , 0.156207 , 0.184218 , 0.162004 , 0.146171 , 0.181854 , 0.197129 , 0.141553 
 1063 , 0.316891 , 0.215074 , 0.15427 , 0.364303 , 0.254058 , 0.210843 , 0.176082 , 0.262956 , 0.143329 , 0.169518 , 0.263192 , 0.192202 , 0.242038 , 0.191039 , 0.247605 , 0.303977 , 0.243866 , 0.11469 , 0.146404 , 0.179711 , 0.153654 , 0.1352 , 0.17057 , 0.186123 , 0.133691 
 1064 , 0.29578 , 0.214493 , 0.147443 , 0.348062 , 0.249574 , 0.20558 , 0.164568 , 0.263001 , 0.128312 , 0.155676 , 0.255504 , 0.177865 , 0.233514 , 0.183452 , 0.235974 , 0.30024 , 0.238634 , 0.100117 , 0.135713 , 0.174924 , 0.144296 , 0.123034 , 0.158184 , 0.173983 , 0.124787 
 1065 , 0.295451 , 0.210235 , 0.147783 , 0.346152 , 0.259847 , 0.19008 , 0.151961 , 0.240024 , 0.110016 , 0.140055 , 0.243405 , 0.166856 , 0.223101 , 0.175449 , 0.229619 , 0.297473 , 0.232026 , 0.087015 , 0.131191 , 0.167512 , 0.134903 , 0.110692 , 0.152408 , 0.163604 , 0.111463 
 1066 , 0.292201 , 0.201998 , 0.149769 , 0.34669 , 0.268054 , 0.170941 , 0.138536 , 0.214051 , 0.089296 , 0.123561 , 0.233255 , 0.156886 , 0.209995 , 0.166745 , 0.222809 , 0.288899 , 0.22431 , 0.073414 , 0.129504 , 0.159554 , 0.122321 , 0.097227 , 0.146214 , 0.154418 , 0.097574 
 1067 , 0.285039 , 0.190694 , 0.152599 , 0.348041 , 0.273361 , 0.149599 , 0.124323 , 0.18652 , 0.066873 , 0.10603 , 0.224365 , 0.147014 , 0.194763 , 0.157268 , 0.214994 , 0.275768 , 0.215562 , 0.058927 , 0.129486 , 0.151023 , 0.107045 , 0.082574 , 0.139028 , 0.145457 , 0.082798 
 1068 , 0.277938 , 0.182999 , 0.151049 , 0.339718 , 0.262875 , 0.132423 , 0.120566 , 0.173153 , 0.058942 , 0.101624 , 0.220025 , 0.13572 , 0.181571 , 0.146136 , 0.207107 , 0.2608 , 0.208898 , 0.048378 , 0.128493 , 0.141946 , 0.093846 , 0.067812 , 0.130477 , 0.129837 , 0.069105 
 1069 , 0.271038 , 0.178053 , 0.145888 , 0.327477 , 0.246034 , 0.118964 , 0.124782 , 0.168983 , 0.060179 , 0.105508 , 0.216658 , 0.123166 , 0.171062 , 0.134632 , 0.198766 , 0.247619 , 0.203601 , 0.040531 , 0.12572 , 0.131748 , 0.081278 , 0.053245 , 0.121449 , 0.10843 , 0.055781 
 1070 , 0.264579 , 0.174283 , 0.138481 , 0.319553 , 0.235365 , 0.107751 , 0.134051 , 0.166078 , 0.063159 , 0.110425 , 0.208561 , 0.109399 , 0.163662 , 0.124173 , 0.189232 , 0.240802 , 0.198387 , 0.032958 , 0.120058 , 0.119529 , 0.067199 , 0.038488 , 0.112954 , 0.083174 , 0.041175 
 1071 , 0.25282 , 0.169316 , 0.123581 , 0.315905 , 0.222459 , 0.095502 , 0.138974 , 0.165446 , 0.062916 , 0.114865 , 0.195362 , 0.100642 , 0.15653 , 0.113434 , 0.180063 , 0.231863 , 0.19163 , 0.025209 , 0.108782 , 0.105931 , 0.053756 , 0.025634 , 0.101217 , 0.059652 , 0.028166 
 1072 , 0.231592 , 0.162224 , 0.094804 , 0.321327 , 0.205895 , 0.082055 , 0.133687 , 0.169511 , 0.055947 , 0.118154 , 0.173054 , 0.102297 , 0.150478 , 0.102839 , 0.172083 , 0.219142 , 0.18221 , 0.017893 , 0.087306 , 0.090177 , 0.041753 , 0.018012 , 0.083656 , 0.041542 , 0.019924 
 1073 , 0.215682 , 0.150789 , 0.063221 , 0.310295 , 0.185672 , 0.06332 , 0.119434 , 0.174092 , 0.046779 , 0.1211 , 0.156175 , 0.104991 , 0.138535 , 0.087339 , 0.162184 , 0.199449 , 0.17213 , 0.008638 , 0.06638 , 0.074444 , 0.030485 , 0.008773 , 0.063228 , 0.020681 , 0.009273 
 1074 , 0.198564 , 0.138132 , 0.032685 , 0.298102 , 0.163559 , 0.045728 , 0.10375 , 0.178263 , 0.03722 , 0.123068 , 0.137802 , 0.106478 , 0.125912 , 0.072023 , 0.15126 , 0.179197 , 0.161478 , 0 , 0.044697 , 0.057539 , 0.018506 , 0 , 0.042396 , 0 , 0 
 1075 , 0.184281 , 0.118446 , 0.02371 , 0.276403 , 0.144639 , 0.045465 , 0.077683 , 0.170843 , 0.030384 , 0.110573 , 0.125192 , 0.089628 , 0.11212 , 0.064407 , 0.135074 , 0.165566 , 0.152668 , 0 , 0.035247 , 0.042292 , 0.013498 , 0 , 0.033088 , 0 , 0 
 1076 , 0.162834 , 0.097574 , 0.015691 , 0.263541 , 0.119162 , 0.046584 , 0.051825 , 0.157946 , 0.02323 , 0.097025 , 0.107577 , 0.067671 , 0.099209 , 0.057811 , 0.120326 , 0.150395 , 0.144343 , 0 , 0.024626 , 0.025539 , 0.00767 , 0 , 0.023086 , 0 , 0 
 1077 , 0.138819 , 0.075765 , 0.006496 , 0.253218 , 0.091049 , 0.048355 , 0.024616 , 0.142556 , 0.015547 , 0.082386 , 0.087443 , 0.044623 , 0.085873 , 0.051238 , 0.104966 , 0.134287 , 0.135607 , 0 , 0.013272 , 0.007547 , 0.001319 , 0 , 0.012496 , 0 , 0 
 1078 , 0.123351 , 0.067344 , 0.003697 , 0.236586 , 0.072117 , 0.048325 , 0.017547 , 0.126285 , 0.015846 , 0.062181 , 0.076403 , 0.030207 , 0.075844 , 0.044117 , 0.089261 , 0.123009 , 0.119438 , 0 , 0.008488 , 0.002976 , 0 , 0 , 0.008019 , 0 , 0 
 1079 , 0.112391 , 0.062517 , 0.00236 , 0.212415 , 0.054463 , 0.047015 , 0.015484 , 0.108859 , 0.018276 , 0.038222 , 0.066973 , 0.01815 , 0.064997 , 0.035832 , 0.068649 , 0.113057 , 0.096499 , 0 , 0.005285 , 0.00185 , 0 , 0 , 0.004949 , 0 , 0 
 1080 , 0.104031 , 0.057827 , 0.000734 , 0.181259 , 0.035936 , 0.044606 , 0.013062 , 0.090254 , 0.020643 , 0.012476 , 0.056585 , 0.006013 , 0.052258 , 0.026449 , 0.044346 , 0.103073 , 0.069214 , 0 , 0.001817 , 0.000621 , 0 , 0 , 0.001657 , 0 , 0 
