MAY26LOF00011.spu,MAY26LOF00010.spu,MAY26LOF00009.spu,
Wavelength,MAY26LOF00012.spu,MAY26LOF00013.spu,MAY26LOF00014.spu,MAY26LOF00015.spu,MAY26LOF00016.spu,MAY26LOF00017.spu,MAY26LOF00018.spu,MAY26LOF00019.spu,MAY26LOF00020.spu,MAY26LOF00021.spu,MAY26LOF00022.spu,MAY26LOF00023.spu,MAY26LOF00024.spu,MAY26LOF00025.spu,MAY26LOF00026.spu,MAY26LOF00027.spu
  (nm),5/26/2016 ,5/26/2016 ,5/26/2016 ,5/26/2016 ,5/26/2016 ,5/26/2016 ,5/26/2016 ,5/26/2016 ,5/26/2016 ,5/26/2016 ,5/26/2016 ,5/26/2016 ,5/26/2016 ,5/26/2016 ,5/26/2016 ,5/26/2016 
  time  ,52:33 PM,52:47 PM,52:55 PM,53:05 PM,53:12 PM,54:49 PM,54:59 PM,55:10 PM,55:16 PM,55:21 PM,55:53 PM,56:13 PM,56:19 PM,56:26 PM,56:32 PM,58:05 PM
temp C,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW
,,,,,,,,,,,,,,,,
 1104 , 0.325167 , 0.354457 , 0.319626 , 0.322624 , 0.289767 , 0.244803 , 0.264994 , 0.182523 , 0.219194 , 0.303012 , 0.264396 , 0.267897 , 0.249575 , 0.255154 , 0.239167 , 0.225504 
 1105 , 0.314171 , 0.3463 , 0.319669 , 0.331583 , 0.276564 , 0.256012 , 0.261935 , 0.200896 , 0.213467 , 0.27037 , 0.253229 , 0.266225 , 0.240097 , 0.241296 , 0.251973 , 0.219748 
 1106 , 0.293698 , 0.332293 , 0.322133 , 0.33222 , 0.259438 , 0.256021 , 0.266378 , 0.217635 , 0.211633 , 0.232514 , 0.248446 , 0.264023 , 0.228086 , 0.227283 , 0.264221 , 0.216426 
 1107 , 0.277599 , 0.317562 , 0.319826 , 0.33301 , 0.24908 , 0.254645 , 0.266223 , 0.229093 , 0.208704 , 0.204365 , 0.244763 , 0.260891 , 0.21292 , 0.216445 , 0.271298 , 0.21089 
 1108 , 0.27048 , 0.301584 , 0.306322 , 0.332711 , 0.253356 , 0.248925 , 0.255661 , 0.227476 , 0.204242 , 0.196786 , 0.246478 , 0.255483 , 0.190936 , 0.213519 , 0.265765 , 0.200402 
 1109 , 0.265051 , 0.283175 , 0.290432 , 0.33897 , 0.257781 , 0.242526 , 0.23831 , 0.225007 , 0.194161 , 0.191009 , 0.238112 , 0.250883 , 0.164972 , 0.210889 , 0.254258 , 0.186447 
 1110 , 0.26008 , 0.26513 , 0.27469 , 0.345875 , 0.262141 , 0.236669 , 0.220951 , 0.222703 , 0.184037 , 0.185725 , 0.229029 , 0.246487 , 0.140309 , 0.208272 , 0.2423 , 0.172854 
 1111 , 0.263708 , 0.258351 , 0.276116 , 0.336788 , 0.255982 , 0.243883 , 0.225674 , 0.234785 , 0.193158 , 0.191893 , 0.223197 , 0.250949 , 0.157896 , 0.203884 , 0.240868 , 0.176011 
 1112 , 0.269529 , 0.252355 , 0.278709 , 0.323437 , 0.251689 , 0.254093 , 0.231736 , 0.249691 , 0.203486 , 0.200141 , 0.219906 , 0.254846 , 0.177436 , 0.199402 , 0.237774 , 0.181708 
 1113 , 0.276698 , 0.246941 , 0.282019 , 0.308055 , 0.248525 , 0.266388 , 0.238738 , 0.266562 , 0.214729 , 0.209756 , 0.218197 , 0.258391 , 0.198687 , 0.194854 , 0.234018 , 0.189058 
 1114 , 0.263758 , 0.243245 , 0.272656 , 0.277688 , 0.233738 , 0.247807 , 0.226859 , 0.249949 , 0.212337 , 0.201732 , 0.215297 , 0.245387 , 0.195777 , 0.185938 , 0.214949 , 0.182717 
 1115 , 0.241967 , 0.240585 , 0.257863 , 0.242063 , 0.214054 , 0.21653 , 0.206932 , 0.218604 , 0.205069 , 0.185545 , 0.211846 , 0.225553 , 0.182685 , 0.174584 , 0.190422 , 0.16988 
 1116 , 0.218351 , 0.238844 , 0.242051 , 0.20699 , 0.193674 , 0.183757 , 0.185541 , 0.184352 , 0.198219 , 0.167044 , 0.208306 , 0.204717 , 0.167872 , 0.161926 , 0.16628 , 0.154897 
 1117 , 0.202942 , 0.234709 , 0.222917 , 0.181887 , 0.174578 , 0.161637 , 0.172785 , 0.150305 , 0.179818 , 0.151178 , 0.199264 , 0.178439 , 0.152304 , 0.150351 , 0.143685 , 0.140811 
 1118 , 0.198159 , 0.22803 , 0.200857 , 0.169795 , 0.158105 , 0.153559 , 0.170524 , 0.118317 , 0.148796 , 0.139171 , 0.184232 , 0.147021 , 0.13657 , 0.140435 , 0.124029 , 0.128355 
 1119 , 0.191945 , 0.220916 , 0.177826 , 0.157928 , 0.140801 , 0.14509 , 0.169197 , 0.086939 , 0.117112 , 0.127519 , 0.168648 , 0.117609 , 0.122054 , 0.131153 , 0.106314 , 0.117295 
 1120 , 0.189387 , 0.214754 , 0.16087 , 0.151337 , 0.124604 , 0.142974 , 0.17202 , 0.066093 , 0.093467 , 0.118025 , 0.155741 , 0.094108 , 0.115293 , 0.124604 , 0.094972 , 0.110861 
 1121 , 0.201402 , 0.212119 , 0.165912 , 0.166527 , 0.110452 , 0.167552 , 0.19291 , 0.087143 , 0.0995 , 0.116601 , 0.152032 , 0.094669 , 0.141344 , 0.128402 , 0.11133 , 0.124068 
 1122 , 0.213895 , 0.208772 , 0.17124 , 0.181456 , 0.097256 , 0.190901 , 0.213309 , 0.107195 , 0.105404 , 0.114849 , 0.149264 , 0.094818 , 0.16661 , 0.132844 , 0.126022 , 0.13593 
 1123 , 0.226226 , 0.205383 , 0.176553 , 0.195903 , 0.084835 , 0.213077 , 0.232979 , 0.126327 , 0.111133 , 0.113146 , 0.146878 , 0.094835 , 0.190935 , 0.137333 , 0.139573 , 0.146943 
 1124 , 0.736829 , 0.718644 , 0.703078 , 0.711148 , 0.66904 , 0.708146 , 0.717649 , 0.674337 , 0.661276 , 0.667778 , 0.675828 , 0.642919 , 0.680533 , 0.70107 , 1.015559 , 0.731188 
 1125 , 0.943326 , 0.927189 , 0.917272 , 0.922633 , 0.904272 , 0.907587 , 0.91453 , 0.894642 , 0.884152 , 0.889827 , 0.891395 , 0.864345 , 0.878082 , 0.93094 , 1.369579 , 0.96668 
 1126 , 1.045574 , 1.037536 , 1.02877 , 1.033821 , 1.021547 , 1.008219 , 1.013857 , 1.004461 , 0.99929 , 1.001376 , 1.000713 , 0.97724 , 0.974916 , 1.046193 , 1.554349 , 1.088121 
 1127 , 1.070818 , 1.0694 , 1.059955 , 1.06633 , 1.050107 , 1.033885 , 1.039973 , 1.031699 , 1.030671 , 1.029162 , 1.029748 , 1.0068 , 0.997862 , 1.07571 , 1.606292 , 1.120774 
 1128 , 1.070216 , 1.072131 , 1.062403 , 1.069974 , 1.049176 , 1.033439 , 1.040856 , 1.031767 , 1.032361 , 1.029081 , 1.031524 , 1.00705 , 0.996244 , 1.075543 , 1.610321 , 1.122488 
 1129 , 1.071391 , 1.065528 , 1.060017 , 1.066114 , 1.051398 , 1.030585 , 1.041138 , 1.036624 , 1.029999 , 1.032285 , 1.034982 , 1.003674 , 0.997049 , 1.073619 , 1.604858 , 1.122281 
 1130 , 1.343182 , 0.920455 , 0.920455 , 0.920455 , 0.913636 , 0.893182 , 1.302273 , 1.309091 , 0.647727 , 1.295455 , 1.302273 , 0.872727 , 0.865909 , 0.934091 , 1.984091 , 0.961364 
