AUG1LOF00135.spu,AUG1LOF00134.spu,AUG1LOF00133.spu,AUG1LOF00132.spu,AUG1LOF00131.spu,
Wavelength,AUG1LOF00136.spu,AUG1LOF00137.spu,AUG1LOF00138.spu,AUG1LOF00139.spu,AUG1LOF00140.spu,AUG1LOF00141.spu,AUG1LOF00142.spu,AUG1LOF00143.spu,AUG1LOF00144.spu,AUG1LOF00145.spu,AUG1LOF00146.spu,AUG1LOF00147.spu,AUG1LOF00148.spu,AUG1LOF00149.spu,AUG1LOF00150.spu,AUG1LOF00151.spu,AUG1LOF00152.spu,AUG1LOF00153.spu,AUG1LOF00154.spu,AUG1LOF00155.spu,AUG1LOF00156.spu,AUG1LOF00157.spu,AUG1LOF00158.spu,AUG1LOF00159.spu,AUG1LOF00160.spu,AUG1LOF00161.spu,AUG1LOF00162.spu,AUG1LOF00163.spu,AUG1LOF00164.spu,AUG1LOF00165.spu,AUG1LOF00166.spu,AUG1LOF00167.spu,AUG1LOF00168.spu,AUG1LOF00169.spu,AUG1LOF00170.spu,AUG1LOF00171.spu,AUG1LOF00172.spu,AUG1LOF00173.spu,AUG1LOF00174.spu,AUG1LOF00175.spu,AUG1LOF00176.spu,AUG1LOF00177.spu,AUG1LOF00178.spu,AUG1LOF00179.spu,AUG1LOF00180.spu,AUG1LOF00181.spu,AUG1LOF00182.spu,AUG1LOF00183.spu,AUG1LOF00184.spu,AUG1LOF00185.spu,AUG1LOF00186.spu,AUG1LOF00187.spu,AUG1LOF00188.spu,AUG1LOF00189.spu,AUG1LOF00190.spu,AUG1LOF00191.spu,AUG1LOF00192.spu,AUG1LOF00193.spu,AUG1LOF00194.spu,AUG1LOF00195.spu,AUG1LOF00196.spu,AUG1LOF00197.spu,AUG1LOF00198.spu,AUG1LOF00199.spu,AUG1LOF00200.spu,AUG1LOF00201.spu,AUG1LOF00202.spu,AUG1LOF00203.spu,AUG1LOF00204.spu,AUG1LOF00205.spu,AUG1LOF00206.spu,AUG1LOF00207.spu,AUG1LOF00208.spu,AUG1LOF00209.spu,AUG1LOF00210.spu
 1008 , 0.329799 , 0.257715 , 0.389885 , 0.308596 , 0.216915 , 0.334137 , 0.373051 , 0.258742 , 0.312801 , 0.420187 , 0.179193 , 0.427992 , 0.322271 , 0.340385 , 0.419437 , 0.428472 , 0.375813 , 0.337876 , 0.234992 , 0.374602 , 0.263849 , 0.381266 , 0.310147 , 0.356387 , 0.296427 , 0.391354 , 0.280797 , 0.286049 , 0.407514 , 0.323028 , 0.382143 , 0.319365 , 0.337214 , 0.364584 , 0.331123 , 0.280028 , 0.318053 , 0.321281 , 0.362383 , 0.352276 , 0.317246 , 0.33065 , 0.177881 , 0.20969 , 0.32386 , 0.240427 , 0.29719 , 0.390573 , 0.267405 , 0.273849 , 0.268143 , 0.370674 , 0.313394 , 0.304989 , 0.213939 , 0.389911 , 0.319837 , 0.340354 , 0.324692 , 0.392893 , 0.412136 , 0.312139 , 0.389425 , 0.449694 , 0.371923 , 0.387389 , 0.335902 , 0.348506 , 0.370239 , 0.411814 , 0.295664 , 0.375479 , 0.333658 , 0.289479 , 0.360693 
 1009 , 0.33115 , 0.257808 , 0.388948 , 0.308162 , 0.215976 , 0.333386 , 0.373373 , 0.258532 , 0.312803 , 0.419387 , 0.178716 , 0.429791 , 0.321564 , 0.34003 , 0.420055 , 0.428589 , 0.37552 , 0.337606 , 0.234222 , 0.374248 , 0.263332 , 0.381995 , 0.309654 , 0.356191 , 0.295704 , 0.391266 , 0.280066 , 0.285186 , 0.407194 , 0.322767 , 0.383292 , 0.319731 , 0.336919 , 0.364473 , 0.3312 , 0.28057 , 0.317735 , 0.32067 , 0.361576 , 0.352834 , 0.316752 , 0.330174 , 0.177645 , 0.209111 , 0.323693 , 0.239802 , 0.295893 , 0.390573 , 0.266663 , 0.274164 , 0.268565 , 0.369695 , 0.312766 , 0.304175 , 0.213476 , 0.389653 , 0.318289 , 0.339615 , 0.324379 , 0.393231 , 0.411508 , 0.311437 , 0.390283 , 0.449738 , 0.372648 , 0.386108 , 0.335892 , 0.348464 , 0.371024 , 0.412358 , 0.294174 , 0.376037 , 0.333676 , 0.289135 , 0.361331 
 1010 , 0.331458 , 0.257769 , 0.387374 , 0.307602 , 0.215291 , 0.331697 , 0.373081 , 0.258178 , 0.31188 , 0.418434 , 0.177097 , 0.430438 , 0.321549 , 0.339517 , 0.419837 , 0.428487 , 0.375188 , 0.336497 , 0.233422 , 0.37354 , 0.262972 , 0.381668 , 0.30881 , 0.356793 , 0.295076 , 0.390495 , 0.279587 , 0.284243 , 0.405763 , 0.322216 , 0.382801 , 0.31875 , 0.336573 , 0.36365 , 0.3302 , 0.28094 , 0.316472 , 0.319442 , 0.360895 , 0.351986 , 0.315825 , 0.328382 , 0.177475 , 0.208434 , 0.322619 , 0.237946 , 0.294145 , 0.388941 , 0.266017 , 0.273378 , 0.267967 , 0.368337 , 0.311911 , 0.30389 , 0.213121 , 0.389092 , 0.316032 , 0.33936 , 0.323519 , 0.393018 , 0.410255 , 0.310213 , 0.389589 , 0.449223 , 0.372024 , 0.384424 , 0.334881 , 0.347759 , 0.370596 , 0.412162 , 0.292 , 0.374679 , 0.333364 , 0.288716 , 0.361329 
 1011 , 0.330786 , 0.257563 , 0.385511 , 0.307001 , 0.214473 , 0.329535 , 0.37221 , 0.257336 , 0.310426 , 0.417512 , 0.17474 , 0.430096 , 0.321703 , 0.33848 , 0.418782 , 0.428047 , 0.374768 , 0.334627 , 0.232583 , 0.372518 , 0.262692 , 0.380419 , 0.307692 , 0.357954 , 0.294517 , 0.389125 , 0.279249 , 0.283171 , 0.403564 , 0.321332 , 0.380979 , 0.316788 , 0.33611 , 0.362247 , 0.328398 , 0.281046 , 0.314349 , 0.317844 , 0.360286 , 0.35014 , 0.314651 , 0.325582 , 0.177167 , 0.207571 , 0.320905 , 0.235216 , 0.291959 , 0.385989 , 0.2653 , 0.271637 , 0.266671 , 0.366829 , 0.310766 , 0.303669 , 0.212713 , 0.388233 , 0.313419 , 0.339429 , 0.3223 , 0.392218 , 0.408442 , 0.308522 , 0.387711 , 0.448244 , 0.370148 , 0.382588 , 0.333055 , 0.346469 , 0.369262 , 0.411189 , 0.289381 , 0.371977 , 0.33271 , 0.288162 , 0.360757 
 1012 , 0.329047 , 0.257193 , 0.38491 , 0.306668 , 0.213415 , 0.327753 , 0.370759 , 0.256 , 0.308728 , 0.417219 , 0.173254 , 0.428726 , 0.322283 , 0.337225 , 0.417025 , 0.427771 , 0.374459 , 0.332847 , 0.231692 , 0.371337 , 0.262356 , 0.378987 , 0.307001 , 0.358844 , 0.293824 , 0.387944 , 0.278837 , 0.281902 , 0.401762 , 0.320599 , 0.378937 , 0.315342 , 0.33546 , 0.360973 , 0.326648 , 0.280627 , 0.31266 , 0.316793 , 0.359805 , 0.348254 , 0.313502 , 0.322609 , 0.176225 , 0.2067 , 0.318954 , 0.233036 , 0.290702 , 0.384288 , 0.264818 , 0.269786 , 0.264416 , 0.365747 , 0.309633 , 0.302629 , 0.211311 , 0.387693 , 0.311555 , 0.338726 , 0.321227 , 0.391505 , 0.406611 , 0.307039 , 0.385614 , 0.44718 , 0.367675 , 0.381355 , 0.331566 , 0.345221 , 0.368121 , 0.410405 , 0.287329 , 0.369434 , 0.331874 , 0.287461 , 0.35995 
 1013 , 0.326827 , 0.256728 , 0.38589 , 0.306873 , 0.21233 , 0.326695 , 0.3688 , 0.254429 , 0.307011 , 0.417325 , 0.173252 , 0.426275 , 0.323064 , 0.336135 , 0.415334 , 0.427713 , 0.374553 , 0.331801 , 0.23077 , 0.37032 , 0.262167 , 0.37797 , 0.306854 , 0.358927 , 0.292892 , 0.387303 , 0.278334 , 0.280701 , 0.401026 , 0.320106 , 0.377122 , 0.315038 , 0.334564 , 0.359869 , 0.325715 , 0.279621 , 0.311891 , 0.316438 , 0.359536 , 0.346604 , 0.312092 , 0.320326 , 0.174565 , 0.205893 , 0.317506 , 0.231122 , 0.290148 , 0.384408 , 0.264529 , 0.267939 , 0.261476 , 0.364982 , 0.308826 , 0.300643 , 0.208882 , 0.387718 , 0.310698 , 0.336788 , 0.320376 , 0.391304 , 0.405486 , 0.306088 , 0.383868 , 0.44604 , 0.365384 , 0.381248 , 0.33094 , 0.344249 , 0.367067 , 0.409964 , 0.28631 , 0.367632 , 0.331097 , 0.286643 , 0.358682 
 1014 , 0.326193 , 0.256437 , 0.387512 , 0.307741 , 0.211789 , 0.326432 , 0.367059 , 0.253568 , 0.305841 , 0.416715 , 0.174728 , 0.423729 , 0.323236 , 0.336057 , 0.415708 , 0.427749 , 0.375414 , 0.332408 , 0.229889 , 0.370136 , 0.262508 , 0.378509 , 0.30691 , 0.357698 , 0.29168 , 0.387537 , 0.277764 , 0.280205 , 0.401994 , 0.319769 , 0.376458 , 0.316259 , 0.333471 , 0.358774 , 0.326759 , 0.278494 , 0.312252 , 0.316347 , 0.359422 , 0.345613 , 0.309855 , 0.320229 , 0.172734 , 0.205234 , 0.317995 , 0.228335 , 0.288786 , 0.385769 , 0.264106 , 0.26632 , 0.259262 , 0.363838 , 0.308766 , 0.29838 , 0.206461 , 0.388286 , 0.310333 , 0.333704 , 0.319706 , 0.392249 , 0.406228 , 0.305891 , 0.383599 , 0.44488 , 0.365141 , 0.382378 , 0.33159 , 0.343808 , 0.365638 , 0.409876 , 0.286364 , 0.367261 , 0.330923 , 0.285923 , 0.356818 
 1015 , 0.325156 , 0.255594 , 0.388967 , 0.308189 , 0.21139 , 0.326164 , 0.365435 , 0.252929 , 0.304712 , 0.416039 , 0.175825 , 0.421678 , 0.323228 , 0.335961 , 0.416184 , 0.427424 , 0.375868 , 0.332899 , 0.228975 , 0.370002 , 0.26277 , 0.378854 , 0.30691 , 0.356211 , 0.290567 , 0.387637 , 0.27699 , 0.279737 , 0.402808 , 0.319202 , 0.375723 , 0.317148 , 0.332244 , 0.357502 , 0.327828 , 0.277217 , 0.312593 , 0.316241 , 0.358907 , 0.344555 , 0.30749 , 0.320192 , 0.170778 , 0.204246 , 0.318295 , 0.225409 , 0.287014 , 0.386629 , 0.263602 , 0.264559 , 0.257074 , 0.362725 , 0.308315 , 0.296112 , 0.204 , 0.38862 , 0.309771 , 0.330518 , 0.318856 , 0.392898 , 0.407005 , 0.305461 , 0.383227 , 0.443578 , 0.364786 , 0.383239 , 0.331986 , 0.343339 , 0.36425 , 0.409499 , 0.286359 , 0.367161 , 0.330663 , 0.285224 , 0.354755 
 1016 , 0.322658 , 0.252656 , 0.389521 , 0.306855 , 0.211645 , 0.325923 , 0.364539 , 0.253267 , 0.303936 , 0.415202 , 0.17514 , 0.421934 , 0.3225 , 0.335845 , 0.416967 , 0.425659 , 0.374625 , 0.332857 , 0.228053 , 0.370074 , 0.262704 , 0.378351 , 0.306691 , 0.35388 , 0.290018 , 0.387182 , 0.275513 , 0.279503 , 0.402884 , 0.317779 , 0.374802 , 0.316493 , 0.330657 , 0.35567 , 0.328829 , 0.275526 , 0.312831 , 0.316102 , 0.356849 , 0.343403 , 0.304951 , 0.320464 , 0.16861 , 0.202095 , 0.31776 , 0.222273 , 0.283821 , 0.385316 , 0.262855 , 0.262464 , 0.255329 , 0.361885 , 0.30635 , 0.294147 , 0.201817 , 0.387932 , 0.308525 , 0.327411 , 0.317382 , 0.392206 , 0.407801 , 0.304138 , 0.382505 , 0.441847 , 0.364085 , 0.382858 , 0.331281 , 0.342811 , 0.363228 , 0.407997 , 0.286103 , 0.368202 , 0.330109 , 0.284691 , 0.352178 
 1017 , 0.320487 , 0.249498 , 0.388224 , 0.304413 , 0.211389 , 0.325975 , 0.364135 , 0.25426 , 0.303933 , 0.416184 , 0.173273 , 0.423605 , 0.323557 , 0.336371 , 0.415432 , 0.425127 , 0.372681 , 0.33226 , 0.227247 , 0.369655 , 0.261416 , 0.377241 , 0.306674 , 0.352647 , 0.289647 , 0.386664 , 0.274047 , 0.278494 , 0.40172 , 0.317481 , 0.375504 , 0.314127 , 0.329462 , 0.355268 , 0.327637 , 0.274635 , 0.313016 , 0.315832 , 0.354763 , 0.342687 , 0.30394 , 0.320178 , 0.167374 , 0.199793 , 0.314474 , 0.223003 , 0.28246 , 0.38432 , 0.261605 , 0.261675 , 0.25258 , 0.36262 , 0.303542 , 0.292622 , 0.199313 , 0.387592 , 0.308178 , 0.325508 , 0.315693 , 0.389758 , 0.407392 , 0.303384 , 0.381763 , 0.441567 , 0.36262 , 0.381756 , 0.329917 , 0.341721 , 0.364331 , 0.407941 , 0.284361 , 0.369314 , 0.328988 , 0.284241 , 0.350683 
 1018 , 0.318179 , 0.246151 , 0.386821 , 0.301819 , 0.211102 , 0.326027 , 0.363708 , 0.255328 , 0.303952 , 0.417262 , 0.171288 , 0.425395 , 0.324723 , 0.336937 , 0.413769 , 0.424591 , 0.370619 , 0.331621 , 0.226393 , 0.369214 , 0.260043 , 0.376055 , 0.306667 , 0.351361 , 0.289256 , 0.386118 , 0.272504 , 0.277415 , 0.400472 , 0.317185 , 0.376277 , 0.31161 , 0.328204 , 0.354879 , 0.326343 , 0.273694 , 0.313204 , 0.315546 , 0.352557 , 0.341931 , 0.302895 , 0.319856 , 0.16608 , 0.197356 , 0.310964 , 0.223868 , 0.281048 , 0.383264 , 0.260277 , 0.260859 , 0.24967 , 0.36343 , 0.30056 , 0.291016 , 0.196673 , 0.387238 , 0.307825 , 0.323527 , 0.313907 , 0.38715 , 0.40694 , 0.302597 , 0.380973 , 0.441305 , 0.36105 , 0.380574 , 0.328463 , 0.340551 , 0.365543 , 0.407908 , 0.282504 , 0.370492 , 0.327792 , 0.283763 , 0.349127 
 1019 , 0.319085 , 0.245758 , 0.384111 , 0.29946 , 0.209287 , 0.325032 , 0.362984 , 0.255143 , 0.303766 , 0.417345 , 0.168909 , 0.426294 , 0.324544 , 0.336203 , 0.412513 , 0.425249 , 0.370356 , 0.330472 , 0.22555 , 0.367639 , 0.258544 , 0.376055 , 0.305647 , 0.34954 , 0.288371 , 0.385219 , 0.272292 , 0.276307 , 0.398075 , 0.316419 , 0.377347 , 0.309117 , 0.327578 , 0.354935 , 0.323354 , 0.272254 , 0.312151 , 0.314013 , 0.351516 , 0.341687 , 0.301562 , 0.319427 , 0.165382 , 0.195443 , 0.307857 , 0.224954 , 0.280082 , 0.38059 , 0.257429 , 0.260811 , 0.247676 , 0.36206 , 0.297642 , 0.290987 , 0.196653 , 0.386986 , 0.306217 , 0.322283 , 0.312297 , 0.385295 , 0.406725 , 0.302702 , 0.380165 , 0.43996 , 0.359704 , 0.379684 , 0.327071 , 0.339236 , 0.366252 , 0.407783 , 0.280221 , 0.37097 , 0.326089 , 0.282887 , 0.348881 
 1020 , 0.318511 , 0.244871 , 0.381476 , 0.29742 , 0.20727 , 0.322454 , 0.361416 , 0.253686 , 0.302451 , 0.415976 , 0.166327 , 0.425722 , 0.322688 , 0.334661 , 0.411907 , 0.424551 , 0.369826 , 0.328478 , 0.224609 , 0.366023 , 0.256914 , 0.375521 , 0.304191 , 0.346975 , 0.287282 , 0.383722 , 0.271557 , 0.275632 , 0.394809 , 0.313449 , 0.375375 , 0.306646 , 0.325599 , 0.353695 , 0.320796 , 0.268975 , 0.310032 , 0.312449 , 0.350139 , 0.340767 , 0.298609 , 0.318429 , 0.163606 , 0.193044 , 0.305127 , 0.224641 , 0.27891 , 0.376204 , 0.2548 , 0.259369 , 0.245897 , 0.358967 , 0.294091 , 0.290896 , 0.197164 , 0.385026 , 0.302609 , 0.320903 , 0.310551 , 0.384077 , 0.405757 , 0.301717 , 0.378394 , 0.438308 , 0.358017 , 0.377223 , 0.325333 , 0.337394 , 0.365168 , 0.406237 , 0.278043 , 0.369775 , 0.324491 , 0.280619 , 0.347741 
 1021 , 0.317065 , 0.243603 , 0.378836 , 0.295465 , 0.20515 , 0.319087 , 0.359416 , 0.251628 , 0.300546 , 0.413901 , 0.163581 , 0.424448 , 0.320016 , 0.332743 , 0.411582 , 0.423115 , 0.369066 , 0.326032 , 0.223596 , 0.364377 , 0.25518 , 0.374659 , 0.302517 , 0.343997 , 0.286068 , 0.381907 , 0.270472 , 0.275155 , 0.391076 , 0.309355 , 0.371872 , 0.304104 , 0.322885 , 0.35177 , 0.318423 , 0.26476 , 0.30739 , 0.310865 , 0.348503 , 0.33946 , 0.294802 , 0.317128 , 0.161237 , 0.190318 , 0.302461 , 0.223608 , 0.277575 , 0.37093 , 0.252254 , 0.257177 , 0.244108 , 0.355037 , 0.290113 , 0.290707 , 0.197832 , 0.382166 , 0.297987 , 0.319371 , 0.308679 , 0.383095 , 0.404385 , 0.300129 , 0.376106 , 0.436493 , 0.356092 , 0.373926 , 0.323371 , 0.335239 , 0.363208 , 0.403968 , 0.27585 , 0.367777 , 0.32291 , 0.277645 , 0.346076 
 1022 , 0.314773 , 0.241877 , 0.377143 , 0.295744 , 0.202123 , 0.317767 , 0.357269 , 0.248193 , 0.300011 , 0.412151 , 0.161165 , 0.422261 , 0.316545 , 0.331105 , 0.410777 , 0.421417 , 0.368168 , 0.323617 , 0.222218 , 0.36298 , 0.253368 , 0.373929 , 0.300749 , 0.341669 , 0.284562 , 0.380169 , 0.269227 , 0.273834 , 0.388779 , 0.306611 , 0.368539 , 0.301959 , 0.319885 , 0.349498 , 0.316879 , 0.262256 , 0.304878 , 0.309334 , 0.34673 , 0.33795 , 0.291244 , 0.315927 , 0.159205 , 0.188496 , 0.300257 , 0.222281 , 0.276696 , 0.366422 , 0.25021 , 0.255001 , 0.243876 , 0.35079 , 0.287462 , 0.290765 , 0.197125 , 0.379204 , 0.294755 , 0.317749 , 0.306989 , 0.381461 , 0.402848 , 0.298707 , 0.37345 , 0.436368 , 0.354427 , 0.37113 , 0.321543 , 0.333298 , 0.361076 , 0.40235 , 0.273286 , 0.365079 , 0.321852 , 0.274515 , 0.344039 
 1023 , 0.31284 , 0.240843 , 0.376496 , 0.297485 , 0.198661 , 0.318488 , 0.355997 , 0.244689 , 0.300576 , 0.411035 , 0.159263 , 0.420598 , 0.312607 , 0.329574 , 0.409706 , 0.420252 , 0.367437 , 0.321887 , 0.220426 , 0.361557 , 0.252011 , 0.373884 , 0.298946 , 0.340372 , 0.28298 , 0.37807 , 0.268134 , 0.271736 , 0.387923 , 0.306192 , 0.36687 , 0.300601 , 0.317864 , 0.347479 , 0.315919 , 0.261675 , 0.303346 , 0.307816 , 0.345553 , 0.336556 , 0.288193 , 0.314345 , 0.157846 , 0.187807 , 0.298807 , 0.220444 , 0.275903 , 0.36364 , 0.248429 , 0.253635 , 0.245017 , 0.34702 , 0.286216 , 0.290472 , 0.19562 , 0.377201 , 0.293343 , 0.316146 , 0.305739 , 0.380482 , 0.401597 , 0.297825 , 0.371202 , 0.437168 , 0.353378 , 0.369527 , 0.319722 , 0.332143 , 0.360052 , 0.402158 , 0.270653 , 0.362935 , 0.320943 , 0.272321 , 0.342695 
 1024 , 0.312322 , 0.241359 , 0.37659 , 0.299387 , 0.195315 , 0.320525 , 0.356272 , 0.242363 , 0.301557 , 0.41062 , 0.157808 , 0.420672 , 0.308637 , 0.327876 , 0.408677 , 0.420218 , 0.367106 , 0.321207 , 0.218302 , 0.359824 , 0.251418 , 0.374829 , 0.297146 , 0.340093 , 0.281529 , 0.375259 , 0.267439 , 0.269193 , 0.387923 , 0.308246 , 0.367712 , 0.300087 , 0.317692 , 0.346163 , 0.315035 , 0.262492 , 0.303267 , 0.306227 , 0.345456 , 0.33553 , 0.28565 , 0.312019 , 0.157209 , 0.188027 , 0.298074 , 0.21805 , 0.274765 , 0.362859 , 0.246508 , 0.253557 , 0.246887 , 0.344257 , 0.285927 , 0.28936 , 0.194179 , 0.376805 , 0.293455 , 0.314625 , 0.304984 , 0.381234 , 0.400972 , 0.297664 , 0.369952 , 0.437753 , 0.353072 , 0.369333 , 0.31773 , 0.332022 , 0.360985 , 0.403641 , 0.268221 , 0.362361 , 0.319705 , 0.27178 , 0.342844 
 1025 , 0.311717 , 0.241951 , 0.375912 , 0.29981 , 0.193084 , 0.321423 , 0.356948 , 0.241072 , 0.300986 , 0.409685 , 0.156358 , 0.420782 , 0.305804 , 0.327291 , 0.407705 , 0.420137 , 0.366287 , 0.320854 , 0.216177 , 0.357934 , 0.250861 , 0.375039 , 0.295611 , 0.340254 , 0.280144 , 0.372168 , 0.266479 , 0.266878 , 0.38792 , 0.310022 , 0.368197 , 0.299133 , 0.317433 , 0.344257 , 0.314708 , 0.262869 , 0.303104 , 0.304597 , 0.34542 , 0.334449 , 0.28359 , 0.309592 , 0.155991 , 0.187766 , 0.297413 , 0.215627 , 0.273068 , 0.36195 , 0.245119 , 0.252903 , 0.247256 , 0.3421 , 0.285209 , 0.287606 , 0.192445 , 0.375962 , 0.29372 , 0.312539 , 0.303812 , 0.382165 , 0.399808 , 0.296857 , 0.36857 , 0.437893 , 0.352825 , 0.368545 , 0.316257 , 0.331869 , 0.361501 , 0.405113 , 0.266353 , 0.361905 , 0.318122 , 0.271412 , 0.342575 
 1026 , 0.310756 , 0.242398 , 0.373648 , 0.297113 , 0.193154 , 0.319907 , 0.358232 , 0.241777 , 0.297284 , 0.407874 , 0.154843 , 0.420744 , 0.305727 , 0.328996 , 0.406816 , 0.419952 , 0.364489 , 0.321149 , 0.214175 , 0.355914 , 0.250264 , 0.373667 , 0.294694 , 0.341119 , 0.278942 , 0.369068 , 0.26504 , 0.265129 , 0.387923 , 0.310724 , 0.367719 , 0.297208 , 0.316848 , 0.341321 , 0.31543 , 0.262247 , 0.302554 , 0.30294 , 0.345292 , 0.333094 , 0.282609 , 0.307152 , 0.153582 , 0.186377 , 0.296841 , 0.213327 , 0.270265 , 0.360487 , 0.244798 , 0.251005 , 0.24431 , 0.34129 , 0.283534 , 0.284934 , 0.190051 , 0.374028 , 0.294206 , 0.309375 , 0.3018 , 0.383059 , 0.397664 , 0.294687 , 0.366814 , 0.437173 , 0.352601 , 0.366598 , 0.315981 , 0.331504 , 0.360791 , 0.406075 , 0.265806 , 0.361646 , 0.315955 , 0.271323 , 0.341277 
 1027 , 0.30774 , 0.240259 , 0.370788 , 0.293224 , 0.192335 , 0.317912 , 0.357959 , 0.240576 , 0.293471 , 0.407107 , 0.151654 , 0.41856 , 0.308621 , 0.330918 , 0.405058 , 0.419657 , 0.362392 , 0.320816 , 0.21226 , 0.354782 , 0.248509 , 0.371441 , 0.293661 , 0.340323 , 0.27744 , 0.369748 , 0.263634 , 0.262943 , 0.388018 , 0.307987 , 0.365347 , 0.293788 , 0.314836 , 0.338668 , 0.315305 , 0.260989 , 0.299832 , 0.300783 , 0.343044 , 0.329771 , 0.281283 , 0.305184 , 0.150392 , 0.183539 , 0.295228 , 0.211195 , 0.266703 , 0.355543 , 0.243474 , 0.248091 , 0.239422 , 0.340057 , 0.280566 , 0.284555 , 0.185911 , 0.369691 , 0.293953 , 0.305685 , 0.299223 , 0.380485 , 0.395831 , 0.291258 , 0.36333 , 0.436919 , 0.351275 , 0.364472 , 0.316415 , 0.329714 , 0.356932 , 0.403378 , 0.26579 , 0.360692 , 0.313752 , 0.270121 , 0.33818 
 1028 , 0.304515 , 0.238009 , 0.367935 , 0.289156 , 0.19146 , 0.315862 , 0.357509 , 0.239292 , 0.289587 , 0.406478 , 0.148397 , 0.416313 , 0.311595 , 0.332771 , 0.403125 , 0.419361 , 0.360227 , 0.320466 , 0.21023 , 0.353592 , 0.246683 , 0.369085 , 0.292559 , 0.339464 , 0.275815 , 0.370494 , 0.262138 , 0.260652 , 0.387962 , 0.305049 , 0.362875 , 0.290254 , 0.312637 , 0.335997 , 0.3151 , 0.259579 , 0.296915 , 0.298515 , 0.340683 , 0.326231 , 0.279758 , 0.303068 , 0.146911 , 0.18052 , 0.29355 , 0.208858 , 0.262944 , 0.350506 , 0.241972 , 0.245032 , 0.234333 , 0.338733 , 0.27746 , 0.284089 , 0.181555 , 0.365135 , 0.293505 , 0.301944 , 0.29654 , 0.377771 , 0.393899 , 0.287721 , 0.359732 , 0.436632 , 0.349782 , 0.362316 , 0.316719 , 0.327717 , 0.352868 , 0.400509 , 0.265725 , 0.359611 , 0.31143 , 0.268824 , 0.334955 
 1029 , 0.300459 , 0.235598 , 0.368273 , 0.285679 , 0.190431 , 0.314941 , 0.354457 , 0.237706 , 0.28825 , 0.409116 , 0.146522 , 0.415211 , 0.312363 , 0.331563 , 0.399954 , 0.419293 , 0.35899 , 0.320103 , 0.208107 , 0.352724 , 0.245407 , 0.366641 , 0.291463 , 0.338274 , 0.273711 , 0.371536 , 0.260772 , 0.258791 , 0.385231 , 0.300967 , 0.361047 , 0.288225 , 0.309348 , 0.335963 , 0.313881 , 0.257077 , 0.293424 , 0.296459 , 0.338693 , 0.321919 , 0.276352 , 0.300732 , 0.141849 , 0.177346 , 0.292612 , 0.205313 , 0.259578 , 0.348369 , 0.238836 , 0.24288 , 0.230487 , 0.337271 , 0.274968 , 0.282606 , 0.177086 , 0.361232 , 0.290187 , 0.301164 , 0.294904 , 0.375333 , 0.392215 , 0.285634 , 0.35774 , 0.436232 , 0.346991 , 0.361943 , 0.31449 , 0.324096 , 0.349156 , 0.3973 , 0.264949 , 0.357594 , 0.309551 , 0.267229 , 0.332668 
 1030 , 0.298862 , 0.234117 , 0.369117 , 0.28359 , 0.190725 , 0.313645 , 0.351191 , 0.237164 , 0.287151 , 0.409443 , 0.145905 , 0.413759 , 0.309723 , 0.330162 , 0.398068 , 0.419453 , 0.357761 , 0.318876 , 0.206435 , 0.351147 , 0.244628 , 0.364565 , 0.29115 , 0.338083 , 0.271694 , 0.370418 , 0.258542 , 0.258269 , 0.381259 , 0.298176 , 0.359665 , 0.286979 , 0.306403 , 0.335532 , 0.312573 , 0.253737 , 0.291327 , 0.294044 , 0.336681 , 0.320418 , 0.27469 , 0.299116 , 0.13665 , 0.174209 , 0.291061 , 0.201325 , 0.257476 , 0.348144 , 0.236637 , 0.238935 , 0.228455 , 0.334986 , 0.273421 , 0.279432 , 0.17445 , 0.35745 , 0.286909 , 0.301045 , 0.293276 , 0.373389 , 0.389257 , 0.284542 , 0.357259 , 0.4347 , 0.34386 , 0.361804 , 0.311849 , 0.320882 , 0.347433 , 0.397217 , 0.263284 , 0.354485 , 0.306765 , 0.26482 , 0.330219 
 1031 , 0.297848 , 0.23281 , 0.370153 , 0.281768 , 0.191403 , 0.312177 , 0.347701 , 0.23689 , 0.286064 , 0.409148 , 0.145593 , 0.412137 , 0.306034 , 0.328645 , 0.396425 , 0.419682 , 0.356471 , 0.317355 , 0.204799 , 0.349288 , 0.24394 , 0.362481 , 0.291033 , 0.338163 , 0.269603 , 0.368649 , 0.255972 , 0.258079 , 0.376746 , 0.295589 , 0.35833 , 0.28588 , 0.303395 , 0.334965 , 0.311175 , 0.250007 , 0.289497 , 0.291407 , 0.334572 , 0.319595 , 0.273398 , 0.297601 , 0.131124 , 0.170912 , 0.289256 , 0.197007 , 0.255585 , 0.348431 , 0.234568 , 0.234333 , 0.226788 , 0.332357 , 0.27204 , 0.275612 , 0.172144 , 0.353495 , 0.28345 , 0.301104 , 0.29156 , 0.371473 , 0.385795 , 0.283665 , 0.357169 , 0.43278 , 0.340473 , 0.361732 , 0.308953 , 0.317603 , 0.346159 , 0.397992 , 0.261284 , 0.350931 , 0.303598 , 0.26207 , 0.327604 
