  time  ,20:22 PM,20:30 PM,20:38 PM,20:49 PM,21:02 PM,21:24 PM,21:34 PM,21:43 PM,21:55 PM,22:04 PM,22:37 PM,22:47 PM,22:55 PM,23:08 PM,23:15 PM,23:36 PM,23:45 PM,23:54 PM,24:08 PM,24:16 PM,25:40 PM,25:49 PM,25:57 PM,26:06 PM,26:17 PM,26:35 PM,26:43 PM,26:57 PM,27:07 PM,27:17 PM,27:51 PM,28:05 PM,28:15 PM,28:25 PM,28:35 PM,28:58 PM,29:06 PM,29:18 PM,29:31 PM,29:42 PM,30:24 PM,30:38 PM,30:49 PM,31:00 PM,31:09 PM,31:29 PM,31:36 PM,31:43 PM,31:52 PM,32:07 PM,32:35 PM,32:47 PM,32:57 PM,33:05 PM,33:12 PM,33:37 PM,33:51 PM,34:02 PM,34:13 PM,34:22 PM,35:11 PM,35:21 PM,35:30 PM,35:38 PM,35:46 PM,36:01 PM,36:10 PM,36:19 PM,36:26 PM,36:35 PM,37:05 PM,37:16 PM,37:29 PM,37:38 PM,37:48 PM,38:07 PM,38:15 PM,38:23 PM,38:31 PM,38:39 PM
temp C,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 899 , 0.349579 , 0.36496 , 0.448125 , 0.320181 , 0.404993 , 0.316167 , 0.40671 , 0.399685 , 0.369801 , 0.350368 , 0.294481 , 0.123021 , 0.266244 , 0.189423 , 0.236095 , 0.21795 , 0.20635 , 0.260526 , 0.259106 , 0.314501 , 0.361053 , 0.385497 , 0.403302 , 0.39812 , 0.370199 , 0.376851 , 0.386248 , 0.332482 , 0.504037 , 0.393084 , 0.374497 , 0.202676 , 0.275983 , 0.229613 , 0.312854 , 0.166039 , 0.198214 , 0.320806 , 0.288624 , 0.305558 , 0.339904 , 0.319058 , 0.341084 , 0.315416 , 0.33909 , 0.365112 , 0.411374 , 0.364828 , 0.373866 , 0.302503 , 0.244325 , 0.187731 , 0.343735 , 0.46923 , 0.39764 , 0.229607 , 0.1279 , 0.304232 , 0.305678 , 0.18982 , 0.354679 , 0.362335 , 0.311213 , 0.328348 , 0.382121 , 0.365976 , 0.291755 , 0.40416 , 0.37704 , 0.319386 , 0.23802 , 0.147339 , 0.214327 , 0.135296 , 0.178384 , 0.137972 , 0.181079 , 0.157355 , 0.161558 , 0.295908 
 900 , 0.349769 , 0.365062 , 0.44853 , 0.320234 , 0.405332 , 0.316582 , 0.406554 , 0.399704 , 0.369633 , 0.350405 , 0.294552 , 0.12314 , 0.266138 , 0.189753 , 0.236533 , 0.217846 , 0.206318 , 0.260377 , 0.259098 , 0.314385 , 0.360951 , 0.385978 , 0.403595 , 0.398495 , 0.37042 , 0.377 , 0.386243 , 0.332694 , 0.504364 , 0.393357 , 0.374601 , 0.202691 , 0.275903 , 0.229481 , 0.312968 , 0.166079 , 0.198171 , 0.320725 , 0.288615 , 0.305539 , 0.340136 , 0.319365 , 0.340992 , 0.315487 , 0.33933 , 0.365188 , 0.411263 , 0.364911 , 0.373764 , 0.30241 , 0.244384 , 0.187902 , 0.343687 , 0.469188 , 0.397821 , 0.229614 , 0.12795 , 0.304116 , 0.305835 , 0.189872 , 0.354712 , 0.362021 , 0.311375 , 0.328545 , 0.382547 , 0.366076 , 0.2917 , 0.403834 , 0.377056 , 0.319466 , 0.238265 , 0.147405 , 0.214308 , 0.135392 , 0.178577 , 0.138011 , 0.181026 , 0.157605 , 0.161578 , 0.296063 
 901 , 0.35013 , 0.365294 , 0.449038 , 0.320299 , 0.406012 , 0.316978 , 0.40654 , 0.400106 , 0.369791 , 0.350803 , 0.294933 , 0.123186 , 0.266102 , 0.190037 , 0.237252 , 0.217692 , 0.206289 , 0.260341 , 0.259391 , 0.314739 , 0.361004 , 0.38647 , 0.40388 , 0.399062 , 0.37081 , 0.377307 , 0.386653 , 0.332897 , 0.505002 , 0.393741 , 0.374866 , 0.202805 , 0.276134 , 0.229478 , 0.313299 , 0.16625 , 0.198207 , 0.320846 , 0.288738 , 0.305695 , 0.340368 , 0.319934 , 0.341218 , 0.315739 , 0.339626 , 0.365451 , 0.411377 , 0.365099 , 0.374055 , 0.302657 , 0.244535 , 0.188037 , 0.343909 , 0.469523 , 0.398062 , 0.229906 , 0.127947 , 0.304336 , 0.306097 , 0.190106 , 0.354985 , 0.362357 , 0.311758 , 0.328884 , 0.382885 , 0.366294 , 0.291889 , 0.403911 , 0.377275 , 0.319626 , 0.238485 , 0.147614 , 0.214371 , 0.135545 , 0.178911 , 0.138111 , 0.1812 , 0.157847 , 0.161753 , 0.296235 
 902 , 0.350557 , 0.365702 , 0.449636 , 0.320425 , 0.406727 , 0.3173 , 0.406658 , 0.400736 , 0.370144 , 0.351282 , 0.295377 , 0.123245 , 0.266126 , 0.19037 , 0.237972 , 0.217541 , 0.206321 , 0.260362 , 0.2597 , 0.315246 , 0.361173 , 0.386882 , 0.404106 , 0.399671 , 0.371221 , 0.377741 , 0.387355 , 0.333094 , 0.505837 , 0.394184 , 0.375158 , 0.20302 , 0.276521 , 0.229511 , 0.313728 , 0.166462 , 0.198289 , 0.32108 , 0.288919 , 0.305954 , 0.340679 , 0.32062 , 0.341763 , 0.316103 , 0.340011 , 0.365828 , 0.411628 , 0.365299 , 0.374541 , 0.303062 , 0.244782 , 0.188152 , 0.344201 , 0.470003 , 0.398336 , 0.23033 , 0.127963 , 0.304663 , 0.306357 , 0.190408 , 0.355333 , 0.363037 , 0.312254 , 0.329314 , 0.383165 , 0.366578 , 0.292201 , 0.404283 , 0.377577 , 0.319807 , 0.238678 , 0.147902 , 0.214524 , 0.135731 , 0.17932 , 0.138238 , 0.181481 , 0.158045 , 0.161989 , 0.29634 
 903 , 0.35084 , 0.366103 , 0.450171 , 0.320668 , 0.407291 , 0.317545 , 0.406869 , 0.401278 , 0.37045 , 0.351723 , 0.295651 , 0.123326 , 0.266192 , 0.190661 , 0.238581 , 0.217552 , 0.206333 , 0.260482 , 0.259958 , 0.315702 , 0.361409 , 0.387271 , 0.404301 , 0.400244 , 0.371548 , 0.378129 , 0.388091 , 0.333211 , 0.506616 , 0.394666 , 0.375422 , 0.203273 , 0.276918 , 0.229672 , 0.314201 , 0.166672 , 0.19839 , 0.321305 , 0.289121 , 0.30615 , 0.340985 , 0.321255 , 0.342392 , 0.316441 , 0.34041 , 0.366185 , 0.411941 , 0.365466 , 0.375056 , 0.303412 , 0.245011 , 0.188332 , 0.344512 , 0.47043 , 0.398565 , 0.230707 , 0.128051 , 0.304913 , 0.306566 , 0.190724 , 0.355629 , 0.363756 , 0.312762 , 0.329634 , 0.383429 , 0.366854 , 0.292521 , 0.404692 , 0.377832 , 0.319968 , 0.238954 , 0.148185 , 0.214675 , 0.135894 , 0.179651 , 0.138336 , 0.181771 , 0.158249 , 0.162186 , 0.296358 
 904 , 0.350727 , 0.366351 , 0.450519 , 0.321121 , 0.407475 , 0.317679 , 0.40733 , 0.401431 , 0.370575 , 0.351952 , 0.295437 , 0.123449 , 0.266394 , 0.190807 , 0.238904 , 0.217931 , 0.206273 , 0.260855 , 0.260085 , 0.315911 , 0.36162 , 0.387595 , 0.404494 , 0.400648 , 0.371744 , 0.378286 , 0.388732 , 0.333164 , 0.507072 , 0.395217 , 0.375539 , 0.203614 , 0.27725 , 0.230081 , 0.314711 , 0.166841 , 0.198493 , 0.321418 , 0.289324 , 0.306129 , 0.341178 , 0.321658 , 0.343048 , 0.316669 , 0.340768 , 0.366376 , 0.412369 , 0.36553 , 0.375583 , 0.30354 , 0.245112 , 0.188704 , 0.344772 , 0.470488 , 0.398703 , 0.230909 , 0.128293 , 0.304853 , 0.306647 , 0.19099 , 0.35576 , 0.364368 , 0.313278 , 0.329596 , 0.383642 , 0.367058 , 0.292829 , 0.405094 , 0.377895 , 0.320022 , 0.239434 , 0.148382 , 0.214805 , 0.13596 , 0.179718 , 0.138347 , 0.181997 , 0.158486 , 0.162225 , 0.296239 
 905 , 0.350572 , 0.366353 , 0.450938 , 0.32141 , 0.407745 , 0.318018 , 0.40784 , 0.401301 , 0.370579 , 0.35193 , 0.295148 , 0.123577 , 0.266662 , 0.190909 , 0.239282 , 0.21827 , 0.206134 , 0.261248 , 0.26025 , 0.315945 , 0.361425 , 0.38799 , 0.404928 , 0.400992 , 0.372159 , 0.378173 , 0.389083 , 0.333199 , 0.507158 , 0.395799 , 0.375551 , 0.203936 , 0.277453 , 0.2304 , 0.315112 , 0.166896 , 0.198541 , 0.321334 , 0.289431 , 0.306002 , 0.341184 , 0.321852 , 0.343414 , 0.316811 , 0.340931 , 0.366334 , 0.412742 , 0.365601 , 0.376 , 0.303582 , 0.245 , 0.189134 , 0.344873 , 0.470093 , 0.398932 , 0.231032 , 0.128524 , 0.304536 , 0.306766 , 0.191118 , 0.355866 , 0.364609 , 0.31376 , 0.32944 , 0.383884 , 0.367225 , 0.293101 , 0.405262 , 0.377775 , 0.319951 , 0.239927 , 0.148455 , 0.214897 , 0.136004 , 0.179658 , 0.13836 , 0.182109 , 0.158822 , 0.162101 , 0.296342 
 906 , 0.350408 , 0.366359 , 0.451368 , 0.321703 , 0.408026 , 0.318366 , 0.408361 , 0.401176 , 0.370587 , 0.351912 , 0.294849 , 0.1237 , 0.266941 , 0.191019 , 0.23967 , 0.218618 , 0.205991 , 0.261663 , 0.260418 , 0.315983 , 0.361227 , 0.388397 , 0.405378 , 0.40134 , 0.372591 , 0.378064 , 0.389439 , 0.333236 , 0.507243 , 0.396391 , 0.375567 , 0.20426 , 0.277672 , 0.230727 , 0.315528 , 0.166953 , 0.198597 , 0.321241 , 0.289541 , 0.305871 , 0.341193 , 0.32205 , 0.343784 , 0.316963 , 0.341098 , 0.36629 , 0.413126 , 0.365677 , 0.376433 , 0.303634 , 0.24489 , 0.189572 , 0.344979 , 0.46969 , 0.399172 , 0.231157 , 0.128762 , 0.304209 , 0.306889 , 0.191253 , 0.355969 , 0.364861 , 0.314258 , 0.32928 , 0.384131 , 0.367396 , 0.293383 , 0.405435 , 0.377659 , 0.319876 , 0.240435 , 0.148537 , 0.214985 , 0.136049 , 0.179599 , 0.138375 , 0.182222 , 0.159161 , 0.161967 , 0.296442 
 907 , 0.350486 , 0.366527 , 0.452043 , 0.321516 , 0.40821 , 0.318563 , 0.408817 , 0.401322 , 0.371163 , 0.352099 , 0.294887 , 0.123841 , 0.267442 , 0.191217 , 0.240288 , 0.218567 , 0.206056 , 0.261825 , 0.260731 , 0.316121 , 0.360979 , 0.388734 , 0.405958 , 0.401378 , 0.372978 , 0.378133 , 0.389607 , 0.33349 , 0.507123 , 0.396698 , 0.375787 , 0.204722 , 0.277556 , 0.230655 , 0.315704 , 0.167023 , 0.198681 , 0.321169 , 0.289524 , 0.305881 , 0.341308 , 0.322086 , 0.344072 , 0.317165 , 0.341359 , 0.366242 , 0.413536 , 0.365932 , 0.376628 , 0.303781 , 0.245 , 0.189908 , 0.344825 , 0.4694 , 0.399525 , 0.231414 , 0.12887 , 0.30397 , 0.306931 , 0.191413 , 0.356204 , 0.364793 , 0.314654 , 0.329587 , 0.384332 , 0.367798 , 0.293565 , 0.405661 , 0.377621 , 0.319847 , 0.240725 , 0.148687 , 0.215398 , 0.136327 , 0.179781 , 0.138509 , 0.182533 , 0.159471 , 0.162014 , 0.296532 
 908 , 0.350767 , 0.366681 , 0.452696 , 0.321405 , 0.40847 , 0.318431 , 0.408945 , 0.40139 , 0.371452 , 0.352437 , 0.29517 , 0.124014 , 0.267751 , 0.191405 , 0.240934 , 0.218514 , 0.206232 , 0.261809 , 0.260917 , 0.316159 , 0.361157 , 0.389069 , 0.406218 , 0.401567 , 0.372971 , 0.378635 , 0.38967 , 0.333454 , 0.507495 , 0.396701 , 0.376002 , 0.205023 , 0.277439 , 0.230657 , 0.315881 , 0.167271 , 0.198689 , 0.32138 , 0.2895 , 0.3057 , 0.341465 , 0.322266 , 0.344211 , 0.317299 , 0.341452 , 0.366384 , 0.413912 , 0.366188 , 0.376572 , 0.303782 , 0.245376 , 0.190108 , 0.344913 , 0.469503 , 0.399453 , 0.231429 , 0.129006 , 0.303883 , 0.306933 , 0.19176 , 0.356639 , 0.364796 , 0.314824 , 0.329916 , 0.384292 , 0.368111 , 0.293474 , 0.405882 , 0.377464 , 0.320127 , 0.241073 , 0.14887 , 0.215742 , 0.136587 , 0.180211 , 0.138599 , 0.182812 , 0.159671 , 0.162354 , 0.296334 
 909 , 0.351055 , 0.366838 , 0.453364 , 0.321289 , 0.40874 , 0.318288 , 0.409075 , 0.401453 , 0.371744 , 0.35279 , 0.295467 , 0.124187 , 0.268068 , 0.191595 , 0.2416 , 0.218449 , 0.206421 , 0.261794 , 0.261111 , 0.316193 , 0.361343 , 0.389406 , 0.40648 , 0.401757 , 0.372959 , 0.37915 , 0.389735 , 0.333412 , 0.507883 , 0.396699 , 0.376219 , 0.205332 , 0.277317 , 0.230661 , 0.316073 , 0.167532 , 0.198698 , 0.321606 , 0.289478 , 0.305507 , 0.341623 , 0.322448 , 0.344358 , 0.317427 , 0.341547 , 0.366527 , 0.414304 , 0.366445 , 0.376517 , 0.303785 , 0.245765 , 0.190316 , 0.345003 , 0.469614 , 0.399377 , 0.231446 , 0.129144 , 0.303798 , 0.306931 , 0.19212 , 0.357082 , 0.364793 , 0.315003 , 0.330259 , 0.384253 , 0.368433 , 0.293384 , 0.406106 , 0.377302 , 0.320422 , 0.241435 , 0.149053 , 0.2161 , 0.136861 , 0.180655 , 0.138696 , 0.183093 , 0.159872 , 0.162708 , 0.296131 
 910 , 0.351641 , 0.366806 , 0.453961 , 0.321412 , 0.40923 , 0.31805 , 0.409193 , 0.401433 , 0.371608 , 0.352968 , 0.295897 , 0.124373 , 0.268144 , 0.191756 , 0.241997 , 0.218308 , 0.206448 , 0.261927 , 0.261162 , 0.31606 , 0.361593 , 0.389775 , 0.406741 , 0.402172 , 0.373283 , 0.379728 , 0.389958 , 0.33355 , 0.508549 , 0.396814 , 0.376411 , 0.205506 , 0.277414 , 0.230737 , 0.31649 , 0.167688 , 0.198726 , 0.321898 , 0.289609 , 0.30552 , 0.341859 , 0.322834 , 0.344836 , 0.317659 , 0.341581 , 0.366914 , 0.414456 , 0.366661 , 0.376468 , 0.303934 , 0.246193 , 0.190619 , 0.345423 , 0.469986 , 0.399316 , 0.231274 , 0.129169 , 0.303763 , 0.306986 , 0.192369 , 0.357543 , 0.364866 , 0.315321 , 0.330827 , 0.38441 , 0.368834 , 0.293312 , 0.406374 , 0.377346 , 0.320736 , 0.241915 , 0.14925 , 0.216356 , 0.137219 , 0.181286 , 0.138849 , 0.183308 , 0.16008 , 0.163075 , 0.296231 
 911 , 0.352279 , 0.36676 , 0.454311 , 0.321719 , 0.409667 , 0.31777 , 0.409446 , 0.401472 , 0.371581 , 0.353012 , 0.296105 , 0.124555 , 0.268135 , 0.191875 , 0.242224 , 0.218146 , 0.20635 , 0.262057 , 0.261153 , 0.316007 , 0.361832 , 0.390062 , 0.407064 , 0.40271 , 0.373868 , 0.379889 , 0.390466 , 0.333982 , 0.509152 , 0.397024 , 0.376642 , 0.205686 , 0.277599 , 0.230934 , 0.317049 , 0.167683 , 0.198869 , 0.321959 , 0.289919 , 0.305879 , 0.342164 , 0.323127 , 0.345374 , 0.31794 , 0.341829 , 0.367234 , 0.414487 , 0.366849 , 0.376402 , 0.304236 , 0.246463 , 0.190997 , 0.34586 , 0.470611 , 0.39945 , 0.231211 , 0.129104 , 0.303617 , 0.306959 , 0.192488 , 0.357846 , 0.364846 , 0.31583 , 0.331499 , 0.384742 , 0.369521 , 0.293559 , 0.406704 , 0.377615 , 0.320821 , 0.242363 , 0.149512 , 0.216503 , 0.137602 , 0.181854 , 0.138992 , 0.183522 , 0.160297 , 0.163254 , 0.296427 
 912 , 0.352898 , 0.366752 , 0.454557 , 0.322058 , 0.410028 , 0.317485 , 0.409762 , 0.401564 , 0.371705 , 0.353018 , 0.296185 , 0.12473 , 0.268129 , 0.191982 , 0.242432 , 0.218001 , 0.206229 , 0.262163 , 0.261139 , 0.31603 , 0.362051 , 0.390322 , 0.407422 , 0.403265 , 0.374514 , 0.379847 , 0.391082 , 0.334527 , 0.509669 , 0.397256 , 0.376911 , 0.205919 , 0.277776 , 0.231166 , 0.317636 , 0.167627 , 0.199068 , 0.321894 , 0.290289 , 0.306363 , 0.342479 , 0.323336 , 0.345876 , 0.318218 , 0.342188 , 0.367473 , 0.414513 , 0.36703 , 0.376329 , 0.304579 , 0.246652 , 0.191407 , 0.346236 , 0.471321 , 0.399685 , 0.231248 , 0.129032 , 0.303403 , 0.306882 , 0.192577 , 0.358079 , 0.364772 , 0.316403 , 0.332186 , 0.385122 , 0.370345 , 0.293952 , 0.407061 , 0.377949 , 0.320799 , 0.242787 , 0.149794 , 0.216616 , 0.137996 , 0.182373 , 0.139122 , 0.183759 , 0.160517 , 0.163344 , 0.296602 
 913 , 0.353491 , 0.366972 , 0.454771 , 0.322513 , 0.410394 , 0.317442 , 0.410097 , 0.401845 , 0.371872 , 0.35301 , 0.296252 , 0.125081 , 0.26831 , 0.192278 , 0.242675 , 0.218058 , 0.206379 , 0.26217 , 0.261133 , 0.316114 , 0.362337 , 0.39057 , 0.407808 , 0.403881 , 0.375097 , 0.379897 , 0.391727 , 0.335033 , 0.510219 , 0.397551 , 0.377209 , 0.206158 , 0.278016 , 0.231476 , 0.318251 , 0.167744 , 0.199398 , 0.321912 , 0.290694 , 0.306875 , 0.342886 , 0.323493 , 0.346352 , 0.318542 , 0.342697 , 0.367724 , 0.414643 , 0.367294 , 0.376381 , 0.30494 , 0.246754 , 0.191804 , 0.346573 , 0.471945 , 0.399979 , 0.231413 , 0.129033 , 0.30329 , 0.30692 , 0.192784 , 0.358347 , 0.36491 , 0.31698 , 0.33275 , 0.385461 , 0.371183 , 0.29433 , 0.407504 , 0.378297 , 0.3209 , 0.243244 , 0.150191 , 0.216851 , 0.138297 , 0.182882 , 0.139359 , 0.183957 , 0.160687 , 0.163571 , 0.296828 
 914 , 0.353936 , 0.367508 , 0.454891 , 0.323037 , 0.41071 , 0.317911 , 0.410363 , 0.402441 , 0.372009 , 0.352983 , 0.296317 , 0.125655 , 0.268732 , 0.192882 , 0.242901 , 0.218409 , 0.206958 , 0.262034 , 0.2611 , 0.316258 , 0.362565 , 0.390801 , 0.408135 , 0.404385 , 0.375481 , 0.380278 , 0.392297 , 0.335346 , 0.510762 , 0.397915 , 0.377475 , 0.206346 , 0.278345 , 0.231791 , 0.31882 , 0.168156 , 0.199857 , 0.322223 , 0.290976 , 0.307275 , 0.343439 , 0.323668 , 0.346841 , 0.318902 , 0.343331 , 0.367975 , 0.414845 , 0.367659 , 0.376674 , 0.305331 , 0.246802 , 0.192143 , 0.346728 , 0.472262 , 0.400282 , 0.231678 , 0.129145 , 0.303305 , 0.307111 , 0.193147 , 0.358658 , 0.365374 , 0.317362 , 0.333068 , 0.385763 , 0.371699 , 0.294455 , 0.408034 , 0.378681 , 0.321289 , 0.243741 , 0.150702 , 0.217298 , 0.138437 , 0.183337 , 0.139775 , 0.184013 , 0.160758 , 0.164085 , 0.297125 
 915 , 0.354241 , 0.367926 , 0.454983 , 0.323415 , 0.410933 , 0.318614 , 0.410459 , 0.403048 , 0.371938 , 0.352959 , 0.296406 , 0.126153 , 0.269029 , 0.193465 , 0.243037 , 0.218687 , 0.207504 , 0.261947 , 0.261012 , 0.316333 , 0.362518 , 0.391057 , 0.408292 , 0.404552 , 0.375729 , 0.380929 , 0.392674 , 0.335502 , 0.511226 , 0.398234 , 0.377593 , 0.206424 , 0.278665 , 0.23193 , 0.319296 , 0.168598 , 0.200182 , 0.322777 , 0.290991 , 0.307456 , 0.343993 , 0.324035 , 0.347468 , 0.319214 , 0.343791 , 0.368229 , 0.414882 , 0.367977 , 0.376999 , 0.305731 , 0.247005 , 0.192404 , 0.34671 , 0.472332 , 0.400407 , 0.23174 , 0.129236 , 0.303198 , 0.307247 , 0.193472 , 0.358936 , 0.365778 , 0.317407 , 0.333335 , 0.38611 , 0.371641 , 0.29422 , 0.408475 , 0.379065 , 0.32183 , 0.244244 , 0.151115 , 0.217777 , 0.138574 , 0.183729 , 0.140217 , 0.183976 , 0.160795 , 0.164687 , 0.29741 
 916 , 0.354562 , 0.368299 , 0.455062 , 0.323788 , 0.411184 , 0.319316 , 0.410507 , 0.403633 , 0.371903 , 0.352962 , 0.296511 , 0.126607 , 0.26931 , 0.194018 , 0.243178 , 0.21893 , 0.208021 , 0.261885 , 0.260936 , 0.316445 , 0.362474 , 0.391313 , 0.408458 , 0.404702 , 0.37597 , 0.381573 , 0.393014 , 0.33564 , 0.511659 , 0.398542 , 0.377709 , 0.206509 , 0.278986 , 0.232053 , 0.319765 , 0.168999 , 0.200488 , 0.323326 , 0.290971 , 0.307604 , 0.344532 , 0.324395 , 0.348029 , 0.319519 , 0.344215 , 0.368501 , 0.414915 , 0.368286 , 0.377323 , 0.306105 , 0.247206 , 0.192659 , 0.346688 , 0.472385 , 0.400534 , 0.231819 , 0.129327 , 0.303088 , 0.307357 , 0.193784 , 0.359229 , 0.366174 , 0.317444 , 0.333584 , 0.386462 , 0.371556 , 0.294013 , 0.408901 , 0.379448 , 0.322346 , 0.244752 , 0.1515 , 0.218253 , 0.138737 , 0.184108 , 0.140616 , 0.18395 , 0.160841 , 0.165268 , 0.297643 
 917 , 0.355041 , 0.368012 , 0.455004 , 0.323999 , 0.411695 , 0.319855 , 0.410035 , 0.403933 , 0.372219 , 0.353191 , 0.296886 , 0.126379 , 0.269322 , 0.194103 , 0.24347 , 0.218726 , 0.208138 , 0.262156 , 0.261136 , 0.31701 , 0.362493 , 0.39157 , 0.408577 , 0.404661 , 0.376103 , 0.382015 , 0.392926 , 0.33562 , 0.511664 , 0.398629 , 0.377859 , 0.206668 , 0.27922 , 0.232014 , 0.320039 , 0.168884 , 0.20049 , 0.323638 , 0.290587 , 0.307455 , 0.344751 , 0.324671 , 0.347723 , 0.319716 , 0.344263 , 0.36888 , 0.414901 , 0.368462 , 0.377605 , 0.30608 , 0.247386 , 0.192703 , 0.346576 , 0.472233 , 0.400632 , 0.23202 , 0.129358 , 0.302931 , 0.307157 , 0.193945 , 0.359622 , 0.366301 , 0.317327 , 0.333668 , 0.386812 , 0.371224 , 0.294117 , 0.408989 , 0.379734 , 0.32251 , 0.245187 , 0.151484 , 0.218656 , 0.139071 , 0.184326 , 0.140541 , 0.184123 , 0.160989 , 0.165437 , 0.297298 
 918 , 0.355892 , 0.36805 , 0.455861 , 0.324623 , 0.412898 , 0.320219 , 0.409833 , 0.404655 , 0.372605 , 0.353595 , 0.297579 , 0.126232 , 0.269724 , 0.194533 , 0.243987 , 0.218765 , 0.208232 , 0.262604 , 0.261545 , 0.317478 , 0.363119 , 0.391889 , 0.409256 , 0.405182 , 0.376317 , 0.382587 , 0.39324 , 0.335943 , 0.51208 , 0.399065 , 0.378265 , 0.207083 , 0.279565 , 0.232242 , 0.320378 , 0.168917 , 0.200662 , 0.323842 , 0.290606 , 0.307751 , 0.345207 , 0.324781 , 0.347738 , 0.320206 , 0.344705 , 0.369756 , 0.415315 , 0.369046 , 0.378342 , 0.306196 , 0.247541 , 0.192953 , 0.346787 , 0.47253 , 0.401273 , 0.232553 , 0.129494 , 0.303309 , 0.307135 , 0.194203 , 0.360207 , 0.366539 , 0.317732 , 0.334001 , 0.387377 , 0.37159 , 0.294699 , 0.409503 , 0.380283 , 0.322656 , 0.245726 , 0.151683 , 0.219158 , 0.13943 , 0.184761 , 0.140458 , 0.18452 , 0.161239 , 0.165693 , 0.297167 
 919 , 0.356755 , 0.368085 , 0.456734 , 0.325251 , 0.414134 , 0.320587 , 0.409623 , 0.405397 , 0.373003 , 0.35401 , 0.298283 , 0.126088 , 0.270134 , 0.194969 , 0.244519 , 0.21881 , 0.208332 , 0.263061 , 0.261962 , 0.317956 , 0.363751 , 0.392219 , 0.409953 , 0.405715 , 0.37653 , 0.383164 , 0.393559 , 0.336269 , 0.512505 , 0.399507 , 0.378684 , 0.207512 , 0.279913 , 0.232478 , 0.320726 , 0.168954 , 0.200834 , 0.324043 , 0.290626 , 0.30805 , 0.345673 , 0.324888 , 0.347745 , 0.320707 , 0.345152 , 0.370652 , 0.415736 , 0.369642 , 0.379103 , 0.306321 , 0.247703 , 0.193209 , 0.347008 , 0.472829 , 0.401934 , 0.233094 , 0.129634 , 0.303691 , 0.307122 , 0.194467 , 0.360803 , 0.366782 , 0.318147 , 0.334337 , 0.387961 , 0.371961 , 0.295297 , 0.41003 , 0.380851 , 0.322811 , 0.24628 , 0.151887 , 0.219661 , 0.139801 , 0.185202 , 0.140373 , 0.184923 , 0.161494 , 0.165955 , 0.297038 
 920 , 0.356966 , 0.368056 , 0.45723 , 0.325607 , 0.414704 , 0.320453 , 0.409967 , 0.40564 , 0.373018 , 0.354114 , 0.298209 , 0.125886 , 0.270266 , 0.195253 , 0.244715 , 0.219028 , 0.208131 , 0.263471 , 0.262298 , 0.317773 , 0.363953 , 0.39239 , 0.410364 , 0.4058 , 0.376434 , 0.3833 , 0.393838 , 0.336338 , 0.513045 , 0.399492 , 0.378813 , 0.207727 , 0.280138 , 0.232631 , 0.320754 , 0.168996 , 0.200669 , 0.324107 , 0.290549 , 0.308171 , 0.345793 , 0.324799 , 0.347748 , 0.320773 , 0.345351 , 0.370857 , 0.416057 , 0.369947 , 0.37955 , 0.306376 , 0.247907 , 0.193381 , 0.347075 , 0.473096 , 0.402319 , 0.233112 , 0.12947 , 0.30376 , 0.306991 , 0.194567 , 0.360998 , 0.366697 , 0.318414 , 0.3346 , 0.388229 , 0.372062 , 0.295465 , 0.410294 , 0.381005 , 0.322722 , 0.246484 , 0.151867 , 0.219772 , 0.139733 , 0.1854 , 0.140124 , 0.185111 , 0.161662 , 0.165932 , 0.297017 
 921 , 0.356866 , 0.367939 , 0.457058 , 0.325597 , 0.414632 , 0.320263 , 0.410546 , 0.405206 , 0.372945 , 0.354093 , 0.297814 , 0.125735 , 0.270083 , 0.195216 , 0.244752 , 0.219003 , 0.207898 , 0.263682 , 0.262549 , 0.317458 , 0.363892 , 0.392511 , 0.410353 , 0.405592 , 0.376323 , 0.383079 , 0.393676 , 0.335988 , 0.513067 , 0.399331 , 0.378845 , 0.207744 , 0.28023 , 0.232502 , 0.320636 , 0.168908 , 0.200396 , 0.324014 , 0.290396 , 0.308051 , 0.345677 , 0.324606 , 0.347415 , 0.320385 , 0.345208 , 0.370693 , 0.415989 , 0.369792 , 0.379321 , 0.306243 , 0.248053 , 0.193428 , 0.347157 , 0.472989 , 0.402124 , 0.232804 , 0.129126 , 0.303418 , 0.306758 , 0.194534 , 0.361139 , 0.366608 , 0.318532 , 0.334624 , 0.388316 , 0.371941 , 0.295318 , 0.410166 , 0.380679 , 0.322412 , 0.246458 , 0.151613 , 0.219705 , 0.139568 , 0.185501 , 0.139896 , 0.185102 , 0.161798 , 0.165684 , 0.296997 
