NANT_00015.spu,NANT_00014.spu,NANT_00013.spu,NANT_00012.spu,NANT_00011.spu,
Wavelength,MNAT_00050.spu,MNAT_00051.spu,MNAT_00052.spu,MNAT_00053.spu,MNAT_00054.spu,MNAT_00055.spu,MNAT_00056.spu,MNAT_00057.spu,MNAT_00058.spu,MNAT_00059.spu,MNAT_00060.spu,MNAT_00061.spu,MNAT_00062.spu,MNAT_00063.spu,MNAT_00064.spu,MNAT_00065.spu,MNAT_00066.spu,MNAT_00067.spu,MNAT_00068.spu,MNAT_00069.spu,MNAT_00070.spu,MNAT_00071.spu,MNAT_00072.spu,MNAT_00073.spu,MNAT_00074.spu,MNAT_00075.spu,MNAT_00076.spu,MNAT_00077.spu,MNAT_00078.spu,MNAT_00079.spu,MNAT_00080.spu,MNAT_00081.spu,MNAT_00082.spu,MNAT_00083.spu,MNAT_00084.spu,MNAT_00085.spu,MNAT_00086.spu,MNAT_00087.spu,MNAT_00088.spu,MNAT_00089.spu
 1059 , 0.418056 , 0.252195 , 0.34196 , 0.256873 , 0.405028 , 0.220883 , 0.232196 , 0.209625 , 0.165838 , 0.204954 , 0.259984 , 0.312652 , 0.220252 , 0.200323 , 0.170953 , 0.287086 , 0.405301 , 0.322764 , 0.252951 , 0.407383 , 0.226208 , 0.283928 , 0.280934 , 0.171101 , 0.213874 , 0.278884 , 0.244663 , 0.223137 , 0.252008 , 0.238644 , 0.279055 , 0.353959 , 0.167943 , 0.163187 , 0.222388 , 0.228625 , 0.265988 , 0.164598 , 0.228282 , 0.216174 
 1060 , 0.413579 , 0.248491 , 0.340558 , 0.253721 , 0.400564 , 0.2173 , 0.226866 , 0.206958 , 0.158949 , 0.201117 , 0.257014 , 0.311163 , 0.215677 , 0.195424 , 0.16559 , 0.284425 , 0.40279 , 0.318784 , 0.248585 , 0.404962 , 0.224835 , 0.279893 , 0.277102 , 0.168193 , 0.208456 , 0.273072 , 0.24203 , 0.219362 , 0.247754 , 0.233272 , 0.275652 , 0.350367 , 0.163042 , 0.159843 , 0.219747 , 0.225713 , 0.262471 , 0.161482 , 0.223393 , 0.213686 
 1061 , 0.408997 , 0.245086 , 0.338549 , 0.250285 , 0.395654 , 0.213423 , 0.221386 , 0.204735 , 0.152663 , 0.196866 , 0.253892 , 0.309185 , 0.210422 , 0.190628 , 0.16061 , 0.281499 , 0.400411 , 0.314691 , 0.244007 , 0.402302 , 0.222882 , 0.275671 , 0.272993 , 0.165218 , 0.20338 , 0.267487 , 0.239565 , 0.21551 , 0.24333 , 0.227939 , 0.271882 , 0.346875 , 0.158334 , 0.156097 , 0.216849 , 0.223071 , 0.258752 , 0.158145 , 0.218471 , 0.210666 
 1062 , 0.405105 , 0.243777 , 0.334436 , 0.246469 , 0.390121 , 0.209301 , 0.216612 , 0.205169 , 0.150546 , 0.191838 , 0.250868 , 0.305751 , 0.20365 , 0.187525 , 0.158518 , 0.278294 , 0.399273 , 0.311126 , 0.239622 , 0.399336 , 0.218972 , 0.271723 , 0.268685 , 0.162736 , 0.20099 , 0.264286 , 0.238599 , 0.212291 , 0.239284 , 0.224119 , 0.267552 , 0.344784 , 0.155653 , 0.151663 , 0.213645 , 0.222293 , 0.255141 , 0.154701 , 0.214699 , 0.206247 
 1063 , 0.39986 , 0.2404 , 0.330608 , 0.241951 , 0.382367 , 0.203589 , 0.211822 , 0.203025 , 0.147435 , 0.185014 , 0.247341 , 0.300095 , 0.195473 , 0.183526 , 0.155378 , 0.273036 , 0.395724 , 0.306205 , 0.233898 , 0.395027 , 0.213232 , 0.266542 , 0.263683 , 0.159045 , 0.197549 , 0.259452 , 0.235058 , 0.208093 , 0.234501 , 0.218669 , 0.261756 , 0.339868 , 0.151971 , 0.146111 , 0.208923 , 0.220126 , 0.250349 , 0.150474 , 0.209879 , 0.199773 
 1064 , 0.394085 , 0.236538 , 0.326594 , 0.23706 , 0.373827 , 0.197323 , 0.206704 , 0.20037 , 0.144005 , 0.177626 , 0.243527 , 0.293784 , 0.186625 , 0.179137 , 0.151906 , 0.267167 , 0.391592 , 0.300804 , 0.227664 , 0.39026 , 0.206907 , 0.260872 , 0.258285 , 0.154976 , 0.193747 , 0.254101 , 0.230936 , 0.203494 , 0.229316 , 0.212673 , 0.25541 , 0.334245 , 0.147916 , 0.140047 , 0.203697 , 0.217613 , 0.245086 , 0.145875 , 0.204616 , 0.192633 
 1065 , 0.388941 , 0.230933 , 0.321306 , 0.233512 , 0.368251 , 0.189223 , 0.201304 , 0.19305 , 0.139482 , 0.171621 , 0.238533 , 0.288066 , 0.180376 , 0.171914 , 0.14682 , 0.263288 , 0.385792 , 0.294942 , 0.224319 , 0.384267 , 0.201412 , 0.256458 , 0.25431 , 0.151263 , 0.187406 , 0.248412 , 0.224765 , 0.197423 , 0.223572 , 0.207125 , 0.250129 , 0.327904 , 0.141838 , 0.136741 , 0.197015 , 0.211537 , 0.240435 , 0.140083 , 0.199371 , 0.185604 
 1066 , 0.383472 , 0.225936 , 0.314285 , 0.230178 , 0.36295 , 0.180902 , 0.194614 , 0.184463 , 0.135011 , 0.166685 , 0.233113 , 0.281556 , 0.174038 , 0.164209 , 0.141837 , 0.259612 , 0.379184 , 0.289176 , 0.221273 , 0.377999 , 0.196051 , 0.252213 , 0.25002 , 0.147592 , 0.181108 , 0.243202 , 0.2184 , 0.191166 , 0.217352 , 0.202028 , 0.245357 , 0.32124 , 0.135554 , 0.13323 , 0.189913 , 0.204764 , 0.235543 , 0.133857 , 0.19404 , 0.178211 
 1067 , 0.377592 , 0.221375 , 0.305914 , 0.226828 , 0.35754 , 0.172323 , 0.186869 , 0.175134 , 0.130537 , 0.162294 , 0.22733 , 0.274303 , 0.16732 , 0.15611 , 0.136896 , 0.255865 , 0.371971 , 0.28338 , 0.218199 , 0.371461 , 0.190601 , 0.247915 , 0.245326 , 0.143834 , 0.174837 , 0.238228 , 0.211871 , 0.184699 , 0.21069 , 0.197097 , 0.240787 , 0.314246 , 0.129075 , 0.129304 , 0.182422 , 0.197561 , 0.2303 , 0.127255 , 0.188506 , 0.170382 
 1068 , 0.37103 , 0.214972 , 0.297737 , 0.221871 , 0.350054 , 0.163086 , 0.178881 , 0.169183 , 0.124287 , 0.156618 , 0.222915 , 0.266578 , 0.162632 , 0.148796 , 0.131057 , 0.250352 , 0.36426 , 0.277743 , 0.213126 , 0.364661 , 0.185152 , 0.24346 , 0.240003 , 0.138909 , 0.168971 , 0.231561 , 0.205062 , 0.178783 , 0.205062 , 0.191083 , 0.235631 , 0.307639 , 0.124302 , 0.12459 , 0.176347 , 0.189396 , 0.224632 , 0.120338 , 0.183329 , 0.162065 
 1069 , 0.36405 , 0.207391 , 0.29029 , 0.215741 , 0.341435 , 0.153525 , 0.170977 , 0.165731 , 0.11681 , 0.15006 , 0.219078 , 0.258934 , 0.159372 , 0.141658 , 0.124634 , 0.243978 , 0.35703 , 0.27247 , 0.206947 , 0.357729 , 0.179838 , 0.238942 , 0.234598 , 0.133225 , 0.163183 , 0.223369 , 0.198034 , 0.172961 , 0.200048 , 0.184227 , 0.229735 , 0.301496 , 0.120373 , 0.119539 , 0.170879 , 0.180725 , 0.218619 , 0.113323 , 0.178365 , 0.153487 
 1070 , 0.356989 , 0.199566 , 0.284282 , 0.209069 , 0.333009 , 0.143972 , 0.163555 , 0.16351 , 0.108906 , 0.143162 , 0.21463 , 0.252038 , 0.156642 , 0.13375 , 0.118086 , 0.238018 , 0.351607 , 0.26777 , 0.200932 , 0.350797 , 0.174813 , 0.234453 , 0.229844 , 0.127318 , 0.156935 , 0.213947 , 0.190845 , 0.166557 , 0.194996 , 0.176877 , 0.222856 , 0.295901 , 0.115962 , 0.114738 , 0.164778 , 0.172096 , 0.212371 , 0.106407 , 0.173327 , 0.144903 
 1071 , 0.350651 , 0.192353 , 0.278218 , 0.202123 , 0.324743 , 0.136291 , 0.15669 , 0.161392 , 0.102542 , 0.136994 , 0.20903 , 0.244379 , 0.153237 , 0.125692 , 0.111011 , 0.232031 , 0.346846 , 0.262954 , 0.195485 , 0.344252 , 0.169996 , 0.229743 , 0.225034 , 0.121909 , 0.151772 , 0.206264 , 0.184684 , 0.160944 , 0.189304 , 0.170325 , 0.215728 , 0.290006 , 0.111243 , 0.109471 , 0.158955 , 0.164434 , 0.2069 , 0.099925 , 0.168964 , 0.13798 
 1072 , 0.346067 , 0.186753 , 0.272447 , 0.19505 , 0.31731 , 0.132801 , 0.151336 , 0.15964 , 0.099562 , 0.132616 , 0.201554 , 0.235704 , 0.14875 , 0.117845 , 0.103385 , 0.226363 , 0.343674 , 0.258209 , 0.19145 , 0.338844 , 0.165877 , 0.224889 , 0.220437 , 0.117771 , 0.149062 , 0.202398 , 0.180864 , 0.157173 , 0.18273 , 0.1657 , 0.208517 , 0.283878 , 0.106192 , 0.103622 , 0.153966 , 0.159114 , 0.20328 , 0.09471 , 0.166211 , 0.134683 
 1073 , 0.342216 , 0.181662 , 0.266042 , 0.187682 , 0.310695 , 0.128305 , 0.145199 , 0.158094 , 0.096435 , 0.127971 , 0.195293 , 0.226836 , 0.143831 , 0.110564 , 0.095394 , 0.219597 , 0.337861 , 0.252374 , 0.187459 , 0.33404 , 0.161438 , 0.220422 , 0.216237 , 0.114429 , 0.146685 , 0.198994 , 0.177953 , 0.153137 , 0.176459 , 0.161632 , 0.201774 , 0.277012 , 0.101155 , 0.097193 , 0.150119 , 0.15333 , 0.199462 , 0.088638 , 0.162643 , 0.131583 
 1074 , 0.338089 , 0.176066 , 0.259486 , 0.180206 , 0.303811 , 0.123583 , 0.138962 , 0.156048 , 0.093041 , 0.12324 , 0.188797 , 0.217862 , 0.138447 , 0.102603 , 0.086851 , 0.212567 , 0.331809 , 0.246345 , 0.183286 , 0.329027 , 0.156936 , 0.215774 , 0.211858 , 0.110941 , 0.143645 , 0.195308 , 0.174552 , 0.148665 , 0.169861 , 0.157175 , 0.194831 , 0.269801 , 0.095682 , 0.09061 , 0.145928 , 0.147195 , 0.195122 , 0.08251 , 0.158644 , 0.128274 
 1075 , 0.332889 , 0.167788 , 0.254902 , 0.175164 , 0.298414 , 0.11866 , 0.134812 , 0.149203 , 0.088432 , 0.120173 , 0.183453 , 0.212641 , 0.130626 , 0.092123 , 0.077035 , 0.205797 , 0.325603 , 0.241087 , 0.179447 , 0.32436 , 0.15419 , 0.211742 , 0.208073 , 0.108132 , 0.134422 , 0.190379 , 0.167339 , 0.141042 , 0.163326 , 0.150926 , 0.189091 , 0.262053 , 0.087691 , 0.085691 , 0.14021 , 0.139963 , 0.186673 , 0.07869 , 0.15157 , 0.124344 
 1076 , 0.327343 , 0.159126 , 0.250012 , 0.170753 , 0.291944 , 0.113945 , 0.130756 , 0.141415 , 0.08355 , 0.116998 , 0.177706 , 0.208064 , 0.122489 , 0.080512 , 0.066507 , 0.19877 , 0.320104 , 0.235834 , 0.174961 , 0.319519 , 0.151324 , 0.206616 , 0.202858 , 0.104516 , 0.124289 , 0.184713 , 0.159606 , 0.133974 , 0.156665 , 0.143605 , 0.18352 , 0.25434 , 0.079567 , 0.080572 , 0.133801 , 0.132563 , 0.177871 , 0.075246 , 0.144355 , 0.120246 
 1077 , 0.32144 , 0.149927 , 0.244809 , 0.166415 , 0.284776 , 0.109104 , 0.126576 , 0.132973 , 0.078357 , 0.113661 , 0.171581 , 0.203536 , 0.113894 , 0.067973 , 0.055261 , 0.19141 , 0.31469 , 0.230386 , 0.170064 , 0.314427 , 0.148297 , 0.200901 , 0.196914 , 0.100469 , 0.113421 , 0.178563 , 0.151353 , 0.126793 , 0.149664 , 0.135616 , 0.177805 , 0.246356 , 0.071044 , 0.075174 , 0.126876 , 0.124811 , 0.168585 , 0.071787 , 0.136817 , 0.115914 
 1078 , 0.317397 , 0.142782 , 0.237877 , 0.160333 , 0.278189 , 0.104671 , 0.119915 , 0.127019 , 0.069846 , 0.109572 , 0.166136 , 0.198812 , 0.105385 , 0.058338 , 0.048265 , 0.184492 , 0.310045 , 0.226068 , 0.162942 , 0.309008 , 0.143796 , 0.194768 , 0.190092 , 0.094584 , 0.105619 , 0.171541 , 0.142549 , 0.120509 , 0.143691 , 0.129116 , 0.171218 , 0.239906 , 0.066283 , 0.068057 , 0.120878 , 0.117848 , 0.159739 , 0.065141 , 0.130973 , 0.110083 
 1079 , 0.313322 , 0.135258 , 0.229733 , 0.152832 , 0.271328 , 0.099749 , 0.112327 , 0.12143 , 0.059771 , 0.104744 , 0.160137 , 0.192787 , 0.096175 , 0.04881 , 0.041904 , 0.177545 , 0.305107 , 0.220998 , 0.154682 , 0.303121 , 0.138222 , 0.188642 , 0.182315 , 0.087772 , 0.098101 , 0.163906 , 0.132617 , 0.113674 , 0.137522 , 0.122769 , 0.163996 , 0.233494 , 0.062156 , 0.060125 , 0.114434 , 0.110725 , 0.150334 , 0.056957 , 0.125192 , 0.10336 
 1080 , 0.308508 , 0.126514 , 0.220548 , 0.144042 , 0.263843 , 0.094018 , 0.104306 , 0.115452 , 0.048827 , 0.099196 , 0.153155 , 0.185087 , 0.086034 , 0.038464 , 0.034957 , 0.170382 , 0.29947 , 0.21452 , 0.14566 , 0.296708 , 0.131745 , 0.182618 , 0.17355 , 0.080382 , 0.089894 , 0.155752 , 0.121397 , 0.105796 , 0.130706 , 0.116084 , 0.156196 , 0.226561 , 0.057564 , 0.051679 , 0.107091 , 0.103087 , 0.140023 , 0.047901 , 0.118868 , 0.09596 
 1081 , 0.302413 , 0.119925 , 0.212327 , 0.135735 , 0.257103 , 0.084681 , 0.096176 , 0.108422 , 0.039679 , 0.092883 , 0.145959 , 0.178165 , 0.07914 , 0.028387 , 0.028282 , 0.164693 , 0.293038 , 0.207237 , 0.138253 , 0.28976 , 0.125307 , 0.176391 , 0.165355 , 0.073833 , 0.083997 , 0.148372 , 0.112008 , 0.097958 , 0.12321 , 0.109723 , 0.148357 , 0.21889 , 0.050159 , 0.044227 , 0.100115 , 0.096206 , 0.132953 , 0.039559 , 0.111422 , 0.09047 
 1082 , 0.295096 , 0.11564 , 0.20533 , 0.127976 , 0.250987 , 0.07205 , 0.087887 , 0.100351 , 0.032343 , 0.085874 , 0.138645 , 0.172145 , 0.075566 , 0.018617 , 0.02193 , 0.160613 , 0.285952 , 0.199553 , 0.132635 , 0.282489 , 0.119081 , 0.169959 , 0.158201 , 0.068203 , 0.080472 , 0.14186 , 0.104641 , 0.090186 , 0.114919 , 0.103762 , 0.140516 , 0.210657 , 0.039917 , 0.037813 , 0.093747 , 0.090149 , 0.129261 , 0.03193 , 0.102823 , 0.086933 
 1083 , 0.287795 , 0.112009 , 0.199568 , 0.120195 , 0.243632 , 0.060276 , 0.078788 , 0.091872 , 0.024731 , 0.078902 , 0.131501 , 0.16656 , 0.072076 , 0.00833 , 0.015437 , 0.157038 , 0.279442 , 0.193956 , 0.127856 , 0.276101 , 0.113535 , 0.16315 , 0.15375 , 0.062865 , 0.077012 , 0.135473 , 0.097961 , 0.082129 , 0.105403 , 0.097787 , 0.132466 , 0.203023 , 0.029075 , 0.031224 , 0.088439 , 0.084172 , 0.126239 , 0.023873 , 0.093664 , 0.08339 
 1084 , 0.279562 , 0.107294 , 0.194363 , 0.112509 , 0.235854 , 0.04992 , 0.069913 , 0.082944 , 0.017379 , 0.071746 , 0.124619 , 0.16091 , 0.066953 , 0 , 0.009479 , 0.153317 , 0.272552 , 0.187852 , 0.122372 , 0.269638 , 0.108068 , 0.15617 , 0.148877 , 0.057067 , 0.072429 , 0.128392 , 0.090874 , 0.073472 , 0.096273 , 0.091487 , 0.124803 , 0.195376 , 0.018989 , 0.024711 , 0.082783 , 0.077483 , 0.121996 , 0.016965 , 0.083488 , 0.07904 
 1085 , 0.269366 , 0.099652 , 0.192101 , 0.106283 , 0.227734 , 0.048425 , 0.0632 , 0.073691 , 0.011973 , 0.065114 , 0.119668 , 0.15595 , 0.056955 , 0 , 0.006608 , 0.149752 , 0.265468 , 0.181101 , 0.115376 , 0.264132 , 0.103774 , 0.149659 , 0.143584 , 0.050586 , 0.06469 , 0.120031 , 0.083749 , 0.064095 , 0.089693 , 0.085139 , 0.119923 , 0.189152 , 0.013108 , 0.019731 , 0.077041 , 0.069553 , 0.114218 , 0.015107 , 0.071267 , 0.072618 
 1086 , 0.259797 , 0.090733 , 0.187972 , 0.100175 , 0.219718 , 0.044156 , 0.056199 , 0.064485 , 0.00631 , 0.058159 , 0.114982 , 0.151945 , 0.046265 , 0 , 0.003475 , 0.145604 , 0.259524 , 0.173266 , 0.107688 , 0.256556 , 0.099128 , 0.143261 , 0.13649 , 0.043851 , 0.056745 , 0.111874 , 0.075395 , 0.054582 , 0.083579 , 0.077949 , 0.114857 , 0.183333 , 0.006896 , 0.014315 , 0.070162 , 0.060931 , 0.106063 , 0.01323 , 0.05876 , 0.065984 
 1087 , 0.249683 , 0.081184 , 0.183346 , 0.09369 , 0.211254 , 0.039457 , 0.048736 , 0.054669 , 0.000253 , 0.050737 , 0.110033 , 0.147774 , 0.034885 , 0 , 0.000134 , 0.141113 , 0.253314 , 0.164812 , 0.099457 , 0.248251 , 0.094157 , 0.136485 , 0.12871 , 0.036641 , 0.048237 , 0.103183 , 0.066415 , 0.044361 , 0.077102 , 0.070276 , 0.1094 , 0.177089 , 0.000277 , 0.008535 , 0.062737 , 0.051663 , 0.09729 , 0.011217 , 0.045413 , 0.058869 
 1088 , 0.240642 , 0.076028 , 0.171681 , 0.083575 , 0.197573 , 0.031999 , 0.040683 , 0.04683 , 0 , 0.043605 , 0.100888 , 0.137977 , 0.02506 , 0 , 0 , 0.13155 , 0.246012 , 0.157194 , 0.089786 , 0.242154 , 0.083231 , 0.129509 , 0.11952 , 0.029326 , 0.038682 , 0.091291 , 0.057435 , 0.035849 , 0.067144 , 0.059348 , 0.099399 , 0.169216 , 0 , 0.006043 , 0.052889 , 0.044725 , 0.087081 , 0.008156 , 0.036585 , 0.04627 
 1089 , 0.229867 , 0.070542 , 0.159916 , 0.072161 , 0.182599 , 0.02482 , 0.031917 , 0.038189 , 0 , 0.035688 , 0.090523 , 0.125944 , 0.014664 , 0 , 0 , 0.121031 , 0.236366 , 0.148837 , 0.079533 , 0.235783 , 0.071206 , 0.121679 , 0.109799 , 0.021372 , 0.028251 , 0.077421 , 0.047956 , 0.026414 , 0.05579 , 0.047624 , 0.087925 , 0.15926 , 0 , 0.003545 , 0.042421 , 0.037242 , 0.0756 , 0.004791 , 0.027256 , 0.032224 
 1090 , 0.217569 , 0.064622 , 0.147958 , 0.05978 , 0.166524 , 0.017593 , 0.022541 , 0.028831 , 0 , 0.027195 , 0.07923 , 0.112305 , 0.003656 , 0 , 0 , 0.109745 , 0.224832 , 0.139762 , 0.068638 , 0.229027 , 0.058341 , 0.113091 , 0.099505 , 0.012849 , 0.017037 , 0.062217 , 0.03791 , 0.01626 , 0.043422 , 0.035219 , 0.075328 , 0.147655 , 0 , 0.000883 , 0.031301 , 0.029174 , 0.063084 , 0.001194 , 0.017258 , 0.017217 
 1091 , 0.204775 , 0.056868 , 0.137507 , 0.051498 , 0.152384 , 0.012312 , 0.015696 , 0.020768 , 0 , 0.01961 , 0.068526 , 0.100199 , 0 , 0 , 0 , 0.100828 , 0.213273 , 0.129738 , 0.059391 , 0.220695 , 0.047303 , 0.103923 , 0.090734 , 0.0081 , 0.010781 , 0.048685 , 0.031466 , 0.010401 , 0.031748 , 0.025128 , 0.061534 , 0.134239 , 0 , 0 , 0.022381 , 0.022688 , 0.052929 , 0 , 0.012527 , 0.009888 
 1092 , 0.191382 , 0.048207 , 0.127403 , 0.045189 , 0.139013 , 0.007836 , 0.009954 , 0.013166 , 0 , 0.012375 , 0.057909 , 0.088469 , 0 , 0 , 0 , 0.093051 , 0.201765 , 0.119281 , 0.050679 , 0.211946 , 0.036891 , 0.094228 , 0.082483 , 0.005145 , 0.006852 , 0.035882 , 0.026651 , 0.006574 , 0.020152 , 0.015965 , 0.046694 , 0.11971 , 0 , 0 , 0.014292 , 0.016823 , 0.043743 , 0 , 0.010383 , 0.006272 
 1093 , 0.177359 , 0.039485 , 0.116504 , 0.038786 , 0.125325 , 0.003012 , 0.003867 , 0.005135 , 0 , 0.004825 , 0.04689 , 0.075984 , 0 , 0 , 0 , 0.085279 , 0.190572 , 0.108987 , 0.041366 , 0.20426 , 0.02584 , 0.084045 , 0.073757 , 0.002011 , 0.002658 , 0.022733 , 0.021516 , 0.002572 , 0.00788 , 0.00624 , 0.030915 , 0.104819 , 0 , 0 , 0.005601 , 0.010607 , 0.034082 , 0 , 0.00813 , 0.002442 
 1094 , 0.161549 , 0.030231 , 0.104524 , 0.031808 , 0.108804 , 0 , 0 , 0 , 0 , 0 , 0.03716 , 0.063891 , 0 , 0 , 0 , 0.074736 , 0.180058 , 0.098198 , 0.031959 , 0.194713 , 0.017446 , 0.072158 , 0.063927 , 0 , 0 , 0.012741 , 0.016241 , 0 , 0 , 0 , 0.018598 , 0.090118 , 0 , 0 , 0 , 0.005919 , 0.02488 , 0 , 0.005963 , 0 
 1095 , 0.143391 , 0.020529 , 0.091306 , 0.024183 , 0.08836 , 0 , 0 , 0 , 0 , 0 , 0.03012 , 0.05284 , 0 , 0 , 0 , 0.060058 , 0.171192 , 0.087142 , 0.022847 , 0.182584 , 0.013855 , 0.05794 , 0.052712 , 0 , 0 , 0.008682 , 0.010946 , 0 , 0 , 0 , 0.012564 , 0.076514 , 0 , 0 , 0 , 0.004009 , 0.016883 , 0 , 0.004064 , 0 
 1096 , 0.123716 , 0.009918 , 0.076506 , 0.015671 , 0.065505 , 0 , 0 , 0 , 0 , 0 , 0.02233 , 0.041447 , 0 , 0 , 0 , 0.043334 , 0.161287 , 0.074638 , 0.012841 , 0.166732 , 0.009965 , 0.04268 , 0.040429 , 0 , 0 , 0.004231 , 0.005286 , 0 , 0 , 0 , 0.006117 , 0.061405 , 0 , 0 , 0 , 0.001961 , 0.008153 , 0 , 0.001971 , 0 
 1097 , 0.104417 , 0 , 0.060972 , 0.007546 , 0.042582 , 0 , 0 , 0 , 0 , 0 , 0.014498 , 0.029666 , 0 , 0 , 0 , 0.026828 , 0.150652 , 0.061509 , 0.003413 , 0.150394 , 0.006089 , 0.027461 , 0.027883 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0.045804 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 
 1098 , 0.096722 , 0 , 0.046482 , 0.005228 , 0.029735 , 0 , 0 , 0 , 0 , 0 , 0.010145 , 0.020787 , 0 , 0 , 0 , 0.018655 , 0.139855 , 0.050523 , 0.002376 , 0.136515 , 0.004265 , 0.020339 , 0.019531 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0.034711 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 
 1099 , 0.089645 , 0 , 0.031725 , 0.002912 , 0.016385 , 0 , 0 , 0 , 0 , 0 , 0.005621 , 0.011505 , 0 , 0 , 0 , 0.010318 , 0.128907 , 0.03911 , 0.001319 , 0.124149 , 0.002374 , 0.012966 , 0.010835 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0.022989 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 
 1100 , 0.082378 , 0 , 0.016072 , 0.000416 , 0.002317 , 0 , 0 , 0 , 0 , 0 , 0.000801 , 0.001634 , 0 , 0 , 0 , 0.001474 , 0.117373 , 0.026954 , 0.000192 , 0.111489 , 0.000342 , 0.005083 , 0.001548 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0.010604 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 
 1101 , 0.072949 , 0 , 0.010311 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0.102701 , 0.020116 , 0 , 0.099927 , 0 , 0.002887 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0.006514 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 
 1102 , 0.062316 , 0 , 0.006261 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0.086615 , 0.013981 , 0 , 0.087136 , 0 , 0.001755 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0.003949 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 
 1103 , 0.050747 , 0 , 0.001963 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0.069495 , 0.007399 , 0 , 0.072779 , 0 , 0.000554 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0.001246 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 
 1104 , 0.03846 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0.052965 , 0.003713 , 0 , 0.058059 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 
 1105 , 0.025204 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0.036505 , 0.00243 , 0 , 0.042702 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 
 1106 , 0.01087 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0.01863 , 0.001052 , 0 , 0.026343 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 
 1107 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0.004603 , 0 , 0 , 0.012735 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 
 1108 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0.003137 , 0 , 0 , 0.008681 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 
 1109 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0.001607 , 0 , 0 , 0.00444 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 
 1110 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 
 1111 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 
 1112 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 
