  time  ,00:11 PM,00:24 PM,00:41 PM,00:56 PM,01:52 PM,02:10 PM,02:21 PM,02:37 PM,02:51 PM,03:38 PM,03:57 PM,04:10 PM,04:19 PM,04:32 PM,04:45 PM,05:25 PM,05:38 PM,05:51 PM,06:05 PM,06:19 PM,07:05 PM,07:17 PM,07:45 PM,07:58 PM,08:13 PM,09:03 PM,09:15 PM,09:27 PM,09:38 PM,09:52 PM,10:31 PM,10:42 PM,10:56 PM,11:11 PM,11:23 PM,11:39 PM,11:49 PM,12:01 PM,12:13 PM,12:24 PM,13:02 PM,13:13 PM,13:28 PM,13:39 PM,13:50 PM,14:36 PM,14:54 PM,15:05 PM,15:18 PM,15:31 PM,17:09 PM,17:20 PM,17:30 PM,17:39 PM,17:50 PM,18:24 PM,18:36 PM,18:46 PM,18:56 PM,19:05 PM,19:43 PM,19:52 PM,20:02 PM,20:12 PM,20:22 PM,20:45 PM,21:01 PM,21:15 PM,21:29 PM,21:59 PM,22:39 PM,22:49 PM,23:00 PM,23:10 PM,23:22 PM,24:00 PM,24:09 PM,24:19 PM,24:30 PM,24:41 PM
temp C,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 1022 , 0.77874 , 0.87446 , 0.95184 , 0.74702 , 0.74935 , 0.53027 , 0.91888 , 0.29145 , 0.91904 , 0.87863 , 0.68117 , 0.77231 , 0.73741 , 1.03348 , 0.88892 , 1.04081 , 1.07914 , 1.03828 , 0.92978 , 0.67771 , 0.61123 , 0.74009 , 1.01906 , 1.02858 , 1.00266 , 0.67875 , 0.86068 , 0.58801 , 0.6009 , 0.54758 , 0.47441 , 0.81683 , 0.41394 , 0.6137 , 0.55453 , 0.72163 , 0.81615 , 1.17804 , 0.82653 , 0.79537 , 0.89951 , 0.73675 , 0.97569 , 0.99237 , 0.73903 , 0.85761 , 0.81587 , 0.88037 , 0.58227 , 0.71893 , 0.80636 , 0.91813 , 0.84543 , 0.77475 , 0.72166 , 0.96877 , 1.12794 , 0.8678 , 0.8623 , 1.2313 , 0.80372 , 0.97154 , 0.89989 , 0.56192 , 0.72537 , 0.86448 , 0.78901 , 0.90386 , 0.81704 , 0.89256 , 0.88144 , 0.99198 , 0.72857 , 0.63345 , 0.79684 , 0.72326 , 0.80386 , 0.89112 , 0.91886 , 0.80281 
 1023 , 0.77862 , 0.87295 , 0.95071 , 0.74481 , 0.74806 , 0.52911 , 0.91757 , 0.29071 , 0.91836 , 0.87649 , 0.67994 , 0.77002 , 0.73608 , 1.03214 , 0.88751 , 1.03853 , 1.07775 , 1.0372 , 0.9287 , 0.6767 , 0.6104 , 0.73857 , 1.01715 , 1.02688 , 1.0019 , 0.67841 , 0.85958 , 0.58728 , 0.60012 , 0.54653 , 0.47332 , 0.81574 , 0.41307 , 0.61262 , 0.55387 , 0.72009 , 0.81483 , 1.17736 , 0.82531 , 0.79443 , 0.89844 , 0.73652 , 0.97397 , 0.99109 , 0.73787 , 0.85758 , 0.81485 , 0.87933 , 0.58126 , 0.71749 , 0.80537 , 0.91742 , 0.8443 , 0.7735 , 0.71991 , 0.96743 , 1.12813 , 0.86713 , 0.86209 , 1.23127 , 0.80272 , 0.97047 , 0.9001 , 0.5614 , 0.72387 , 0.86283 , 0.78832 , 0.90368 , 0.81605 , 0.89241 , 0.8803 , 0.99011 , 0.72727 , 0.63238 , 0.79584 , 0.7217 , 0.80328 , 0.89106 , 0.9175 , 0.80221 
 1024 , 0.77557 , 0.86913 , 0.94843 , 0.74057 , 0.74567 , 0.52627 , 0.91469 , 0.28898 , 0.91469 , 0.87263 , 0.67674 , 0.76585 , 0.73337 , 1.02798 , 0.88505 , 1.03332 , 1.07393 , 1.03328 , 0.92465 , 0.67411 , 0.60838 , 0.73503 , 1.01224 , 1.02316 , 0.99849 , 0.67694 , 0.85642 , 0.58497 , 0.59734 , 0.54403 , 0.47095 , 0.81288 , 0.41131 , 0.61064 , 0.55148 , 0.71664 , 0.81175 , 1.17282 , 0.8221 , 0.79103 , 0.89459 , 0.7344 , 0.96989 , 0.98793 , 0.73476 , 0.85556 , 0.81171 , 0.87555 , 0.57885 , 0.71449 , 0.80256 , 0.91405 , 0.84163 , 0.76872 , 0.71665 , 0.96365 , 1.12513 , 0.8627 , 0.85916 , 1.22709 , 0.80046 , 0.96616 , 0.89816 , 0.55939 , 0.71976 , 0.85963 , 0.7859 , 0.90255 , 0.81322 , 0.89052 , 0.87761 , 0.98533 , 0.72435 , 0.63031 , 0.79394 , 0.71897 , 0.80127 , 0.88927 , 0.91369 , 0.80018 
 1025 , 0.77295 , 0.86552 , 0.94651 , 0.7369 , 0.74379 , 0.52409 , 0.91233 , 0.28765 , 0.91171 , 0.86925 , 0.674 , 0.76215 , 0.73109 , 1.02424 , 0.88331 , 1.02903 , 1.07052 , 1.02963 , 0.9213 , 0.67187 , 0.6068 , 0.73206 , 1.00848 , 1.02062 , 0.99572 , 0.67574 , 0.85377 , 0.58282 , 0.59492 , 0.54202 , 0.46906 , 0.81074 , 0.40985 , 0.60912 , 0.54937 , 0.71389 , 0.80939 , 1.16885 , 0.81934 , 0.78812 , 0.89129 , 0.73243 , 0.96685 , 0.98546 , 0.73216 , 0.85376 , 0.80886 , 0.87236 , 0.57685 , 0.71203 , 0.80006 , 0.91096 , 0.83933 , 0.7642 , 0.71395 , 0.96078 , 1.12278 , 0.85894 , 0.85682 , 1.2238 , 0.79876 , 0.96249 , 0.89672 , 0.55776 , 0.71636 , 0.85723 , 0.78412 , 0.90237 , 0.81085 , 0.88907 , 0.87549 , 0.9815 , 0.72196 , 0.62892 , 0.7927 , 0.71689 , 0.79952 , 0.88801 , 0.91064 , 0.79849 
 1026 , 0.77153 , 0.86263 , 0.94525 , 0.73458 , 0.74296 , 0.52335 , 0.91111 , 0.2872 , 0.91034 , 0.86721 , 0.6724 , 0.75966 , 0.72973 , 1.02159 , 0.88301 , 1.02694 , 1.06811 , 1.02682 , 0.91964 , 0.67047 , 0.60625 , 0.73053 , 1.00727 , 1.02049 , 0.99443 , 0.6751 , 0.85233 , 0.58116 , 0.5935 , 0.54117 , 0.46835 , 0.81025 , 0.40917 , 0.60865 , 0.54792 , 0.71274 , 0.8086 , 1.16659 , 0.81768 , 0.78653 , 0.88948 , 0.7309 , 0.96614 , 0.98462 , 0.73078 , 0.85257 , 0.80676 , 0.87069 , 0.57583 , 0.71083 , 0.79843 , 0.90873 , 0.83796 , 0.76066 , 0.71257 , 0.95981 , 1.12183 , 0.85695 , 0.8559 , 1.22257 , 0.7982 , 0.96055 , 0.8965 , 0.55698 , 0.71468 , 0.85652 , 0.78379 , 0.90406 , 0.80953 , 0.88862 , 0.87461 , 0.97991 , 0.72084 , 0.62894 , 0.79275 , 0.71621 , 0.79834 , 0.88784 , 0.90948 , 0.79747 
 1027 , 0.77202 , 0.86117 , 0.94239 , 0.73236 , 0.74147 , 0.52314 , 0.90976 , 0.28692 , 0.9095 , 0.86729 , 0.67142 , 0.75812 , 0.72798 , 1.01946 , 0.88232 , 1.02655 , 1.06587 , 1.02491 , 0.91916 , 0.66968 , 0.60633 , 0.73056 , 1.0067 , 1.0195 , 0.99377 , 0.67412 , 0.85139 , 0.5805 , 0.59331 , 0.54104 , 0.469 , 0.81059 , 0.40919 , 0.6088 , 0.54657 , 0.71228 , 0.80801 , 1.16806 , 0.81649 , 0.78688 , 0.88985 , 0.7298 , 0.96679 , 0.98515 , 0.7301 , 0.85221 , 0.80509 , 0.87084 , 0.57537 , 0.71032 , 0.79808 , 0.90795 , 0.83735 , 0.75962 , 0.71182 , 0.95838 , 1.12075 , 0.8576 , 0.85612 , 1.22252 , 0.79699 , 0.96116 , 0.89748 , 0.55651 , 0.71463 , 0.85542 , 0.78421 , 0.90546 , 0.80865 , 0.88839 , 0.87361 , 0.9799 , 0.72086 , 0.62891 , 0.79189 , 0.71569 , 0.79704 , 0.88728 , 0.9101 , 0.79547 
 1028 , 0.77254 , 0.85966 , 0.93943 , 0.73011 , 0.73997 , 0.52289 , 0.90837 , 0.28657 , 0.90859 , 0.86744 , 0.67041 , 0.75662 , 0.72619 , 1.0173 , 0.88158 , 1.02617 , 1.06358 , 1.023 , 0.91866 , 0.66889 , 0.60638 , 0.73064 , 1.00609 , 1.01844 , 0.99306 , 0.67308 , 0.85042 , 0.57984 , 0.59311 , 0.5409 , 0.46966 , 0.8109 , 0.40919 , 0.60895 , 0.54516 , 0.71183 , 0.8074 , 1.16968 , 0.81527 , 0.78732 , 0.89029 , 0.72867 , 0.96745 , 0.98566 , 0.72946 , 0.85185 , 0.80337 , 0.87099 , 0.5749 , 0.70979 , 0.79772 , 0.90715 , 0.83673 , 0.75862 , 0.71111 , 0.95685 , 1.11961 , 0.85827 , 0.85629 , 1.22246 , 0.79574 , 0.96182 , 0.89846 , 0.55603 , 0.71459 , 0.85432 , 0.78465 , 0.90687 , 0.80783 , 0.88816 , 0.8726 , 0.97993 , 0.72092 , 0.62888 , 0.79096 , 0.71516 , 0.79567 , 0.88667 , 0.91078 , 0.79342 
 1029 , 0.77318 , 0.85878 , 0.93694 , 0.72913 , 0.73952 , 0.52225 , 0.90763 , 0.28538 , 0.90714 , 0.86865 , 0.66976 , 0.75705 , 0.72532 , 1.0163 , 0.88085 , 1.02645 , 1.06218 , 1.02267 , 0.918 , 0.66887 , 0.60578 , 0.7315 , 1.00536 , 1.01706 , 0.99196 , 0.67189 , 0.8496 , 0.57991 , 0.59276 , 0.54054 , 0.46998 , 0.81052 , 0.40899 , 0.60899 , 0.54392 , 0.71198 , 0.80683 , 1.17249 , 0.81461 , 0.78901 , 0.8913 , 0.72814 , 0.96777 , 0.98558 , 0.73018 , 0.85176 , 0.80225 , 0.87093 , 0.57469 , 0.7094 , 0.79754 , 0.90682 , 0.83652 , 0.75931 , 0.71171 , 0.95483 , 1.11832 , 0.85865 , 0.85563 , 1.22235 , 0.79501 , 0.96267 , 0.89872 , 0.55555 , 0.7147 , 0.85429 , 0.78487 , 0.90724 , 0.80857 , 0.88812 , 0.87219 , 0.98075 , 0.72148 , 0.62892 , 0.78951 , 0.71491 , 0.79426 , 0.88563 , 0.91186 , 0.79191 
 1030 , 0.77222 , 0.85759 , 0.93542 , 0.72814 , 0.73801 , 0.52103 , 0.90691 , 0.28402 , 0.90534 , 0.86777 , 0.66814 , 0.75674 , 0.72521 , 1.01425 , 0.87951 , 1.02574 , 1.06113 , 1.02132 , 0.91608 , 0.66748 , 0.60406 , 0.73053 , 1.00392 , 1.01568 , 0.99049 , 0.67044 , 0.84848 , 0.57894 , 0.59157 , 0.53941 , 0.46878 , 0.80958 , 0.40806 , 0.60796 , 0.54245 , 0.71115 , 0.8057 , 1.17213 , 0.81426 , 0.78824 , 0.88916 , 0.72737 , 0.96605 , 0.98306 , 0.72938 , 0.84955 , 0.80055 , 0.86902 , 0.57367 , 0.70851 , 0.79547 , 0.90559 , 0.8349 , 0.75931 , 0.71141 , 0.9541 , 1.11704 , 0.857 , 0.85529 , 1.2219 , 0.79375 , 0.96199 , 0.8975 , 0.55413 , 0.71414 , 0.85373 , 0.78436 , 0.90585 , 0.80857 , 0.88752 , 0.87122 , 0.97934 , 0.72017 , 0.62796 , 0.78775 , 0.71372 , 0.79255 , 0.88399 , 0.91088 , 0.7912 
 1031 , 0.77077 , 0.85626 , 0.9341 , 0.72711 , 0.73615 , 0.51961 , 0.90617 , 0.28257 , 0.90336 , 0.86627 , 0.66618 , 0.75622 , 0.72531 , 1.01183 , 0.87796 , 1.02473 , 1.06014 , 1.01962 , 0.91373 , 0.66565 , 0.60196 , 0.72903 , 1.00221 , 1.01423 , 0.98887 , 0.66885 , 0.84723 , 0.57765 , 0.59009 , 0.53802 , 0.46713 , 0.80844 , 0.40689 , 0.6066 , 0.54085 , 0.71002 , 0.80436 , 1.1709 , 0.81399 , 0.78678 , 0.88608 , 0.7265 , 0.96371 , 0.97977 , 0.72813 , 0.84666 , 0.79861 , 0.86651 , 0.57238 , 0.70746 , 0.7928 , 0.90406 , 0.83282 , 0.75912 , 0.71085 , 0.95369 , 1.1157 , 0.85473 , 0.85502 , 1.22134 , 0.79229 , 0.96087 , 0.89582 , 0.5524 , 0.71337 , 0.85301 , 0.78363 , 0.90392 , 0.80838 , 0.88676 , 0.87006 , 0.97725 , 0.7183 , 0.62668 , 0.78583 , 0.71222 , 0.79068 , 0.88211 , 0.90931 , 0.79066 
 1032 , 0.76852 , 0.85603 , 0.93361 , 0.72547 , 0.73421 , 0.51791 , 0.90595 , 0.28026 , 0.90164 , 0.86504 , 0.66432 , 0.75553 , 0.7259 , 1.00976 , 0.87732 , 1.02423 , 1.06028 , 1.01818 , 0.91117 , 0.66356 , 0.60018 , 0.72697 , 1.00044 , 1.01318 , 0.98745 , 0.66726 , 0.84675 , 0.57596 , 0.58844 , 0.53614 , 0.46515 , 0.80766 , 0.40576 , 0.60519 , 0.53941 , 0.70929 , 0.80315 , 1.1701 , 0.81428 , 0.78511 , 0.88318 , 0.72612 , 0.9616 , 0.97725 , 0.72654 , 0.84497 , 0.79698 , 0.86469 , 0.57046 , 0.70676 , 0.79112 , 0.90333 , 0.83152 , 0.75876 , 0.71013 , 0.95278 , 1.1157 , 0.85226 , 0.85514 , 1.22158 , 0.79118 , 0.96058 , 0.89426 , 0.55018 , 0.7127 , 0.85111 , 0.78332 , 0.90129 , 0.80756 , 0.88629 , 0.86915 , 0.97557 , 0.71707 , 0.6252 , 0.78473 , 0.71132 , 0.78991 , 0.88078 , 0.90754 , 0.79042 
 1033 , 0.76451 , 0.85327 , 0.93067 , 0.72261 , 0.73139 , 0.5151 , 0.90306 , 0.27721 , 0.89832 , 0.86226 , 0.66138 , 0.75322 , 0.7245 , 1.00767 , 0.87498 , 1.02156 , 1.05795 , 1.01522 , 0.90751 , 0.66062 , 0.59748 , 0.72384 , 0.99595 , 1.01035 , 0.98368 , 0.66402 , 0.84472 , 0.57242 , 0.58543 , 0.53303 , 0.46201 , 0.80487 , 0.40376 , 0.60261 , 0.53711 , 0.70702 , 0.80025 , 1.16729 , 0.81244 , 0.78286 , 0.87951 , 0.72345 , 0.95772 , 0.97287 , 0.72381 , 0.84249 , 0.79413 , 0.86122 , 0.56735 , 0.70452 , 0.7887 , 0.89953 , 0.82837 , 0.75626 , 0.70845 , 0.94862 , 1.11317 , 0.84813 , 0.85199 , 1.21906 , 0.78877 , 0.95846 , 0.89156 , 0.54717 , 0.71033 , 0.84771 , 0.78068 , 0.89744 , 0.80529 , 0.88377 , 0.86579 , 0.97252 , 0.71512 , 0.62284 , 0.78136 , 0.70951 , 0.78753 , 0.87787 , 0.9041 , 0.78777 
 1034 , 0.75891 , 0.84755 , 0.92491 , 0.71864 , 0.72764 , 0.51121 , 0.8972 , 0.27361 , 0.8932 , 0.85777 , 0.65723 , 0.74924 , 0.72087 , 1.00541 , 0.87057 , 1.01645 , 1.05269 , 1.01057 , 0.90272 , 0.65685 , 0.59366 , 0.71975 , 0.98863 , 1.00549 , 0.97739 , 0.65905 , 0.84083 , 0.56704 , 0.58104 , 0.52879 , 0.45775 , 0.79983 , 0.40082 , 0.5988 , 0.53384 , 0.703 , 0.79554 , 1.16221 , 0.8082 , 0.78005 , 0.87493 , 0.71824 , 0.9519 , 0.96626 , 0.71998 , 0.83877 , 0.7899 , 0.85577 , 0.56317 , 0.70053 , 0.78517 , 0.8923 , 0.82304 , 0.7516 , 0.7058 , 0.94122 , 1.10758 , 0.8423 , 0.84531 , 1.21341 , 0.7849 , 0.95412 , 0.8876 , 0.54344 , 0.70611 , 0.84308 , 0.77547 , 0.89248 , 0.80171 , 0.879 , 0.8598 , 0.96788 , 0.71219 , 0.6196 , 0.77538 , 0.70657 , 0.78312 , 0.8731 , 0.89893 , 0.7825 
 1035 , 0.75435 , 0.84316 , 0.92117 , 0.71645 , 0.72462 , 0.50849 , 0.89249 , 0.27106 , 0.89001 , 0.85406 , 0.654 , 0.74587 , 0.71789 , 1.00481 , 0.86712 , 1.01256 , 1.04845 , 1.00757 , 0.89988 , 0.65428 , 0.59123 , 0.7171 , 0.98309 , 1.00204 , 0.97341 , 0.65527 , 0.83868 , 0.56274 , 0.57792 , 0.52576 , 0.45468 , 0.79654 , 0.39872 , 0.5959 , 0.53188 , 0.69964 , 0.79283 , 1.15863 , 0.80482 , 0.77807 , 0.87163 , 0.71393 , 0.94851 , 0.96129 , 0.71731 , 0.83616 , 0.78736 , 0.85194 , 0.56062 , 0.69776 , 0.78319 , 0.88651 , 0.81922 , 0.74782 , 0.70357 , 0.93636 , 1.10388 , 0.83884 , 0.84024 , 1.20941 , 0.78244 , 0.95134 , 0.88582 , 0.54085 , 0.70308 , 0.84016 , 0.77171 , 0.88966 , 0.79958 , 0.87583 , 0.85503 , 0.964 , 0.7101 , 0.6176 , 0.77092 , 0.70454 , 0.7802 , 0.86996 , 0.89505 , 0.77898 
 1036 , 0.75099 , 0.84048 , 0.91962 , 0.71605 , 0.72236 , 0.50707 , 0.8895 , 0.26952 , 0.8887 , 0.85085 , 0.65159 , 0.7432 , 0.71536 , 1.00493 , 0.86469 , 1.00995 , 1.04574 , 1.00592 , 0.8988 , 0.65274 , 0.58995 , 0.71561 , 0.97992 , 0.99973 , 0.97184 , 0.65288 , 0.83824 , 0.55982 , 0.57605 , 0.52404 , 0.45287 , 0.79533 , 0.39743 , 0.59373 , 0.53114 , 0.69729 , 0.79212 , 1.15624 , 0.80244 , 0.7767 , 0.8697 , 0.7108 , 0.94802 , 0.95851 , 0.71598 , 0.83466 , 0.78631 , 0.85014 , 0.5596 , 0.69609 , 0.78256 , 0.88304 , 0.8174 , 0.74522 , 0.70137 , 0.93458 , 1.10234 , 0.83809 , 0.8371 , 1.20704 , 0.78135 , 0.94973 , 0.88588 , 0.5394 , 0.70125 , 0.83895 , 0.7701 , 0.8888 , 0.79866 , 0.87422 , 0.85192 , 0.96089 , 0.70877 , 0.61678 , 0.76886 , 0.70325 , 0.779 , 0.86823 , 0.89237 , 0.77762 
 1037 , 0.74749 , 0.83845 , 0.91763 , 0.71472 , 0.71969 , 0.50538 , 0.88799 , 0.2672 , 0.88623 , 0.84602 , 0.64822 , 0.74042 , 0.71152 , 1.00046 , 0.86181 , 1.00684 , 1.04423 , 1.00209 , 0.8958 , 0.64977 , 0.58704 , 0.71214 , 0.97794 , 0.99556 , 0.96936 , 0.65038 , 0.83671 , 0.55727 , 0.57334 , 0.52203 , 0.45059 , 0.79445 , 0.39557 , 0.59018 , 0.52921 , 0.69576 , 0.79039 , 1.15176 , 0.79998 , 0.77392 , 0.86733 , 0.70817 , 0.94799 , 0.95689 , 0.71463 , 0.83239 , 0.78353 , 0.84905 , 0.55734 , 0.69314 , 0.78031 , 0.88199 , 0.81655 , 0.74316 , 0.69733 , 0.93355 , 1.10079 , 0.83736 , 0.8342 , 1.2036 , 0.77928 , 0.94573 , 0.88342 , 0.53723 , 0.69878 , 0.83669 , 0.77035 , 0.88614 , 0.79609 , 0.87151 , 0.84974 , 0.95726 , 0.70655 , 0.61495 , 0.76928 , 0.70076 , 0.77779 , 0.86467 , 0.8885 , 0.77689 
 1038 , 0.74434 , 0.83679 , 0.91586 , 0.71351 , 0.71737 , 0.50376 , 0.88716 , 0.26508 , 0.88414 , 0.84158 , 0.64522 , 0.73807 , 0.70788 , 0.99623 , 0.85914 , 1.00409 , 1.04337 , 0.99853 , 0.89316 , 0.64689 , 0.58412 , 0.70879 , 0.9764 , 0.99171 , 0.96713 , 0.64835 , 0.83517 , 0.555 , 0.57084 , 0.52038 , 0.44864 , 0.79377 , 0.39377 , 0.58687 , 0.52738 , 0.69448 , 0.78857 , 1.14755 , 0.79779 , 0.77133 , 0.86557 , 0.70589 , 0.94831 , 0.95585 , 0.71349 , 0.83023 , 0.78097 , 0.84832 , 0.55488 , 0.69022 , 0.77816 , 0.88146 , 0.81604 , 0.74158 , 0.69361 , 0.93305 , 1.09955 , 0.83671 , 0.83174 , 1.20061 , 0.77742 , 0.942 , 0.88132 , 0.53532 , 0.69646 , 0.83499 , 0.77076 , 0.88376 , 0.7939 , 0.86892 , 0.8481 , 0.95431 , 0.7045 , 0.61324 , 0.76998 , 0.69842 , 0.77662 , 0.86159 , 0.88515 , 0.77617 
 1039 , 0.7433 , 0.83705 , 0.91539 , 0.71298 , 0.71704 , 0.50281 , 0.88951 , 0.26426 , 0.88411 , 0.83968 , 0.64442 , 0.73807 , 0.70582 , 0.99379 , 0.85791 , 1.00347 , 1.04551 , 0.99677 , 0.89261 , 0.64494 , 0.58166 , 0.70662 , 0.97708 , 0.98994 , 0.96636 , 0.64875 , 0.83381 , 0.55437 , 0.56972 , 0.52061 , 0.44848 , 0.79404 , 0.39257 , 0.58519 , 0.5263 , 0.6946 , 0.78673 , 1.14526 , 0.79724 , 0.77007 , 0.86678 , 0.7056 , 0.95014 , 0.95758 , 0.71358 , 0.82892 , 0.7798 , 0.84931 , 0.55204 , 0.68798 , 0.77682 , 0.88331 , 0.81707 , 0.7425 , 0.69196 , 0.93497 , 1.09993 , 0.83657 , 0.83169 , 1.20011 , 0.77677 , 0.94011 , 0.88122 , 0.53494 , 0.69519 , 0.83606 , 0.77183 , 0.88303 , 0.79376 , 0.86737 , 0.84916 , 0.95486 , 0.70359 , 0.61239 , 0.77176 , 0.69714 , 0.77587 , 0.86116 , 0.88469 , 0.77567 
 1040 , 0.73888 , 0.83453 , 0.91227 , 0.70918 , 0.71228 , 0.49981 , 0.8844 , 0.26236 , 0.88018 , 0.83672 , 0.64104 , 0.73314 , 0.7021 , 0.98854 , 0.8515 , 0.99843 , 1.04 , 0.99167 , 0.88816 , 0.64078 , 0.57872 , 0.70308 , 0.97278 , 0.9841 , 0.96277 , 0.6451 , 0.82908 , 0.5518 , 0.56692 , 0.51765 , 0.44705 , 0.79028 , 0.38976 , 0.58341 , 0.52306 , 0.69043 , 0.78126 , 1.139 , 0.79258 , 0.76524 , 0.86417 , 0.70253 , 0.9451 , 0.95247 , 0.70843 , 0.82382 , 0.77596 , 0.84603 , 0.54778 , 0.68331 , 0.77293 , 0.88059 , 0.81424 , 0.73948 , 0.68836 , 0.93299 , 1.09686 , 0.83235 , 0.82804 , 1.19636 , 0.77322 , 0.93909 , 0.87923 , 0.53257 , 0.69311 , 0.83413 , 0.76686 , 0.87905 , 0.78984 , 0.86345 , 0.8472 , 0.95143 , 0.70007 , 0.60926 , 0.76832 , 0.6921 , 0.77136 , 0.85981 , 0.88235 , 0.77144 
 1041 , 0.73392 , 0.8316 , 0.90874 , 0.70488 , 0.70686 , 0.49647 , 0.87835 , 0.26026 , 0.87568 , 0.8335 , 0.63723 , 0.72751 , 0.69803 , 0.98275 , 0.84429 , 0.99272 , 1.03349 , 0.98599 , 0.88312 , 0.63619 , 0.57558 , 0.69923 , 0.96778 , 0.97758 , 0.95872 , 0.6409 , 0.82379 , 0.54891 , 0.56382 , 0.51424 , 0.44542 , 0.78594 , 0.38666 , 0.58153 , 0.51945 , 0.68565 , 0.77517 , 1.13204 , 0.78728 , 0.75982 , 0.86105 , 0.69903 , 0.93918 , 0.94646 , 0.70254 , 0.8181 , 0.77167 , 0.84217 , 0.54317 , 0.67816 , 0.7686 , 0.8773 , 0.81088 , 0.73592 , 0.6844 , 0.93053 , 1.09329 , 0.82752 , 0.82386 , 1.19209 , 0.76921 , 0.93809 , 0.87696 , 0.52988 , 0.69084 , 0.8318 , 0.76108 , 0.87454 , 0.78537 , 0.85911 , 0.84484 , 0.94744 , 0.69611 , 0.60575 , 0.7642 , 0.68646 , 0.76626 , 0.85828 , 0.8797 , 0.76663 
 1042 , 0.73088 , 0.83083 , 0.9082 , 0.70276 , 0.70389 , 0.49607 , 0.87393 , 0.25959 , 0.87224 , 0.83313 , 0.63622 , 0.7247 , 0.69701 , 0.97975 , 0.84119 , 0.99126 , 1.03064 , 0.98358 , 0.88037 , 0.63445 , 0.57538 , 0.69909 , 0.96642 , 0.97634 , 0.95729 , 0.63819 , 0.8216 , 0.54808 , 0.56356 , 0.51294 , 0.44425 , 0.7855 , 0.38545 , 0.58333 , 0.51821 , 0.68381 , 0.77248 , 1.12984 , 0.78572 , 0.75811 , 0.85921 , 0.69784 , 0.93473 , 0.94348 , 0.69875 , 0.81602 , 0.76968 , 0.84098 , 0.54182 , 0.67646 , 0.76678 , 0.87518 , 0.8095 , 0.73452 , 0.6832 , 0.93016 , 1.09316 , 0.82455 , 0.82221 , 1.19176 , 0.76732 , 0.93978 , 0.8756 , 0.52941 , 0.69128 , 0.83185 , 0.75804 , 0.87303 , 0.78284 , 0.85778 , 0.84478 , 0.94594 , 0.69474 , 0.60394 , 0.76273 , 0.6837 , 0.76452 , 0.85836 , 0.87961 , 0.76463 
 1043 , 0.72789 , 0.82921 , 0.90642 , 0.70076 , 0.7022 , 0.49534 , 0.87241 , 0.25905 , 0.868 , 0.83199 , 0.63491 , 0.72234 , 0.69486 , 0.97689 , 0.84007 , 0.98939 , 1.02845 , 0.98138 , 0.87808 , 0.63267 , 0.57426 , 0.69843 , 0.96454 , 0.9752 , 0.95525 , 0.63605 , 0.81997 , 0.54672 , 0.56359 , 0.51266 , 0.44344 , 0.78513 , 0.38438 , 0.58467 , 0.51693 , 0.68191 , 0.76968 , 1.12946 , 0.7838 , 0.75607 , 0.85633 , 0.69626 , 0.931 , 0.94263 , 0.69644 , 0.81457 , 0.76814 , 0.83895 , 0.54006 , 0.6756 , 0.76453 , 0.87237 , 0.80728 , 0.73268 , 0.68251 , 0.92812 , 1.09082 , 0.82095 , 0.82107 , 1.19088 , 0.76525 , 0.9385 , 0.87356 , 0.52811 , 0.68988 , 0.82988 , 0.75544 , 0.87142 , 0.78071 , 0.85636 , 0.84266 , 0.94389 , 0.69359 , 0.6015 , 0.76147 , 0.68164 , 0.76367 , 0.85658 , 0.87704 , 0.76162 
 1044 , 0.72471 , 0.82686 , 0.90359 , 0.69863 , 0.7011 , 0.49419 , 0.87258 , 0.25848 , 0.8631 , 0.83015 , 0.6332 , 0.72003 , 0.69173 , 0.97384 , 0.83989 , 0.98691 , 1.02636 , 0.97905 , 0.87586 , 0.63063 , 0.57232 , 0.69718 , 0.96206 , 0.97373 , 0.95257 , 0.6341 , 0.81845 , 0.54485 , 0.56362 , 0.51288 , 0.4428 , 0.78453 , 0.38325 , 0.58551 , 0.51545 , 0.67972 , 0.76653 , 1.1299 , 0.78137 , 0.75352 , 0.85261 , 0.69423 , 0.92752 , 0.94291 , 0.69488 , 0.81323 , 0.7667 , 0.83614 , 0.53778 , 0.67502 , 0.76178 , 0.86897 , 0.80434 , 0.73037 , 0.68193 , 0.92483 , 1.08678 , 0.81673 , 0.82006 , 1.18936 , 0.76288 , 0.93513 , 0.87097 , 0.52611 , 0.68707 , 0.82642 , 0.75287 , 0.8695 , 0.77863 , 0.85464 , 0.83903 , 0.94126 , 0.69235 , 0.5985 , 0.76012 , 0.67978 , 0.76312 , 0.85348 , 0.87265 , 0.75769 
